START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: GM7V
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
GRID-LOCATOR: IO77WS
CLAIMED-SCORE: 1255650
NAME: Chris Tran GM3WOJ
OPERATORS: GM3WOJ
CLUB: NORTH OF SCOTLAND CG
CREATED-BY: Win-Test 4.30.0
SOAPBOX:   The  #1 phone      contest of               the  year! Tnx              for  the  QSOs
QSO:   21282  PH 2020-10-25 1102  GM7V             59   14  ZD7BG            59   36    0
QSO:   21282  PH 2020-10-25 1103  GM7V             59   14  HB9EGA           59   14    0
QSO:   21282  PH 2020-10-25 1103  GM7V             59   14  DF7XR            59   14    0
QSO:   21282  PH 2020-10-25 1104  GM7V             59   14  ZS6AF            59   38    0
QSO:   21282  PH 2020-10-25 1104  GM7V             59   14  DL8OBF           59   14    0
QSO:   21282  PH 2020-10-25 1104  GM7V             59   14  OE25XKJ          59   15    0
QSO:   21282  PH 2020-10-25 1105  GM7V             59   14  IK3SSW           59   15    0
QSO:   21282  PH 2020-10-25 1105  GM7V             59   14  M6O              59   14    0
QSO:   21282  PH 2020-10-25 1105  GM7V             59   14  TA3P             59   20    0
QSO:   21282  PH 2020-10-25 1106  GM7V             59   14  5H3EE            59   37    0
QSO:   21282  PH 2020-10-25 1106  GM7V             59   14  DK6BA            59   14    0
QSO:   21282  PH 2020-10-25 1106  GM7V             59   14  F4FHV            59   14    0
QSO:   21282  PH 2020-10-25 1106  GM7V             59   14  EA1BNF           59   14    0
QSO:   21282  PH 2020-10-25 1107  GM7V             59   14  ED3C             59   14    0
QSO:   21282  PH 2020-10-25 1107  GM7V             59   14  F4HGF            59   14    0
QSO:   21282  PH 2020-10-25 1108  GM7V             59   14  IT9AXQ           59   15    0
QSO:   21282  PH 2020-10-25 1108  GM7V             59   14  IT9ATQ           59   15    0
QSO:   21282  PH 2020-10-25 1108  GM7V             59   14  LZ5R             59   20    0
QSO:   21282  PH 2020-10-25 1109  GM7V             59   14  SV1DKD           59   20    0
QSO:   21282  PH 2020-10-25 1109  GM7V             59   14  DL1MPR           59   14    0
QSO:   21282  PH 2020-10-25 1109  GM7V             59   14  DG1YBN           59   14    0
QSO:   21282  PH 2020-10-25 1109  GM7V             59   14  IT9AXQ           59   15    0
QSO:   21282  PH 2020-10-25 1110  GM7V             59   14  SV2CLL           59   20    0
QSO:   21282  PH 2020-10-25 1110  GM7V             59   14  IK3XTV           59   15    0
QSO:   21282  PH 2020-10-25 1110  GM7V             59   14  IZ8FFA           59   15    0
QSO:   21282  PH 2020-10-25 1110  GM7V             59   14  IK4JQQ           59   15    0
QSO:   21282  PH 2020-10-25 1110  GM7V             59   14  IT9IDR           59   15    0
QSO:   21282  PH 2020-10-25 1111  GM7V             59   14  OE5WHN           59   15    0
QSO:   21282  PH 2020-10-25 1111  GM7V             59   14  DL1SEH           59   14    0
QSO:   21282  PH 2020-10-25 1111  GM7V             59   14  I2HIZ            59   15    0
QSO:   21282  PH 2020-10-25 1112  GM7V             59   14  DL1PWJ           59   14    0
QSO:   21282  PH 2020-10-25 1112  GM7V             59   14  EA8AM            59   33    0
QSO:   21282  PH 2020-10-25 1112  GM7V             59   14  RU1A             59   16    0
QSO:   21282  PH 2020-10-25 1112  GM7V             59   14  9A5X             59   15    0
QSO:   21282  PH 2020-10-25 1113  GM7V             59   14  IK2ZAF           59   15    0
QSO:   28426  PH 2020-10-25 1115  GM7V             59   14  OE3L             59   15    0
QSO:   28399  PH 2020-10-25 1116  GM7V             59   14  S50PV            59   15    0
QSO:   28399  PH 2020-10-25 1117  GM7V             59   14  IK2XSL           59   15    0
QSO:   28399  PH 2020-10-25 1117  GM7V             59   14  HA5PQ            59   15    0
QSO:   28399  PH 2020-10-25 1117  GM7V             59   14  I1POR            59   15    0
QSO:   28399  PH 2020-10-25 1117  GM7V             59   14  SV9FBP           59   20    0
QSO:   28399  PH 2020-10-25 1117  GM7V             59   14  IW1RGS           59   15    0
QSO:   28399  PH 2020-10-25 1118  GM7V             59   14  DL2SBE           59   14    0
QSO:   28399  PH 2020-10-25 1119  GM7V             59   14  OM5M             59   15    0
QSO:   28399  PH 2020-10-25 1119  GM7V             59   14  IU5IWS           59   15    0
QSO:   28399  PH 2020-10-25 1119  GM7V             59   14  IU1FTV           59   15    0
QSO:   28399  PH 2020-10-25 1120  GM7V             59   14  GM5G             59   14    0
QSO:   28399  PH 2020-10-25 1120  GM7V             59   14  MM0KKF           59   14    0
QSO:   28399  PH 2020-10-25 1120  GM7V             59   14  F1GRH            59   14    0
QSO:   28399  PH 2020-10-25 1121  GM7V             59   14  IK2NRV           59   15    0
QSO:   28399  PH 2020-10-25 1121  GM7V             59   14  IK4CIE           59   15    0
QSO:   28399  PH 2020-10-25 1121  GM7V             59   14  EA3W             59   14    0
QSO:   28399  PH 2020-10-25 1121  GM7V             59   14  DL1RI            59   14    0
QSO:   28399  PH 2020-10-25 1121  GM7V             59   14  IK3SSW           59   15    0
QSO:   28399  PH 2020-10-25 1122  GM7V             59   14  DF9WK            59   14    0
QSO:   28399  PH 2020-10-25 1122  GM7V             59   14  F5JNT            59   14    0
QSO:   28399  PH 2020-10-25 1122  GM7V             59   14  IK4LFI           59   15    0
QSO:   28399  PH 2020-10-25 1123  GM7V             59   14  IX1CKN           59   15    0
QSO:   28399  PH 2020-10-25 1123  GM7V             59   14  IW1BCO           59   15    0
QSO:   28399  PH 2020-10-25 1123  GM7V             59   14  I2NFJ            59   15    0
QSO:   28399  PH 2020-10-25 1124  GM7V             59   14  IV3KYQ           59   15    0
QSO:   28399  PH 2020-10-25 1124  GM7V             59   14  HB9CWK           59   14    0
QSO:   28399  PH 2020-10-25 1124  GM7V             59   14  EA1FCR           59   14    0
QSO:   28399  PH 2020-10-25 1124  GM7V             59   14  IZ0LFS           59   15    0
QSO:   28399  PH 2020-10-25 1125  GM7V             59   14  DL1MPR           59   14    0
QSO:   28399  PH 2020-10-25 1125  GM7V             59   14  OE5FZO           59   15    0
QSO:   28399  PH 2020-10-25 1125  GM7V             59   14  HG1A             59   15    0
QSO:   28399  PH 2020-10-25 1126  GM7V             59   14  EA1R             59   14    0
QSO:   28399  PH 2020-10-25 1127  GM7V             59   14  EA3OW            59   14    0
QSO:   28399  PH 2020-10-25 1127  GM7V             59   14  F6ECS            59   14    0
QSO:   28399  PH 2020-10-25 1127  GM7V             59   14  EA4GOY           59   14    0
QSO:   28399  PH 2020-10-25 1127  GM7V             59   14  IZ2OBS           59   15    0
QSO:   28399  PH 2020-10-25 1128  GM7V             59   14  E74Y             59   15    0
QSO:   28399  PH 2020-10-25 1128  GM7V             59   14  OE5WHN           59   15    0
QSO:   28399  PH 2020-10-25 1128  GM7V             59   14  IZ2BVC           59   15    0
QSO:   28399  PH 2020-10-25 1128  GM7V             59   14  I4JUQ            59   15    0
QSO:   28399  PH 2020-10-25 1129  GM7V             59   14  F4HAB            59   14    0
QSO:   28399  PH 2020-10-25 1129  GM7V             59   14  DG4NAT           59   14    0
QSO:   28399  PH 2020-10-25 1130  GM7V             59   14  PA3MB            59   14    0
QSO:   28399  PH 2020-10-25 1130  GM7V             59   14  TK5MH            59   15    0
QSO:   28399  PH 2020-10-25 1130  GM7V             59   14  HA7VK            59   15    0
QSO:   28399  PH 2020-10-25 1130  GM7V             59   14  YT2T             59   15    0
QSO:   28399  PH 2020-10-25 1130  GM7V             59   14  SP9DLY           59   15    0
QSO:   28399  PH 2020-10-25 1131  GM7V             59   14  HB9H             59   14    0
QSO:   28399  PH 2020-10-25 1131  GM7V             59   14  HB9TOC           59   14    0
QSO:   28399  PH 2020-10-25 1131  GM7V             59   14  SP9PKR           59   15    0
QSO:   28399  PH 2020-10-25 1132  GM7V             59   14  DC6O             59   14    0
QSO:   28399  PH 2020-10-25 1132  GM7V             59   14  EA3C             59   14    0
QSO:   28399  PH 2020-10-25 1132  GM7V             59   14  EA1YD            59   14    0
QSO:   28399  PH 2020-10-25 1132  GM7V             59   14  YT4T             59   15    0
QSO:   28399  PH 2020-10-25 1132  GM7V             59   14  OK1XV            59   15    0
QSO:   28399  PH 2020-10-25 1132  GM7V             59   14  HB9TWU           59   14    0
QSO:   28399  PH 2020-10-25 1133  GM7V             59   14  LZ9W             59   20    0
QSO:   28399  PH 2020-10-25 1133  GM7V             59   14  OE3MDB           59   15    0
QSO:   28399  PH 2020-10-25 1134  GM7V             59   14  IK1HGE           59   15    0
QSO:   28399  PH 2020-10-25 1134  GM7V             59   14  HB9GIS           59   14    0
QSO:   28399  PH 2020-10-25 1134  GM7V             59   14  F4VSQ            59   14    0
QSO:   28399  PH 2020-10-25 1135  GM7V             59   14  DL8BJ            59   14    0
QSO:   28399  PH 2020-10-25 1135  GM7V             59   14  DK8DS            59   14    0
QSO:   28399  PH 2020-10-25 1135  GM7V             59   14  YT6W             59   15    0
QSO:   28399  PH 2020-10-25 1135  GM7V             59   14  DO2YUS           59   14    0
QSO:   28399  PH 2020-10-25 1136  GM7V             59   14  DM5KA            59   14    0
QSO:   28399  PH 2020-10-25 1136  GM7V             59   14  S51SL            59   15    0
QSO:   28399  PH 2020-10-25 1136  GM7V             59   14  DJ3NK            59   14    0
QSO:   28399  PH 2020-10-25 1136  GM7V             59   14  DL5AN            59   14    0
QSO:   28399  PH 2020-10-25 1137  GM7V             59   14  EA4EQD           59   14    0
QSO:   28399  PH 2020-10-25 1137  GM7V             59   14  IW3SOA           59   15    0
QSO:   28399  PH 2020-10-25 1138  GM7V             59   14  HA2KMR           59   15    0
QSO:   28399  PH 2020-10-25 1138  GM7V             59   14  IW2NOO           59   15    0
QSO:   28399  PH 2020-10-25 1138  GM7V             59   14  EW2A             59   16    0
QSO:   28399  PH 2020-10-25 1139  GM7V             59   14  S56WYB           59   15    0
QSO:   28399  PH 2020-10-25 1139  GM7V             59   14  PD5EL            59   14    0
QSO:   28399  PH 2020-10-25 1140  GM7V             59   14  OK1VDJ           59   15    0
QSO:   28399  PH 2020-10-25 1140  GM7V             59   14  DL8AX            59   14    0
QSO:   28399  PH 2020-10-25 1140  GM7V             59   14  DQ5M             59   14    0
QSO:   28399  PH 2020-10-25 1140  GM7V             59   14  S57SWR           59   15    0
QSO:   28399  PH 2020-10-25 1141  GM7V             59   14  DJ7GS            59   14    0
QSO:   28399  PH 2020-10-25 1141  GM7V             59   14  DF1ZN            59   14    0
QSO:   28399  PH 2020-10-25 1141  GM7V             59   14  DL1GME           59   14    0
QSO:   28399  PH 2020-10-25 1141  GM7V             59   14  I0KHY            59   15    0
QSO:   28399  PH 2020-10-25 1141  GM7V             59   14  IV3UT            59   15    0
QSO:   28399  PH 2020-10-25 1142  GM7V             59   14  PD1RO            59   14    0
QSO:   28399  PH 2020-10-25 1142  GM7V             59   14  IU3GKJ           59   15    0
QSO:   28399  PH 2020-10-25 1142  GM7V             59   14  EA4EMO           59   14    0
QSO:   28399  PH 2020-10-25 1143  GM7V             59   14  DO8SBR           59   14    0
QSO:   28399  PH 2020-10-25 1143  GM7V             59   14  EA2DDE           59   14    0
QSO:   28399  PH 2020-10-25 1143  GM7V             59   14  EA4BHK           59   14    0
QSO:   28399  PH 2020-10-25 1143  GM7V             59   14  HB9FKK           59   14    0
QSO:   28399  PH 2020-10-25 1144  GM7V             59   14  DJ1OJ            59   14    0
QSO:   28399  PH 2020-10-25 1144  GM7V             59   14  EA3WX            59   14    0
QSO:   28399  PH 2020-10-25 1144  GM7V             59   14  IB8A             59   15    0
QSO:   28399  PH 2020-10-25 1144  GM7V             59   14  G0BNR            59   14    0
QSO:   28399  PH 2020-10-25 1144  GM7V             59   14  EE5O             59   14    0
QSO:   28399  PH 2020-10-25 1144  GM7V             59   14  S59WT            59   15    0
QSO:   28399  PH 2020-10-25 1145  GM7V             59   14  IR2Q             59   15    0
QSO:   28399  PH 2020-10-25 1145  GM7V             59   14  HB9DCM           59   14    0
QSO:   28399  PH 2020-10-25 1145  GM7V             59   14  IU4JJP           59   15    0
QSO:   28399  PH 2020-10-25 1146  GM7V             59   14  OM2ABC           59   15    0
QSO:   28399  PH 2020-10-25 1146  GM7V             59   14  F6KOP            59   14    0
QSO:   28399  PH 2020-10-25 1146  GM7V             59   14  EC5NJ            59   14    0
QSO:   28399  PH 2020-10-25 1148  GM7V             59   14  DL1MP            59   14    0
QSO:   28399  PH 2020-10-25 1149  GM7V             59   14  DH2RTW           59   14    0
QSO:   28399  PH 2020-10-25 1149  GM7V             59   14  ON2JMD           59   14    0
QSO:   28399  PH 2020-10-25 1149  GM7V             59   14  DG2NMH           59   14    0
QSO:   28399  PH 2020-10-25 1150  GM7V             59   14  LZ1ZP            59   20    0
QSO:   28399  PH 2020-10-25 1150  GM7V             59   14  HB3YFC           59   14    0
QSO:   21292  PH 2020-10-25 1151  GM7V             59   14  F4GGQ            59   14    0
QSO:   21294  PH 2020-10-25 1151  GM7V             59   14  EF7D             59   14    0
QSO:   21294  PH 2020-10-25 1151  GM7V             59   14  TA2IB            59   20    0
QSO:   21294  PH 2020-10-25 1152  GM7V             59   14  IT9YHR           59   15    0
QSO:   21294  PH 2020-10-25 1152  GM7V             59   14  HB3YGD           59   14    0
QSO:   21294  PH 2020-10-25 1152  GM7V             59   14  EA8BZH           59   33    0
QSO:   21294  PH 2020-10-25 1153  GM7V             59   14  HB9STJ           59   14    0
QSO:   21294  PH 2020-10-25 1153  GM7V             59   14  IZ0GVZ           59   15    0
QSO:   21294  PH 2020-10-25 1153  GM7V             59   14  OM3CPF           59   15    0
QSO:   21294  PH 2020-10-25 1153  GM7V             59   14  I2RFJ            59   15    0
QSO:   21294  PH 2020-10-25 1154  GM7V             59   14  G3SVD            59   14    0
QSO:   21294  PH 2020-10-25 1155  GM7V             59   14  YM1KE            59   20    0
QSO:   21294  PH 2020-10-25 1155  GM7V             59   14  ON5BVB           59   14    0
QSO:   21294  PH 2020-10-25 1156  GM7V             59   14  IU0LFQ           59   15    0
QSO:    7129  PH 2020-10-25 1159  GM7V             59   14  IW1FRU           59   15    0
QSO:    7137  PH 2020-10-25 1159  GM7V             59   14  M0YOL            59   14    0
QSO:    7147  PH 2020-10-25 1200  GM7V             59   14  OK2AP            59   15    0
QSO:    7161  PH 2020-10-25 1202  GM7V             59   14  PF1SCT           59   14    0
QSO:    7173  PH 2020-10-25 1202  GM7V             59   14  HB2C             59   14    0
QSO:    7197  PH 2020-10-25 1203  GM7V             59   14  DM7X             59   14    0
QSO:    7191  PH 2020-10-25 1203  GM7V             59   14  LY1FW            59   15    0
QSO:   14139  PH 2020-10-25 1206  GM7V             59   14  XL3T             59   04    0
QSO:   14152  PH 2020-10-25 1208  GM7V             59   14  NC1CC            59   05    0
QSO:   14169  PH 2020-10-25 1209  GM7V             59   14  AA1K             59   05    0
QSO:   14175  PH 2020-10-25 1210  GM7V             59   14  NY3A             59   05    0
QSO:   14180  PH 2020-10-25 1210  GM7V             59   14  N2QV             59   05    0
QSO:   14190  PH 2020-10-25 1211  GM7V             59   14  AA1ON            59   05    0
QSO:   14211  PH 2020-10-25 1212  GM7V             59   14  K5ZD             59   05    0
QSO:   14224  PH 2020-10-25 1212  GM7V             59   14  K3PP             59   05    0
QSO:   14131  PH 2020-10-25 1214  GM7V             59   14  VA2WA            59   05    0
QSO:   14151  PH 2020-10-25 1215  GM7V             59   14  K1RU             59   05    0
QSO:   14142  PH 2020-10-25 1216  GM7V             59   14  P40W             59   09    0
QSO:   14118  PH 2020-10-25 1217  GM7V             59   14  VC3R             59   04    0
QSO:   14118  PH 2020-10-25 1218  GM7V             59   14  EA8BGO           59   33    0
QSO:   14118  PH 2020-10-25 1219  GM7V             59   14  VA3SFM           59   04    0
QSO:   14118  PH 2020-10-25 1219  GM7V             59   14  HU1YS            59   07    0
QSO:   14118  PH 2020-10-25 1220  GM7V             59   14  VE3MZD           59   04    0
QSO:   14118  PH 2020-10-25 1220  GM7V             59   14  CT3HY            59   33    0
QSO:   14118  PH 2020-10-25 1220  GM7V             59   14  VA2MP            59   05    0
QSO:   14118  PH 2020-10-25 1221  GM7V             59   14  RT4W             59   16    0
QSO:   14113  PH 2020-10-25 1222  GM7V             59   14  VE2IM            59   02    0
QSO:   14107  PH 2020-10-25 1222  GM7V             59   14  ZF1A             59   08    0
QSO:   14102  PH 2020-10-25 1223  GM7V             59   14  VY2ZM            59   05    0
QSO:   28399  PH 2020-10-25 1225  GM7V             59   14  S54O             59   15    0
QSO:   28399  PH 2020-10-25 1226  GM7V             59   14  F8KCF            59   14    0
QSO:   28399  PH 2020-10-25 1226  GM7V             59   14  IN3HEZ           59   15    0
QSO:   28399  PH 2020-10-25 1227  GM7V             59   14  ZS6CCY           59   38    0
QSO:   28399  PH 2020-10-25 1228  GM7V             59   14  F6DWJ            59   14    0
QSO:   28399  PH 2020-10-25 1229  GM7V             59   14  ZS1F             59   38    0
QSO:   28399  PH 2020-10-25 1229  GM7V             59   14  SQ4AVD           59   15    0
QSO:   28399  PH 2020-10-25 1230  GM7V             59   14  F4ETG            59   14    0
QSO:   28399  PH 2020-10-25 1231  GM7V             59   14  ZS1S             59   38    0
QSO:   28399  PH 2020-10-25 1232  GM7V             59   14  HB9GKM           59   14    0
QSO:   28399  PH 2020-10-25 1232  GM7V             59   14  M7N              59   14    0
QSO:   28399  PH 2020-10-25 1233  GM7V             59   14  IU1NKS           59   15    0
QSO:   28399  PH 2020-10-25 1233  GM7V             59   14  EA3T             59   14    0
QSO:   28399  PH 2020-10-25 1233  GM7V             59   14  HB9CCE           59   14    0
QSO:   28399  PH 2020-10-25 1234  GM7V             59   14  S55AL            59   15    0
QSO:   28399  PH 2020-10-25 1235  GM7V             59   14  DO1HGS           59   14    0
QSO:   28399  PH 2020-10-25 1235  GM7V             59   14  EA3HRE           59   14    0
QSO:   28399  PH 2020-10-25 1235  GM7V             59   14  EA2A             59   14    0
QSO:   28399  PH 2020-10-25 1236  GM7V             59   14  ZS1XG            59   38    0
QSO:   28399  PH 2020-10-25 1236  GM7V             59   14  IZ2OOS           59   15    0
QSO:   28399  PH 2020-10-25 1236  GM7V             59   14  EC3AIT           59   14    0
QSO:   28399  PH 2020-10-25 1237  GM7V             59   14  EA5XA            59   14    0
QSO:   28399  PH 2020-10-25 1240  GM7V             59   14  HB9AA            59   14    0
QSO:   21284  PH 2020-10-25 1244  GM7V             59   14  K2AX             59   05    0
QSO:   21145  PH 2020-10-25 1245  GM7V             59   14  PP5JN            59   11    0
QSO:   21136  PH 2020-10-25 1245  GM7V             59   14  PR4T             59   11    0
QSO:   21156  PH 2020-10-25 1246  GM7V             59   14  ZB2TT            59   14    0
QSO:   21170  PH 2020-10-25 1246  GM7V             59   14  PS2T             59   11    0
QSO:   21176  PH 2020-10-25 1250  GM7V             59   14  PJ4X             59   09    0
QSO:   21200  PH 2020-10-25 1250  GM7V             59   14  KC1XX            59   05    0
QSO:   21217  PH 2020-10-25 1251  GM7V             59   14  WR2G             59   05    0
QSO:   21233  PH 2020-10-25 1252  GM7V             59   14  LU9VD            59   13    0
QSO:   21233  PH 2020-10-25 1253  GM7V             59   14  LW5HR            59   13    0
QSO:   21252  PH 2020-10-25 1254  GM7V             59   14  9Y4D             59   09    0
QSO:   28402  PH 2020-10-25 1256  GM7V             59   14  DC5GA            59   14    0
QSO:   28412  PH 2020-10-25 1257  GM7V             59   14  DL2FQ            59   14    0
QSO:   28412  PH 2020-10-25 1258  GM7V             59   14  DG7MAR           59   14    0
QSO:   28412  PH 2020-10-25 1258  GM7V             59   14  HB9GBT           59   14    0
QSO:   28412  PH 2020-10-25 1258  GM7V             59   14  DK8NI            59   14    0
QSO:   28412  PH 2020-10-25 1258  GM7V             59   14  HB9STJ           59   14    0
QSO:   28412  PH 2020-10-25 1259  GM7V             59   14  OH7MFO           59   15    0
QSO:   28412  PH 2020-10-25 1300  GM7V             59   14  I0LYO            59   15    0
QSO:   28412  PH 2020-10-25 1301  GM7V             59   14  ZS3JPY           59   38    0
QSO:   28412  PH 2020-10-25 1301  GM7V             59   14  I0IJ             59   15    0
QSO:   28412  PH 2020-10-25 1301  GM7V             59   14  MM0AOQ           59   14    0
QSO:   28412  PH 2020-10-25 1302  GM7V             59   14  HB9AYZ           59   14    0
QSO:   28412  PH 2020-10-25 1303  GM7V             59   14  DK0TP            59   14    0
QSO:   28412  PH 2020-10-25 1304  GM7V             59   14  CT7AIU           59   14    0
QSO:   28412  PH 2020-10-25 1304  GM7V             59   14  CT2HOV           59   14    0
QSO:   28412  PH 2020-10-25 1304  GM7V             59   14  EA1CM            59   14    0
QSO:   28412  PH 2020-10-25 1305  GM7V             59   14  F4HAQ            59   14    0
QSO:   28412  PH 2020-10-25 1321  GM7V             59   14  M0BTZ            59   14    0
QSO:   28412  PH 2020-10-25 1322  GM7V             59   14  IK2XYI           59   15    0
QSO:   28411  PH 2020-10-25 1323  GM7V             59   14  HB9DXA           59   14    0
QSO:   28411  PH 2020-10-25 1323  GM7V             59   14  ZS6AYE           59   38    0
QSO:   28411  PH 2020-10-25 1324  GM7V             59   14  DL4RDJ           59   14    0
QSO:   28411  PH 2020-10-25 1324  GM7V             59   14  DK1X             59   14    0
QSO:   28411  PH 2020-10-25 1324  GM7V             59   14  IZ4YGS           59   15    0
QSO:   28411  PH 2020-10-25 1325  GM7V             59   14  G4PDR            59   14    0
QSO:   28411  PH 2020-10-25 1325  GM7V             59   14  EA8BQM           59   33    0
QSO:   28411  PH 2020-10-25 1325  GM7V             59   14  F4IMX            59   14    0
QSO:   28411  PH 2020-10-25 1326  GM7V             59   14  HB9GKM           59   14    0
QSO:   28411  PH 2020-10-25 1326  GM7V             59   14  HB9PLB           59   14    0
QSO:   28411  PH 2020-10-25 1327  GM7V             59   14  SP5DL            59   15    0
QSO:   28411  PH 2020-10-25 1328  GM7V             59   14  F1EIT            59   14    0
QSO:   28411  PH 2020-10-25 1329  GM7V             59   14  F5MBM            59   14    0
QSO:   28411  PH 2020-10-25 1329  GM7V             59   14  EB8AC            59   33    0
QSO:   28411  PH 2020-10-25 1330  GM7V             59   14  F5ISG            59   14    0
QSO:   28411  PH 2020-10-25 1330  GM7V             59   14  F6ILG            59   14    0
QSO:   28411  PH 2020-10-25 1330  GM7V             59   14  I5SOD            59   15    0
QSO:   28411  PH 2020-10-25 1331  GM7V             59   14  DL9GTB           59   14    0
QSO:   28411  PH 2020-10-25 1331  GM7V             59   14  DL3SKF           59   14    0
QSO:   28411  PH 2020-10-25 1331  GM7V             59   14  DL7ACN           59   14    0
QSO:   28411  PH 2020-10-25 1332  GM7V             59   14  CT1AGS           59   14    0
QSO:   28411  PH 2020-10-25 1332  GM7V             59   14  HB9EDN           59   14    0
QSO:   28411  PH 2020-10-25 1332  GM7V             59   14  G0LGS            59   14    0
QSO:   28411  PH 2020-10-25 1333  GM7V             59   14  SQ3SXB           59   15    0
QSO:   28411  PH 2020-10-25 1333  GM7V             59   14  EA1BAG           59   14    0
QSO:   28411  PH 2020-10-25 1333  GM7V             59   14  F6BGV            59   14    0
QSO:   21141  PH 2020-10-25 1336  GM7V             59   14  CE3CT            59   12    0
QSO:   21148  PH 2020-10-25 1337  GM7V             59   14  VE3EJ            59   04    0
QSO:   21164  PH 2020-10-25 1337  GM7V             59   14  CO6HLP           59   08    0
QSO:   21198  PH 2020-10-25 1339  GM7V             59   14  VE3JM            59   04    0
QSO:   21203  PH 2020-10-25 1340  GM7V             59   14  KQ2M             59   05    0
QSO:   21211  PH 2020-10-25 1340  GM7V             59   14  K1RM             59   05    0
QSO:   21216  PH 2020-10-25 1340  GM7V             59   14  K3UA             59   05    0
QSO:   21233  PH 2020-10-25 1341  GM7V             59   14  N2SR             59   05    0
QSO:   21247  PH 2020-10-25 1343  GM7V             59   14  CE6CGX           59   12    0
QSO:   21395  PH 2020-10-25 1345  GM7V             59   14  NW3Y             59   05    0
QSO:   21142  PH 2020-10-25 1351  GM7V             59   14  PY9GC            59   11    0
QSO:   21130  PH 2020-10-25 1352  GM7V             59   14  MM1E             59   14    0
QSO:   21130  PH 2020-10-25 1353  GM7V             59   14  EA8AQV           59   33    0
QSO:   21130  PH 2020-10-25 1353  GM7V             59   14  PY2HP            59   11    0
QSO:   21130  PH 2020-10-25 1353  GM7V             59   14  PY2QT            59   11    0
QSO:   21130  PH 2020-10-25 1353  GM7V             59   14  2E0CNL           59   14    0
QSO:   21130  PH 2020-10-25 1354  GM7V             59   14  EA8BQM           59   33    0
QSO:   21130  PH 2020-10-25 1354  GM7V             59   14  YT7AW            59   15    0
QSO:   21130  PH 2020-10-25 1355  GM7V             59   14  LY5XX            59   15    0
QSO:   21130  PH 2020-10-25 1355  GM7V             59   14  LY2A             59   15    0
QSO:   21130  PH 2020-10-25 1355  GM7V             59   14  KA4JAH           59   05    0
QSO:   21130  PH 2020-10-25 1356  GM7V             59   14  LW1D             59   13    0
QSO:   21130  PH 2020-10-25 1356  GM7V             59   14  LY2N             59   15    0
QSO:   21130  PH 2020-10-25 1356  GM7V             59   14  VE1ZU            59   05    0
QSO:   21130  PH 2020-10-25 1357  GM7V             59   14  HB9FLX           59   14    0
QSO:   21130  PH 2020-10-25 1357  GM7V             59   14  ON8ZA            59   14    0
QSO:   21146  PH 2020-10-25 1400  GM7V             59   14  VE2IM            59   02    0
QSO:   21165  PH 2020-10-25 1401  GM7V             59   14  CQ3W             59   33    0
QSO:    7145  PH 2020-10-25 1405  GM7V             59   14  LX1DKE           59   14    0
QSO:    7145  PH 2020-10-25 1406  GM7V             59   14  HB9EFJ           59   14    0
QSO:    7145  PH 2020-10-25 1407  GM7V             59   14  F5FL             59   14    0
QSO:    7145  PH 2020-10-25 1407  GM7V             59   14  LA4C             59   14    0
QSO:    7145  PH 2020-10-25 1407  GM7V             59   14  OT7A             59   14    0
QSO:    7145  PH 2020-10-25 1407  GM7V             59   14  PA6AA            59   14    0
QSO:    7145  PH 2020-10-25 1407  GM7V             59   14  2E0VCC           59   14    0
QSO:    7145  PH 2020-10-25 1408  GM7V             59   14  IU5ICR           59   15    0
QSO:    7145  PH 2020-10-25 1408  GM7V             59   14  DL6DH            59   14    0
QSO:    7145  PH 2020-10-25 1408  GM7V             59   14  YO5PBW           59   20    0
QSO:    7145  PH 2020-10-25 1408  GM7V             59   14  IW2BZY           59   15    0
QSO:    7145  PH 2020-10-25 1409  GM7V             59   14  DH8LAW           59   14    0
QSO:    7145  PH 2020-10-25 1410  GM7V             59   14  HB9EDG           59   14    0
QSO:    7145  PH 2020-10-25 1410  GM7V             59   14  YT7E             59   15    0
QSO:    7145  PH 2020-10-25 1410  GM7V             59   14  DL1MPR           59   14    0
QSO:    7145  PH 2020-10-25 1411  GM7V             59   14  G4POF            59   14    0
QSO:    7145  PH 2020-10-25 1411  GM7V             59   14  G7IYS            59   14    0
QSO:    7145  PH 2020-10-25 1411  GM7V             59   14  LZ6F             59   20    0
QSO:    7145  PH 2020-10-25 1412  GM7V             59   14  SQ9C             59   15    0
QSO:    7145  PH 2020-10-25 1412  GM7V             59   14  OH6UX            59   15    0
QSO:    7145  PH 2020-10-25 1412  GM7V             59   14  PI75VERON        59   14    0
QSO:    7145  PH 2020-10-25 1413  GM7V             59   14  F4VPL            59   14    0
QSO:    7145  PH 2020-10-25 1413  GM7V             59   14  IS0BWM           59   15    0
QSO:    7145  PH 2020-10-25 1413  GM7V             59   14  DL5ALW           59   14    0
QSO:    7145  PH 2020-10-25 1414  GM7V             59   14  EI3ENB           59   14    0
QSO:    7145  PH 2020-10-25 1415  GM7V             59   14  ES6PA            59   15    0
