START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: RL3A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 14351080
OPERATORS: UA3ASZ RA3ATX RV3BA RM5D RA3CO RX3APM RK3AD RN3DNM RT3DX RU3RQ RL3FT
QSO: 14273 PH 2012-10-28 1814 RL3A          59  16     IN3XUG        59  15     0
QSO: 14273 PH 2012-10-28 1814 RL3A          59  16     M/YO4RDW      59  14     0
QSO: 14273 PH 2012-10-28 1814 RL3A          59  16     IZ8VYU        59  15     0
QSO: 14273 PH 2012-10-28 1815 RL3A          59  16     VA3GUY        59  04     0
QSO: 14218 PH 2012-10-28 1815 RL3A          59  16     IK0PHY        59  15     0
QSO: 14273 PH 2012-10-28 1815 RL3A          59  16     KB3VMR        59  05     0
QSO: 14273 PH 2012-10-28 1816 RL3A          59  16     WW4DD         59  05     0
QSO: 14273 PH 2012-10-28 1816 RL3A          59  16     M0KDA         59  14     0
QSO: 14273 PH 2012-10-28 1817 RL3A          59  16     GM7OAW        59  14     0
QSO: 14273 PH 2012-10-28 1817 RL3A          59  16     IZ2QBH        59  15     0
QSO: 14273 PH 2012-10-28 1818 RL3A          59  16     DL6HH         59  14     0
QSO: 14273 PH 2012-10-28 1818 RL3A          59  16     IZ0EHL        59  15     0
QSO: 14112 PH 2012-10-28 1818 RL3A          59  16     SM6FJY        59  14     0
QSO:  3786 PH 2012-10-28 1819 RL3A          59  16     4K6FO         59  21     1
QSO: 14114 PH 2012-10-28 1819 RL3A          59  16     PA3AAV        59  14     0
QSO: 14273 PH 2012-10-28 1819 RL3A          59  16     W1OP          59  05     0
QSO: 14273 PH 2012-10-28 1819 RL3A          59  16     DD1A          59  14     0
QSO: 14273 PH 2012-10-28 1820 RL3A          59  16     WK2H          59  05     0
QSO: 14273 PH 2012-10-28 1821 RL3A          59  16     DL8MAS        59  14     0
QSO: 14273 PH 2012-10-28 1822 RL3A          59  16     WA2BCK        59  05     0
QSO: 14273 PH 2012-10-28 1823 RL3A          59  16     IZ5NSH        59  15     0
QSO: 14127 PH 2012-10-28 1823 RL3A          59  16     EI7CC         59  14     0
QSO: 14273 PH 2012-10-28 1823 RL3A          59  16     YO2MFC        59  20     0
QSO: 14129 PH 2012-10-28 1823 RL3A          59  16     VC2T          59  05     0
QSO: 14273 PH 2012-10-28 1823 RL3A          59  16     W2NO          59  05     0
QSO: 14273 PH 2012-10-28 1824 RL3A          59  16     OZ4NA         59  14     0
QSO: 14273 PH 2012-10-28 1824 RL3A          59  16     W1RM          59  05     0
QSO: 14273 PH 2012-10-28 1825 RL3A          59  16     OL6P          59  15     0
QSO: 14273 PH 2012-10-28 1825 RL3A          59  16     M0OSH         59  14     0
QSO: 14273 PH 2012-10-28 1826 RL3A          59  16     G3TBK         59  14     0
QSO: 14170 PH 2012-10-28 1827 RL3A          59  16     7T50I         59  33     0
QSO: 14273 PH 2012-10-28 1827 RL3A          59  16     IT9BXZ        59  15     0
QSO: 14172 PH 2012-10-28 1827 RL3A          59  16     E73W          59  15     0
QSO: 14273 PH 2012-10-28 1827 RL3A          59  16     EI5GSB        59  14     0
QSO: 14273 PH 2012-10-28 1827 RL3A          59  16     M6CTX         59  14     0
QSO: 14273 PH 2012-10-28 1828 RL3A          59  16     IZ3XEF        59  15     0
QSO: 14181 PH 2012-10-28 1828 RL3A          59  16     YT6T          59  15     0
QSO: 14273 PH 2012-10-28 1828 RL3A          59  16     VP9ND         59  05     0
QSO: 14273 PH 2012-10-28 1829 RL3A          59  16     DM3KZN        59  14     0
QSO: 14196 PH 2012-10-28 1829 RL3A          59  16     F6IGS         59  14     0
QSO: 14249 PH 2012-10-28 1829 RL3A          59  16     K1ZR          59  05     0
QSO: 14273 PH 2012-10-28 1830 RL3A          59  16     MW3PZO        59  14     0
QSO: 14273 PH 2012-10-28 1830 RL3A          59  16     DL1MFZ        59  14     0
QSO: 14273 PH 2012-10-28 1830 RL3A          59  16     ED3X          59  14     0
QSO: 14273 PH 2012-10-28 1831 RL3A          59  16     OM5WW         59  15     0
QSO: 14273 PH 2012-10-28 1832 RL3A          59  16     G3JFS         59  14     0
QSO: 14273 PH 2012-10-28 1832 RL3A          59  16     M5PDL         59  14     0
QSO: 14338 PH 2012-10-28 1833 RL3A          59  16     IB1B          59  15     0
QSO: 14342 PH 2012-10-28 1833 RL3A          59  16     EA3RR         59  14     0
QSO:  7175 PH 2012-10-28 1834 RL3A          59  16     SV5AZP        59  20     1
QSO: 14273 PH 2012-10-28 1834 RL3A          59  16     YT0A          59  15     0
QSO: 14273 PH 2012-10-28 1835 RL3A          59  16     MW0PSW/P      59  14     0
QSO: 14273 PH 2012-10-28 1836 RL3A          59  16     IS0GQX        59  15     0
QSO: 14273 PH 2012-10-28 1840 RL3A          59  16     IW4EMR        59  15     0
QSO: 14273 PH 2012-10-28 1840 RL3A          59  16     EA3GYK        59  14     0
QSO: 14273 PH 2012-10-28 1841 RL3A          59  16     DG2YGX        59  14     0
QSO: 14273 PH 2012-10-28 1841 RL3A          59  16     DL8RDL        59  14     0
QSO: 14273 PH 2012-10-28 1842 RL3A          59  16     EA3FYD        59  14     0
QSO: 14273 PH 2012-10-28 1842 RL3A          59  16     PA6V          59  14     0
QSO: 14273 PH 2012-10-28 1843 RL3A          59  16     EA3DJL        59  14     0
QSO: 14273 PH 2012-10-28 1843 RL3A          59  16     EA4CFY        59  14     0
QSO: 14273 PH 2012-10-28 1845 RL3A          59  16     DF9WB         59  14     0
QSO: 14273 PH 2012-10-28 1845 RL3A          59  16     DJ5IW         59  14     0
QSO: 14273 PH 2012-10-28 1845 RL3A          59  16     DL8DBW        59  14     0
QSO: 14273 PH 2012-10-28 1846 RL3A          59  16     IT9COR        59  15     0
QSO: 14273 PH 2012-10-28 1847 RL3A          59  16     SN2Q          59  15     0
QSO: 14197 PH 2012-10-28 1847 RL3A          59  16     CT1EOD        59  14     0
QSO: 14273 PH 2012-10-28 1847 RL3A          59  16     EB5HCS        59  14     0
QSO: 14273 PH 2012-10-28 1848 RL3A          59  16     EF5Y          59  14     0
QSO: 14234 PH 2012-10-28 1849 RL3A          59  16     F4ASQ         59  14     0
QSO: 14273 PH 2012-10-28 1850 RL3A          59  16     EA5ASF        59  14     0
QSO: 14273 PH 2012-10-28 1852 RL3A          59  16     EA1GY         59  14     0
QSO: 14273 PH 2012-10-28 1852 RL3A          59  16     DL9NEI        59  14     0
QSO: 14273 PH 2012-10-28 1855 RL3A          59  16     F5PNI         59  14     0
QSO:  7000 PH 2012-10-28 1859 RL3A          59  16     YO5PBW        59  20     0
QSO:  7084 PH 2012-10-28 1900 RL3A          59  16     VK1CC         59  30     0
QSO:  7084 PH 2012-10-28 1900 RL3A          59  16     PA3KVL        59  14     0
QSO:  7084 PH 2012-10-28 1900 RL3A          59  16     DD8IU         59  14     0
QSO:  7084 PH 2012-10-28 1901 RL3A          59  16     F4EAN         59  14     0
QSO:  7084 PH 2012-10-28 1902 RL3A          59  16     OL6P          59  15     0
QSO:  7043 PH 2012-10-28 1902 RL3A          59  16     JR1AIB        59  25     0
QSO:  7084 PH 2012-10-28 1902 RL3A          59  16     RC9YA         59  18     0
QSO:  7084 PH 2012-10-28 1904 RL3A          59  16     G6NHU         59  14     0
QSO:  7084 PH 2012-10-28 1904 RL3A          59  16     DL9NEI        59  14     0
QSO:  7152 PH 2012-10-28 1905 RL3A          59  16     S52ZW         59  15     0
QSO:  7084 PH 2012-10-28 1906 RL3A          59  16     BG6CCP        59  24     0
QSO:  7084 PH 2012-10-28 1906 RL3A          59  16     JA2FSM        59  25     0
QSO:  7084 PH 2012-10-28 1906 RL3A          59  16     B5B           59  24     0
QSO:  7084 PH 2012-10-28 1907 RL3A          59  16     XU7TZG        59  26     0
QSO:  7084 PH 2012-10-28 1908 RL3A          59  16     OM6AL         59  15     0
QSO:  7084 PH 2012-10-28 1909 RL3A          59  16     HL1CVO        59  25     0
QSO:  7084 PH 2012-10-28 1910 RL3A          59  16     JR4HTZ        59  25     0
QSO:  7084 PH 2012-10-28 1910 RL3A          59  16     DK2CX         59  14     0
QSO:  7084 PH 2012-10-28 1911 RL3A          59  16     JK1OPL        59  25     0
QSO:  7084 PH 2012-10-28 1912 RL3A          59  16     JA3KYG        59  25     0
QSO:  7084 PH 2012-10-28 1912 RL3A          59  16     BY6DX         59  24     0
QSO:  7084 PH 2012-10-28 1913 RL3A          59  16     EA3BD         59  14     0
QSO:  7084 PH 2012-10-28 1913 RL3A          59  16     DK9DX         59  14     0
QSO:  7084 PH 2012-10-28 1913 RL3A          59  16     IT9IZY        59  15     0
QSO:  7084 PH 2012-10-28 1914 RL3A          59  16     SV1QED        59  20     0
QSO:  7084 PH 2012-10-28 1914 RL3A          59  16     DG7HL         59  14     0
QSO:  7084 PH 2012-10-28 1915 RL3A          59  16     PD5B          59  14     0
QSO:  7084 PH 2012-10-28 1915 RL3A          59  16     LA7H          59  14     0
QSO:  7084 PH 2012-10-28 1916 RL3A          59  16     SP5NVX        59  15     0
QSO:  7084 PH 2012-10-28 1916 RL3A          59  16     EA4DAT        59  14     0
QSO:  7084 PH 2012-10-28 1916 RL3A          59  16     HL3AMO        59  25     0
QSO:  7084 PH 2012-10-28 1918 RL3A          59  16     YO2MFC        59  20     0
QSO:  7116 PH 2012-10-28 1918 RL3A          59  16     SP2QG         59  15     0
QSO:  7084 PH 2012-10-28 1919 RL3A          59  16     F4GDI         59  14     0
QSO:  7168 PH 2012-10-28 1920 RL3A          59  16     HE5LC         59  14     0
QSO:  7084 PH 2012-10-28 1920 RL3A          59  16     SN9K          59  15     0
QSO:  7084 PH 2012-10-28 1920 RL3A          59  16     UA9NP         59  17     0
QSO:  7084 PH 2012-10-28 1921 RL3A          59  16     AH0/N0AT      59  27     0
QSO:  7084 PH 2012-10-28 1921 RL3A          59  16     F4ETG         59  14     0
QSO:  7084 PH 2012-10-28 1922 RL3A          59  16     HB9YC         59  14     0
QSO:  7084 PH 2012-10-28 1922 RL3A          59  16     IW2FUT        59  15     0
QSO:  7084 PH 2012-10-28 1922 RL3A          59  16     IV3DLW        59  15     0
QSO:  7084 PH 2012-10-28 1922 RL3A          59  16     JR7XKN        59  25     0
QSO:  7084 PH 2012-10-28 1924 RL3A          59  16     BD4RDU        59  24     0
QSO:  7084 PH 2012-10-28 1924 RL3A          59  16     JH2FXK        59  25     0
QSO:  7084 PH 2012-10-28 1924 RL3A          59  16     JH8CXW        59  25     0
QSO:  7084 PH 2012-10-28 1925 RL3A          59  16     JA2KVD        59  25     0
QSO:  7084 PH 2012-10-28 1925 RL3A          59  16     DB6VP/P       59  14     0
QSO:  7084 PH 2012-10-28 1925 RL3A          59  16     DK0RX         59  14     0
QSO:  7084 PH 2012-10-28 1926 RL3A          59  16     LX1EA         59  14     0
QSO:  7084 PH 2012-10-28 1926 RL3A          59  16     RA9Y          59  18     0
QSO:  7084 PH 2012-10-28 1926 RL3A          59  16     IK2OLD        59  15     0
QSO:  7084 PH 2012-10-28 1926 RL3A          59  16     IZ5RLK        59  15     0
QSO:  7084 PH 2012-10-28 1927 RL3A          59  16     ON3DI         59  14     0
QSO:  7084 PH 2012-10-28 1929 RL3A          59  16     YO4RST        59  20     0
QSO:  7084 PH 2012-10-28 1930 RL3A          59  16     VK3AVZ        59  30     0
QSO:  7084 PH 2012-10-28 1931 RL3A          59  16     F4GMK         59  14     0
QSO:  7084 PH 2012-10-28 1932 RL3A          59  16     UA4PAN        59  16     0
QSO:  7084 PH 2012-10-28 1932 RL3A          59  16     YC6JRT        59  28     0
QSO:  7084 PH 2012-10-28 1932 RL3A          59  16     YO3HBK        59  20     0
QSO:  7141 PH 2012-10-28 1932 RL3A          59  16     DK1NO         59  14     0
QSO:  7084 PH 2012-10-28 1934 RL3A          59  16     JA5XPD        59  25     0
QSO:  7084 PH 2012-10-28 1934 RL3A          59  16     DK3WN         59  14     0
QSO:  7084 PH 2012-10-28 1935 RL3A          59  16     LZ1DM         59  20     0
QSO:  1820 PH 2012-10-28 1935 RL3A          59  16     CT1ILT        59  14     1
QSO:  7084 PH 2012-10-28 1936 RL3A          59  16     M5AFE         59  14     0
QSO:  7084 PH 2012-10-28 1937 RL3A          59  16     9A5KIS        59  15     0
QSO:  7084 PH 2012-10-28 1938 RL3A          59  16     EA9CD         59  33     0
QSO:  7084 PH 2012-10-28 1939 RL3A          59  16     EA4CFY        59  14     0
QSO:  7084 PH 2012-10-28 1939 RL3A          59  16     RK1B          59  16     0
QSO:  7084 PH 2012-10-28 1940 RL3A          59  16     DL8NBJ        59  14     0
QSO:  7084 PH 2012-10-28 1941 RL3A          59  16     HA2ESM        59  15     0
QSO:  7084 PH 2012-10-28 1941 RL3A          59  16     DL9CW         59  14     0
QSO:  7084 PH 2012-10-28 1942 RL3A          59  16     BA4SD         59  24     0
QSO:  7084 PH 2012-10-28 1942 RL3A          59  16     PI4D          59  14     0
QSO:  7084 PH 2012-10-28 1942 RL3A          59  16     EA5ICP        59  14     0
QSO:  7084 PH 2012-10-28 1942 RL3A          59  16     YT7AA         59  15     0
QSO:  7084 PH 2012-10-28 1943 RL3A          59  16     DF6QE         59  14     0
QSO:  7084 PH 2012-10-28 1944 RL3A          59  16     VU3NXI        59  22     0
QSO:  7084 PH 2012-10-28 1945 RL3A          59  16     JA4DZ         59  25     0
QSO:  7084 PH 2012-10-28 1945 RL3A          59  16     E74ZZ         59  15     0
QSO:  7084 PH 2012-10-28 1945 RL3A          59  16     I2CZQ         59  15     0
QSO:  7084 PH 2012-10-28 1946 RL3A          59  16     BD4XI         59  24     0
QSO:  3700 PH 2012-10-28 1947 RL3A          59  16     D9K           59  25     1
QSO:  7084 PH 2012-10-28 1947 RL3A          59  16     SV7BVM        59  20     0
QSO:  7084 PH 2012-10-28 1948 RL3A          59  16     JA4GGR        59  25     0
QSO:  7084 PH 2012-10-28 1950 RL3A          59  16     VU2BGS        59  22     0
QSO:  7084 PH 2012-10-28 1950 RL3A          59  16     YE2W          59  28     0
QSO:  7084 PH 2012-10-28 1951 RL3A          59  16     DL5XAT        59  14     0
QSO:  7084 PH 2012-10-28 1951 RL3A          59  16     E2E           59  26     0
QSO:  7084 PH 2012-10-28 1951 RL3A          59  16     JA8FTN        59  25     0
QSO:  7121 PH 2012-10-28 1952 RL3A          59  16     UW1M          59  16     0
QSO:  7081 PH 2012-10-28 1953 RL3A          59  16     JH4UYB        59  25     0
QSO:  7084 PH 2012-10-28 1954 RL3A          59  16     JE4MHL        59  25     0
QSO:  7084 PH 2012-10-28 1955 RL3A          59  16     4X1IM         59  20     0
QSO:  7084 PH 2012-10-28 1956 RL3A          59  16     PD0DK         59  14     0
QSO:  7084 PH 2012-10-28 1956 RL3A          59  16     IZ3SQW        59  15     0
QSO:  7084 PH 2012-10-28 1956 RL3A          59  16     BG8GAM        59  24     0
QSO:  7084 PH 2012-10-28 1956 RL3A          59  16     ON7BM         59  14     0
QSO:  7084 PH 2012-10-28 1957 RL3A          59  16     DL2KMS        59  14     0
QSO:  3700 PH 2012-10-28 1957 RL3A          59  16     4X1IM         59  20     1
QSO:  7084 PH 2012-10-28 1957 RL3A          59  16     DL4HG         59  14     0
QSO:  7084 PH 2012-10-28 1957 RL3A          59  16     LZ2DF         59  20     0
QSO:  7084 PH 2012-10-28 1958 RL3A          59  16     SV1QEY        59  20     0
QSO:  7084 PH 2012-10-28 1958 RL3A          59  16     F8CRS         59  14     0
QSO:  7084 PH 2012-10-28 1959 RL3A          59  16     SP8ONB        59  15     0
QSO:  7084 PH 2012-10-28 1959 RL3A          59  16     PD1B          59  14     0
QSO:  7084 PH 2012-10-28 1959 RL3A          59  16     G7UOU         59  14     0
QSO:  7084 PH 2012-10-28 2000 RL3A          59  16     E74KM         59  15     0
QSO:  7084 PH 2012-10-28 2000 RL3A          59  16     EB7CIN        59  14     0
QSO:  7084 PH 2012-10-28 2000 RL3A          59  16     EA8BZH        59  33     0
QSO:  7084 PH 2012-10-28 2001 RL3A          59  16     JA3EY         59  25     0
QSO:  7084 PH 2012-10-28 2001 RL3A          59  16     JA1YPA        59  25     0
QSO:  7084 PH 2012-10-28 2001 RL3A          59  16     OK7PY         59  15     0
QSO:  7084 PH 2012-10-28 2002 RL3A          59  16     AH2R          59  27     0
QSO:  7084 PH 2012-10-28 2002 RL3A          59  16     ED1G          59  14     0
QSO:  7084 PH 2012-10-28 2003 RL3A          59  16     SQ9KEJ        59  15     0
QSO:  7084 PH 2012-10-28 2003 RL3A          59  16     F8MAS         59  14     0
QSO:  7084 PH 2012-10-28 2003 RL3A          59  16     OM2IV         59  15     0
QSO:  7084 PH 2012-10-28 2004 RL3A          59  16     DW9HLP        59  27     0
QSO:  7084 PH 2012-10-28 2005 RL3A          59  16     CR3L          59  33     0
QSO:  7084 PH 2012-10-28 2005 RL3A          59  16     9A5V          59  15     0
QSO:  7084 PH 2012-10-28 2005 RL3A          59  16     IW4ENR        59  15     0
QSO:  7084 PH 2012-10-28 2006 RL3A          59  16     JE7YSS        59  25     0
QSO:  7084 PH 2012-10-28 2006 RL3A          59  16     EF5V          59  14     0
QSO:  7084 PH 2012-10-28 2006 RL3A          59  16     JA1IKA        59  25     0
QSO:  7084 PH 2012-10-28 2007 RL3A          59  16     JA4GNM        59  25     0
QSO:  7084 PH 2012-10-28 2007 RL3A          59  16     PD5T          59  14     0
QSO:  7084 PH 2012-10-28 2008 RL3A          59  16     VK4GMH        59  30     0
QSO:  7084 PH 2012-10-28 2008 RL3A          59  16     JT1E          59  23     0
QSO:  7084 PH 2012-10-28 2008 RL3A          59  16     VK3TDX        59  30     0
QSO:  7084 PH 2012-10-28 2009 RL3A          59  16     DB1RUL        59  14     0
QSO:  7084 PH 2012-10-28 2011 RL3A          59  16     DL8RDL        59  14     0
QSO:  7084 PH 2012-10-28 2011 RL3A          59  16     SN9I          59  15     0
QSO:  7084 PH 2012-10-28 2012 RL3A          59  16     SP3HZG        59  15     0
QSO:  3700 PH 2012-10-28 2016 RL3A          59  16     UA6LCN        59  16     0
QSO:  3700 PH 2012-10-28 2016 RL3A          59  16     SQ9CXC        59  15     0
QSO:  3700 PH 2012-10-28 2017 RL3A          59  16     E74KM         59  15     0
QSO:  3700 PH 2012-10-28 2017 RL3A          59  16     PA2W          59  14     0
QSO:  3700 PH 2012-10-28 2018 RL3A          59  16     LA3T          59  14     0
QSO:  3700 PH 2012-10-28 2018 RL3A          59  16     PW7T          59  11     0
QSO:  3700 PH 2012-10-28 2019 RL3A          59  16     IQ2LS         59  15     0
QSO:  3700 PH 2012-10-28 2019 RL3A          59  16     F5KEQ         59  14     0
QSO:  3700 PH 2012-10-28 2019 RL3A          59  16     BY4QA         59  24     0
QSO:  3779 PH 2012-10-28 2021 RL3A          59  16     DL1MHJ        59  14     0
QSO:  3779 PH 2012-10-28 2021 RL3A          59  16     DJ7WW         59  14     0
QSO:  3779 PH 2012-10-28 2022 RL3A          59  16     DM5DXA        59  14     0
QSO:  3779 PH 2012-10-28 2022 RL3A          59  16     EW8KY         59  16     0
QSO:  3779 PH 2012-10-28 2022 RL3A          59  16     UT4MW         59  16     0
QSO:  3779 PH 2012-10-28 2022 RL3A          59  16     IZ3SQW        59  15     0
QSO:  3655 PH 2012-10-28 2022 RL3A          59  16     SO7B          59  15     0
QSO:  3779 PH 2012-10-28 2022 RL3A          59  16     DK2CH         59  14     0
QSO:  3743 PH 2012-10-28 2028 RL3A          59  16     UV5EVW        59  16     0
QSO:  3764 PH 2012-10-28 2029 RL3A          59  16     EI4KF         59  14     0
QSO:  3788 PH 2012-10-28 2030 RL3A          59  16     LY3CY         59  15     0
QSO:  3788 PH 2012-10-28 2031 RL3A          59  16     DB2B          59  14     0
QSO:  3738 PH 2012-10-28 2031 RL3A          59  16     ON/DJ6OI      59  14     0
QSO:  3788 PH 2012-10-28 2031 RL3A          59  16     RL9X          59  17     0
QSO:  3788 PH 2012-10-28 2031 RL3A          59  16     DL9KI         59  14     0
QSO:  3683 PH 2012-10-28 2032 RL3A          59  16     9A2L          59  15     0
QSO:  3704 PH 2012-10-28 2033 RL3A          59  16     S58FA         59  15     0
QSO:  3746 PH 2012-10-28 2034 RL3A          59  16     LY2OM         59  15     0
QSO:  3746 PH 2012-10-28 2035 RL3A          59  16     YO8SMM        59  20     0
QSO:  3746 PH 2012-10-28 2036 RL3A          59  16     DL3MBL        59  14     0
QSO:  3746 PH 2012-10-28 2036 RL3A          59  16     EW8OG         59  16     0
QSO:  3746 PH 2012-10-28 2037 RL3A          59  16     IN3IKF        59  15     0
QSO:  3746 PH 2012-10-28 2038 RL3A          59  16     SM5EPO        59  14     0
QSO:  3746 PH 2012-10-28 2039 RL3A          59  16     UR5MM         59  16     0
QSO:  3746 PH 2012-10-28 2039 RL3A          59  16     ES6RMR        59  15     0
QSO:  3746 PH 2012-10-28 2041 RL3A          59  16     OK3KW         59  15     0
QSO:  3746 PH 2012-10-28 2042 RL3A          59  16     RN4AA         59  16     0
QSO:  3746 PH 2012-10-28 2043 RL3A          59  16     9V1YC         59  28     0
QSO:  3746 PH 2012-10-28 2044 RL3A          59  16     PA4HM         59  14     0
QSO:  3746 PH 2012-10-28 2046 RL3A          59  16     OK2BNF        59  15     0
QSO:  3746 PH 2012-10-28 2046 RL3A          59  16     JE1LFX        59  25     0
QSO:  3746 PH 2012-10-28 2048 RL3A          59  16     DG9MA         59  14     0
QSO:  3746 PH 2012-10-28 2048 RL3A          59  16     PC2T          59  14     0
QSO:  3630 PH 2012-10-28 2049 RL3A          59  16     DL1NFG        59  14     0
QSO:  3762 PH 2012-10-28 2049 RL3A          59  16     EA9/SP7VC     59  33     0
QSO:  3746 PH 2012-10-28 2050 RL3A          59  16     JA0EVI        59  25     0
QSO:  3746 PH 2012-10-28 2050 RL3A          59  16     YL3DR         59  15     0
QSO:  3746 PH 2012-10-28 2050 RL3A          59  16     SP1DMD        59  15     0
QSO:  3746 PH 2012-10-28 2051 RL3A          59  16     JH4AAG        59  25     0
QSO:  3746 PH 2012-10-28 2052 RL3A          59  16     YE0X          59  28     0
QSO:  3746 PH 2012-10-28 2052 RL3A          59  16     UW7M          59  16     0
QSO:  3746 PH 2012-10-28 2053 RL3A          59  16     F8CRS         59  14     0
QSO:  3746 PH 2012-10-28 2055 RL3A          59  16     JA0DIN        59  25     0
QSO:  3746 PH 2012-10-28 2056 RL3A          59  16     SP4CUF        59  15     0
QSO:  3746 PH 2012-10-28 2057 RL3A          59  16     OH6XY         59  15     0
QSO:  3746 PH 2012-10-28 2057 RL3A          59  16     UB4PAG        59  16     0
QSO:  3746 PH 2012-10-28 2058 RL3A          59  16     JA0ED         59  25     0
QSO:  3746 PH 2012-10-28 2059 RL3A          59  16     JA0DOK        59  25     0
QSO:  3746 PH 2012-10-28 2100 RL3A          59  16     JE4CIL        59  25     0
QSO:  3746 PH 2012-10-28 2100 RL3A          59  16     JF2QNM        59  25     0
QSO:  3746 PH 2012-10-28 2101 RL3A          59  16     LY2CX         59  15     0
QSO:  3746 PH 2012-10-28 2102 RL3A          59  16     UT8IM         59  16     0
QSO:  3746 PH 2012-10-28 2103 RL3A          59  16     US0IJ         59  16     0
QSO:  3746 PH 2012-10-28 2104 RL3A          59  16     DF3TE         59  14     0
QSO:  3746 PH 2012-10-28 2104 RL3A          59  16     JH7DUM        59  25     0
QSO:  3746 PH 2012-10-28 2105 RL3A          59  16     JA7ARM        59  25     0
QSO:  3746 PH 2012-10-28 2106 RL3A          59  16     RA9Y          59  18     0
QSO:  3746 PH 2012-10-28 2106 RL3A          59  16     RK9CYA        59  17     0
QSO:  1885 PH 2012-10-28 2107 RL3A          59  16     RA9Y          59  18     1
QSO:  3746 PH 2012-10-28 2107 RL3A          59  16     SP2DNI        59  15     0
QSO:  3746 PH 2012-10-28 2108 RL3A          59  16     DL6HCF        59  14     0
QSO:  3746 PH 2012-10-28 2108 RL3A          59  16     OG3MS         59  15     0
QSO:  3746 PH 2012-10-28 2109 RL3A          59  16     DO9ST         59  14     0
QSO:  3746 PH 2012-10-28 2109 RL3A          59  16     DJ3CS         59  14     0
QSO:  3746 PH 2012-10-28 2110 RL3A          59  16     OK1MRU        59  15     0
QSO:  3746 PH 2012-10-28 2112 RL3A          59  16     RA0LE         59  19     0
QSO:  3746 PH 2012-10-28 2113 RL3A          59  16     EC2DX         59  14     0
QSO:  3746 PH 2012-10-28 2113 RL3A          59  16     EI4GNB        59  14     0
QSO:  3746 PH 2012-10-28 2113 RL3A          59  16     OE6Z          59  15     0
QSO:  3746 PH 2012-10-28 2113 RL3A          59  16     OH6RE         59  15     0
QSO:  3746 PH 2012-10-28 2113 RL3A          59  16     UT8NQ         59  16     0
QSO:  3746 PH 2012-10-28 2114 RL3A          59  16     DK2CX         59  14     0
QSO:  3746 PH 2012-10-28 2114 RL3A          59  16     DK2AT         59  14     0
QSO:  3745 PH 2012-10-28 2124 RL3A          59  16     UR4MTA        59  16     0
QSO:  3745 PH 2012-10-28 2125 RL3A          59  16     OM5WW         59  15     0
QSO:  3745 PH 2012-10-28 2125 RL3A          59  16     G4DFI         59  14     0
QSO:  3745 PH 2012-10-28 2126 RL3A          59  16     GM6NX         59  14     0
QSO:  3745 PH 2012-10-28 2128 RL3A          59  16     SP3JZX        59  15     0
QSO:  3745 PH 2012-10-28 2129 RL3A          59  16     UX2U          59  16     0
QSO:  3745 PH 2012-10-28 2129 RL3A          59  16     UR0HQ         59  16     0
QSO:  3745 PH 2012-10-28 2131 RL3A          59  16     SM5F          59  14     0
QSO:  3745 PH 2012-10-28 2132 RL3A          59  16     ON5UJ         59  14     0
QSO:  3745 PH 2012-10-28 2132 RL3A          59  16     M0DYI         59  14     0
QSO:  3745 PH 2012-10-28 2133 RL3A          59  16     M0VSQ         59  14     0
QSO:  3745 PH 2012-10-28 2133 RL3A          59  16     ES2TI         59  15     0
QSO:  3745 PH 2012-10-28 2133 RL3A          59  16     G4LPD         59  14     0
QSO:  3745 PH 2012-10-28 2133 RL3A          59  16     IK6LBV        59  15     0
QSO:  3745 PH 2012-10-28 2133 RL3A          59  16     OG6N          59  15     0
QSO:  3745 PH 2012-10-28 2133 RL3A          59  16     LY9A          59  15     0
QSO:  3745 PH 2012-10-28 2133 RL3A          59  16     OH1BV         59  15     0
QSO:  3745 PH 2012-10-28 2134 RL3A          59  16     SM5Q          59  14     0
QSO:  3745 PH 2012-10-28 2134 RL3A          59  16     HE5LC         59  14     0
QSO:  3745 PH 2012-10-28 2136 RL3A          59  16     EA2LMI        59  14     0
QSO:  3748 PH 2012-10-28 2138 RL3A          59  16     HA6VA/QRP     59  15     0
QSO:  3748 PH 2012-10-28 2140 RL3A          59  16     JA5EXW        59  25     0
QSO:  3748 PH 2012-10-28 2141 RL3A          59  16     EU3AA         59  16     0
QSO:  3748 PH 2012-10-28 2141 RL3A          59  16     G8APB         59  14     0
QSO:  3748 PH 2012-10-28 2142 RL3A          59  16     DL6MHW        59  14     0
QSO:  3748 PH 2012-10-28 2142 RL3A          59  16     LA2NTA        59  14     0
QSO:  3748 PH 2012-10-28 2143 RL3A          59  16     UR5FEL        59  16     0
QSO:  3748 PH 2012-10-28 2144 RL3A          59  16     OH5GIO        59  15     0
QSO:  3748 PH 2012-10-28 2144 RL3A          59  16     9H1CG         59  15     0
QSO:  3748 PH 2012-10-28 2146 RL3A          59  16     EW2AO         59  16     0
QSO:  3748 PH 2012-10-28 2146 RL3A          59  16     ON4IA         59  14     0
