START-OF-LOG: 3.0
CALLSIGN: G5O
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE: 2251535
NAME: Kieron Murphy
LOCATION: DX
OPERATORS: G3SHF G0LZL G0SYP M5KJM M0DCG M0TJU M1PTR
CLUB: G5O Contest Group
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5966.0
SOAPBOX: Enjoyable contest with some good openings on the lower bands.
QSO: 21218 PH 2016-10-29 1010 G5O           59  14     A92GE         59  21     1
QSO: 14217 PH 2016-10-29 1011 G5O           59  14     UW1M          59  16     0
QSO: 21228 PH 2016-10-29 1012 G5O           59  14     CN3A          59  33     1
QSO: 14224 PH 2016-10-29 1013 G5O           59  14     E74A          59  15     0
QSO: 14256 PH 2016-10-29 1015 G5O           59  14     S58Y          59  15     0
QSO: 21300 PH 2016-10-29 1015 G5O           59  14     4X6TT         59  20     1
QSO: 21369 PH 2016-10-29 1015 G5O           59  14     9K2HN         59  21     1
QSO: 14264 PH 2016-10-29 1016 G5O           59  14     S56K          59  15     0
QSO: 21248 PH 2016-10-29 1017 G5O           59  14     A73A          59  21     1
QSO: 14266 PH 2016-10-29 1017 G5O           59  14     EW8OP         59  16     0
QSO: 14270 PH 2016-10-29 1017 G5O           59  14     S55X          59  15     0
QSO: 21254 PH 2016-10-29 1018 G5O           59  14     TC2C          59  20     1
QSO: 21259 PH 2016-10-29 1019 G5O           59  14     TC0F          59  20     1
QSO: 14270 PH 2016-10-29 1020 G5O           59  14     UR5WFP        59  16     0
QSO: 14270 PH 2016-10-29 1020 G5O           59  14     UA9XMC        59  17     0
QSO: 14270 PH 2016-10-29 1021 G5O           59  14     RU4SO         59  16     0
QSO: 21278 PH 2016-10-29 1021 G5O           59  14     OM0M          59  15     1
QSO: 14270 PH 2016-10-29 1022 G5O           59  14     OK6K          59  15     0
QSO: 21236 PH 2016-10-29 1023 G5O           59  14     YP0C          59  20     1
QSO: 14270 PH 2016-10-29 1024 G5O           59  14     RA3DQP        59  16     0
QSO: 14276 PH 2016-10-29 1025 G5O           59  14     LY4T          59  15     0
QSO: 21189 PH 2016-10-29 1025 G5O           59  14     7Z1HL         59  21     1
QSO: 21276 PH 2016-10-29 1026 G5O           59  14     9A5D          59  15     1
QSO: 21281 PH 2016-10-29 1027 G5O           59  14     3V8SS         59  33     1
QSO: 21314 PH 2016-10-29 1028 G5O           59  14     IR9W          59  15     1
QSO: 21322 PH 2016-10-29 1029 G5O           59  14     M7W           59  14     1
QSO: 21327 PH 2016-10-29 1029 G5O           59  14     OM7M          59  15     1
QSO: 14324 PH 2016-10-29 1031 G5O           59  14     OK2BQZ        59  15     0
QSO: 14324 PH 2016-10-29 1031 G5O           59  14     SB0A          59  14     0
QSO: 14324 PH 2016-10-29 1031 G5O           59  14     UA4M          59  16     0
QSO: 21280 PH 2016-10-29 1032 G5O           59  14     ET3AA         59  37     1
QSO: 14324 PH 2016-10-29 1032 G5O           59  14     IZ0DXD        59  15     0
QSO: 21283 PH 2016-10-29 1033 G5O           59  14     SX9C          59  20     1
QSO: 14324 PH 2016-10-29 1033 G5O           59  14     RL9A          59  17     0
QSO: 14324 PH 2016-10-29 1034 G5O           59  14     VK2IA         59  30     0
QSO: 21238 PH 2016-10-29 1036 G5O           59  14     YM2KY         59  20     1
QSO: 14324 PH 2016-10-29 1036 G5O           59  14     OK2SSJ        59  15     0
QSO: 21278 PH 2016-10-29 1036 G5O           59  14     VU2RCT        59  22     1
QSO: 21183 PH 2016-10-29 1037 G5O           59  14     P33W          59  20     1
QSO: 14324 PH 2016-10-29 1037 G5O           59  14     SP6DVP        59  15     0
QSO: 14324 PH 2016-10-29 1037 G5O           59  14     IW5EDI        59  15     0
QSO: 21290 PH 2016-10-29 1038 G5O           59  14     ED8W          59  33     1
QSO: 14324 PH 2016-10-29 1039 G5O           59  14     RA4AAT        59  16     0
QSO: 21272 PH 2016-10-29 1040 G5O           59  14     EA7AKK        59  14     1
QSO: 14324 PH 2016-10-29 1041 G5O           59  14     EX8MAT        59  17     0
QSO: 21261 PH 2016-10-29 1042 G5O           59  14     LZ1KU         59  20     1
QSO: 14324 PH 2016-10-29 1042 G5O           59  14     R9AB          59  17     0
QSO: 14253 PH 2016-10-29 1044 G5O           59  14     UP0L          59  17     0
QSO: 14261 PH 2016-10-29 1045 G5O           59  14     OE2S          59  15     0
QSO: 21225 PH 2016-10-29 1046 G5O           59  14     LZ3ZZ         59  20     1
QSO: 21221 PH 2016-10-29 1046 G5O           59  14     EF8R          59  33     1
QSO: 21192 PH 2016-10-29 1047 G5O           59  14     LZ5R          59  20     1
QSO: 21188 PH 2016-10-29 1047 G5O           59  14     CN8MAA        59  33     1
QSO: 14130 PH 2016-10-29 1048 G5O           59  14     EE2K          59  14     0
QSO: 21174 PH 2016-10-29 1049 G5O           59  14     G4HYG         59  14     1
QSO: 14134 PH 2016-10-29 1049 G5O           59  14     IQ3RK         59  15     0
QSO: 21174 PH 2016-10-29 1050 G5O           59  14     MD7C          59  14     1
QSO: 14138 PH 2016-10-29 1050 G5O           59  14     A73A          59  21     0
QSO: 21174 PH 2016-10-29 1051 G5O           59  14     SP2KPD        59  15     1
QSO: 21174 PH 2016-10-29 1051 G5O           59  14     TA2RG         59  20     1
QSO: 14140 PH 2016-10-29 1051 G5O           59  14     HG1S          59  15     0
QSO: 14145 PH 2016-10-29 1052 G5O           59  14     IB4A          59  15     0
QSO: 21407 PH 2016-10-29 1053 G5O           59  14     IS0BSR        59  15     1
QSO: 21168 PH 2016-10-29 1054 G5O           59  14     UX3HA         59  16     1
QSO: 14153 PH 2016-10-29 1055 G5O           59  14     RJ3F          59  16     0
QSO: 21397 PH 2016-10-29 1055 G5O           59  14     C4A           59  20     1
QSO: 14153 PH 2016-10-29 1055 G5O           59  14     R3XA          59  16     0
QSO: 14153 PH 2016-10-29 1056 G5O           59  14     UR3RAA        59  16     0
QSO: 14153 PH 2016-10-29 1056 G5O           59  14     RD9D          59  17     0
QSO: 21359 PH 2016-10-29 1057 G5O           59  14     HG7T          59  15     1
QSO: 21333 PH 2016-10-29 1058 G5O           59  14     LY5Y          59  15     1
QSO: 21168 PH 2016-10-29 1058 G5O           59  14     YT5C          59  15     1
QSO: 21168 PH 2016-10-29 1059 G5O           59  14     9H3AY         59  15     1
QSO: 21293 PH 2016-10-29 1059 G5O           59  14     EI7M          59  14     1
QSO: 21168 PH 2016-10-29 1101 G5O           59  14     G6OKU         59  14     1
QSO: 21163 PH 2016-10-29 1103 G5O           59  14     HZ1DG         59  21     1
QSO: 14173 PH 2016-10-29 1103 G5O           59  14     HA8GZ         59  15     0
QSO: 21173 PH 2016-10-29 1103 G5O           59  14     SZ1A          59  20     1
QSO: 21178 PH 2016-10-29 1104 G5O           59  14     YT5A          59  15     1
QSO: 14185 PH 2016-10-29 1104 G5O           59  14     UT0LK         59  16     0
QSO: 21198 PH 2016-10-29 1104 G5O           59  14     US5D          59  16     1
QSO: 21203 PH 2016-10-29 1105 G5O           59  14     A62A          59  21     1
QSO: 21256 PH 2016-10-29 1107 G5O           59  14     TC3P          59  20     1
QSO: 21209 PH 2016-10-29 1107 G5O           59  14     ZX5J          59  11     1
QSO: 21214 PH 2016-10-29 1108 G5O           59  14     PW2D          59  11     1
QSO: 14187 PH 2016-10-29 1108 G5O           59  14     HK1T          59  09     0
QSO: 21220 PH 2016-10-29 1109 G5O           59  14     EA5KV         59  14     1
QSO: 14190 PH 2016-10-29 1109 G5O           59  14     N1MM          59  05     0
QSO: 21230 PH 2016-10-29 1109 G5O           59  14     ED5M          59  14     1
QSO: 21233 PH 2016-10-29 1110 G5O           59  14     EA3PT         59  14     1
QSO: 21241 PH 2016-10-29 1111 G5O           59  14     LY4A          59  15     1
QSO: 21153 PH 2016-10-29 1112 G5O           59  14     LT1F          59  13     1
QSO: 21247 PH 2016-10-29 1113 G5O           59  14     J42T          59  20     1
QSO: 14282 PH 2016-10-29 1113 G5O           59  14     YU6DX         59  15     0
QSO: 21164 PH 2016-10-29 1115 G5O           59  14     CN8VO         59  33     1
QSO: 14304 PH 2016-10-29 1115 G5O           59  14     NP2N          59  08     0
QSO: 21269 PH 2016-10-29 1115 G5O           59  14     9A7A          59  15     1
QSO: 21291 PH 2016-10-29 1117 G5O           59  14     LY2IJ         59  15     1
QSO: 21302 PH 2016-10-29 1117 G5O           59  14     PS2T          59  11     1
QSO: 21200 PH 2016-10-29 1118 G5O           59  14     CR5SSB        59  14     1
QSO: 21304 PH 2016-10-29 1118 G5O           59  14     IR8P          59  15     1
QSO: 21308 PH 2016-10-29 1118 G5O           59  14     IR8C          59  15     1
QSO: 21217 PH 2016-10-29 1119 G5O           59  14     9H6A          59  15     1
QSO: 21317 PH 2016-10-29 1120 G5O           59  14     EA5DFV        59  14     1
QSO: 21331 PH 2016-10-29 1121 G5O           59  14     EU1A          59  16     1
QSO: 21345 PH 2016-10-29 1121 G5O           59  14     EA5RM         59  14     1
QSO: 21250 PH 2016-10-29 1123 G5O           59  14     SJ0X          59  14     1
QSO: 21353 PH 2016-10-29 1124 G5O           59  14     CR6T          59  14     1
QSO: 21358 PH 2016-10-29 1125 G5O           59  14     OE8Q          59  15     1
QSO: 21368 PH 2016-10-29 1125 G5O           59  14     EA5CTE        59  14     1
QSO: 21372 PH 2016-10-29 1126 G5O           59  14     PT4T          59  11     1
QSO: 21169 PH 2016-10-29 1127 G5O           59  14     EA7ITL        59  14     1
QSO: 21386 PH 2016-10-29 1127 G5O           59  14     DP4M          59  14     1
QSO: 21173 PH 2016-10-29 1128 G5O           59  14     4Z5LY         59  20     1
QSO: 21413 PH 2016-10-29 1128 G5O           59  14     CW5W          59  13     1
QSO: 21422 PH 2016-10-29 1129 G5O           59  14     D4C           59  35     1
QSO: 21176 PH 2016-10-29 1129 G5O           59  14     6W1RY         59  35     1
QSO: 21210 PH 2016-10-29 1131 G5O           59  14     FR4QT         59  39     1
QSO: 21222 PH 2016-10-29 1133 G5O           59  14     I0LYO         59  15     1
QSO: 21400 PH 2016-10-29 1135 G5O           59  14     OR3A          59  14     1
QSO: 21235 PH 2016-10-29 1135 G5O           59  14     ED1R          59  14     1
QSO: 21342 PH 2016-10-29 1136 G5O           59  14     S50K          59  15     1
QSO: 21324 PH 2016-10-29 1137 G5O           59  14     EA8TK         59  33     1
QSO: 21321 PH 2016-10-29 1140 G5O           59  14     ZV5O          59  11     1
QSO: 21368 PH 2016-10-29 1141 G5O           59  14     Z35T          59  15     1
QSO: 21434 PH 2016-10-29 1143 G5O           59  14     DM0Y          59  14     1
QSO: 21388 PH 2016-10-29 1145 G5O           59  14     DP6T          59  14     1
QSO: 21420 PH 2016-10-29 1145 G5O           59  14     TK4RB         59  15     1
QSO: 21445 PH 2016-10-29 1149 G5O           59  14     A61BM         59  21     1
QSO: 21363 PH 2016-10-29 1150 G5O           59  14     KP4RV         59  08     1
QSO: 21403 PH 2016-10-29 1151 G5O           59  14     KP2M          59  08     1
QSO: 21337 PH 2016-10-29 1151 G5O           59  14     CR5T          59  14     1
QSO: 21318 PH 2016-10-29 1152 G5O           59  14     KP3Z          59  08     1
QSO: 21306 PH 2016-10-29 1152 G5O           59  14     PP5JN         59  11     1
QSO: 21285 PH 2016-10-29 1153 G5O           59  14     NP2N          59  08     1
QSO: 21298 PH 2016-10-29 1153 G5O           59  14     PY2CX         59  11     1
QSO: 21257 PH 2016-10-29 1154 G5O           59  14     ZP6A          59  11     1
QSO: 28460 PH 2016-10-29 1155 G5O           59  14     D4E           59  35     0
QSO: 21273 PH 2016-10-29 1155 G5O           59  14     ZY2A          59  11     1
QSO: 21288 PH 2016-10-29 1156 G5O           59  14     CQ8M          59  14     1
QSO: 28463 PH 2016-10-29 1156 G5O           59  14     CN2R          59  33     0
QSO: 21246 PH 2016-10-29 1157 G5O           59  14     HK1X          59  09     1
QSO: 28465 PH 2016-10-29 1157 G5O           59  14     EF8O          59  33     0
QSO: 28470 PH 2016-10-29 1158 G5O           59  14     G3B           59  14     0
QSO: 21242 PH 2016-10-29 1158 G5O           59  14     FG4KH         59  08     1
QSO: 28477 PH 2016-10-29 1158 G5O           59  14     M6T           59  14     0
QSO: 21178 PH 2016-10-29 1200 G5O           59  14     PJ4X          59  09     1
QSO: 21181 PH 2016-10-29 1200 G5O           59  14     ZD8W          59  36     1
QSO: 28480 PH 2016-10-29 1200 G5O           59  14     OK8WW         59  15     0
QSO: 28486 PH 2016-10-29 1202 G5O           59  14     CN3A          59  33     0
QSO: 28492 PH 2016-10-29 1204 G5O           59  14     PJ2T          59  09     0
QSO: 28494 PH 2016-10-29 1205 G5O           59  14     CR3A          59  33     0
QSO: 21264 PH 2016-10-29 1205 G5O           59  14     HI3K          59  08     1
QSO: 21151 PH 2016-10-29 1206 G5O           59  14     8P9EH         59  08     1
QSO: 28497 PH 2016-10-29 1206 G5O           59  14     CN2AA         59  33     0
QSO: 21260 PH 2016-10-29 1209 G5O           59  14     CE3CT         59  12     1
QSO: 21225 PH 2016-10-29 1209 G5O           59  14     FM1HN         59  08     1
QSO: 28476 PH 2016-10-29 1209 G5O           59  14     GM9N          59  14     0
QSO: 21283 PH 2016-10-29 1210 G5O           59  14     XR6N          59  12     1
QSO: 28501 PH 2016-10-29 1210 G5O           59  14     3V8SS         59  33     0
QSO: 21124 PH 2016-10-29 1210 G5O           59  14     ZZ2T          59  11     1
QSO: 21127 PH 2016-10-29 1211 G5O           59  14     V47T          59  08     1
QSO: 28508 PH 2016-10-29 1211 G5O           59  14     EF8U          59  33     0
QSO: 21136 PH 2016-10-29 1211 G5O           59  14     EA5IDQ        59  14     1
QSO: 21347 PH 2016-10-29 1211 G5O           59  14     ED4W          59  14     1
QSO: 21143 PH 2016-10-29 1212 G5O           59  14     LP1H          59  13     1
QSO: 28420 PH 2016-10-29 1215 G5O           59  14     6W1RY         59  35     0
QSO: 28526 PH 2016-10-29 1217 G5O           59  14     EA8DED        59  33     0
QSO: 28531 PH 2016-10-29 1217 G5O           59  14     OM8A          59  15     0
QSO: 28554 PH 2016-10-29 1218 G5O           59  14     OT5A          59  14     0
QSO: 14303 PH 2016-10-29 1220 G5O           59  14     KP2M          59  08     1
QSO: 28557 PH 2016-10-29 1220 G5O           59  14     D4C           59  35     0
QSO: 14303 PH 2016-10-29 1220 G5O           59  14     OE5XIL        59  15     1
QSO: 14303 PH 2016-10-29 1220 G5O           59  14     K2GAV         59  05     1
QSO: 28560 PH 2016-10-29 1221 G5O           59  14     OE5T          59  15     0
QSO: 14303 PH 2016-10-29 1221 G5O           59  14     E73FDE        59  15     1
QSO: 14303 PH 2016-10-29 1221 G5O           59  14     WR2G          59  05     1
QSO: 14303 PH 2016-10-29 1222 G5O           59  14     WA2TIY        59  05     1
QSO: 28536 PH 2016-10-29 1222 G5O           59  14     IW2HAJ        59  15     0
QSO: 14303 PH 2016-10-29 1222 G5O           59  14     9A1AD         59  15     1
QSO: 14303 PH 2016-10-29 1222 G5O           59  14     WB2P          59  05     1
QSO: 14303 PH 2016-10-29 1223 G5O           59  14     W9AKX         59  05     1
QSO: 14303 PH 2016-10-29 1224 G5O           59  14     K3LR          59  05     1
QSO: 14303 PH 2016-10-29 1224 G5O           59  14     W2AW          59  05     1
QSO: 14303 PH 2016-10-29 1224 G5O           59  14     AB1NE         59  05     1
QSO: 14303 PH 2016-10-29 1224 G5O           59  14     N6AR          59  05     1
QSO: 14303 PH 2016-10-29 1224 G5O           59  14     W2II          59  05     1
QSO: 14303 PH 2016-10-29 1226 G5O           59  14     KE3X          59  05     1
QSO: 28478 PH 2016-10-29 1226 G5O           59  14     CT3MD         59  33     0
QSO: 14303 PH 2016-10-29 1226 G5O           59  14     UX0RR         59  16     1
QSO: 14303 PH 2016-10-29 1226 G5O           59  14     DK6MP         59  14     1
QSO: 14303 PH 2016-10-29 1227 G5O           59  14     DL5MEV        59  14     1
QSO: 14303 PH 2016-10-29 1227 G5O           59  14     N4KG          59  04     1
QSO: 14303 PH 2016-10-29 1227 G5O           59  14     SP3P          59  15     1
QSO: 14303 PH 2016-10-29 1227 G5O           59  14     NO4J          59  05     1
QSO: 14303 PH 2016-10-29 1227 G5O           59  14     W8CUB         59  04     1
QSO: 14303 PH 2016-10-29 1228 G5O           59  14     N2PP          59  05     1
QSO: 14303 PH 2016-10-29 1228 G5O           59  14     AB3CX         59  05     1
QSO: 14303 PH 2016-10-29 1228 G5O           59  14     K1VR          59  05     1
QSO: 28444 PH 2016-10-29 1228 G5O           59  14     8P5A          59  08     0
QSO: 14303 PH 2016-10-29 1229 G5O           59  14     N1PGA         59  05     1
QSO: 14303 PH 2016-10-29 1229 G5O           59  14     IW2MXY        59  15     1
QSO: 14303 PH 2016-10-29 1230 G5O           59  14     HG5P          59  15     1
QSO: 28442 PH 2016-10-29 1230 G5O           59  14     EA8BMG        59  33     0
QSO: 14303 PH 2016-10-29 1230 G5O           59  14     W9OSI         59  04     1
QSO: 14303 PH 2016-10-29 1230 G5O           59  14     AD4Z          59  05     1
QSO: 14303 PH 2016-10-29 1232 G5O           59  14     VE3MIS        59  04     1
QSO: 14199 PH 2016-10-29 1235 G5O           59  14     K2UO          59  05     1
QSO: 14199 PH 2016-10-29 1236 G5O           59  14     W0MLD         59  04     1
QSO: 21170 PH 2016-10-29 1236 G5O           59  14     P40A          59  09     0
QSO: 21179 PH 2016-10-29 1237 G5O           59  14     LP7D          59  13     0
QSO: 14199 PH 2016-10-29 1238 G5O           59  14     W4NZ          59  04     1
QSO: 14199 PH 2016-10-29 1239 G5O           59  14     K3SEN         59  05     1
QSO: 14199 PH 2016-10-29 1240 G5O           59  14     K3IE          59  04     1
QSO: 14199 PH 2016-10-29 1240 G5O           59  14     KM2O          59  05     1
QSO: 14199 PH 2016-10-29 1240 G5O           59  14     NS8O          59  04     1
QSO: 21198 PH 2016-10-29 1240 G5O           59  14     LU1DK         59  13     0
QSO: 14199 PH 2016-10-29 1240 G5O           59  14     K2XR          59  05     1
QSO: 21201 PH 2016-10-29 1241 G5O           59  14     K3LR          59  05     0
QSO: 14199 PH 2016-10-29 1241 G5O           59  14     KC2QJB        59  05     1
QSO: 14199 PH 2016-10-29 1241 G5O           59  14     K2PLF         59  05     1
QSO: 14199 PH 2016-10-29 1241 G5O           59  14     K5EK          59  05     1
