START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: NH
CALLSIGN: KC1XX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 35394375
OPERATORS: KC1XX W1UE W1FV WA1Z DL1MGB K1EA K1QX N1KWF K1TR W2RQ KM3T
QSO: 28048 CW 2011-11-27 1243 KC1XX         599 5      OH2LNH        599 15     0
QSO: 14000 CW 2011-11-27 1243 KC1XX         599 5      DK9TL         599 14     0
QSO: 21000 CW 2011-11-27 1243 KC1XX         599 5      OK2BXE        599 15     0
QSO: 21055 CW 2011-11-27 1244 KC1XX         599 5      UW7F          599 16     0
QSO: 14074 CW 2011-11-27 1244 KC1XX         599 5      IV3UHL        599 15     0
QSO: 28048 CW 2011-11-27 1244 KC1XX         599 5      RZ4UZ         599 16     0
QSO: 21000 CW 2011-11-27 1244 KC1XX         599 5      RM4R          599 16     0
QSO: 21000 CW 2011-11-27 1244 KC1XX         599 5      SP2LNW        599 15     0
QSO: 21000 CW 2011-11-27 1244 KC1XX         599 5      G0EFO         599 14     0
QSO: 21000 CW 2011-11-27 1245 KC1XX         599 5      OH3YI         599 15     0
QSO: 28093 CW 2011-11-27 1245 KC1XX         599 5      HH2/HB9AMO    599 08     0
QSO: 14000 CW 2011-11-27 1245 KC1XX         599 5      DL4WG         599 14     0
QSO: 28048 CW 2011-11-27 1245 KC1XX         599 5      F8CRS         599 14     0
QSO: 21000 CW 2011-11-27 1245 KC1XX         599 5      RA4HMT        599 16     0
QSO: 28048 CW 2011-11-27 1245 KC1XX         599 5      OK1MSP        599 15     0
QSO: 28048 CW 2011-11-27 1246 KC1XX         599 5      HB9CIC        599 14     0
QSO: 21000 CW 2011-11-27 1246 KC1XX         599 5      OH7YI         599 15     0
QSO: 14000 CW 2011-11-27 1246 KC1XX         599 5      OK1IBP        599 15     0
QSO: 21000 CW 2011-11-27 1246 KC1XX         599 5      DL6UM         599 14     0
QSO: 28048 CW 2011-11-27 1246 KC1XX         599 5      DL7URH        599 14     0
QSO: 21000 CW 2011-11-27 1246 KC1XX         599 5      YT9M          599 15     0
QSO: 21097 CW 2011-11-27 1246 KC1XX         599 5      DL7ON         599 14     0
QSO: 28048 CW 2011-11-27 1247 KC1XX         599 5      UT3UX         599 16     0
QSO: 21000 CW 2011-11-27 1247 KC1XX         599 5      DL1DVE        599 14     0
QSO: 28048 CW 2011-11-27 1247 KC1XX         599 5      IZ5JMZ        599 15     0
QSO: 21000 CW 2011-11-27 1248 KC1XX         599 5      RV1OO         599 16     0
QSO: 28048 CW 2011-11-27 1248 KC1XX         599 5      PA3GCU        599 14     0
QSO: 28048 CW 2011-11-27 1248 KC1XX         599 5      DL5ZL         599 14     0
QSO: 21000 CW 2011-11-27 1248 KC1XX         599 5      R3DC          599 16     0
QSO: 21000 CW 2011-11-27 1248 KC1XX         599 5      UW8SM         599 16     0
QSO: 14064 CW 2011-11-27 1248 KC1XX         599 5      DL6UNF        599 14     0
QSO: 28048 CW 2011-11-27 1248 KC1XX         599 5      UR7QL         599 16     0
QSO: 28048 CW 2011-11-27 1249 KC1XX         599 5      PA4EA         599 14     0
QSO: 21000 CW 2011-11-27 1249 KC1XX         599 5      IK5VQK        599 15     0
QSO: 28048 CW 2011-11-27 1249 KC1XX         599 5      OH2KW         599 15     0
QSO: 21000 CW 2011-11-27 1249 KC1XX         599 5      ON4AXU        599 14     0
QSO: 14062 CW 2011-11-27 1249 KC1XX         599 5      UW5U          599 16     0
QSO: 28048 CW 2011-11-27 1249 KC1XX         599 5      OM7YC         599 15     0
QSO: 28048 CW 2011-11-27 1249 KC1XX         599 5      Z33F          599 15     0
QSO: 14000 CW 2011-11-27 1250 KC1XX         599 5      F5VBT         599 14     0
QSO: 21000 CW 2011-11-27 1250 KC1XX         599 5      YO4CAS        599 20     0
QSO: 21000 CW 2011-11-27 1250 KC1XX         599 5      G4OWT         599 14     0
QSO: 28048 CW 2011-11-27 1250 KC1XX         599 5      G3YBO         599 14     0
QSO: 28048 CW 2011-11-27 1250 KC1XX         599 5      DF0DX         599 14     0
QSO: 21000 CW 2011-11-27 1250 KC1XX         599 5      US2IR         599 16     0
QSO: 21000 CW 2011-11-27 1251 KC1XX         599 5      US7IT         599 16     0
QSO:  7049 CW 2011-11-27 1251 KC1XX         599 5      VK8GM         599 29     0
QSO: 21000 CW 2011-11-27 1251 KC1XX         599 5      RZ4UZ         599 16     0
QSO: 28048 CW 2011-11-27 1252 KC1XX         599 5      OG5B          599 15     0
QSO: 28048 CW 2011-11-27 1252 KC1XX         599 5      EA5YI         599 14     0
QSO: 21000 CW 2011-11-27 1252 KC1XX         599 5      UA4W          599 16     0
QSO:  7029 CW 2011-11-27 1252 KC1XX         599 5      VK2DX         599 30     0
QSO: 21000 CW 2011-11-27 1252 KC1XX         599 5      SP9CXN        599 15     0
QSO: 28048 CW 2011-11-27 1252 KC1XX         599 5      OG5B          599 15     0
QSO: 21000 CW 2011-11-27 1253 KC1XX         599 5      RL3T          599 16     0
QSO: 28048 CW 2011-11-27 1254 KC1XX         599 5      UT0EA         599 16     0
QSO: 21000 CW 2011-11-27 1254 KC1XX         599 5      UA3UDX        599 16     0
QSO: 28048 CW 2011-11-27 1254 KC1XX         599 5      SN3B          599 15     0
QSO: 14028 CW 2011-11-27 1254 KC1XX         599 5      DK3YD         599 14     0
QSO: 28048 CW 2011-11-27 1255 KC1XX         599 5      OK1ACF        599 15     0
QSO: 21000 CW 2011-11-27 1255 KC1XX         599 5      OL2U          599 15     0
QSO: 28048 CW 2011-11-27 1255 KC1XX         599 5      SN7O          599 15     0
QSO: 21000 CW 2011-11-27 1256 KC1XX         599 5      DF9DH         599 14     0
QSO: 28048 CW 2011-11-27 1256 KC1XX         599 5      EW2A          599 16     0
QSO: 28048 CW 2011-11-27 1256 KC1XX         599 5      RT3D          599 16     0
QSO: 21000 CW 2011-11-27 1256 KC1XX         599 5      OK2PCL        599 15     0
QSO: 14000 CW 2011-11-27 1257 KC1XX         599 5      RM2T          599 16     0
QSO: 28048 CW 2011-11-27 1257 KC1XX         599 5      PB5DX         599 14     0
QSO: 28048 CW 2011-11-27 1257 KC1XX         599 5      R1AC          599 16     0
QSO: 21000 CW 2011-11-27 1257 KC1XX         599 5      OH6XA         599 15     0
QSO: 14011 CW 2011-11-27 1257 KC1XX         599 5      DL5YM         599 14     0
QSO: 21000 CW 2011-11-27 1257 KC1XX         599 5      SP6MLX        599 15     0
QSO: 28048 CW 2011-11-27 1258 KC1XX         599 5      HB9ARF        599 14     0
QSO: 21000 CW 2011-11-27 1258 KC1XX         599 5      DL4WA         599 14     0
QSO: 14000 CW 2011-11-27 1258 KC1XX         599 5      F5KKD         599 14     0
QSO: 28048 CW 2011-11-27 1258 KC1XX         599 5      RJ3A          599 16     0
QSO: 21000 CW 2011-11-27 1258 KC1XX         599 5      SP9ODY        599 15     0
QSO: 14000 CW 2011-11-27 1259 KC1XX         599 5      SQ9IDE        599 15     0
QSO: 21000 CW 2011-11-27 1259 KC1XX         599 5      HA5SE         599 15     0
QSO: 28048 CW 2011-11-27 1259 KC1XX         599 5      RN3ZC         599 16     0
QSO: 21000 CW 2011-11-27 1259 KC1XX         599 5      RA6EE         599 16     0
QSO: 28048 CW 2011-11-27 1259 KC1XX         599 5      IK8SEU        599 15     0
QSO: 28048 CW 2011-11-27 1259 KC1XX         599 5      IW3IFJ        599 15     0
QSO: 14052 CW 2011-11-27 1300 KC1XX         599 5      M0TRN         599 14     0
QSO: 14000 CW 2011-11-27 1300 KC1XX         599 5      DL1LRA        599 14     0
QSO: 28048 CW 2011-11-27 1300 KC1XX         599 5      UR7IZ         599 16     0
QSO: 28048 CW 2011-11-27 1300 KC1XX         599 5      PA3GDD        599 14     0
QSO: 14000 CW 2011-11-27 1300 KC1XX         599 5      UT3WJ         599 16     0
QSO: 28048 CW 2011-11-27 1300 KC1XX         599 5      UA6G          599 16     0
QSO: 14000 CW 2011-11-27 1301 KC1XX         599 5      PA4B          599 14     0
QSO: 21000 CW 2011-11-27 1301 KC1XX         599 5      LZ2FQ         599 20     0
QSO: 28048 CW 2011-11-27 1301 KC1XX         599 5      S50C          599 15     0
QSO: 14000 CW 2011-11-27 1301 KC1XX         599 5      LY2MM         599 15     0
QSO: 21000 CW 2011-11-27 1301 KC1XX         599 5      DJ9MH         599 14     0
QSO: 28048 CW 2011-11-27 1301 KC1XX         599 5      OK1EV         599 15     0
QSO: 14000 CW 2011-11-27 1302 KC1XX         599 5      F5MXQ         599 14     0
QSO: 21000 CW 2011-11-27 1302 KC1XX         599 5      RT3LA         599 16     0
QSO: 28048 CW 2011-11-27 1302 KC1XX         599 5      DJ5HB         599 14     0
QSO: 28048 CW 2011-11-27 1302 KC1XX         599 5      SJ2W          599 14     0
QSO: 14000 CW 2011-11-27 1302 KC1XX         599 5      DJ8RS         599 14     0
QSO: 28048 CW 2011-11-27 1302 KC1XX         599 5      UT0RM         599 16     0
QSO: 28048 CW 2011-11-27 1302 KC1XX         599 5      PA0MBD        599 14     0
QSO: 21000 CW 2011-11-27 1302 KC1XX         599 5      UT8EL         599 16     0
QSO: 14000 CW 2011-11-27 1303 KC1XX         599 5      HA8WZ         599 15     0
QSO: 28048 CW 2011-11-27 1303 KC1XX         599 5      DL4VQ         599 14     0
QSO: 28048 CW 2011-11-27 1303 KC1XX         599 5      YU5ZM         599 15     0
QSO: 21000 CW 2011-11-27 1303 KC1XX         599 5      Z35G          599 15     0
QSO: 28048 CW 2011-11-27 1303 KC1XX         599 5      DL1TPY        599 14     0
QSO: 28048 CW 2011-11-27 1304 KC1XX         599 5      ES1WST        599 15     0
QSO: 21000 CW 2011-11-27 1304 KC1XX         599 5      RM3F          599 16     0
QSO: 28048 CW 2011-11-27 1304 KC1XX         599 5      SE6Y          599 14     0
QSO: 28048 CW 2011-11-27 1304 KC1XX         599 5      RD4CAQ        599 16     0
QSO: 28048 CW 2011-11-27 1305 KC1XX         599 5      OK2EC         599 15     0
QSO: 21000 CW 2011-11-27 1305 KC1XX         599 5      UA4LX         599 16     0
QSO: 21000 CW 2011-11-27 1305 KC1XX         599 5      RA9AE         599 17     0
QSO: 28048 CW 2011-11-27 1305 KC1XX         599 5      DC9ZP         599 14     0
QSO: 28048 CW 2011-11-27 1305 KC1XX         599 5      UA4YA         599 16     0
QSO: 14000 CW 2011-11-27 1305 KC1XX         599 5      PA1B          599 14     0
QSO: 28048 CW 2011-11-27 1306 KC1XX         599 5      UY2IG         599 16     0
QSO: 28048 CW 2011-11-27 1306 KC1XX         599 5      GM3C          599 14     0
QSO:  7038 CW 2011-11-27 1307 KC1XX         599 5      XE2MX         599 06     0
QSO: 28048 CW 2011-11-27 1307 KC1XX         599 5      OM6AC         599 15     0
QSO: 14000 CW 2011-11-27 1307 KC1XX         599 5      G3YMC         599 14     0
QSO: 28048 CW 2011-11-27 1307 KC1XX         599 5      RA4LK         599 16     0
QSO: 28048 CW 2011-11-27 1307 KC1XX         599 5      RZ3BW         599 16     0
QSO: 14000 CW 2011-11-27 1307 KC1XX         599 5      DL1GME        599 14     0
QSO: 28048 CW 2011-11-27 1307 KC1XX         599 5      DL8NBJ        599 14     0
QSO: 28048 CW 2011-11-27 1308 KC1XX         599 5      DL1DQW        599 14     0
QSO: 21060 CW 2011-11-27 1308 KC1XX         599 5      EU6AF         599 16     0
QSO: 28048 CW 2011-11-27 1308 KC1XX         599 5      UX5UU         599 16     0
QSO: 21066 CW 2011-11-27 1308 KC1XX         599 5      GM3YTS        599 14     0
QSO: 28048 CW 2011-11-27 1308 KC1XX         599 5      UR8LV         599 16     0
QSO: 14000 CW 2011-11-27 1308 KC1XX         599 5      IK4NQW        599 15     0
QSO: 28048 CW 2011-11-27 1308 KC1XX         599 5      RA3XO         599 16     0
QSO: 28048 CW 2011-11-27 1309 KC1XX         599 5      DO8OL         599 14     0
QSO: 14000 CW 2011-11-27 1309 KC1XX         599 5      DL1NKS        599 14     0
QSO: 21000 CW 2011-11-27 1309 KC1XX         599 5      SP9IKS        599 15     0
QSO: 21066 CW 2011-11-27 1309 KC1XX         599 5      DJ1TO         599 14     0
QSO: 14000 CW 2011-11-27 1309 KC1XX         599 5      EW4AM         599 16     0
QSO: 28048 CW 2011-11-27 1309 KC1XX         599 5      UU2J          599 16     0
QSO: 14000 CW 2011-11-27 1310 KC1XX         599 5      RX3ZX         599 16     0
QSO: 28048 CW 2011-11-27 1310 KC1XX         599 5      F5TVG/P       599 14     0
QSO: 21105 CW 2011-11-27 1310 KC1XX         599 5      YL1S          599 15     0
QSO: 28048 CW 2011-11-27 1310 KC1XX         599 5      EA2DPA        599 14     0
QSO: 14000 CW 2011-11-27 1310 KC1XX         599 5      YO9CWY        599 20     0
QSO: 28048 CW 2011-11-27 1311 KC1XX         599 5      E73M          599 15     0
QSO: 21000 CW 2011-11-27 1311 KC1XX         599 5      I2WIJ         599 15     0
QSO: 28048 CW 2011-11-27 1311 KC1XX         599 5      OH6OS         599 15     0
QSO: 21000 CW 2011-11-27 1311 KC1XX         599 5      DL6MRS        599 14     0
QSO: 21073 CW 2011-11-27 1311 KC1XX         599 5      DP9A          599 14     0
QSO: 21000 CW 2011-11-27 1311 KC1XX         599 5      LA5EKA        599 14     0
QSO: 28048 CW 2011-11-27 1311 KC1XX         599 5      DL8CA         599 14     0
QSO: 14000 CW 2011-11-27 1312 KC1XX         599 5      DJ5MF         599 14     0
QSO: 21000 CW 2011-11-27 1312 KC1XX         599 5      UU9CI         599 16     0
QSO: 28048 CW 2011-11-27 1312 KC1XX         599 5      OH2LU         599 15     0
QSO: 21000 CW 2011-11-27 1312 KC1XX         599 5      F5RJW         599 14     0
QSO: 28048 CW 2011-11-27 1312 KC1XX         599 5      UT4NY         599 16     0
QSO: 28048 CW 2011-11-27 1312 KC1XX         599 5      RW3WX         599 16     0
QSO: 28048 CW 2011-11-27 1313 KC1XX         599 5      DM3XM         599 14     0
QSO: 21000 CW 2011-11-27 1313 KC1XX         599 5      UU4JQE        599 16     0
QSO: 28048 CW 2011-11-27 1313 KC1XX         599 5      SP6IEQ        599 15     0
QSO: 28048 CW 2011-11-27 1313 KC1XX         599 5      UT7LA         599 16     0
QSO: 28048 CW 2011-11-27 1314 KC1XX         599 5      OH5YU         599 15     0
QSO: 28048 CW 2011-11-27 1314 KC1XX         599 5      RU6AM         599 16     0
QSO: 14000 CW 2011-11-27 1314 KC1XX         599 5      UR7HCX        599 16     0
QSO: 28048 CW 2011-11-27 1314 KC1XX         599 5      ES9C          599 15     0
QSO: 14000 CW 2011-11-27 1314 KC1XX         599 5      OK2BQ         599 15     0
QSO: 21000 CW 2011-11-27 1314 KC1XX         599 5      PY4HO         599 11     0
QSO: 28048 CW 2011-11-27 1314 KC1XX         599 5      YO7LGI        599 20     0
QSO: 21005 CW 2011-11-27 1315 KC1XX         599 5      OK7MT         599 15     0
QSO: 28048 CW 2011-11-27 1315 KC1XX         599 5      YR1C          599 20     0
QSO: 28048 CW 2011-11-27 1315 KC1XX         599 5      DL1A          599 14     0
QSO: 28048 CW 2011-11-27 1315 KC1XX         599 5      RA3DNC        599 16     0
QSO: 21000 CW 2011-11-27 1316 KC1XX         599 5      UR7HCX        599 16     0
QSO: 28048 CW 2011-11-27 1316 KC1XX         599 5      DL1AKU        599 14     0
QSO: 14000 CW 2011-11-27 1316 KC1XX         599 5      YV5HUJ        599 09     0
QSO: 21000 CW 2011-11-27 1316 KC1XX         599 5      MM3N          599 14     0
QSO: 28048 CW 2011-11-27 1316 KC1XX         599 5      OK1AWH        599 15     0
QSO: 28048 CW 2011-11-27 1317 KC1XX         599 5      SM5CNQ        599 14     0
QSO: 21000 CW 2011-11-27 1317 KC1XX         599 5      DL1AWC        599 14     0
QSO: 28048 CW 2011-11-27 1317 KC1XX         599 5      EW8CY         599 16     0
QSO: 28048 CW 2011-11-27 1317 KC1XX         599 5      HA8KW         599 15     0
QSO: 21047 CW 2011-11-27 1317 KC1XX         599 5      UX0FF         599 16     0
QSO: 21000 CW 2011-11-27 1317 KC1XX         599 5      XE2YWH        599 06     0
QSO: 14000 CW 2011-11-27 1318 KC1XX         599 5      UA3UDX        599 16     0
QSO: 28048 CW 2011-11-27 1318 KC1XX         599 5      R7AC          599 16     0
QSO: 14000 CW 2011-11-27 1318 KC1XX         599 5      PC5D          599 14     0
QSO: 21144 CW 2011-11-27 1318 KC1XX         599 5      OH3XR         599 15     0
QSO: 21000 CW 2011-11-27 1318 KC1XX         599 5      LZ1DQ         599 20     0
QSO: 28048 CW 2011-11-27 1319 KC1XX         599 5      EU6AA         599 16     0
QSO: 28048 CW 2011-11-27 1319 KC1XX         599 5      DK5OS         599 14     0
QSO: 21000 CW 2011-11-27 1319 KC1XX         599 5      UW1WU         599 16     0
QSO: 21051 CW 2011-11-27 1320 KC1XX         599 5      RA3EF         599 16     0
QSO: 21000 CW 2011-11-27 1320 KC1XX         599 5      US7IID        599 16     0
QSO: 28048 CW 2011-11-27 1320 KC1XX         599 5      ON4IA         599 14     0
QSO: 21099 CW 2011-11-27 1320 KC1XX         599 5      EA5ARC        599 14     0
QSO: 14000 CW 2011-11-27 1321 KC1XX         599 5      RF4C          599 16     0
QSO: 28048 CW 2011-11-27 1321 KC1XX         599 5      UY1HY         599 16     0
QSO: 14000 CW 2011-11-27 1321 KC1XX         599 5      OZ7HT         599 14     0
QSO: 21000 CW 2011-11-27 1321 KC1XX         599 5      DL1RTL        599 14     0
QSO: 28048 CW 2011-11-27 1321 KC1XX         599 5      UT8UD         599 16     0
QSO: 21000 CW 2011-11-27 1321 KC1XX         599 5      OK2EA         599 15     0
QSO: 28048 CW 2011-11-27 1321 KC1XX         599 5      IS0GQX        599 15     0
QSO: 28048 CW 2011-11-27 1322 KC1XX         599 5      EA1CP         599 14     0
QSO: 21000 CW 2011-11-27 1322 KC1XX         599 5      DL2QT         599 14     0
QSO: 21000 CW 2011-11-27 1322 KC1XX         599 5      DK5IM         599 14     0
QSO: 28048 CW 2011-11-27 1322 KC1XX         599 5      PA3A          599 14     0
QSO: 21000 CW 2011-11-27 1322 KC1XX         599 5      UT3IJ         599 16     0
QSO: 21000 CW 2011-11-27 1323 KC1XX         599 5      DL9EO         599 14     0
QSO: 28048 CW 2011-11-27 1323 KC1XX         599 5      I0ZUT         599 15     0
QSO: 28048 CW 2011-11-27 1323 KC1XX         599 5      DF2TT         599 14     0
QSO: 21000 CW 2011-11-27 1323 KC1XX         599 5      OM3YCA        599 15     0
QSO: 28048 CW 2011-11-27 1323 KC1XX         599 5      UR5LAK        599 16     0
QSO: 28048 CW 2011-11-27 1324 KC1XX         599 5      OK1MKI        599 15     0
QSO: 28048 CW 2011-11-27 1324 KC1XX         599 5      GM0TTY        599 14     0
QSO: 21000 CW 2011-11-27 1325 KC1XX         599 5      EU2EU         599 16     0
QSO: 28048 CW 2011-11-27 1325 KC1XX         599 5      SP8CGU        599 15     0
QSO: 28048 CW 2011-11-27 1325 KC1XX         599 5      UA3RF         599 16     0
QSO: 28048 CW 2011-11-27 1326 KC1XX         599 5      UT5UIA        599 16     0
QSO: 21054 CW 2011-11-27 1326 KC1XX         599 5      DL0GL         599 14     0
QSO: 28048 CW 2011-11-27 1326 KC1XX         599 5      UA3TN         599 16     0
QSO: 14000 CW 2011-11-27 1326 KC1XX         599 5      OH6MM         599 15     0
QSO: 28048 CW 2011-11-27 1326 KC1XX         599 5      DJ1TU         599 14     0
QSO: 21000 CW 2011-11-27 1326 KC1XX         599 5      DL5WS         599 14     0
QSO: 28048 CW 2011-11-27 1327 KC1XX         599 5      DJ7AT         599 14     0
QSO: 28048 CW 2011-11-27 1327 KC1XX         599 5      LZ3PZ         599 20     0
