START-OF-LOG: 3.0
LOCATION: NC
CALLSIGN: W2HTI
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1470152
CLUB: North Carolina DX and Contest Club
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.69D
NAME: Ed Benkis
OPERATORS: W2HTI
SOAPBOX: Computer logging is new for this old-timer who has
QSO: 28040 CW 2011-11-27 2229 W2HTI         599      5 JH1RNI        599     25
QSO: 28028 CW 2011-11-27 2236 W2HTI         599      5 JA7IC         599     25
QSO: 28021 CW 2011-11-27 2239 W2HTI         599      5 JA3YBK        599     25
QSO: 28020 CW 2011-11-27 2240 W2HTI         599      5 ZM4M          599     32
QSO: 28005 CW 2011-11-27 2249 W2HTI         599      5 JS3CTQ        599     25
QSO: 28003 CW 2011-11-27 2251 W2HTI         599      5 VE7CC         599      3
QSO: 21003 CW 2011-11-27 2253 W2HTI         599      5 JR1MQT        599     25
QSO: 21011 CW 2011-11-27 2255 W2HTI         599      5 HL2DC         599     25
QSO: 21012 CW 2011-11-27 2257 W2HTI         599      5 JA1BPA        599     25
QSO: 21013 CW 2011-11-27 2258 W2HTI         599      5 UA0IDZ        599     19
QSO: 21029 CW 2011-11-27 2301 W2HTI         599      5 LS1D          599     13
QSO: 21032 CW 2011-11-27 2306 W2HTI         599      5 9M6YBG        599     28
QSO: 21033 CW 2011-11-27 2308 W2HTI         599      5 8J1ING        599     25
QSO: 21034 CW 2011-11-27 2308 W2HTI         599      5 JE1CKA        599     25
QSO: 21037 CW 2011-11-27 2309 W2HTI         599      5 JA7NUF        599     25
QSO: 21043 CW 2011-11-27 2312 W2HTI         599      5 VE7IO         599      3
QSO: 21046 CW 2011-11-27 2313 W2HTI         599      5 JS1IFK        599     25
QSO: 21051 CW 2011-11-27 2316 W2HTI         599      5 JA1CP         599     25
QSO: 21051 CW 2011-11-27 2318 W2HTI         599      5 JR2VRN        599     25
QSO: 21051 CW 2011-11-27 2318 W2HTI         599      5 JL3TEQ        599     25
QSO: 21051 CW 2011-11-27 2319 W2HTI         599      5 JK2KVV        599     25
QSO: 21051 CW 2011-11-27 2320 W2HTI         599      5 JR2FJC        599     25
QSO: 21051 CW 2011-11-27 2321 W2HTI         599      5 JJ1WIZ        599     25
QSO: 21051 CW 2011-11-27 2324 W2HTI         599      5 JA6DIJ        599     25
QSO: 21051 CW 2011-11-27 2325 W2HTI         599      5 JQ1QGM        599     25
QSO: 21051 CW 2011-11-27 2326 W2HTI         599      5 JF2WXS        599     25
QSO: 21051 CW 2011-11-27 2327 W2HTI         599      5 JA2JTN        599     25
QSO: 21045 CW 2011-11-27 2331 W2HTI         599      5 JA2VSO        599     25
QSO: 21045 CW 2011-11-27 2332 W2HTI         599      5 JA5FDJ        599     25
QSO: 21042 CW 2011-11-27 2340 W2HTI         599      5 WH0E          599     27
QSO: 21041 CW 2011-11-27 2340 W2HTI         599      5 JH1OGC        599     25
QSO: 21040 CW 2011-11-27 2341 W2HTI         599      5 AH2R          599     27
QSO: 21033 CW 2011-11-27 2345 W2HTI         599      5 JA5DXH        599     25
QSO: 21028 CW 2011-11-27 2347 W2HTI         599      5 JA4FGD        599     25
QSO: 21027 CW 2011-11-27 2348 W2HTI         599      5 VK2IM         599     30
QSO: 21027 CW 2011-11-27 2354 W2HTI         599      5 XV2RZ         599     26
QSO: 21016 CW 2011-11-27 2356 W2HTI         599      5 JA7ACM        599     25
QSO: 21031 CW 2011-11-27 2359 W2HTI         599      5 VE7CA         599      3
END-OF-LOG:
