START-OF-LOG: 3.0
CALLSIGN: GM9N
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-OVERLAY:
CLAIMED-SCORE: 5766426
NAME: Stirling & District Amateur Radio Society
LOCATION: DX
OPERATORS: MM0OKG, GM1BSG, MM0HST, GM0OBX, MM0OPX, MM0GCF, 2M0GEK, MM0KFX,
OPERATORS: GM4UYE, MM0MWS, GM0BKC, MM6BJJ, MM6EJO,
CLUB: GMDX Group
CERTIFICATE: NO
CREATED-BY: Win-Test 4.17.0
SOAPBOX: Good to see 10m open on both days for the contest
QSO: 21374 PH 2015-10-25 1615 GM9N          59  14     RT4H          59  16     0
QSO: 14105 PH 2015-10-25 1616 GM9N          59  14     JH1EAQ        59  25     0
QSO: 21374 PH 2015-10-25 1616 GM9N          59  14     VE6IVN        59  04     0
QSO: 21374 PH 2015-10-25 1617 GM9N          59  14     N4TL          59  05     0
QSO: 21374 PH 2015-10-25 1619 GM9N          59  14     W4QK          59  05     0
QSO: 21374 PH 2015-10-25 1621 GM9N          59  14     VA6CV         59  04     0
QSO:  7129 PH 2015-10-25 1621 GM9N          59  14     M0MCV         59  14     0
QSO: 21374 PH 2015-10-25 1621 GM9N          59  14     OA6Q          59  10     0
QSO: 21374 PH 2015-10-25 1622 GM9N          59  14     K4PV          59  05     0
QSO: 21374 PH 2015-10-25 1623 GM9N          59  14     N8VW          59  04     0
QSO: 14320 PH 2015-10-25 1624 GM9N          59  14     JA4DPL        59  25     0
QSO: 14320 PH 2015-10-25 1625 GM9N          59  14     JR4GPA        59  25     0
QSO: 14320 PH 2015-10-25 1626 GM9N          59  14     UX2X          59  16     0
QSO: 14320 PH 2015-10-25 1626 GM9N          59  14     UA4WGM        59  16     0
QSO: 14320 PH 2015-10-25 1627 GM9N          59  14     UT2T          59  16     0
QSO: 14320 PH 2015-10-25 1628 GM9N          59  14     LA2US         59  14     0
QSO: 21255 PH 2015-10-25 1628 GM9N          59  14     KV0Q          59  04     0
QSO: 14320 PH 2015-10-25 1628 GM9N          59  14     RM3F          59  16     0
QSO: 14320 PH 2015-10-25 1628 GM9N          59  14     SQ4JEN        59  15     0
QSO: 14320 PH 2015-10-25 1628 GM9N          59  14     SP3CMX        59  15     0
QSO: 14320 PH 2015-10-25 1629 GM9N          59  14     RT4H          59  16     0
QSO: 21383 PH 2015-10-25 1629 GM9N          59  14     W6AFA         59  03     0
QSO: 21337 PH 2015-10-25 1630 GM9N          59  14     KP2M          59  08     0
QSO: 14320 PH 2015-10-25 1630 GM9N          59  14     WA0FAA        59  04     0
QSO: 14320 PH 2015-10-25 1630 GM9N          59  14     A93KA         59  21     0
QSO: 14320 PH 2015-10-25 1631 GM9N          59  14     W2YC          59  05     0
QSO: 14320 PH 2015-10-25 1631 GM9N          59  14     KN7K          59  03     0
QSO: 14320 PH 2015-10-25 1632 GM9N          59  14     DL4JLM        59  14     0
QSO: 14320 PH 2015-10-25 1632 GM9N          59  14     LY2TS         59  15     0
QSO: 21285 PH 2015-10-25 1633 GM9N          59  14     GM0OQV        59  14     0
QSO: 14320 PH 2015-10-25 1633 GM9N          59  14     HB9AJP        59  14     0
QSO: 14320 PH 2015-10-25 1633 GM9N          59  14     HS0ZIA        59  26     0
QSO: 21210 PH 2015-10-25 1634 GM9N          59  14     HC0E          59  10     0
QSO: 14320 PH 2015-10-25 1634 GM9N          59  14     U1BD          59  16     0
QSO: 21256 PH 2015-10-25 1636 GM9N          59  14     N9RV          59  04     0
QSO: 21260 PH 2015-10-25 1637 GM9N          59  14     NA2U          59  05     0
QSO:  7186 PH 2015-10-25 1637 GM9N          59  14     2I0YLT        59  14     0
QSO:  7188 PH 2015-10-25 1638 GM9N          59  14     DL5YM         59  14     0
QSO: 14148 PH 2015-10-25 1641 GM9N          59  14     7X2VB         59  33     0
QSO: 21191 PH 2015-10-25 1642 GM9N          59  14     VY2ZM         59  05     0
QSO: 14171 PH 2015-10-25 1642 GM9N          59  14     JA6ZPR        59  25     0
QSO: 14280 PH 2015-10-25 1643 GM9N          59  14     DU1JM         59  27     0
QSO: 14209 PH 2015-10-25 1645 GM9N          59  14     ZS6RJ         59  38     0
QSO: 21322 PH 2015-10-25 1647 GM9N          59  14     CT7AIU        59  14     0
QSO:  7060 PH 2015-10-25 1647 GM9N          59  14     ER2OW         59  16     0
QSO: 14204 PH 2015-10-25 1648 GM9N          59  14     9M6XRO        59  28     0
QSO: 14165 PH 2015-10-25 1650 GM9N          59  14     HS0ZCW        59  26     0
QSO:  7140 PH 2015-10-25 1650 GM9N          59  14     OR4K          59  14     0
QSO: 14169 PH 2015-10-25 1651 GM9N          59  14     HS5NMF        59  26     0
QSO: 14172 PH 2015-10-25 1652 GM9N          59  14     VK4NM         59  30     0
QSO: 14180 PH 2015-10-25 1652 GM9N          59  14     VK4KW         59  30     0
QSO:  7074 PH 2015-10-25 1654 GM9N          59  14     DL2ABR        59  14     0
QSO:  7074 PH 2015-10-25 1656 GM9N          59  14     OE1HHB        59  15     0
QSO:  7074 PH 2015-10-25 1656 GM9N          59  14     DK7VW         59  14     0
QSO:  7074 PH 2015-10-25 1657 GM9N          59  14     G0MRH         59  14     0
QSO: 14335 PH 2015-10-25 1658 GM9N          59  14     K3WW          59  05     0
QSO:  7074 PH 2015-10-25 1658 GM9N          59  14     G7UOU         59  14     0
QSO:  7074 PH 2015-10-25 1658 GM9N          59  14     LA4C          59  14     0
QSO:  7074 PH 2015-10-25 1658 GM9N          59  14     LZ2JE         59  20     0
QSO:  7074 PH 2015-10-25 1658 GM9N          59  14     DJ5AN         59  14     0
QSO:  7074 PH 2015-10-25 1659 GM9N          59  14     PA3DDP        59  14     0
QSO:  7074 PH 2015-10-25 1659 GM9N          59  14     DH2YAZ        59  14     0
QSO:  7074 PH 2015-10-25 1659 GM9N          59  14     DL2DX         59  14     0
QSO:  7074 PH 2015-10-25 1659 GM9N          59  14     DL1DXA        59  14     0
QSO:  7074 PH 2015-10-25 1700 GM9N          59  14     DF6RI         59  14     0
QSO:  7074 PH 2015-10-25 1701 GM9N          59  14     DG7JB         59  14     0
QSO:  7074 PH 2015-10-25 1701 GM9N          59  14     DL4WA         59  14     0
QSO:  7074 PH 2015-10-25 1702 GM9N          59  14     OZ1LFI        59  14     0
QSO:  7074 PH 2015-10-25 1703 GM9N          59  14     SC0N          59  14     0
QSO:  7074 PH 2015-10-25 1703 GM9N          59  14     SP6ZT         59  15     0
QSO: 14179 PH 2015-10-25 1703 GM9N          59  14     OK1K          59  15     0
QSO: 14179 PH 2015-10-25 1704 GM9N          59  14     OM6AL         59  15     0
QSO: 14179 PH 2015-10-25 1704 GM9N          59  14     OH2LU         59  15     0
QSO:  7074 PH 2015-10-25 1704 GM9N          59  14     R1DX          59  16     0
QSO:  7074 PH 2015-10-25 1704 GM9N          59  14     PD1RO         59  14     0
QSO: 14179 PH 2015-10-25 1704 GM9N          59  14     RA9A          59  17     0
QSO:  7074 PH 2015-10-25 1704 GM9N          59  14     OH6RE         59  15     0
QSO:  7074 PH 2015-10-25 1705 GM9N          59  14     IK8TEM        59  15     0
QSO: 14179 PH 2015-10-25 1705 GM9N          59  14     SQ7ACP        59  15     0
QSO: 14179 PH 2015-10-25 1705 GM9N          59  14     EW4R          59  16     0
QSO:  7074 PH 2015-10-25 1705 GM9N          59  14     IK8GYS        59  15     0
QSO:  7074 PH 2015-10-25 1705 GM9N          59  14     DL7CX         59  14     0
QSO:  7074 PH 2015-10-25 1706 GM9N          59  14     UA4NDX        59  16     0
QSO: 14179 PH 2015-10-25 1706 GM9N          59  14     YR5FEO        59  20     0
QSO:  7074 PH 2015-10-25 1706 GM9N          59  14     JR5YCE        59  25     0
QSO:  7074 PH 2015-10-25 1707 GM9N          59  14     RT0C          59  19     0
QSO:  7074 PH 2015-10-25 1707 GM9N          59  14     UA3VFS        59  16     0
QSO: 14179 PH 2015-10-25 1707 GM9N          59  14     SP8P          59  15     0
QSO:  7074 PH 2015-10-25 1707 GM9N          59  14     R9LMR9        59  17     0
QSO:  7074 PH 2015-10-25 1708 GM9N          59  14     OM7PY         59  15     0
QSO: 14179 PH 2015-10-25 1708 GM9N          59  14     SM2S          59  14     0
QSO:  7074 PH 2015-10-25 1708 GM9N          59  14     EW8AX         59  16     0
QSO:  7074 PH 2015-10-25 1709 GM9N          59  14     OZ4NA         59  14     0
QSO:  7074 PH 2015-10-25 1709 GM9N          59  14     F6KDL         59  14     0
QSO:  7074 PH 2015-10-25 1710 GM9N          59  14     OH6ECM        59  15     0
QSO:  7074 PH 2015-10-25 1710 GM9N          59  14     F4DJG         59  14     0
QSO: 14179 PH 2015-10-25 1710 GM9N          59  14     ES1O          59  15     0
QSO:  7074 PH 2015-10-25 1711 GM9N          59  14     SQ6WZ         59  15     0
QSO:  7074 PH 2015-10-25 1711 GM9N          59  14     LA8OKA        59  14     0
QSO: 14179 PH 2015-10-25 1711 GM9N          59  14     SP8SN         59  20     0
QSO:  7074 PH 2015-10-25 1712 GM9N          59  14     JH1NBN        59  25     0
QSO:  7074 PH 2015-10-25 1712 GM9N          59  14     M5AEO         59  14     0
QSO: 14179 PH 2015-10-25 1713 GM9N          59  14     SP9PBH        59  15     0
QSO: 21226 PH 2015-10-25 1713 GM9N          59  14     K6XX          59  03     0
QSO: 14179 PH 2015-10-25 1713 GM9N          59  14     HA7JQK        59  15     0
QSO: 14179 PH 2015-10-25 1713 GM9N          59  14     OK2MBP        59  15     0
QSO:  7074 PH 2015-10-25 1713 GM9N          59  14     DK0EE         59  14     0
QSO:  7074 PH 2015-10-25 1713 GM9N          59  14     CT1EAV        59  14     0
QSO: 14179 PH 2015-10-25 1713 GM9N          59  14     UX7BV         59  16     0
QSO:  7074 PH 2015-10-25 1714 GM9N          59  14     RW1CW         59  16     0
QSO:  7074 PH 2015-10-25 1714 GM9N          59  14     IT9ZZO        59  15     0
QSO: 14179 PH 2015-10-25 1715 GM9N          59  14     JR4OZR        59  25     0
QSO:  7074 PH 2015-10-25 1715 GM9N          59  14     R5FU          59  16     0
QSO: 14179 PH 2015-10-25 1716 GM9N          59  14     ES4NY         59  15     0
QSO: 21195 PH 2015-10-25 1716 GM9N          59  14     YW4D          59  09     0
QSO: 14179 PH 2015-10-25 1717 GM9N          59  14     SQ5LTT        59  15     0
QSO: 21206 PH 2015-10-25 1717 GM9N          59  14     N7AT          59  03     0
QSO: 14179 PH 2015-10-25 1718 GM9N          59  14     R3KF          59  16     0
QSO: 14179 PH 2015-10-25 1718 GM9N          59  14     RZ5D          59  16     0
QSO:  7074 PH 2015-10-25 1719 GM9N          59  14     DL65DARC      59  14     0
QSO: 14179 PH 2015-10-25 1719 GM9N          59  14     OM6H          59  15     0
QSO: 14179 PH 2015-10-25 1720 GM9N          59  14     OK2SGY        59  15     0
QSO: 14179 PH 2015-10-25 1720 GM9N          59  14     S57PKT        59  15     0
QSO: 14179 PH 2015-10-25 1721 GM9N          59  14     UA1CUR        59  16     0
QSO: 14179 PH 2015-10-25 1722 GM9N          59  14     SP5XZM        59  15     0
QSO: 14179 PH 2015-10-25 1722 GM9N          59  14     UT1UL         59  16     0
QSO:  7074 PH 2015-10-25 1722 GM9N          59  14     9A5OST        59  15     0
QSO: 14179 PH 2015-10-25 1722 GM9N          59  14     OM8AA         59  15     0
QSO: 14179 PH 2015-10-25 1722 GM9N          59  14     SQ9DXN        59  15     0
QSO: 14179 PH 2015-10-25 1723 GM9N          59  14     VK2GGC        59  30     0
QSO: 14179 PH 2015-10-25 1723 GM9N          59  14     SP9CLO        59  15     0
QSO:  3634 PH 2015-10-25 1723 GM9N          59  14     DK65DARC      59  14     0
QSO: 14179 PH 2015-10-25 1723 GM9N          59  14     UR4EI         59  16     0
QSO:  7074 PH 2015-10-25 1723 GM9N          59  14     DG1DUG        59  14     0
QSO:  3767 PH 2015-10-25 1724 GM9N          59  14     GB0RWC        59  14     0
QSO: 14179 PH 2015-10-25 1724 GM9N          59  14     IZ5IMD        59  15     0
QSO:  7047 PH 2015-10-25 1725 GM9N          59  14     E78T          59  15     0
QSO: 14179 PH 2015-10-25 1725 GM9N          59  14     9A8FCC        59  15     0
QSO: 14179 PH 2015-10-25 1726 GM9N          59  14     9A2BD         59  15     0
QSO: 14179 PH 2015-10-25 1726 GM9N          59  14     YO7CVL        59  20     0
QSO:  3792 PH 2015-10-25 1727 GM9N          59  14     OT4A          59  14     0
QSO: 14179 PH 2015-10-25 1727 GM9N          59  14     UT0GK         59  16     0
QSO:  7064 PH 2015-10-25 1727 GM9N          59  14     SK7K          59  14     0
QSO: 14179 PH 2015-10-25 1727 GM9N          59  14     SP5DRE        59  15     0
QSO:  7127 PH 2015-10-25 1728 GM9N          59  14     LY4Q          59  15     0
QSO: 14179 PH 2015-10-25 1728 GM9N          59  14     OK2SG         59  15     0
QSO:  3720 PH 2015-10-25 1728 GM9N          59  14     DL5YM         59  14     0
QSO: 14179 PH 2015-10-25 1729 GM9N          59  14     OH3KX         59  15     0
QSO: 14179 PH 2015-10-25 1730 GM9N          59  14     UT0UY         59  16     0
QSO:  7092 PH 2015-10-25 1731 GM9N          59  14     IZ8IEV        59  15     0
QSO:  7095 PH 2015-10-25 1731 GM9N          59  14     Z35W          59  15     0
QSO: 14179 PH 2015-10-25 1731 GM9N          59  14     SQ8ERS        59  15     0
QSO:  7115 PH 2015-10-25 1731 GM9N          59  14     RL5A          59  16     0
QSO: 14179 PH 2015-10-25 1731 GM9N          59  14     LY4T          59  15     0
QSO: 14179 PH 2015-10-25 1732 GM9N          59  14     HG5P          59  15     0
QSO:  7118 PH 2015-10-25 1732 GM9N          59  14     YU1DW         59  15     0
QSO: 14179 PH 2015-10-25 1732 GM9N          59  14     RN3FS         59  16     0
QSO:  7140 PH 2015-10-25 1733 GM9N          59  14     DL6O          59  14     0
QSO: 14179 PH 2015-10-25 1734 GM9N          59  14     OH1POR        59  15     0
QSO: 14179 PH 2015-10-25 1735 GM9N          59  14     OM2015TITANIC 59  15     0
QSO: 14179 PH 2015-10-25 1735 GM9N          59  14     OM2VL         59  15     0
QSO: 14179 PH 2015-10-25 1736 GM9N          59  14     RW1CW         59  16     0
QSO:  7143 PH 2015-10-25 1736 GM9N          59  14     DL0NM         59  14     0
QSO: 14179 PH 2015-10-25 1737 GM9N          59  14     RZ2D          59  16     0
QSO: 14179 PH 2015-10-25 1737 GM9N          59  14     SQ9KEJ        59  15     0
QSO:  3733 PH 2015-10-25 1739 GM9N          59  14     DF3IS         59  14     0
QSO:  3733 PH 2015-10-25 1740 GM9N          59  14     IK7HTB        59  15     0
QSO:  3733 PH 2015-10-25 1741 GM9N          59  14     DG8OBN        59  14     0
QSO:  3733 PH 2015-10-25 1742 GM9N          59  14     DL5GSM        59  14     0
QSO:  7073 PH 2015-10-25 1742 GM9N          59  14     UT2T          59  16     0
QSO: 14177 PH 2015-10-25 1743 GM9N          59  14     OM4KK         59  15     0
QSO:  3733 PH 2015-10-25 1743 GM9N          59  14     DF8JT         59  14     0
QSO: 14177 PH 2015-10-25 1743 GM9N          59  14     OH1CH         59  15     0
QSO: 14177 PH 2015-10-25 1744 GM9N          59  14     OH2ECG        59  15     0
QSO: 14177 PH 2015-10-25 1744 GM9N          59  14     OK2SFP        59  15     0
QSO: 14177 PH 2015-10-25 1745 GM9N          59  14     SM2T          59  14     0
QSO: 14177 PH 2015-10-25 1746 GM9N          59  14     9A6DJX        59  15     0
QSO: 14177 PH 2015-10-25 1747 GM9N          59  14     HA5BA         59  15     0
QSO: 14177 PH 2015-10-25 1748 GM9N          59  14     LY3IV         59  15     0
QSO: 14177 PH 2015-10-25 1748 GM9N          59  14     S58N          59  15     0
QSO: 14177 PH 2015-10-25 1749 GM9N          59  14     I0ZV          59  15     0
QSO: 14177 PH 2015-10-25 1750 GM9N          59  14     EB5TC         59  14     0
QSO: 14177 PH 2015-10-25 1750 GM9N          59  14     IW0GVG        59  15     0
QSO: 14177 PH 2015-10-25 1751 GM9N          59  14     EA3EAN        59  14     0
QSO: 14177 PH 2015-10-25 1751 GM9N          59  14     IK6UBY        59  15     0
QSO: 14177 PH 2015-10-25 1752 GM9N          59  14     AA1ON         59  05     0
QSO: 14177 PH 2015-10-25 1753 GM9N          59  14     UF5D          59  16     0
QSO: 14177 PH 2015-10-25 1753 GM9N          59  14     JR5YCE        59  25     0
QSO: 14177 PH 2015-10-25 1754 GM9N          59  14     JG3RPL        59  25     0
QSO: 14177 PH 2015-10-25 1755 GM9N          59  14     YU2TSR        59  15     0
QSO: 14177 PH 2015-10-25 1756 GM9N          59  14     W1CTN         59  05     0
QSO: 14177 PH 2015-10-25 1756 GM9N          59  14     W1CSM         59  05     0
QSO:  3721 PH 2015-10-25 1757 GM9N          59  14     OH2KW         59  15     0
QSO: 14177 PH 2015-10-25 1758 GM9N          59  14     W2FU          59  05     0
QSO: 14177 PH 2015-10-25 1758 GM9N          59  14     AB1NE         59  05     0
QSO: 14177 PH 2015-10-25 1759 GM9N          59  14     VE3FT         59  04     0
QSO: 14177 PH 2015-10-25 1759 GM9N          59  14     N6AR          59  05     0
QSO: 14177 PH 2015-10-25 1759 GM9N          59  14     IW4EII        59  15     0
QSO: 14177 PH 2015-10-25 1800 GM9N          59  14     W2LE          59  05     0
QSO: 14177 PH 2015-10-25 1800 GM9N          59  14     S58M          59  15     0
QSO: 14177 PH 2015-10-25 1801 GM9N          59  14     NK3Y          59  05     0
QSO: 14177 PH 2015-10-25 1801 GM9N          59  14     N3MX          59  05     0
QSO: 14177 PH 2015-10-25 1802 GM9N          59  14     VE7CV         59  03     0
QSO: 14177 PH 2015-10-25 1802 GM9N          59  14     I0LYO         59  15     0
QSO: 14177 PH 2015-10-25 1803 GM9N          59  14     II0I          59  15     0
QSO: 14177 PH 2015-10-25 1803 GM9N          59  14     W3MF          59  05     0
QSO: 14177 PH 2015-10-25 1803 GM9N          59  14     KA2KON        59  05     0
QSO: 14177 PH 2015-10-25 1803 GM9N          59  14     W0GG          59  04     0
QSO: 14177 PH 2015-10-25 1804 GM9N          59  14     UT7QL         59  16     0
QSO: 14177 PH 2015-10-25 1805 GM9N          59  14     K0GEO         59  05     0
QSO: 14177 PH 2015-10-25 1806 GM9N          59  14     S50W          59  15     0
QSO: 14177 PH 2015-10-25 1806 GM9N          59  14     AE1T          59  05     0
QSO: 14177 PH 2015-10-25 1807 GM9N          59  14     VA2MP         59  03     0
QSO: 14177 PH 2015-10-25 1808 GM9N          59  14     WB9JNZ        59  04     0
QSO: 14177 PH 2015-10-25 1808 GM9N          59  14     WA3EKL        59  05     0
QSO: 14177 PH 2015-10-25 1809 GM9N          59  14     OM0M          59  15     0
QSO: 14177 PH 2015-10-25 1809 GM9N          59  14     LY2CO         59  15     0
QSO: 14177 PH 2015-10-25 1809 GM9N          59  14     LZ5PL         59  20     0
QSO: 14177 PH 2015-10-25 1810 GM9N          59  14     IK7HTB        59  15     0
QSO: 14177 PH 2015-10-25 1810 GM9N          59  14     YO4FKO        59  20     0
QSO: 14177 PH 2015-10-25 1810 GM9N          59  14     NQ4I          59  05     0
QSO: 14177 PH 2015-10-25 1811 GM9N          59  14     K2QBN         59  05     0
QSO: 14177 PH 2015-10-25 1813 GM9N          59  14     IK4OMU        59  15     0
QSO: 14177 PH 2015-10-25 1813 GM9N          59  14     SP9HZW        59  15     0
QSO: 14177 PH 2015-10-25 1813 GM9N          59  14     N4PQX         59  05     0
QSO: 14177 PH 2015-10-25 1814 GM9N          59  14     HA6PJ         59  15     0
QSO: 14177 PH 2015-10-25 1814 GM9N          59  14     IZ2BVL        59  15     0
QSO: 14177 PH 2015-10-25 1814 GM9N          59  14     K2RET         59  05     0
QSO: 14177 PH 2015-10-25 1814 GM9N          59  14     WE9V          59  04     0
QSO: 14177 PH 2015-10-25 1815 GM9N          59  14     IZ4MNZ        59  15     0
QSO: 14177 PH 2015-10-25 1815 GM9N          59  14     WA2CP         59  05     0
QSO: 14177 PH 2015-10-25 1816 GM9N          59  14     W1VE          59  05     0
QSO: 14177 PH 2015-10-25 1816 GM9N          59  14     W1GD          59  05     0
QSO: 14177 PH 2015-10-25 1817 GM9N          59  14     W4VC          59  05     0
QSO: 14177 PH 2015-10-25 1818 GM9N          59  14     YT1RK         59  15     0
QSO: 14177 PH 2015-10-25 1818 GM9N          59  14     EA3DNC        59  14     0
QSO: 14177 PH 2015-10-25 1819 GM9N          59  14     K3ATO         59  05     0
QSO: 14177 PH 2015-10-25 1819 GM9N          59  14     9A2R          59  15     0
QSO: 14177 PH 2015-10-25 1819 GM9N          59  14     F5SDD         59  14     0
QSO: 14177 PH 2015-10-25 1820 GM9N          59  14     HA7JIV        59  15     0
QSO:  7077 PH 2015-10-25 1822 GM9N          59  14     A71CV         59  21     0
QSO:  7095 PH 2015-10-25 1822 GM9N          59  14     LY7Z          59  15     0
QSO:  7100 PH 2015-10-25 1823 GM9N          59  14     RK6CC         59  16     0
QSO: 14177 PH 2015-10-25 1824 GM9N          59  14     VE3KTB/VY0    59  02     0
QSO: 14177 PH 2015-10-25 1825 GM9N          59  14     W3LL          59  05     0
QSO: 14177 PH 2015-10-25 1825 GM9N          59  14     VE9ML         59  05     0
QSO: 14177 PH 2015-10-25 1826 GM9N          59  14     VE5PV         59  04     0
QSO:  7066 PH 2015-10-25 1826 GM9N          59  14     F8KKH         59  14     0
QSO: 14177 PH 2015-10-25 1826 GM9N          59  14     KJ4QHL        59  05     0
QSO:  3707 PH 2015-10-25 1827 GM9N          59  14     DO1IN         59  14     0
QSO:  3707 PH 2015-10-25 1827 GM9N          59  14     EA1JO         59  14     0
QSO: 14177 PH 2015-10-25 1828 GM9N          59  14     NK7L          59  03     0
QSO:  3707 PH 2015-10-25 1828 GM9N          59  14     PA3BUD        59  14     0
QSO:  3707 PH 2015-10-25 1829 GM9N          59  14     SQ9DXN        59  15     0
QSO:  3707 PH 2015-10-25 1829 GM9N          59  14     EW4WE         59  16     0
QSO:  3707 PH 2015-10-25 1830 GM9N          59  14     OK1HCG        59  15     0
QSO:  3707 PH 2015-10-25 1831 GM9N          59  14     EF2A          59  14     0
QSO: 14177 PH 2015-10-25 1831 GM9N          59  14     I0ZUT         59  15     0
QSO: 14177 PH 2015-10-25 1831 GM9N          59  14     KT4Q          59  05     0
QSO:  3707 PH 2015-10-25 1832 GM9N          59  14     DO3ANG        59  14     0
QSO: 14177 PH 2015-10-25 1832 GM9N          59  14     ED3D          59  14     0
QSO: 14177 PH 2015-10-25 1833 GM9N          59  14     AC7SG         59  05     0
QSO:  3707 PH 2015-10-25 1834 GM9N          59  14     GM8IEM        59  14     0
QSO:  7199 PH 2015-10-25 1834 GM9N          59  14     EF2A          59  14     0
QSO:  3707 PH 2015-10-25 1834 GM9N          59  14     LA3T          59  14     0
QSO: 14177 PH 2015-10-25 1834 GM9N          59  14     I5FIP         59  15     0
QSO:  3707 PH 2015-10-25 1835 GM9N          59  14     OM2BK         59  15     0
QSO: 14177 PH 2015-10-25 1835 GM9N          59  14     RA3DJA        59  16     0
QSO: 14177 PH 2015-10-25 1835 GM9N          59  14     SQ7BQH        59  15     0
QSO:  3707 PH 2015-10-25 1835 GM9N          59  14     DG2JA         59  14     0
QSO:  3707 PH 2015-10-25 1836 GM9N          59  14     DL4ABR        59  14     0
QSO: 14177 PH 2015-10-25 1837 GM9N          59  14     UT5PY         59  16     0
QSO: 14177 PH 2015-10-25 1837 GM9N          59  14     I5OYY         59  15     0
QSO:  3707 PH 2015-10-25 1837 GM9N          59  14     G4DDX         59  14     0
QSO: 14177 PH 2015-10-25 1837 GM9N          59  14     SQ9OUM        59  15     0
QSO: 14177 PH 2015-10-25 1838 GM9N          59  14     HA5UA         59  15     0
QSO: 14177 PH 2015-10-25 1838 GM9N          59  14     WA2NHA        59  05     0
QSO: 14177 PH 2015-10-25 1839 GM9N          59  14     AB1WR         59  05     0
QSO: 14177 PH 2015-10-25 1839 GM9N          59  14     YU1BM         59  15     0
QSO:  7070 PH 2015-10-25 1841 GM9N          59  14     G3RXQ         59  14     0
QSO:  7070 PH 2015-10-25 1841 GM9N          59  14     EI4GNB        59  14     0
QSO: 21197 PH 2015-10-25 1841 GM9N          59  14     VE6SV         59  04     0
QSO: 14177 PH 2015-10-25 1841 GM9N          59  14     IZ8EFE        59  15     0
QSO:  7070 PH 2015-10-25 1842 GM9N          59  14     DJ0A          59  14     0
QSO: 14177 PH 2015-10-25 1842 GM9N          59  14     MM0NDX        59  14     0
QSO:  7070 PH 2015-10-25 1842 GM9N          59  14     G3VCG         59  14     0
QSO: 14177 PH 2015-10-25 1843 GM9N          59  14     US0FF         59  16     0
QSO: 21185 PH 2015-10-25 1845 GM9N          59  14     VE2EBK        59  05     0
QSO: 14177 PH 2015-10-25 1847 GM9N          59  14     IZ0MQN        59  15     0
QSO: 21217 PH 2015-10-25 1848 GM9N          59  14     K9SF          59  04     0
QSO: 14177 PH 2015-10-25 1848 GM9N          59  14     W7PU          59  03     0
QSO: 14177 PH 2015-10-25 1849 GM9N          59  14     9A6BMJ        59  15     0
QSO: 14177 PH 2015-10-25 1850 GM9N          59  14     EA5FWW        59  14     0
QSO:  7070 PH 2015-10-25 1850 GM9N          59  14     PA2W          59  14     0
QSO: 14177 PH 2015-10-25 1851 GM9N          59  14     EA3EYO        59  14     0
QSO:  7064 PH 2015-10-25 1852 GM9N          59  14     IK3UNA/1      59  15     0
QSO: 14177 PH 2015-10-25 1852 GM9N          59  14     IU7EKO        59  15     0
QSO: 21162 PH 2015-10-25 1853 GM9N          59  14     8P2K          59  08     0
QSO: 14177 PH 2015-10-25 1853 GM9N          59  14     W9CQQ         59  04     0
QSO: 14177 PH 2015-10-25 1854 GM9N          59  14     WA9FF         59  05     0
QSO:  7084 PH 2015-10-25 1854 GM9N          59  14     PA3ATZ        59  14     0
QSO: 21390 PH 2015-10-25 1854 GM9N          59  14     PS2T          59  11     0
QSO: 14177 PH 2015-10-25 1854 GM9N          59  14     IK5WGK        59  15     0
QSO: 21402 PH 2015-10-25 1855 GM9N          59  14     YV4YC         59  09     0
QSO:  7084 PH 2015-10-25 1855 GM9N          59  14     DK5EZ         59  14     0
QSO:  7084 PH 2015-10-25 1855 GM9N          59  14     PA2C          59  14     0
QSO: 14177 PH 2015-10-25 1856 GM9N          59  14     S52GO         59  15     0
QSO: 14177 PH 2015-10-25 1856 GM9N          59  14     K0OE          59  04     0
QSO: 14177 PH 2015-10-25 1858 GM9N          59  14     UW5U          59  16     0
QSO:  7084 PH 2015-10-25 1858 GM9N          59  14     DK2WE         59  14     0
QSO:  7084 PH 2015-10-25 1859 GM9N          59  14     DL6MI         59  14     0
QSO: 21187 PH 2015-10-25 1859 GM9N          59  14     CO6LE         59  08     0
QSO: 14177 PH 2015-10-25 1900 GM9N          59  14     UX7MR         16  16     0
QSO:  7084 PH 2015-10-25 1901 GM9N          59  14     9A2F          59  15     0
QSO: 14177 PH 2015-10-25 1902 GM9N          59  14     N2PHI         59  05     0
QSO:  7084 PH 2015-10-25 1903 GM9N          59  14     G4LKD         59  14     0
QSO: 21228 PH 2015-10-25 1907 GM9N          59  14     WA2OAX        59  05     0
QSO:  7088 PH 2015-10-25 1910 GM9N          59  14     EW4A          59  16     0
QSO: 14318 PH 2015-10-25 1910 GM9N          59  14     VU2PAI        59  22     0
QSO: 21243 PH 2015-10-25 1910 GM9N          59  14     K0TT          59  04     0
QSO: 21244 PH 2015-10-25 1911 GM9N          59  14     K1LU          59  05     0
QSO:  7096 PH 2015-10-25 1911 GM9N          59  14     UX2U          59  16     0
