START-OF-LOG: 2.0
CREATED-BY: E21EIC
CALLSIGN: HS0AR
NAME: SIAM DX GROUP CONTEST CLUB
CLUB: SIAM DX GROUP
CLAIMED-SCORE: 887260
CONTEST: CQ-WW-SSB
OPERATORS: E21EIC,E21YDP,E20PFE,HS0EHF,HS6MYW,HS8KGG
OPERATORS:
SOAPBOX: We run 100 watts limited power in Multi Single class and
QSO: 28000 PH 2005-10-30 0607 HS0AR 59 26 US6IVB 59 16 1
QSO: 28000 PH 2005-10-30 0608 HS0AR 59 26 RW9RA 59 17 1
QSO: 28000 PH 2005-10-30 0608 HS0AR 59 26 UA9JLL 59 17 1
QSO: 28000 PH 2005-10-30 0610 HS0AR 59 26 UT2IY 59 16 1
QSO: 28000 PH 2005-10-30 0611 HS0AR 59 26 UI2IQ 59 15 1
QSO: 28000 PH 2005-10-30 0613 HS0AR 59 26 UR4MX 59 16 1
QSO: 28000 PH 2005-10-30 0615 HS0AR 59 26 US4MEW 59 16 1
QSO: 28000 PH 2005-10-30 0615 HS0AR 59 26 LY7A 59 15 1
QSO: 28000 PH 2005-10-30 0619 HS0AR 59 26 RZ9AWJ 59 17 1
QSO: 28000 PH 2005-10-30 0621 HS0AR 59 26 UA1OMX 59 16 1
QSO: 28000 PH 2005-10-30 0629 HS0AR 59 26 RX3AU 59 16 1
QSO: 28000 PH 2005-10-30 0629 HS0AR 59 26 RK3BF 59 16 1
QSO: 28000 PH 2005-10-30 0631 HS0AR 59 26 UA3AAP 59 16 1
QSO: 28000 PH 2005-10-30 0633 HS0AR 59 26 OH6OS 59 15 1
QSO: 28000 PH 2005-10-30 0634 HS0AR 59 26 RA3AJ 59 16 1
QSO: 28000 PH 2005-10-30 0634 HS0AR 59 26 US3IZ 59 16 1
QSO: 28000 PH 2005-10-30 0635 HS0AR 59 26 UT7MD 59 16 1
QSO: 28000 PH 2005-10-30 0635 HS0AR 59 26 UT7LW 59 16 1
QSO: 28000 PH 2005-10-30 0636 HS0AR 59 26 R3AA 59 16 1
QSO: 28000 PH 2005-10-30 0636 HS0AR 59 26 OH5TQ 59 15 1
QSO: 28000 PH 2005-10-30 0637 HS0AR 59 26 RA1QCZ 59 16 1
QSO: 28000 PH 2005-10-30 0638 HS0AR 59 26 JR0JCB 59 25 1
QSO: 28000 PH 2005-10-30 0638 HS0AR 59 26 OM5FA 59 15 1
QSO: 28000 PH 2005-10-30 0639 HS0AR 59 26 RX3AW 59 16 1
QSO: 28000 PH 2005-10-30 0641 HS0AR 59 26 RN6ML 59 16 1
QSO: 28000 PH 2005-10-30 0642 HS0AR 59 26 ER3R 59 16 1
QSO: 28000 PH 2005-10-30 0643 HS0AR 59 26 LY9A 59 15 1
QSO: 28000 PH 2005-10-30 0643 HS0AR 59 26 RW3AI 59 16 1
QSO: 28000 PH 2005-10-30 0644 HS0AR 59 26 RA3DAH 59 16 1
QSO: 28000 PH 2005-10-30 0646 HS0AR 59 26 UR0EV 59 16 1
QSO: 28000 PH 2005-10-30 0647 HS0AR 59 26 RA3DBL 59 16 1
QSO: 28000 PH 2005-10-30 0649 HS0AR 59 26 OH6DX 59 15 1
QSO: 28000 PH 2005-10-30 0650 HS0AR 59 26 RW3WWW 59 16 1
QSO: 28000 PH 2005-10-30 0650 HS0AR 59 26 RZ3AV 59 16 1
QSO: 28000 PH 2005-10-30 0651 HS0AR 59 26 UR5FAV 59 16 1
QSO: 28000 PH 2005-10-30 0652 HS0AR 59 26 OH6XX 59 15 1
QSO: 28000 PH 2005-10-30 0652 HS0AR 59 26 RZ4HWS 59 16 1
QSO: 28000 PH 2005-10-30 0652 HS0AR 59 26 RA3LO 59 16 1
QSO: 28000 PH 2005-10-30 0653 HS0AR 59 26 RV9FQ 59 17 1
QSO: 28000 PH 2005-10-30 0654 HS0AR 59 26 RX3DTN 59 16 1
QSO: 28000 PH 2005-10-30 0656 HS0AR 59 26 UA4KCO 59 16 1
QSO: 28000 PH 2005-10-30 0657 HS0AR 59 26 UA9MP 59 17 1
QSO: 28000 PH 2005-10-30 0658 HS0AR 59 26 JA8VZY 59 25 1
QSO: 28000 PH 2005-10-30 0659 HS0AR 59 26 RX3XA 59 16 1
QSO: 28000 PH 2005-10-30 0659 HS0AR 59 26 RV4CT 59 16 1
QSO: 28000 PH 2005-10-30 0700 HS0AR 59 26 DQ0Q 59 14 1
QSO: 28000 PH 2005-10-30 0702 HS0AR 59 26 RV3FF 59 16 1
QSO: 28000 PH 2005-10-30 0702 HS0AR 59 26 RW4NH 59 16 1
QSO: 28000 PH 2005-10-30 0703 HS0AR 59 26 UA4FRL 59 16 1
QSO: 28000 PH 2005-10-30 0703 HS0AR 59 26 B1Z 59 24 1
QSO: 28000 PH 2005-10-30 0704 HS0AR 59 26 RW4HT 59 16 1
QSO: 28000 PH 2005-10-30 0705 HS0AR 59 26 JG2TKP 59 25 1
QSO: 28000 PH 2005-10-30 0708 HS0AR 59 26 RA9SUB 59 17 1
QSO: 28000 PH 2005-10-30 0708 HS0AR 59 26 UV5U 59 16 1
QSO: 28000 PH 2005-10-30 0709 HS0AR 59 26 RX9FW 59 17 1
QSO: 28000 PH 2005-10-30 0709 HS0AR 59 26 UA4FEN 59 16 1
QSO: 28000 PH 2005-10-30 0710 HS0AR 59 26 RW3ZA 59 16 1
QSO: 28000 PH 2005-10-30 0712 HS0AR 59 26 RW4NN 59 16 1
QSO: 28000 PH 2005-10-30 0712 HS0AR 59 26 RN4WA 59 16 1
QSO: 28000 PH 2005-10-30 0713 HS0AR 59 26 RU9CM 59 17 1
QSO: 28000 PH 2005-10-30 0714 HS0AR 59 26 RA4PO 59 16 1
QSO: 28000 PH 2005-10-30 0715 HS0AR 59 26 UA4LU 59 16 1
QSO: 28000 PH 2005-10-30 0715 HS0AR 59 26 UA9XLC 59 17 1
QSO: 28000 PH 2005-10-30 0716 HS0AR 59 26 UA4FER 59 16 1
QSO: 28000 PH 2005-10-30 0719 HS0AR 59 26 JF1KFV 59 25 1
QSO: 28000 PH 2005-10-30 0720 HS0AR 59 26 RU3GB 59 16 1
QSO: 28000 PH 2005-10-30 0748 HS0AR 59 26 BY6DX 59 24 1
QSO: 28000 PH 2005-10-30 0753 HS0AR 59 26 RZ9CW 59 17 1
QSO: 21000 PH 2005-10-30 0809 HS0AR 59 26 S52ZW 59 15 1
QSO: 21000 PH 2005-10-30 0809 HS0AR 59 26 VK6DXI 59 29 1
QSO: 21000 PH 2005-10-30 0811 HS0AR 59 26 BN0F 59 24 1
QSO: 21000 PH 2005-10-30 0817 HS0AR 59 26 RW2F 59 15 1
QSO: 21000 PH 2005-10-30 0819 HS0AR 59 26 P29NB 59 28 1
QSO: 21000 PH 2005-10-30 0820 HS0AR 59 26 OK1MGW 59 15 1
QSO: 21000 PH 2005-10-30 0821 HS0AR 59 26 VU2SWS 59 22 1
QSO: 21000 PH 2005-10-30 0824 HS0AR 59 26 EC7AMT 59 14 1
QSO: 21000 PH 2005-10-30 0828 HS0AR 59 26 LZ1MS 59 20 1
QSO: 21000 PH 2005-10-30 0828 HS0AR 59 26 PA6Z 59 14 1
QSO: 21000 PH 2005-10-30 0828 HS0AR 59 26 GD6IA 59 14 1
QSO: 21000 PH 2005-10-30 0829 HS0AR 59 26 IW7EFC 59 15 1
QSO: 21000 PH 2005-10-30 0831 HS0AR 59 26 WH0V 59 27 1
QSO: 21000 PH 2005-10-30 0835 HS0AR 59 26 YB2DX 59 28 1
QSO: 21000 PH 2005-10-30 0842 HS0AR 59 26 SM0EPO 59 14 1
QSO: 21000 PH 2005-10-30 0842 HS0AR 59 26 OH1BV 59 15 1
QSO: 21000 PH 2005-10-30 0846 HS0AR 59 26 9G5A 59 35 1
QSO: 21000 PH 2005-10-30 0849 HS0AR 59 26 YI9LZ 59 21 1
QSO: 21000 PH 2005-10-30 0855 HS0AR 59 26 DR5N 59 14 1
QSO: 21000 PH 2005-10-30 0902 HS0AR 59 26 IR4X 59 15 1
QSO: 21000 PH 2005-10-30 0903 HS0AR 59 26 YB0AI 59 28 1
QSO: 21000 PH 2005-10-30 0910 HS0AR 59 26 OH5TQ 59 15 1
QSO: 21000 PH 2005-10-30 0921 HS0AR 59 26 SQ4LP 59 15 1
QSO: 28000 PH 2005-10-30 0921 HS0AR 59 26 5B/AJ2O 59 20 1
QSO: 28000 PH 2005-10-30 0922 HS0AR 59 26 S52QM 59 15 1
QSO: 28000 PH 2005-10-30 0925 HS0AR 59 26 ZS5NK 59 38 1
QSO: 28000 PH 2005-10-30 0926 HS0AR 59 26 CT9L 59 33 1
QSO: 28000 PH 2005-10-30 0927 HS0AR 59 26 S58D 59 15 1
QSO: 28000 PH 2005-10-30 0927 HS0AR 59 26 S580A 59 15 1
QSO: 28000 PH 2005-10-30 0928 HS0AR 59 26 S57S 59 15 1
QSO: 28000 PH 2005-10-30 0929 HS0AR 59 26 OE4A 59 15 1
QSO: 28000 PH 2005-10-30 0931 HS0AR 59 26 CT3YA 59 33 1
QSO: 28000 PH 2005-10-30 0933 HS0AR 59 26 S57L 59 15 1
QSO: 28000 PH 2005-10-30 0934 HS0AR 59 26 LZ1NG 59 20 1
QSO: 28000 PH 2005-10-30 0936 HS0AR 59 26 IR4X 59 15 1
QSO: 28000 PH 2005-10-30 0941 HS0AR 59 26 9A2EU 59 15 1
QSO: 28000 PH 2005-10-30 0941 HS0AR 59 26 9A2CY 59 15 1
QSO: 28000 PH 2005-10-30 0949 HS0AR 59 26 HG8W 59 15 1
QSO: 28000 PH 2005-10-30 0953 HS0AR 59 26 9A9A 59 15 1
QSO: 28000 PH 2005-10-30 0956 HS0AR 59 26 OM7M 59 15 1
QSO: 28000 PH 2005-10-30 0958 HS0AR 59 26 ZD8Z 59 36 1
QSO: 28000 PH 2005-10-30 1006 HS0AR 59 26 DP6A 59 14 1
QSO: 28000 PH 2005-10-30 1006 HS0AR 59 26 T93O 59 15 1
QSO: 28000 PH 2005-10-30 1007 HS0AR 59 26 YZ1U 59 15 1
QSO: 28000 PH 2005-10-30 1012 HS0AR 59 26 HA80IARU 59 26 1
QSO: 28000 PH 2005-10-30 1014 HS0AR 59 26 YT9X 59 15 1
QSO: 28000 PH 2005-10-30 1016 HS0AR 59 26 OE60V 59 15 1
QSO: 14000 PH 2005-10-30 1020 HS0AR 59 26 DR5N 59 14 1
QSO: 14000 PH 2005-10-30 1022 HS0AR 59 26 SP8IA 59 15 1
QSO: 14000 PH 2005-10-30 1023 HS0AR 59 26 DF0CG 59 14 1
QSO: 14000 PH 2005-10-30 1024 HS0AR 59 26 4L8A 59 21 1
QSO: 14000 PH 2005-10-30 1030 HS0AR 59 26 PA1T 59 14 1
QSO: 14000 PH 2005-10-30 1038 HS0AR 59 26 YB0IR 59 28 1
QSO: 14000 PH 2005-10-30 1040 HS0AR 59 26 9V1AL 59 28 1
QSO: 14000 PH 2005-10-30 1041 HS0AR 59 26 BG7KFY 59 24 1
QSO: 14000 PH 2005-10-30 1043 HS0AR 59 26 BG7IUN 59 24 1
QSO: 14000 PH 2005-10-30 1045 HS0AR 59 26 SQ6Z 59 15 1
QSO: 14000 PH 2005-10-30 1045 HS0AR 59 26 DL3KZA 59 14 1
QSO: 14000 PH 2005-10-30 1113 HS0AR 59 26 DQ0Q 59 14 1
QSO: 14000 PH 2005-10-30 1117 HS0AR 59 26 RU9WX 59 16 1
QSO: 21000 PH 2005-10-30 1148 HS0AR 59 26 YZ1U 59 15 1
QSO: 21000 PH 2005-10-30 1152 HS0AR 59 26 DP5Z 59 14 1
QSO: 21000 PH 2005-10-30 1154 HS0AR 59 26 YT7Z 59 15 1
QSO: 21000 PH 2005-10-30 1200 HS0AR 59 26 4L1AN 59 15 1
QSO: 21000 PH 2005-10-30 1200 HS0AR 59 26 EA1YB 59 14 1
QSO: 21000 PH 2005-10-30 1201 HS0AR 59 26 OL5Q 59 15 1
QSO: 21000 PH 2005-10-30 1201 HS0AR 59 26 OM7M 59 15 1
QSO: 14000 PH 2005-10-30 1203 HS0AR 59 26 OM7M 59 15 1
QSO: 14000 PH 2005-10-30 1206 HS0AR 59 26 GM0B 59 14 1
QSO: 14000 PH 2005-10-30 1211 HS0AR 59 26 LY7Z 59 15 1
QSO: 14000 PH 2005-10-30 1216 HS0AR 59 26 UN6LN 59 17 1
QSO: 14000 PH 2005-10-30 1217 HS0AR 59 26 LA2MJA 59 14 1
QSO: 7000 PH 2005-10-30 1230 HS0AR 59 26 UK9AA 59 17 1
QSO: 7000 PH 2005-10-30 1235 HS0AR 59 26 K3LR 59 05 1
QSO: 7000 PH 2005-10-30 1235 HS0AR 59 26 N7DD 59 03 1
QSO: 7000 PH 2005-10-30 1236 HS0AR 59 26 N0FW 59 04 1
QSO: 7000 PH 2005-10-30 1239 HS0AR 59 26 K6NA 59 03 1
QSO: 7000 PH 2005-10-30 1245 HS0AR 59 26 K0UM 59 04 1
QSO: 7000 PH 2005-10-30 1253 HS0AR 59 26 WJ6T 59 03 1
QSO: 7000 PH 2005-10-30 1306 HS0AR 59 26 JW5E 59 40 1
QSO: 14000 PH 2005-10-30 1318 HS0AR 59 26 YL5W 59 15 1
QSO: 14000 PH 2005-10-30 1322 HS0AR 59 26 P29NB 59 28 1
QSO: 14000 PH 2005-10-30 1329 HS0AR 59 26 S53M 59 15 1
QSO: 14000 PH 2005-10-30 1332 HS0AR 59 26 HA80IARU 59 15 1
QSO: 14000 PH 2005-10-30 1334 HS0AR 59 26 IR4X 59 15 1
QSO: 14000 PH 2005-10-30 1336 HS0AR 59 26 OE4A 59 15 1
QSO: 14000 PH 2005-10-30 1338 HS0AR 59 26 ZL2MF 59 32 1
QSO: 21000 PH 2005-10-30 1349 HS0AR 59 26 P29KPH 59 28 1
QSO: 21000 PH 2005-10-30 1407 HS0AR 59 26 ZY7C 59 11 1
QSO: 21000 PH 2005-10-30 1408 HS0AR 59 26 VU2PAI 59 22 1
QSO: 21000 PH 2005-10-30 1412 HS0AR 59 26 PR7AB 59 11 1
QSO: 14000 PH 2005-10-30 1416 HS0AR 59 26 G6M 59 14 1
QSO: 14000 PH 2005-10-30 1429 HS0AR 59 26 SK5AA 59 14 1
QSO: 14000 PH 2005-10-30 1435 HS0AR 59 26 VK4WR 59 30 1
QSO: 14000 PH 2005-10-30 1443 HS0AR 59 26 9A5E 59 15 1
QSO: 14000 PH 2005-10-30 1448 HS0AR 59 26 DX1DBT 59 27 1
QSO: 14000 PH 2005-10-30 1450 HS0AR 59 26 YR7M 59 20 1
QSO: 14000 PH 2005-10-30 1451 HS0AR 59 26 ZS6ARQ 59 38 1
QSO: 14000 PH 2005-10-30 1452 HS0AR 59 26 EA7RM 59 14 1
QSO: 14000 PH 2005-10-30 1452 HS0AR 59 26 LZ9W 59 20 1
QSO: 14000 PH 2005-10-30 1453 HS0AR 59 26 TM2Y 59 14 1
QSO: 14000 PH 2005-10-30 1454 HS0AR 59 26 ES5RY 59 15 1
QSO: 14000 PH 2005-10-30 1454 HS0AR 59 26 EA1UU 59 14 1
QSO: 14000 PH 2005-10-30 1455 HS0AR 59 26 OK5W 59 15 1
QSO: 14000 PH 2005-10-30 1455 HS0AR 59 26 SV8CRI 59 20 1
QSO: 14000 PH 2005-10-30 1456 HS0AR 59 26 OM5M 59 15 1
QSO: 14000 PH 2005-10-30 1456 HS0AR 59 26 M1P 59 14 1
QSO: 14000 PH 2005-10-30 1457 HS0AR 59 26 S580A 59 15 1
QSO: 14000 PH 2005-10-30 1458 HS0AR 59 26 HG3M 59 15 1
QSO: 14000 PH 2005-10-30 1459 HS0AR 59 26 CT9L 59 33 1
QSO: 14000 PH 2005-10-30 1501 HS0AR 59 26 EA2AYD 59 14 1
QSO: 14000 PH 2005-10-30 1501 HS0AR 59 26 FR/F5SGI 59 39 1
QSO: 14000 PH 2005-10-30 1503 HS0AR 59 26 IK0YVV 59 15 1
QSO: 14000 PH 2005-10-30 1503 HS0AR 59 26 VU3SPQ 59 22 1
QSO: 14000 PH 2005-10-30 1505 HS0AR 59 26 OH6XX 59 15 1
QSO: 14000 PH 2005-10-30 1514 HS0AR 59 26 IS0/DL3EW 59 15 1
QSO: 14000 PH 2005-10-30 1519 HS0AR 59 26 YP3A 59 20 1
QSO: 21000 PH 2005-10-30 1537 HS0AR 59 26 V51WM 59 38 1
QSO: 21000 PH 2005-10-30 1541 HS0AR 59 26 LT1F 59 13 1
QSO: 21000 PH 2005-10-30 1542 HS0AR 59 26 FR1HZ 59 39 1
QSO: 21000 PH 2005-10-30 1548 HS0AR 59 26 CV5D 59 13 1
QSO: 21000 PH 2005-10-30 1553 HS0AR 59 26 LW9ETQ 59 13 1
QSO: 21000 PH 2005-10-30 1554 HS0AR 59 26 ZS5NK 59 38 1
QSO: 7000 PH 2005-10-30 1600 HS0AR 59 26 RK4FD 59 16 1
QSO: 7000 PH 2005-10-30 1601 HS0AR 59 26 YB0JS 59 28 1
QSO: 7000 PH 2005-10-30 1607 HS0AR 59 26 YR9P 59 20 1
QSO: 7000 PH 2005-10-30 1609 HS0AR 59 26 YC7WHB 59 28 1
QSO: 7000 PH 2005-10-30 1620 HS0AR 59 26 LZ9W 59 20 1
QSO: 7000 PH 2005-10-30 1635 HS0AR 59 26 YZ1E 59 15 1
QSO: 7000 PH 2005-10-30 1639 HS0AR 59 26 J49Z 59 20 1
QSO: 7000 PH 2005-10-30 1643 HS0AR 59 26 RX4HZ 59 16 1
QSO: 7000 PH 2005-10-30 1704 HS0AR 59 26 MI0LLL 59 14 1
QSO: 7000 PH 2005-10-30 1716 HS0AR 59 26 UA9AYA 59 17 1
QSO: 7000 PH 2005-10-30 1731 HS0AR 59 26 AH6JR 59 31 1
QSO: 7000 PH 2005-10-30 1741 HS0AR 59 26 S56X 59 15 1
QSO: 7000 PH 2005-10-30 1837 HS0AR 59 26 RF4A 59 16 1
QSO: 14000 PH 2005-10-30 1852 HS0AR 59 26 PW2C 59 11 1
QSO: 7000 PH 2005-10-30 1915 HS0AR 59 26 VU2PAI 59 22 1
QSO: 7000 PH 2005-10-30 1923 HS0AR 59 26 RF3A 59 16 1
QSO: 7000 PH 2005-10-30 1936 HS0AR 59 26 DQ0Q 59 14 1
QSO: 7000 PH 2005-10-30 1945 HS0AR 59 26 DF0CG 59 14 1
QSO: 7000 PH 2005-10-30 2009 HS0AR 59 26 HB9H 59 14 1
QSO: 7000 PH 2005-10-30 2022 HS0AR 59 26 DJ4PT 59 14 1
QSO: 7000 PH 2005-10-30 2106 HS0AR 59 26 9A1P 59 15 1
QSO: 7000 PH 2005-10-30 2129 HS0AR 59 26 CT9L 59 33 1
END-OF-LOG:

