START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: KQ2M
LOCATION: CT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 969362
NAME: Robert L. Shohet
CLUB: Yankee Clipper Contest Club
CERTIFICATE: NO
CREATED-BY: CT Version 9.65
SOAPBOX: Lots of antennas broken in the May 15th Macroburst with 110 mph wind
SOAPBOX: gusts have still not been repaired, so this was a very limited effort
SOAPBOX: with 1 radio.  Always fun to say hello to old friends and make new ones.
SOAPBOX: Tnx for the q's and the mults!  73  Bob KQ2M
QSO:  7164 PH 2018-10-28 2124 KQ2M           59 5      ED8W          59  33
QSO:  7166 PH 2018-10-28 2124 KQ2M           59 5      OK5W          59  15
QSO:  7169 PH 2018-10-28 2124 KQ2M           59 5      EF8R          59  33
QSO:  7171 PH 2018-10-28 2125 KQ2M           59 5      YT70SRV       59  15
QSO:  7173 PH 2018-10-28 2126 KQ2M           59 5      ED7B          59  14
QSO:  7175 PH 2018-10-28 2126 KQ2M           59 5      YT0W          59  15
QSO:  7175 PH 2018-10-28 2127 KQ2M           59 5      DR5N          59  14
QSO:  7177 PH 2018-10-28 2127 KQ2M           59 5      IO5O          59  15
QSO:  7177 PH 2018-10-28 2127 KQ2M           59 5      VA3WB         59  04
QSO:  7179 PH 2018-10-28 2128 KQ2M           59 5      OM7JG         59  15
QSO:  7183 PH 2018-10-28 2129 KQ2M           59 5      ED3X          59  14
QSO:  7188 PH 2018-10-28 2131 KQ2M           59 5      RT6A          59  16
QSO:  7189 PH 2018-10-28 2131 KQ2M           59 5      CR5E          59  14
QSO:  7190 PH 2018-10-28 2131 KQ2M           59 5      UW5ZM         59  16
QSO:  7192 PH 2018-10-28 2132 KQ2M           59 5      RL3A          59  16
QSO:  7196 PH 2018-10-28 2133 KQ2M           59 5      LZ9W          59  20
QSO:  7099 PH 2018-10-28 2135 KQ2M           59 5      OX7A          59  40
QSO:  7148 PH 2018-10-28 2137 KQ2M           59 5      D4C           59  35
QSO:  7140 PH 2018-10-28 2140 KQ2M           59 5      TM3R          59  14
QSO:  7135 PH 2018-10-28 2141 KQ2M           59 5      EA5SR         59  14
QSO:  7141 PH 2018-10-28 2142 KQ2M           59 5      VA3MYC        59  04
QSO:  7141 PH 2018-10-28 2142 KQ2M           59 5      DF8XC         59  14
QSO:  7141 PH 2018-10-28 2143 KQ2M           59 5      K8JYG         59  04
QSO:  7141 PH 2018-10-28 2143 KQ2M           59 5      KC4M          59  05
QSO:  7141 PH 2018-10-28 2143 KQ2M           59 5      CR5K          59  14
QSO:  7141 PH 2018-10-28 2144 KQ2M           59 5      K4PV          59  05
QSO:  7142 PH 2018-10-28 2146 KQ2M           59 5      W4MLB         59  05
QSO:  7142 PH 2018-10-28 2146 KQ2M           59 5      N4WQH         59  05
QSO:  7142 PH 2018-10-28 2147 KQ2M           59 5      K4AJA/VP9     59  05
QSO:  7142 PH 2018-10-28 2148 KQ2M           59 5      CO6HZ         59  08
QSO:  7142 PH 2018-10-28 2149 KQ2M           59 5      KV4CQ         59  05
QSO:  7141 PH 2018-10-28 2150 KQ2M           59 5      VA3UG         59  04
QSO:  7141 PH 2018-10-28 2151 KQ2M           59 5      VE3MIS        59  04
QSO:  7141 PH 2018-10-28 2152 KQ2M           59 5      DF4IAR        59  14
QSO:  7141 PH 2018-10-28 2153 KQ2M           59 5      VA3XFC        59  04
QSO:  7141 PH 2018-10-28 2153 KQ2M           59 5      DM4M          59  14
QSO:  7141 PH 2018-10-28 2154 KQ2M           59 5      VA1MC         59  05
END-OF-LOG:
