START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: HC2GRC
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY:
GRID-LOCATOR: FI07BS
CLAIMED-SCORE: 1421880
NAME: GRC
OPERATORS: HC2AO HC2DR HC2IC HC2TKV HC2TPR HC2TMW HC2TVK HC2TRL
CREATED-BY: N1MM Logger+ 1.0.9319.0
SOAPBOX: We were Low Power on all bands this time.73
QSO: 21000 PH 2021-10-31 2159 HC2GRC 59   10 HP1XT  59   07 
QSO: 21000 PH 2021-10-31 2200 HC2GRC 59   10 N3FJP  59   05 
QSO: 21000 PH 2021-10-31 2200 HC2GRC 59   10 N2MM   59   05 
QSO: 21000 PH 2021-10-31 2200 HC2GRC 59   10 N7RK   59   03 
QSO: 21000 PH 2021-10-31 2200 HC2GRC 59   10 AE1P   59   05 
QSO: 21000 PH 2021-10-31 2200 HC2GRC 59   10 KB1EFS 59   05 
QSO: 21000 PH 2021-10-31 2201 HC2GRC 59   10 ND0MM  59   04 
QSO: 14000 PH 2021-10-31 2201 HC2GRC 59   10 K8AZ   59   04 
QSO: 14000 PH 2021-10-31 2201 HC2GRC 59   10 AD3C   59   05 
QSO: 21000 PH 2021-10-31 2201 HC2GRC 59   10 N4DW   59   04 
QSO: 14000 PH 2021-10-31 2202 HC2GRC 59   10 W8PR   59   04 
QSO: 14000 PH 2021-10-31 2202 HC2GRC 59   10 K8CX   59   04 
QSO: 14000 PH 2021-10-31 2202 HC2GRC 59   10 K2RET  59   05 
QSO: 14000 PH 2021-10-31 2203 HC2GRC 59   10 W3LPL  59   05 
QSO: 14000 PH 2021-10-31 2203 HC2GRC 59   10 W3ICM  59   05 
QSO: 14000 PH 2021-10-31 2204 HC2GRC 59   10 N9RMB  59   04 
QSO: 14000 PH 2021-10-31 2204 HC2GRC 59   10 N3RS   59   05 
QSO: 14000 PH 2021-10-31 2204 HC2GRC 59   10 K1DG   59   05 
QSO: 28000 PH 2021-10-31 2204 HC2GRC 59   10 KH7M   59   31 
QSO: 14000 PH 2021-10-31 2204 HC2GRC 59   10 KC1XX  59   05 
QSO: 14000 PH 2021-10-31 2204 HC2GRC 59   10 N4UU   59   05 
QSO: 28000 PH 2021-10-31 2205 HC2GRC 59   10 K5GN   59   04 
QSO: 14000 PH 2021-10-31 2205 HC2GRC 59   10 K4PI   59   05 
QSO: 14000 PH 2021-10-31 2205 HC2GRC 59   10 NJ9R   59   04 
QSO: 14000 PH 2021-10-31 2206 HC2GRC 59   10 K3PA   59   04 
QSO: 28000 PH 2021-10-31 2206 HC2GRC 59   10 PY5QW  59   11 
QSO: 14000 PH 2021-10-31 2206 HC2GRC 59   10 AC9S   59   04 
QSO: 14000 PH 2021-10-31 2207 HC2GRC 59   10 N5XJ   59   04 
QSO: 14000 PH 2021-10-31 2207 HC2GRC 59   10 K1OFO  59   05 
QSO: 14000 PH 2021-10-31 2207 HC2GRC 59   10 W8FJ   59   05 
QSO: 14000 PH 2021-10-31 2207 HC2GRC 59   10 K1LZ   59   05 
QSO: 14000 PH 2021-10-31 2207 HC2GRC 59   10 K3NM   59   05 
QSO: 14000 PH 2021-10-31 2207 HC2GRC 59   10 WT1A   59   05 
QSO: 14000 PH 2021-10-31 2208 HC2GRC 59   10 K4JC   59   05 
QSO: 14000 PH 2021-10-31 2208 HC2GRC 59   10 N4QS   59   04 
QSO: 14000 PH 2021-10-31 2208 HC2GRC 59   10 N3MM   59   05 
QSO: 14000 PH 2021-10-31 2208 HC2GRC 59   10 WA3EKL 59   05 
QSO: 14000 PH 2021-10-31 2208 HC2GRC 59   10 K3TS   59   05 
QSO: 14000 PH 2021-10-31 2209 HC2GRC 59   10 W1QK   59   05 
QSO: 14000 PH 2021-10-31 2209 HC2GRC 59   10 VE7WNK 59   03 
QSO: 14000 PH 2021-10-31 2209 HC2GRC 59   10 K5PAR  59   04 
QSO: 14000 PH 2021-10-31 2209 HC2GRC 59   10 W7VJ   59   03 
QSO: 14000 PH 2021-10-31 2210 HC2GRC 59   10 AC6ZM  59   04 
QSO: 14000 PH 2021-10-31 2212 HC2GRC 59   10 WK1O   59   05 
QSO: 14000 PH 2021-10-31 2212 HC2GRC 59   10 WA3JAT 59   04 
QSO: 14000 PH 2021-10-31 2212 HC2GRC 59   10 K4KFC  59   04 
QSO: 14000 PH 2021-10-31 2213 HC2GRC 59   10 VC3X   59   04 
QSO: 14000 PH 2021-10-31 2213 HC2GRC 59   10 N2LBR  59   05 
QSO: 14000 PH 2021-10-31 2214 HC2GRC 59   10 K6IUZ  59   04 
QSO: 14000 PH 2021-10-31 2214 HC2GRC 59   10 W1FM   59   05 
QSO: 28000 PH 2021-10-31 2216 HC2GRC 59   10 K1MM   59   05 
QSO: 28000 PH 2021-10-31 2217 HC2GRC 59   10 KI6RRN 59   03 
QSO: 28000 PH 2021-10-31 2218 HC2GRC 59   10 KH6CJJ 59   31 
QSO: 21000 PH 2021-10-31 2221 HC2GRC 59   10 KM6Z   59   04 
QSO: 14000 PH 2021-10-31 2222 HC2GRC 59   10 W4WV   59   05 
QSO: 14000 PH 2021-10-31 2223 HC2GRC 59   10 W2LU   59   05 
QSO: 14000 PH 2021-10-31 2223 HC2GRC 59   10 AG2J   59   05 
QSO: 14000 PH 2021-10-31 2224 HC2GRC 59   10 K1RV   59   05 
QSO: 14000 PH 2021-10-31 2224 HC2GRC 59   10 KE8NLE 59   04 
QSO: 14000 PH 2021-10-31 2224 HC2GRC 59   10 WO9Z   59   04 
QSO: 14000 PH 2021-10-31 2224 HC2GRC 59   10 N2BJ   59   04 
QSO: 14000 PH 2021-10-31 2225 HC2GRC 59   10 KF2O   59   05 
QSO: 14000 PH 2021-10-31 2225 HC2GRC 59   10 N1UR   59   05 
QSO: 14000 PH 2021-10-31 2225 HC2GRC 59   10 KC9K   59   04 
QSO: 14000 PH 2021-10-31 2225 HC2GRC 59   10 K1RH   59   05 
QSO: 14000 PH 2021-10-31 2226 HC2GRC 59   10 KD2SXD 59   05 
QSO: 14000 PH 2021-10-31 2227 HC2GRC 59   10 KA3LKM 59   05 
QSO: 14000 PH 2021-10-31 2227 HC2GRC 59   10 W4RN   59   05 
QSO: 14000 PH 2021-10-31 2227 HC2GRC 59   10 KB4S   59   05 
QSO: 14000 PH 2021-10-31 2227 HC2GRC 59   10 W1GD   59   05 
QSO: 14000 PH 2021-10-31 2228 HC2GRC 59   10 WV1M   59   05 
QSO: 14000 PH 2021-10-31 2228 HC2GRC 59   10 N9TGR  59   04 
QSO: 14000 PH 2021-10-31 2228 HC2GRC 59   10 K3ATO  59   05 
QSO: 14000 PH 2021-10-31 2228 HC2GRC 59   10 WO2X   59   05 
QSO: 14000 PH 2021-10-31 2229 HC2GRC 59   10 N5RZ   59   04 
QSO: 14000 PH 2021-10-31 2229 HC2GRC 59   10 N2HMM  59   05 
QSO: 14000 PH 2021-10-31 2229 HC2GRC 59   10 K3SW   59   05 
QSO: 14000 PH 2021-10-31 2230 HC2GRC 59   10 W3MR   59   05 
QSO: 14000 PH 2021-10-31 2230 HC2GRC 59   10 W8CZN  59   04 
QSO: 14000 PH 2021-10-31 2231 HC2GRC 59   10 WY3A   59   05 
QSO: 14000 PH 2021-10-31 2231 HC2GRC 59   10 W4WWQ  59   05 
QSO: 14000 PH 2021-10-31 2232 HC2GRC 59   10 K8ZM   59   04 
QSO: 21000 PH 2021-10-31 2232 HC2GRC 59   10 KF4DX  59   05 
QSO: 21000 PH 2021-10-31 2232 HC2GRC 59   10 W5DLP  59   04 
QSO: 14000 PH 2021-10-31 2232 HC2GRC 59   10 K2LOU  59   05 
QSO: 14000 PH 2021-10-31 2233 HC2GRC 59   10 WE9V   59   04 
QSO: 14000 PH 2021-10-31 2233 HC2GRC 59   10 WW4XX  59   05 
QSO: 21000 PH 2021-10-31 2233 HC2GRC 59   10 WW4DM  59   05 
QSO: 21000 PH 2021-10-31 2233 HC2GRC 59   10 WA4TKG 59   05 
QSO: 21000 PH 2021-10-31 2234 HC2GRC 59   10 N4NM   59   04 
QSO: 21000 PH 2021-10-31 2234 HC2GRC 59   10 NY5E   59   05 
QSO: 14000 PH 2021-10-31 2234 HC2GRC 59   10 W5TMC  59   04 
QSO: 21000 PH 2021-10-31 2234 HC2GRC 59   10 N2KA   59   05 
QSO: 21000 PH 2021-10-31 2234 HC2GRC 59   10 NO2C   59   05 
QSO: 14000 PH 2021-10-31 2234 HC2GRC 59   10 VA2OBW 59   05 
QSO: 21000 PH 2021-10-31 2234 HC2GRC 59   10 KB9RKK 59   04 
QSO: 14000 PH 2021-10-31 2234 HC2GRC 59   10 WO2Y   59   05 
QSO: 21000 PH 2021-10-31 2235 HC2GRC 59   10 N5FF   59   04 
QSO: 21000 PH 2021-10-31 2235 HC2GRC 59   10 W4GFY  59   04 
QSO: 14000 PH 2021-10-31 2235 HC2GRC 59   10 VA3DF  59   04 
QSO: 21000 PH 2021-10-31 2235 HC2GRC 59   10 W5ORC  59   04 
QSO: 21000 PH 2021-10-31 2235 HC2GRC 59   10 K4SFB  59   05 
QSO: 21000 PH 2021-10-31 2236 HC2GRC 59   10 K2RYD  59   05 
QSO: 21000 PH 2021-10-31 2236 HC2GRC 59   10 N8DE   59   04 
QSO: 21000 PH 2021-10-31 2236 HC2GRC 59   10 K2KR   59   04 
QSO: 14000 PH 2021-10-31 2236 HC2GRC 59   10 KN4ZUJ 59   05 
QSO: 14000 PH 2021-10-31 2236 HC2GRC 59   10 N4TL   59   05 
QSO: 14000 PH 2021-10-31 2237 HC2GRC 59   10 N4SS   59   04 
QSO: 21000 PH 2021-10-31 2237 HC2GRC 59   10 KE2VB  59   03 
QSO: 21000 PH 2021-10-31 2237 HC2GRC 59   10 N9RC   59   04 
QSO: 14000 PH 2021-10-31 2237 HC2GRC 59   10 K2ANZ  59   05 
QSO: 21000 PH 2021-10-31 2237 HC2GRC 59   10 N0YO   59   04 
QSO: 14000 PH 2021-10-31 2237 HC2GRC 59   10 WQ5L   59   04 
QSO: 21000 PH 2021-10-31 2237 HC2GRC 59   10 VE4VT  59   04 
QSO: 14000 PH 2021-10-31 2238 HC2GRC 59   10 ND4Y   59   04 
QSO: 14000 PH 2021-10-31 2238 HC2GRC 59   10 N3AAA  59   05 
QSO: 21000 PH 2021-10-31 2238 HC2GRC 59   10 W8GX   59   04 
QSO: 21000 PH 2021-10-31 2238 HC2GRC 59   10 KC2TN  59   05 
QSO: 14000 PH 2021-10-31 2238 HC2GRC 59   10 N1DC   59   05 
QSO: 21000 PH 2021-10-31 2238 HC2GRC 59   10 KJ4BIX 59   04 
QSO: 14000 PH 2021-10-31 2238 HC2GRC 59   10 VE3KP  59   04 
QSO: 21000 PH 2021-10-31 2238 HC2GRC 59   10 WE2N   59   05 
QSO: 21000 PH 2021-10-31 2238 HC2GRC 59   10 AC0W   59   04 
QSO: 14000 PH 2021-10-31 2239 HC2GRC 59   10 N1EK   59   05 
QSO: 21000 PH 2021-10-31 2239 HC2GRC 59   10 AA8TJ  59   04 
QSO: 21000 PH 2021-10-31 2239 HC2GRC 59   10 KO4QMM 59   05 
QSO: 14000 PH 2021-10-31 2240 HC2GRC 59   10 W1HS   59   05 
QSO: 14000 PH 2021-10-31 2240 HC2GRC 59   10 W2CG   59   05 
QSO: 21000 PH 2021-10-31 2241 HC2GRC 59   10 K6PJ   59   04 
QSO: 14000 PH 2021-10-31 2241 HC2GRC 59   10 WZ8DX  59   04 
QSO: 21000 PH 2021-10-31 2241 HC2GRC 59   10 W9VPR  59   04 
QSO: 14000 PH 2021-10-31 2241 HC2GRC 59   10 WB2ZAB 59   05 
QSO: 21000 PH 2021-10-31 2241 HC2GRC 59   10 W5JWP  59   04 
QSO: 21000 PH 2021-10-31 2241 HC2GRC 59   10 W9DX   59   04 
QSO: 21000 PH 2021-10-31 2242 HC2GRC 59   10 K4LEN  59   04 
QSO: 14000 PH 2021-10-31 2242 HC2GRC 59   10 N4DW   59   04 
QSO: 21000 PH 2021-10-31 2242 HC2GRC 59   10 WO2X   59   05 
QSO: 14000 PH 2021-10-31 2242 HC2GRC 59   10 K6TQ   59   03 
QSO: 21000 PH 2021-10-31 2242 HC2GRC 59   10 NF4A   59   05 
QSO: 14000 PH 2021-10-31 2242 HC2GRC 59   10 K4KR   59   05 
QSO: 14000 PH 2021-10-31 2243 HC2GRC 59   10 KG8CW  59   04 
QSO: 21000 PH 2021-10-31 2243 HC2GRC 59   10 W1JCW  59   04 
QSO: 14000 PH 2021-10-31 2243 HC2GRC 59   10 K8VC   59   04 
QSO: 21000 PH 2021-10-31 2243 HC2GRC 59   10 JH1GZE 59   25 
QSO: 21000 PH 2021-10-31 2244 HC2GRC 59   10 W0PR   59   04 
QSO: 21000 PH 2021-10-31 2244 HC2GRC 59   10 KK5J   59   04 
QSO: 21000 PH 2021-10-31 2245 HC2GRC 59   10 KF7RO  59   05 
QSO: 21000 PH 2021-10-31 2245 HC2GRC 59   10 K5BG   59   04 
QSO: 21000 PH 2021-10-31 2245 HC2GRC 59   10 VE6BI  59   04 
QSO: 21000 PH 2021-10-31 2245 HC2GRC 59   10 W7II   59   04 
QSO: 14000 PH 2021-10-31 2245 HC2GRC 59   10 KG6YVD 59   03 
QSO: 14000 PH 2021-10-31 2246 HC2GRC 59   10 KC3R   59   05 
QSO: 21000 PH 2021-10-31 2246 HC2GRC 59   10 ND0C   59   04 
QSO: 21000 PH 2021-10-31 2246 HC2GRC 59   10 W4RJA  59   05 
QSO: 14000 PH 2021-10-31 2246 HC2GRC 59   10 AC2RL  59   05 
QSO: 21000 PH 2021-10-31 2247 HC2GRC 59   10 W2WCM  59   05 
QSO: 14000 PH 2021-10-31 2247 HC2GRC 59   10 KB3Z   59   05 
QSO: 21000 PH 2021-10-31 2247 HC2GRC 59   10 AB0RE  59   04 
QSO: 21000 PH 2021-10-31 2247 HC2GRC 59   10 WR2G   59   05 
QSO: 14000 PH 2021-10-31 2247 HC2GRC 59   10 N9LR   59   04 
QSO: 14000 PH 2021-10-31 2248 HC2GRC 59   10 ND9G   59   04 
QSO: 21000 PH 2021-10-31 2248 HC2GRC 59   10 W9IZ   59   04 
QSO: 14000 PH 2021-10-31 2248 HC2GRC 59   10 AA5JF  59   05 
QSO: 21000 PH 2021-10-31 2248 HC2GRC 59   10 N4RJ   59   05 
QSO: 14000 PH 2021-10-31 2248 HC2GRC 59   10 AC4MC  59   05 
QSO: 14000 PH 2021-10-31 2249 HC2GRC 59   10 KN4MIV 59   05 
QSO: 14000 PH 2021-10-31 2249 HC2GRC 59   10 VE3EJ  59   04 
QSO: 14000 PH 2021-10-31 2250 HC2GRC 59   10 K5UA   59   04 
QSO: 21000 PH 2021-10-31 2250 HC2GRC 59   10 KB0NES 59   04 
QSO: 21000 PH 2021-10-31 2250 HC2GRC 59   10 N2BJ   59   04 
QSO: 14000 PH 2021-10-31 2250 HC2GRC 59   10 KC2MBV 59   05 
QSO: 21000 PH 2021-10-31 2250 HC2GRC 59   10 W9IIX  59   04 
QSO: 14000 PH 2021-10-31 2250 HC2GRC 59   10 W0IZ   59   04 
QSO: 21000 PH 2021-10-31 2250 HC2GRC 59   10 K0MPH  59   04 
QSO: 21000 PH 2021-10-31 2250 HC2GRC 59   10 XE2EX  59   06 
QSO: 14000 PH 2021-10-31 2250 HC2GRC 59   10 AA4NP  59   05 
QSO: 14000 PH 2021-10-31 2251 HC2GRC 59   10 W0EWD  59   04 
QSO: 14000 PH 2021-10-31 2251 HC2GRC 59   10 WB8AKW 59   04 
QSO: 21000 PH 2021-10-31 2251 HC2GRC 59   10 K9KND  59   04 
QSO: 14000 PH 2021-10-31 2251 HC2GRC 59   10 N7IR   59   03 
QSO: 14000 PH 2021-10-31 2252 HC2GRC 59   10 K9KE   59   04 
QSO: 14000 PH 2021-10-31 2252 HC2GRC 59   10 W0ETT  59   04 
QSO: 21000 PH 2021-10-31 2252 HC2GRC 59   10 N1API  59   05 
QSO: 21000 PH 2021-10-31 2253 HC2GRC 59   10 W7DBA  59   03 
QSO: 21000 PH 2021-10-31 2253 HC2GRC 59   10 AC9S   59   04 
QSO: 14000 PH 2021-10-31 2253 HC2GRC 59   10 WA2QAU 59   05 
QSO: 14000 PH 2021-10-31 2253 HC2GRC 59   10 WO4O   59   05 
QSO: 21000 PH 2021-10-31 2253 HC2GRC 59   10 N8XGS  59   04 
QSO: 14000 PH 2021-10-31 2253 HC2GRC 59   10 WW7E   59   03 
QSO: 14000 PH 2021-10-31 2254 HC2GRC 59   10 K4BAI  59   05 
QSO: 21000 PH 2021-10-31 2254 HC2GRC 59   10 W1FME  59   05 
QSO: 14000 PH 2021-10-31 2254 HC2GRC 59   10 KK5J   59   04 
QSO: 21000 PH 2021-10-31 2254 HC2GRC 59   10 AC9TO  59   04 
QSO: 21000 PH 2021-10-31 2254 HC2GRC 59   10 XE2OK  59   06 
QSO: 21000 PH 2021-10-31 2254 HC2GRC 59   10 K8VG   59   04 
QSO: 14000 PH 2021-10-31 2255 HC2GRC 59   10 AC9QM  59   04 
QSO: 21000 PH 2021-10-31 2255 HC2GRC 59   10 W9MXQ  59   04 
QSO: 21000 PH 2021-10-31 2255 HC2GRC 59   10 KC9JML 59   04 
QSO: 14000 PH 2021-10-31 2255 HC2GRC 59   10 K4IE   59   04 
QSO: 14000 PH 2021-10-31 2256 HC2GRC 59   10 K0TRL  59   04 
QSO: 21000 PH 2021-10-31 2256 HC2GRC 59   10 WB0HHM 59   04 
QSO: 14000 PH 2021-10-31 2256 HC2GRC 59   10 N2LK   59   05 
QSO: 21000 PH 2021-10-31 2256 HC2GRC 59   10 N4TZ   59   04 
QSO: 14000 PH 2021-10-31 2256 HC2GRC 59   10 NV9L   59   04 
QSO: 14000 PH 2021-10-31 2257 HC2GRC 59   10 K0AD   59   04 
QSO: 14000 PH 2021-10-31 2257 HC2GRC 59   10 W2YR   59   05 
QSO: 14000 PH 2021-10-31 2257 HC2GRC 59   10 W2DLT  59   05 
QSO: 14000 PH 2021-10-31 2257 HC2GRC 59   10 NY3C   59   05 
QSO: 14000 PH 2021-10-31 2258 HC2GRC 59   10 N2BRG  59   05 
QSO: 21000 PH 2021-10-31 2258 HC2GRC 59   10 NS2N   59   05 
QSO: 14000 PH 2021-10-31 2258 HC2GRC 59   10 K7RB   59   05 
QSO: 21000 PH 2021-10-31 2258 HC2GRC 59   10 KA1DMA 59   05 
QSO: 21000 PH 2021-10-31 2258 HC2GRC 59   10 KD9MS  59   04 
QSO: 14000 PH 2021-10-31 2259 HC2GRC 59   10 K8CX   59   04 
QSO: 14000 PH 2021-10-31 2259 HC2GRC 59   10 K5XU   59   04 
QSO: 21000 PH 2021-10-31 2259 HC2GRC 59   10 KN4YKB 59   04 
QSO: 14000 PH 2021-10-31 2259 HC2GRC 59   10 K1DT   59   05 
QSO: 21000 PH 2021-10-31 2259 HC2GRC 59   10 VE3XN  59   04 
QSO: 14000 PH 2021-10-31 2259 HC2GRC 59   10 WZ8T   59   03 
QSO: 21000 PH 2021-10-31 2300 HC2GRC 59   10 N0HJZ  59   04 
QSO: 21000 PH 2021-10-31 2300 HC2GRC 59   10 WW4LS  59   05 
QSO: 21000 PH 2021-10-31 2300 HC2GRC 59   10 K4FJW  59   05 
QSO: 21000 PH 2021-10-31 2301 HC2GRC 59   10 WJ0Y   59   04 
QSO: 21000 PH 2021-10-31 2301 HC2GRC 59   10 KC4D   59   05 
QSO: 14000 PH 2021-10-31 2301 HC2GRC 59   10 K6XX   59   03 
QSO: 14000 PH 2021-10-31 2302 HC2GRC 59   10 K9RZ   59   03 
QSO: 14000 PH 2021-10-31 2302 HC2GRC 59   10 N9ZM   59   04 
QSO: 14000 PH 2021-10-31 2302 HC2GRC 59   10 N9TCA  59   04 
QSO: 14000 PH 2021-10-31 2303 HC2GRC 59   10 K9BGL  59   04 
QSO: 14000 PH 2021-10-31 2304 HC2GRC 59   10 N3FZ   59   05 
QSO: 14000 PH 2021-10-31 2305 HC2GRC 59   10 KD8ORN 59   04 
QSO: 28000 PH 2021-10-31 2306 HC2GRC 59   10 KH7Q   59   31 
QSO: 14000 PH 2021-10-31 2306 HC2GRC 59   10 AA0AI  59   04 
QSO: 14000 PH 2021-10-31 2306 HC2GRC 59   10 NR5T   59   04 
QSO: 14000 PH 2021-10-31 2307 HC2GRC 59   10 W3FOX  59   05 
QSO: 28000 PH 2021-10-31 2307 HC2GRC 59   10 K3TW   59   05 
QSO: 14000 PH 2021-10-31 2308 HC2GRC 59   10 N5HC   59   04 
QSO: 28000 PH 2021-10-31 2308 HC2GRC 59   10 K7CAR  59   03 
QSO: 14000 PH 2021-10-31 2308 HC2GRC 59   10 NC8N   59   05 
QSO: 28000 PH 2021-10-31 2308 HC2GRC 59   10 K6VHF  59   03 
QSO: 14000 PH 2021-10-31 2309 HC2GRC 59   10 N4HB   59   05 
QSO: 28000 PH 2021-10-31 2309 HC2GRC 59   10 JE1RXJ 59   25 
QSO: 14000 PH 2021-10-31 2309 HC2GRC 59   10 K3JWK  59   01 
QSO: 28000 PH 2021-10-31 2310 HC2GRC 59   10 W7YAQ  59   03 
QSO: 14000 PH 2021-10-31 2310 HC2GRC 59   10 N2KHH  59   05 
QSO: 28000 PH 2021-10-31 2311 HC2GRC 59   10 JJ1VRO 59   25 
QSO: 28000 PH 2021-10-31 2311 HC2GRC 59   10 PU2VLI 59   11 
QSO: 14000 PH 2021-10-31 2311 HC2GRC 59   10 N9AU   59   04 
QSO: 28000 PH 2021-10-31 2311 HC2GRC 59   10 WA7AN  59   03 
QSO: 28000 PH 2021-10-31 2311 HC2GRC 59   10 W4DD   59   05 
QSO: 28000 PH 2021-10-31 2312 HC2GRC 59   10 JA7ZFN 59   25 
QSO: 14000 PH 2021-10-31 2313 HC2GRC 59   10 K5KJ   59   04 
QSO: 14000 PH 2021-10-31 2313 HC2GRC 59   10 AK9PL  59   04 
QSO: 28000 PH 2021-10-31 2313 HC2GRC 59   10 JA1AZW 59   25 
QSO: 28000 PH 2021-10-31 2314 HC2GRC 59   10 CM2RSV 59   08 
QSO: 14000 PH 2021-10-31 2314 HC2GRC 59   10 NK4O   59   05 
QSO: 14000 PH 2021-10-31 2314 HC2GRC 59   10 N3XF   59   05 
QSO: 14000 PH 2021-10-31 2314 HC2GRC 59   10 W5TN   59   04 
QSO: 28000 PH 2021-10-31 2315 HC2GRC 59   10 JF1RYU 59   25 
QSO: 28000 PH 2021-10-31 2315 HC2GRC 59   10 N7JLC  59   03 
QSO: 14000 PH 2021-10-31 2315 HC2GRC 59   10 VA7OM  59   03 
QSO: 14000 PH 2021-10-31 2315 HC2GRC 59   10 K3UL   59   05 
QSO: 28000 PH 2021-10-31 2316 HC2GRC 59   10 JA2FSM 59   25 
QSO: 14000 PH 2021-10-31 2316 HC2GRC 59   10 W2RD   59   05 
QSO: 28000 PH 2021-10-31 2316 HC2GRC 59   10 PU2UMD 59   11 
QSO: 14000 PH 2021-10-31 2316 HC2GRC 59   10 KK4ZT  59   05 
QSO: 14000 PH 2021-10-31 2316 HC2GRC 59   10 AC0W   59   04 
QSO: 28000 PH 2021-10-31 2316 HC2GRC 59   10 JA5MXP 59   25 
QSO: 28000 PH 2021-10-31 2316 HC2GRC 59   10 W5RJJ  59   04 
QSO: 14000 PH 2021-10-31 2317 HC2GRC 59   10 HK1O   59   09 
QSO: 14000 PH 2021-10-31 2317 HC2GRC 59   10 AA5H   59   04 
QSO: 14000 PH 2021-10-31 2318 HC2GRC 59   10 VE3CKO 59   04 
QSO: 14000 PH 2021-10-31 2318 HC2GRC 59   10 AA3K   59   05 
QSO: 21000 PH 2021-10-31 2330 HC2GRC 59   10 K6RJM  59   03 
QSO: 21000 PH 2021-10-31 2330 HC2GRC 59   10 W6KH   59   03 
QSO: 21000 PH 2021-10-31 2333 HC2GRC 59   10 JA7UES 59   25 
QSO: 14000 PH 2021-10-31 2335 HC2GRC 59   10 K3ZO   59   05 
QSO: 14000 PH 2021-10-31 2335 HC2GRC 59   10 K5RX   59   04 
QSO: 21000 PH 2021-10-31 2336 HC2GRC 59   10 W9RE   59   04 
QSO: 21000 PH 2021-10-31 2337 HC2GRC 59   10 CE6TK  59   12 
QSO: 14000 PH 2021-10-31 2338 HC2GRC 59   10 K1MWH  59   04 
QSO: 14000 PH 2021-10-31 2338 HC2GRC 59   10 NG0C   59   04 
QSO: 14000 PH 2021-10-31 2339 HC2GRC 59   10 L33M   59   13 
QSO: 14000 PH 2021-10-31 2340 HC2GRC 59   10 VE3RVZ 59   04 
QSO: 14000 PH 2021-10-31 2340 HC2GRC 59   10 N9DR   59   04 
QSO: 21000 PH 2021-10-31 2340 HC2GRC 59   10 XE1CKJ 59   06 
QSO: 14000 PH 2021-10-31 2340 HC2GRC 59   10 AI6O   59   04 
QSO: 14000 PH 2021-10-31 2341 HC2GRC 59   10 VE6SV  59   04 
QSO: 14000 PH 2021-10-31 2341 HC2GRC 59   10 AC8RJ  59   04 
QSO: 14000 PH 2021-10-31 2341 HC2GRC 59   10 K1RX   59   05 
QSO: 14000 PH 2021-10-31 2342 HC2GRC 59   10 K5KTK  59   04 
QSO: 14000 PH 2021-10-31 2342 HC2GRC 59   10 KL7HRN 59   01 
QSO: 21000 PH 2021-10-31 2343 HC2GRC 59   10 UA0DAR 59   19 
QSO: 14000 PH 2021-10-31 2344 HC2GRC 59   10 AA4R   59   05 
QSO: 14000 PH 2021-10-31 2344 HC2GRC 59   10 N7DD   59   03 
QSO: 21000 PH 2021-10-31 2345 HC2GRC 59   10 LT1E   59   13 
QSO: 14000 PH 2021-10-31 2345 HC2GRC 59   10 W6FTK  59   03 
QSO: 14000 PH 2021-10-31 2345 HC2GRC 59   10 PY2KP  59   11 
QSO: 14000 PH 2021-10-31 2346 HC2GRC 59   10 N8WCP  59   04 
QSO: 14000 PH 2021-10-31 2347 HC2GRC 59   10 VE7JMN 59   03 
QSO: 14000 PH 2021-10-31 2347 HC2GRC 59   10 VE6KD  59   04 
QSO: 21000 PH 2021-10-31 2347 HC2GRC 59   10 JN1THL 59   25 
QSO: 14000 PH 2021-10-31 2348 HC2GRC 59   10 KD7PCE 59   03 
QSO: 14000 PH 2021-10-31 2350 HC2GRC 59   10 N6TCZ  59   03 
QSO: 14000 PH 2021-10-31 2351 HC2GRC 59   10 W1SRG  59   05 
QSO: 14000 PH 2021-10-31 2351 HC2GRC 59   10 VE7APF 59   03 
QSO: 14000 PH 2021-10-31 2352 HC2GRC 59   10 KS0AA  59   04 
QSO: 14000 PH 2021-10-31 2352 HC2GRC 59   10 W0ETT  59   04 
QSO: 14000 PH 2021-10-31 2353 HC2GRC 59   10 K6JL   59   03 
QSO: 14000 PH 2021-10-31 2354 HC2GRC 59   10 VA3SDO 59   04 
QSO: 14000 PH 2021-10-31 2354 HC2GRC 59   10 AK8E   59   03 
QSO: 14000 PH 2021-10-31 2355 HC2GRC 59   10 W0PSY  59   04 
QSO: 14000 PH 2021-10-31 2356 HC2GRC 59   10 W9XY   59   04 
QSO: 14000 PH 2021-10-31 2356 HC2GRC 59   10 KC4D   59   05 
QSO: 14000 PH 2021-10-31 2357 HC2GRC 59   10 KC0JGE 59   04 
QSO: 14000 PH 2021-10-31 2358 HC2GRC 59   10 W7RIS  59   03 
QSO: 14000 PH 2021-10-31 2359 HC2GRC 59   10 XE1AY  59   06 
END-OF-LOG:
