START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: W9RE
LOCATION: IN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY:
GRID-LOCATOR: em69
CLAIMED-SCORE: 5064156
NAME: Mike Wetzel
OPERATORS: W9RE
CLUB: SOCIETY OF MIDWEST CONTESTERS
CREATED-BY: TR Log POST Version Linux 0.40
SOAPBOX: Thanks for sponsoring the top of the line SSB Contest.
QSO: 14157 PH 2021-10-31 0100 W9RE   59   04 BY1CY  59   24 
QSO: 14157 PH 2021-10-31 0102 W9RE   59   04 LU9DD  59   13 
QSO: 14157 PH 2021-10-31 0102 W9RE   59   04 BY5EA  59   24 
QSO: 14157 PH 2021-10-31 0103 W9RE   59   04 PY2BN  59   11 
QSO: 14157 PH 2021-10-31 0103 W9RE   59   04 LW2EKY 59   13 
QSO: 14157 PH 2021-10-31 0103 W9RE   59   04 PY2TDX 59   11 
QSO: 14157 PH 2021-10-31 0104 W9RE   59   04 PY2MQ  59   11 
QSO: 14157 PH 2021-10-31 0104 W9RE   59   04 PY2OF  59   11 
QSO: 14157 PH 2021-10-31 0105 W9RE   59   04 JA5SUD 59   25 
QSO: 14157 PH 2021-10-31 0106 W9RE   59   04 VK6UG  59   29 
QSO: 14157 PH 2021-10-31 0107 W9RE   59   04 LW2DFH 59   13 
QSO: 14157 PH 2021-10-31 0108 W9RE   59   04 UA0SE  59   18 
QSO: 14157 PH 2021-10-31 0108 W9RE   59   04 JL1CNY 59   25 
QSO: 14157 PH 2021-10-31 0109 W9RE   59   04 JA4AFT 59   25 
QSO: 14157 PH 2021-10-31 0110 W9RE   59   04 ZZ1M   59   11 
QSO: 14157 PH 2021-10-31 0112 W9RE   59   04 PS8DX  59   11 
QSO: 14157 PH 2021-10-31 0113 W9RE   59   04 JH7IQQ 59   25 
QSO: 14157 PH 2021-10-31 0114 W9RE   59   04 V31ZA  59   07 
QSO: 14158 PH 2021-10-31 0119 W9RE   59   04 UD0W   59   18 
QSO: 14158 PH 2021-10-31 0120 W9RE   59   04 SB3W   59   14 
QSO: 14158 PH 2021-10-31 0120 W9RE   59   04 LR3D   59   13 
QSO: 14158 PH 2021-10-31 0120 W9RE   59   04 RU0AI  59   18 
QSO: 14158 PH 2021-10-31 0121 W9RE   59   04 RZ9OQ  59   18 
QSO: 14158 PH 2021-10-31 0121 W9RE   59   04 VE6EX  59   04 
QSO: 14158 PH 2021-10-31 0122 W9RE   59   04 VA6AGR 59   04 
QSO: 14158 PH 2021-10-31 0122 W9RE   59   04 RT8U   59   18 
QSO: 14158 PH 2021-10-31 0123 W9RE   59   04 LU47LS 59   13 
QSO: 14158 PH 2021-10-31 0124 W9RE   59   04 CE2SCZ 59   12 
QSO: 14158 PH 2021-10-31 0124 W9RE   59   04 TG200I 59   07 
QSO: 14158 PH 2021-10-31 0125 W9RE   59   04 PP5WEB 59   11 
QSO: 14158 PH 2021-10-31 0126 W9RE   59   04 PY5FNB 59   11 
QSO:  3788 PH 2021-10-31 0132 W9RE   59   04 LZ5R   59   20 
QSO: 14158 PH 2021-10-31 0132 W9RE   59   04 PY3TD  59   11 
QSO: 14158 PH 2021-10-31 0135 W9RE   59   04 UC4L   59   16 
QSO: 14158 PH 2021-10-31 0136 W9RE   59   04 CE3NR  59   12 
QSO: 14158 PH 2021-10-31 0136 W9RE   59   04 VE6SVN 59   04 
QSO: 14158 PH 2021-10-31 0136 W9RE   59   04 K7KRZ  59   03 
QSO: 14158 PH 2021-10-31 0137 W9RE   59   04 VE7JMN 59   03 
QSO: 14158 PH 2021-10-31 0138 W9RE   59   04 PP5MZ  59   11 
QSO: 14158 PH 2021-10-31 0138 W9RE   59   04 PY2FX  59   11 
QSO: 14158 PH 2021-10-31 0139 W9RE   59   04 R5AJ   59   16 
QSO: 14158 PH 2021-10-31 0139 W9RE   59   04 VA2WA  59   05 
QSO:  3753 PH 2021-10-31 0140 W9RE   59   04 VE3JM  59   04 
QSO: 14158 PH 2021-10-31 0141 W9RE   59   04 VE6TD  59   04 
QSO: 14158 PH 2021-10-31 0142 W9RE   59   04 PS8ET  59   11 
QSO: 14158 PH 2021-10-31 0142 W9RE   59   04 VE6CSX 59   04 
QSO: 14158 PH 2021-10-31 0143 W9RE   59   04 PY8SL  59   11 
QSO: 14160 PH 2021-10-31 0145 W9RE   59   04 YV5LMW 59   09 
QSO: 14224 PH 2021-10-31 0148 W9RE   59   04 VA7OM  59   03 
QSO: 14258 PH 2021-10-31 0150 W9RE   59   04 CE2LE  59   12 
QSO: 14264 PH 2021-10-31 0150 W9RE   59   04 JA3YBK 59   25 
QSO: 14269 PH 2021-10-31 0151 W9RE   59   04 XE1SPM 59   06 
QSO: 14291 PH 2021-10-31 0153 W9RE   59   04 KH6PE  59   31 
QSO: 14328 PH 2021-10-31 0154 W9RE   59   04 VE7DX  59   03 
QSO:  7254 PH 2021-10-31 0156 W9RE   59   04 VE4VT  59   04 
QSO:  7198 PH 2021-10-31 0158 W9RE   59   04 G6XX   59   14 
QSO:  7192 PH 2021-10-31 0158 W9RE   59   04 PI4COM 59   14 
QSO:  7185 PH 2021-10-31 0159 W9RE   59   04 YU1EXY 59   15 
QSO:  7184 PH 2021-10-31 0201 W9RE   59   04 CR2N   59   14 
QSO:  7179 PH 2021-10-31 0201 W9RE   59   04 OM0R   59   15 
QSO:  7141 PH 2021-10-31 0207 W9RE   59   04 F5OHM  59   14 
QSO:  7129 PH 2021-10-31 0208 W9RE   59   04 G3M    59   14 
QSO:  7128 PH 2021-10-31 0208 W9RE   59   04 OQ5M   59   14 
QSO: 14214 PH 2021-10-31 0323 W9RE   59   04 WH6T   59   31 
QSO: 14252 PH 2021-10-31 0325 W9RE   59   04 ZP5AA  59   11 
QSO: 14212 PH 2021-10-31 0328 W9RE   59   04 PY4JW  59   11 
QSO:  1853 PH 2021-10-31 0335 W9RE   59   04 EI7M   59   14 
QSO:  1835 PH 2021-10-31 0336 W9RE   59   04 ED1R   59   14 
QSO:  1820 PH 2021-10-31 0337 W9RE   59   04 TM0DX  59   14 
QSO:  3788 PH 2021-10-31 0343 W9RE   59   04 LZ5R   59   20 
QSO:  3783 PH 2021-10-31 0344 W9RE   59   04 J42L   59   20 
QSO:  3779 PH 2021-10-31 0345 W9RE   59   04 HA8RM  59   15 
QSO:  3766 PH 2021-10-31 0346 W9RE   59   04 XE1HG  59   06 
QSO:  3764 PH 2021-10-31 0347 W9RE   59   04 SP5T   59   15 
QSO:  3763 PH 2021-10-31 0348 W9RE   59   04 EW5A   59   16 
QSO:  3757 PH 2021-10-31 0350 W9RE   59   04 YT0W   59   15 
QSO:  3753 PH 2021-10-31 0351 W9RE   59   04 M4A    59   14 
QSO:  3739 PH 2021-10-31 0354 W9RE   59   04 SP7MC  59   15 
QSO:  3733 PH 2021-10-31 0355 W9RE   59   04 OT5L   59   14 
QSO:  3733 PH 2021-10-31 0355 W9RE   59   04 TM1O   59   14 
QSO:  3727 PH 2021-10-31 0357 W9RE   59   04 HI3LT  59   08 
QSO:  3712 PH 2021-10-31 0359 W9RE   59   04 DL2SAX 59   14 
QSO:  3707 PH 2021-10-31 0400 W9RE   59   04 TM2RJ  59   14 
QSO:  3691 PH 2021-10-31 0407 W9RE   59   04 IO9A   59   15 
QSO:  3675 PH 2021-10-31 0409 W9RE   59   04 VA3IDD 59   04 
QSO:  3674 PH 2021-10-31 0409 W9RE   59   04 IR7T   59   15 
QSO:  3648 PH 2021-10-31 0414 W9RE   59   04 LX1LC  59   14 
QSO:  3644 PH 2021-10-31 0415 W9RE   59   04 EA3QP  59   14 
QSO:  3642 PH 2021-10-31 0415 W9RE   59   04 VA3WB  59   04 
QSO:  3630 PH 2021-10-31 0416 W9RE   59   04 TM3Z   59   14 
QSO:  3617 PH 2021-10-31 0417 W9RE   59   04 PA4WM  59   14 
QSO:  3615 PH 2021-10-31 0417 W9RE   59   04 G6XX   59   14 
QSO: 14339 PH 2021-10-31 0425 W9RE   59   04 ZP6RAI 59   11 
QSO:  3726 PH 2021-10-31 0444 W9RE   59   04 HB9NE  59   14 
QSO:  3709 PH 2021-10-31 0446 W9RE   59   04 HG8R   59   15 
QSO: 14241 PH 2021-10-31 0456 W9RE   59   04 HZ1LG  59   21 
QSO: 14214 PH 2021-10-31 0456 W9RE   59   04 4X1DX  59   20 
QSO: 14156 PH 2021-10-31 0457 W9RE   59   04 P33W   59   20 
QSO: 14174 PH 2021-10-31 0503 W9RE   59   04 9K9A   59   21 
QSO: 14184 PH 2021-10-31 0504 W9RE   59   04 P3C    59   20 
QSO: 14292 PH 2021-10-31 0507 W9RE   59   04 A73A   59   21 
QSO:  1825 PH 2021-10-31 0518 W9RE   59   04 VY2TT  59   05 
QSO:  1870 PH 2021-10-31 0521 W9RE   59   04 VE6SV  59   04 
QSO:  1817 PH 2021-10-31 0525 W9RE   59   04 TM3R   59   14 
QSO:  1821 PH 2021-10-31 0526 W9RE   59   04 VE3EJ  59   04 
QSO:  3624 PH 2021-10-31 0532 W9RE   59   04 ON4ACW 59   14 
QSO:  3624 PH 2021-10-31 0533 W9RE   59   04 DL1NKS 59   14 
QSO:  3624 PH 2021-10-31 0534 W9RE   59   04 ED7O   59   14 
QSO:  3624 PH 2021-10-31 0535 W9RE   59   04 I0LYO  59   15 
QSO:  3624 PH 2021-10-31 0535 W9RE   59   04 G3B    59   14 
QSO:  3624 PH 2021-10-31 0536 W9RE   59   04 MX4Y   59   14 
QSO:  3624 PH 2021-10-31 0537 W9RE   59   04 G0ORY  59   14 
QSO:  3624 PH 2021-10-31 0539 W9RE   59   04 YO5OBA 59   20 
QSO:  3624 PH 2021-10-31 0540 W9RE   59   04 DK4CR  59   14 
QSO:  3624 PH 2021-10-31 0540 W9RE   59   04 OT3T   59   14 
QSO:  3624 PH 2021-10-31 0540 W9RE   59   04 DL7ON  59   14 
QSO:  3624 PH 2021-10-31 0541 W9RE   59   04 F5PYJ  59   14 
QSO:  3624 PH 2021-10-31 0541 W9RE   59   04 TM2F   59   14 
QSO:  3624 PH 2021-10-31 0542 W9RE   59   04 HB9BS  59   14 
QSO:  3624 PH 2021-10-31 0543 W9RE   59   04 DK1KC  59   14 
QSO:  3624 PH 2021-10-31 0544 W9RE   59   04 EE5T   59   14 
QSO:  3761 PH 2021-10-31 0550 W9RE   59   04 J68HZ  59   08 
QSO:  3713 PH 2021-10-31 0553 W9RE   59   04 IB1D   59   15 
QSO:  3709 PH 2021-10-31 0556 W9RE   59   04 OR3A   59   14 
QSO:  3685 PH 2021-10-31 0558 W9RE   59   04 EC4T   59   14 
QSO:  3671 PH 2021-10-31 0559 W9RE   59   04 DG1CMZ 59   14 
QSO:  3653 PH 2021-10-31 0600 W9RE   59   04 OQ5M   59   14 
QSO:  1853 PH 2021-10-31 0601 W9RE   59   04 DF0HQ  59   14 
QSO:  1851 PH 2021-10-31 0606 W9RE   59   04 ED5R   59   14 
QSO:  7195 PH 2021-10-31 0611 W9RE   59   04 IK4GRO 59   15 
QSO:  7154 PH 2021-10-31 0617 W9RE   59   04 OH1WZ  59   15 
QSO:  7154 PH 2021-10-31 0618 W9RE   59   04 OZ4EDR 59   14 
QSO:  7154 PH 2021-10-31 0618 W9RE   59   04 CQ8M   59   14 
QSO:  7154 PH 2021-10-31 0620 W9RE   59   04 OT3T   59   14 
QSO:  7154 PH 2021-10-31 0620 W9RE   59   04 F5VHY  59   14 
QSO:  7154 PH 2021-10-31 0620 W9RE   59   04 I4LEC  59   15 
QSO:  7154 PH 2021-10-31 0620 W9RE   59   04 OE5CWO/P 59   15 
QSO:  7154 PH 2021-10-31 0622 W9RE   59   04 DL5AWE 59   14 
QSO:  7154 PH 2021-10-31 0622 W9RE   59   04 DJ8RS  59   14 
QSO:  7154 PH 2021-10-31 0623 W9RE   59   04 DG9SEH 59   14 
QSO:  7154 PH 2021-10-31 0623 W9RE   59   04 HG7T   59   15 
QSO:  7154 PH 2021-10-31 0624 W9RE   59   04 ED5R   59   14 
QSO:  7154 PH 2021-10-31 0624 W9RE   59   04 SP6HEQ 59   15 
QSO:  7154 PH 2021-10-31 0624 W9RE   59   04 OM5M   59   15 
QSO:  7154 PH 2021-10-31 0625 W9RE   59   04 EB2RA  59   14 
QSO:  7154 PH 2021-10-31 0626 W9RE   59   04 VE1LV  59   05 
QSO:  7154 PH 2021-10-31 0627 W9RE   59   04 DA2X   59   14 
QSO:  7154 PH 2021-10-31 0629 W9RE   59   04 SQ8N   59   15 
QSO:  7154 PH 2021-10-31 0630 W9RE   59   04 LY7M   59   15 
QSO:  7154 PH 2021-10-31 0631 W9RE   59   04 EC5APA 59   14 
QSO:  7154 PH 2021-10-31 0631 W9RE   59   04 ED7O   59   14 
QSO:  7154 PH 2021-10-31 0631 W9RE   59   04 DF0GDX 59   14 
QSO:  7154 PH 2021-10-31 0632 W9RE   59   04 OE9LWV 59   15 
QSO:  7154 PH 2021-10-31 0632 W9RE   59   04 LY2TS  59   15 
QSO:  7154 PH 2021-10-31 0633 W9RE   59   04 DQ5T   59   14 
QSO:  7154 PH 2021-10-31 0633 W9RE   59   04 DG1IU  59   14 
QSO:  7154 PH 2021-10-31 0634 W9RE   59   04 HB9BS  59   14 
QSO:  7154 PH 2021-10-31 0635 W9RE   59   04 DL4VDA 59   14 
QSO:  7154 PH 2021-10-31 0635 W9RE   59   04 ED7R   59   14 
QSO:  7154 PH 2021-10-31 0636 W9RE   59   04 DL4SKF 59   14 
QSO:  7154 PH 2021-10-31 0636 W9RE   59   04 PA4WM  59   14 
QSO:  7154 PH 2021-10-31 0637 W9RE   59   04 LY7Z   59   15 
QSO:  7154 PH 2021-10-31 0638 W9RE   59   04 OK1DKR 59   15 
QSO:  7154 PH 2021-10-31 0639 W9RE   59   04 DK4VW  59   14 
QSO:  7154 PH 2021-10-31 0639 W9RE   59   04 EA2GP  59   14 
QSO:  7154 PH 2021-10-31 0640 W9RE   59   04 OZ2LC  59   14 
QSO:  7154 PH 2021-10-31 0640 W9RE   59   04 OK1GK  59   15 
QSO:  7154 PH 2021-10-31 0642 W9RE   59   04 DL6ON  59   14 
QSO:  7154 PH 2021-10-31 0643 W9RE   59   04 DH8WE  59   14 
QSO:  7154 PH 2021-10-31 0644 W9RE   59   04 DF9XV  59   14 
QSO:  7154 PH 2021-10-31 0644 W9RE   59   04 DH9JK  59   14 
QSO:  7154 PH 2021-10-31 0645 W9RE   59   04 DL0LK  59   14 
QSO:  7154 PH 2021-10-31 0645 W9RE   59   04 DJ3HW  59   14 
QSO:  7154 PH 2021-10-31 0646 W9RE   59   04 EA8BQM 59   33 
QSO:  7154 PH 2021-10-31 0648 W9RE   59   04 IQ5PJ  59   15 
QSO:  7154 PH 2021-10-31 0649 W9RE   59   04 F8DWH  59   14 
QSO:  7154 PH 2021-10-31 0649 W9RE   59   04 EA3AGQ 59   14 
QSO:  7154 PH 2021-10-31 0650 W9RE   59   04 CR5T   59   14 
QSO:  7154 PH 2021-10-31 0650 W9RE   59   04 EA2AVM 59   14 
QSO:  7154 PH 2021-10-31 0651 W9RE   59   04 DL8AAE 59   14 
QSO:  7154 PH 2021-10-31 0651 W9RE   59   04 DQ1P   59   14 
QSO:  7154 PH 2021-10-31 0651 W9RE   59   04 DG7NFX 59   14 
QSO:  7154 PH 2021-10-31 0652 W9RE   59   04 MM2AOQ 59   14 
QSO:  7154 PH 2021-10-31 0653 W9RE   59   04 OR4T   59   14 
QSO:  7154 PH 2021-10-31 0653 W9RE   59   04 DL4YAO 59   14 
QSO:  7154 PH 2021-10-31 0653 W9RE   59   04 DL5GAC 59   14 
QSO:  7154 PH 2021-10-31 0654 W9RE   59   04 F5NUI  59   14 
QSO:  7154 PH 2021-10-31 0654 W9RE   59   04 IK5EKL 59   15 
QSO:  7154 PH 2021-10-31 0654 W9RE   59   04 ED3C   59   14 
QSO:  7154 PH 2021-10-31 0655 W9RE   59   04 PI4M   59   14 
QSO:  7154 PH 2021-10-31 0655 W9RE   59   04 OH6RE  59   15 
QSO:  7154 PH 2021-10-31 0656 W9RE   59   04 OZ7DK  59   14 
QSO:  7154 PH 2021-10-31 0656 W9RE   59   04 DL9NDW 59   14 
QSO:  7154 PH 2021-10-31 0656 W9RE   59   04 SE6J   59   14 
QSO:  7154 PH 2021-10-31 0657 W9RE   59   04 YU1UO  59   15 
QSO:  7154 PH 2021-10-31 0658 W9RE   59   04 F5MYK  59   14 
QSO:  7154 PH 2021-10-31 0659 W9RE   59   04 PG7M   59   14 
QSO:  7154 PH 2021-10-31 0659 W9RE   59   04 PH0AS  59   14 
QSO:  7154 PH 2021-10-31 0659 W9RE   59   04 IK2ANI 59   15 
QSO:  7154 PH 2021-10-31 0700 W9RE   59   04 F1AGR  59   14 
QSO:  7154 PH 2021-10-31 0700 W9RE   59   04 F5PCV  59   14 
QSO:  7154 PH 2021-10-31 0700 W9RE   59   04 OE5TXF 59   15 
QSO:  7154 PH 2021-10-31 0701 W9RE   59   04 DL6RAI 59   14 
QSO:  7154 PH 2021-10-31 0702 W9RE   59   04 4U1A   59   15 
QSO:  7154 PH 2021-10-31 0702 W9RE   59   04 M5C    59   14 
QSO:  7154 PH 2021-10-31 0703 W9RE   59   04 PA9M   59   14 
QSO:  7154 PH 2021-10-31 0703 W9RE   59   04 PF9Z   59   14 
QSO:  7154 PH 2021-10-31 0703 W9RE   59   04 PI4M   59   14 
QSO:  7154 PH 2021-10-31 0704 W9RE   59   04 IV3ZYB 59   15 
QSO:  7154 PH 2021-10-31 0705 W9RE   59   04 IX1HPN 59   15 
QSO:  7154 PH 2021-10-31 0706 W9RE   59   04 DD3OZ  59   14 
QSO:  7154 PH 2021-10-31 0706 W9RE   59   04 GW4BKG 59   14 
QSO:  7154 PH 2021-10-31 0706 W9RE   59   04 PI4RS  59   14 
QSO:  7154 PH 2021-10-31 0707 W9RE   59   04 KH7M   59   31 
QSO:  7154 PH 2021-10-31 0707 W9RE   59   04 F5FTK  59   14 
QSO:  7154 PH 2021-10-31 0709 W9RE   59   04 IZ1PLH 59   15 
QSO:  7154 PH 2021-10-31 0709 W9RE   59   04 G9P    59   14 
QSO:  7154 PH 2021-10-31 0713 W9RE   59   04 RA3DA  59   16 
QSO:  7154 PH 2021-10-31 0713 W9RE   59   04 EE5T   59   14 
QSO:  7154 PH 2021-10-31 0714 W9RE   59   04 OH3EX  59   15 
QSO:  7154 PH 2021-10-31 0714 W9RE   59   04 ON4CT  59   14 
QSO:  7154 PH 2021-10-31 0716 W9RE   59   04 PA3EVY 59   14 
QSO:  7154 PH 2021-10-31 0717 W9RE   59   04 G3ZGC  59   14 
QSO:  7154 PH 2021-10-31 0718 W9RE   59   04 LN8W   59   14 
QSO:  7154 PH 2021-10-31 0720 W9RE   59   04 OZ1KEF 59   14 
QSO:  7154 PH 2021-10-31 0721 W9RE   59   04 IZ1ANK 59   15 
QSO:  7154 PH 2021-10-31 0723 W9RE   59   04 EA1L   59   14 
QSO:  7154 PH 2021-10-31 0724 W9RE   59   04 2E0MHG 59   14 
QSO:  7154 PH 2021-10-31 0726 W9RE   59   04 G1SCT  59   14 
QSO:  7154 PH 2021-10-31 0726 W9RE   59   04 DL6LAU 59   14 
QSO:  7154 PH 2021-10-31 0726 W9RE   59   04 DP5P   59   14 
QSO:  7154 PH 2021-10-31 0727 W9RE   59   04 G8X    59   14 
QSO:  7154 PH 2021-10-31 0729 W9RE   59   04 G3RTU  59   14 
QSO:  7154 PH 2021-10-31 0729 W9RE   59   04 IZ6ERS 59   15 
QSO:  7154 PH 2021-10-31 0732 W9RE   59   04 EC5APA 59   14 
QSO:  7154 PH 2021-10-31 0735 W9RE   59   04 EA7BD  59   14 
QSO:  7202 PH 2021-10-31 0743 W9RE   59   04 ZM1A   59   32 
QSO:  1836 PH 2021-10-31 1001 W9RE   59   04 PJ4K   59   09 
QSO:  7143 PH 2021-10-31 1012 W9RE   59   04 JH7MQD 59   25 
QSO:  7174 PH 2021-10-31 1017 W9RE   59   04 YC8MJG 59   28 
QSO:  7181 PH 2021-10-31 1018 W9RE   59   04 YD9VE  59   28 
QSO:  7186 PH 2021-10-31 1018 W9RE   59   04 VK9DX  59   32 
QSO:  7179 PH 2021-10-31 1021 W9RE   59   04 HC1QRC 59   10 
QSO:  7130 PH 2021-10-31 1023 W9RE   59   04 JI1ICF 59   25 
QSO:  3790 PH 2021-10-31 1030 W9RE   59   04 HP1XT  59   07 
QSO:  7134 PH 2021-10-31 1036 W9RE   59   04 JF2QNM 59   25 
QSO:  7137 PH 2021-10-31 1036 W9RE   59   04 JA7YRR 59   25 
QSO:  7152 PH 2021-10-31 1038 W9RE   59   04 XE1H   59   06 
QSO:  7161 PH 2021-10-31 1040 W9RE   59   04 KH2INC 59   27 
QSO:  7207 PH 2021-10-31 1043 W9RE   59   04 ZF5T   59   08 
QSO:  7163 PH 2021-10-31 1045 W9RE   59   04 YV5AEP 59   09 
QSO:  3787 PH 2021-10-31 1051 W9RE   59   04 HC5DX  59   10 
QSO:  3778 PH 2021-10-31 1057 W9RE   59   04 VP2EIH 59   08 
QSO:  3733 PH 2021-10-31 1058 W9RE   59   04 VC3X   59   04 
QSO:  7127 PH 2021-10-31 1104 W9RE   59   04 7A2A   59   28 
QSO:  7136 PH 2021-10-31 1105 W9RE   59   04 NP2X   59   08 
QSO:  7143 PH 2021-10-31 1106 W9RE   59   04 JA7NVF 59   25 
QSO:  7143 PH 2021-10-31 1107 W9RE   59   04 VA7GI  59   03 
QSO:  7143 PH 2021-10-31 1110 W9RE   59   04 VK4ME  59   30 
QSO:  7143 PH 2021-10-31 1113 W9RE   59   04 CO2WP  59   09 
QSO:  7143 PH 2021-10-31 1115 W9RE   59   04 JA1DMX 59   25 
QSO:  3725 PH 2021-10-31 1118 W9RE   59   04 WH7T   59   31 
QSO:  3779 PH 2021-10-31 1121 W9RE   59   04 VA3WW  59   04 
QSO: 14185 PH 2021-10-31 1133 W9RE   59   04 CO8RH  59   08 
QSO: 14185 PH 2021-10-31 1139 W9RE   59   04 EA1DBX 59   14 
QSO:  3760 PH 2021-10-31 1142 W9RE   59   04 VA7DX  59   03 
QSO: 14185 PH 2021-10-31 1144 W9RE   59   04 VE1BSM 59   05 
QSO: 14164 PH 2021-10-31 1153 W9RE   59   04 IW1CHX 59   15 
QSO: 14347 PH 2021-10-31 1155 W9RE   59   04 LC8C   59   14 
QSO: 14332 PH 2021-10-31 1157 W9RE   59   04 HF5WIM 59   15 
QSO:  7183 PH 2021-10-31 1159 W9RE   59   04 JH4UYB 59   25 
QSO: 14332 PH 2021-10-31 1207 W9RE   59   04 4L2M   59   21 
QSO: 14332 PH 2021-10-31 1209 W9RE   59   04 ES1TAR 59   15 
QSO:  7174 PH 2021-10-31 1211 W9RE   59   04 VK2P   59   30 
QSO: 21206 PH 2021-10-31 1216 W9RE   59   04 EI7M   59   14 
QSO: 21212 PH 2021-10-31 1217 W9RE   59   04 EA2ELS 59   14 
QSO: 21212 PH 2021-10-31 1218 W9RE   59   04 HB9PUE 59   14 
QSO: 14332 PH 2021-10-31 1219 W9RE   59   04 SQ5WAJ 59   15 
QSO: 14332 PH 2021-10-31 1220 W9RE   59   04 RT5T   59   16 
QSO: 21216 PH 2021-10-31 1221 W9RE   59   04 4O3A   59   15 
QSO: 14332 PH 2021-10-31 1221 W9RE   59   04 HA3HA  59   15 
QSO: 21219 PH 2021-10-31 1222 W9RE   59   04 OE4C   59   15 
QSO: 21225 PH 2021-10-31 1224 W9RE   59   04 HG1S   59   15 
QSO: 21236 PH 2021-10-31 1227 W9RE   59   04 OM0R   59   15 
QSO: 21240 PH 2021-10-31 1229 W9RE   59   04 HZ1LG  59   21 
QSO: 21246 PH 2021-10-31 1231 W9RE   59   04 RT6A   59   16 
QSO: 21247 PH 2021-10-31 1231 W9RE   59   04 M3D    59   14 
QSO: 21254 PH 2021-10-31 1232 W9RE   59   04 CR6T   59   14 
QSO: 21255 PH 2021-10-31 1233 W9RE   59   04 SX9X   59   20 
QSO: 14333 PH 2021-10-31 1236 W9RE   59   04 WP4YR  59   08 
QSO: 21267 PH 2021-10-31 1238 W9RE   59   04 LZ6V   59   20 
QSO: 14333 PH 2021-10-31 1239 W9RE   59   04 VE2LOA 59   05 
QSO: 14333 PH 2021-10-31 1239 W9RE   59   04 OE3GCU 59   15 
QSO: 14333 PH 2021-10-31 1239 W9RE   59   04 UA3UBT 59   16 
QSO: 14333 PH 2021-10-31 1239 W9RE   59   04 G6DXY  59   14 
QSO: 14333 PH 2021-10-31 1240 W9RE   59   04 RC3U   59   16 
QSO: 14333 PH 2021-10-31 1240 W9RE   59   04 TM8AB  59   14 
QSO: 14333 PH 2021-10-31 1241 W9RE   59   04 TK4TH  59   15 
QSO: 14333 PH 2021-10-31 1242 W9RE   59   04 R9RA   59   17 
QSO: 14333 PH 2021-10-31 1242 W9RE   59   04 VA2OBW 59   05 
QSO: 14333 PH 2021-10-31 1243 W9RE   59   04 OZ6EG  59   14 
QSO: 21272 PH 2021-10-31 1243 W9RE   59   04 OT5A   59   14 
QSO: 14333 PH 2021-10-31 1243 W9RE   59   04 GM2Y   59   14 
QSO: 14333 PH 2021-10-31 1244 W9RE   59   04 CP5HK  59   10 
QSO: 14333 PH 2021-10-31 1245 W9RE   59   04 EA5HJV 59   14 
QSO: 14333 PH 2021-10-31 1245 W9RE   59   04 HB9CC  59   14 
QSO: 21280 PH 2021-10-31 1247 W9RE   59   04 IO6A   59   15 
QSO: 14333 PH 2021-10-31 1248 W9RE   59   04 A44M   59   21 
QSO: 14333 PH 2021-10-31 1249 W9RE   59   04 G4IUA  59   14 
QSO: 21282 PH 2021-10-31 1250 W9RE   59   04 IO9A   59   15 
QSO: 14333 PH 2021-10-31 1250 W9RE   59   04 OH6DX  59   15 
QSO: 14333 PH 2021-10-31 1253 W9RE   59   04 NP4VM  59   08 
QSO: 14333 PH 2021-10-31 1253 W9RE   59   04 OH7GGX 59   15 
QSO: 21290 PH 2021-10-31 1256 W9RE   59   04 M6T    59   14 
QSO: 14333 PH 2021-10-31 1257 W9RE   59   04 CT2KNA 59   14 
QSO: 14333 PH 2021-10-31 1257 W9RE   59   04 ON4MAD 59   14 
QSO: 21292 PH 2021-10-31 1258 W9RE   59   04 9A7A   59   15 
QSO: 14333 PH 2021-10-31 1259 W9RE   59   04 G4CUS  59   14 
QSO: 21294 PH 2021-10-31 1300 W9RE   59   04 SO4R   59   15 
QSO: 14333 PH 2021-10-31 1303 W9RE   59   04 FM1HN  59   08 
QSO: 14333 PH 2021-10-31 1305 W9RE   59   04 M1BTF  59   14 
QSO: 14333 PH 2021-10-31 1307 W9RE   59   04 DL6ON  59   14 
QSO: 21298 PH 2021-10-31 1309 W9RE   59   04 Z60A   59   15 
QSO: 14333 PH 2021-10-31 1310 W9RE   59   04 DL7ATR 59   14 
QSO: 14333 PH 2021-10-31 1313 W9RE   59   04 PD1JA  59   14 
QSO: 14333 PH 2021-10-31 1314 W9RE   59   04 OK1TD  59   15 
QSO: 14333 PH 2021-10-31 1314 W9RE   59   04 VA1XH  59   05 
QSO: 14333 PH 2021-10-31 1315 W9RE   59   04 F4DBD  59   14 
QSO: 14333 PH 2021-10-31 1315 W9RE   59   04 DF1LX  59   14 
QSO: 21309 PH 2021-10-31 1316 W9RE   59   04 9A4W   59   15 
QSO: 21314 PH 2021-10-31 1317 W9RE   59   04 HA3NU  59   15 
QSO: 21316 PH 2021-10-31 1318 W9RE   59   04 IB8A   59   15 
