START-OF-LOG: 3.0
CREATED-BY:    CT Version 10.04.001
CALLSIGN:      VP2MDG
NAME:          George W. Briggs
CLUB:          Frankford Radio Club
CLUB:          South East Contest Club
CLUB:          Florida Contest Group
CLAIMED-SCORE: 6509475
CONTEST:       CQ-WW-SSB
OPERATORS:     AD4J, K2DM, K3ZM, W4GKA
OPERATORS:
SOAPBOX:       The new 55-foot tower was a big improvement.  15M was outstanding!
QSO: 21155 PH 2009-10-25 1702 VP2MDG         59 08     OZ2U          59  14     1
QSO: 21155 PH 2009-10-25 1702 VP2MDG         59 08     PA3GMM        59  14     1
QSO: 21155 PH 2009-10-25 1703 VP2MDG         59 08     DO1DQ         59  14     1
QSO: 21155 PH 2009-10-25 1703 VP2MDG         59 08     G3WCQ         59  14     1
QSO: 21155 PH 2009-10-25 1703 VP2MDG         59 08     DL1FZZ        59  14     1
QSO: 21155 PH 2009-10-25 1704 VP2MDG         59 08     F5JSD         59  14     1
QSO: 21155 PH 2009-10-25 1704 VP2MDG         59 08     CR6P          59  14     1
QSO: 21155 PH 2009-10-25 1705 VP2MDG         59 08     DL1ASF        59  14     1
QSO: 21155 PH 2009-10-25 1705 VP2MDG         59 08     EA5/DL5EO     59  14     1
QSO: 21155 PH 2009-10-25 1706 VP2MDG         59 08     IZ7KHR        59  15     1
QSO: 21155 PH 2009-10-25 1706 VP2MDG         59 08     IK1TWC        59  15     1
QSO: 21155 PH 2009-10-25 1706 VP2MDG         59 08     M0INB         59  14     1
QSO: 21155 PH 2009-10-25 1707 VP2MDG         59 08     IZ1OMY        59  15     1
QSO: 21155 PH 2009-10-25 1707 VP2MDG         59 08     DF8FT         59  14     1
QSO: 21155 PH 2009-10-25 1707 VP2MDG         59 08     IZ8FDG        59  15     1
QSO: 21155 PH 2009-10-25 1708 VP2MDG         59 08     DJ5AV         59  14     1
QSO: 28397 PH 2009-10-25 1709 VP2MDG         59 08     DJ9VA         59  14     1
QSO: 28397 PH 2009-10-25 1709 VP2MDG         59 08     S56M          59  15     1
QSO: 28397 PH 2009-10-25 1709 VP2MDG         59 08     WE3C          59  05     1
QSO: 28397 PH 2009-10-25 1711 VP2MDG         59 08     JW7QIA        59  40     1
QSO: 28397 PH 2009-10-25 1712 VP2MDG         59 08     K5MR          59  04     1
QSO: 28397 PH 2009-10-25 1712 VP2MDG         59 08     IR2C          59  15     1
QSO: 28397 PH 2009-10-25 1713 VP2MDG         59 08     IR9Y          59  15     1
QSO: 28397 PH 2009-10-25 1713 VP2MDG         59 08     AO8A          59  33     1
QSO: 28397 PH 2009-10-25 1713 VP2MDG         59 08     I7CSB         59  15     1
QSO: 28397 PH 2009-10-25 1713 VP2MDG         59 08     9A1P          59  15     1
QSO: 28397 PH 2009-10-25 1714 VP2MDG         59 08     DK5EZ         59  14     1
QSO: 28397 PH 2009-10-25 1714 VP2MDG         59 08     IR4X          59  15     1
QSO: 28397 PH 2009-10-25 1715 VP2MDG         59 08     S58N          59  15     1
QSO: 28397 PH 2009-10-25 1715 VP2MDG         59 08     CR3A          59  33     1
QSO: 28397 PH 2009-10-25 1716 VP2MDG         59 08     CQ9T          59  33     1
QSO: 28397 PH 2009-10-25 1717 VP2MDG         59 08     IW0HBY        59  15     1
QSO: 28397 PH 2009-10-25 1717 VP2MDG         59 08     V26B          59  08     1
QSO: 28397 PH 2009-10-25 1718 VP2MDG         59 08     DR1A          59  14     1
QSO: 28397 PH 2009-10-25 1718 VP2MDG         59 08     DK9DA         59  14     1
QSO: 28397 PH 2009-10-25 1718 VP2MDG         59 08     AM3SSB        59  14     1
QSO: 28397 PH 2009-10-25 1719 VP2MDG         59 08     IW8EDA        59  15     1
QSO: 28397 PH 2009-10-25 1719 VP2MDG         59 08     EB1WW         59  14     1
QSO: 28397 PH 2009-10-25 1720 VP2MDG         59 08     AM7C          59  14     1
QSO: 28397 PH 2009-10-25 1720 VP2MDG         59 08     IW6CJM        59  15     1
QSO: 28397 PH 2009-10-25 1721 VP2MDG         59 08     E71A          59  15     1
QSO: 28397 PH 2009-10-25 1721 VP2MDG         59 08     IZ8LLQ        59  15     1
QSO: 28397 PH 2009-10-25 1721 VP2MDG         59 08     IW0SAF        59  15     1
QSO: 28397 PH 2009-10-25 1722 VP2MDG         59 08     I0GOD         59  15     1
QSO: 28397 PH 2009-10-25 1722 VP2MDG         59 08     ED5R          59  14     1
QSO: 28397 PH 2009-10-25 1723 VP2MDG         59 08     IK6OIN        59  15     1
QSO: 28397 PH 2009-10-25 1724 VP2MDG         59 08     F4FQH         59  14     1
QSO: 28397 PH 2009-10-25 1725 VP2MDG         59 08     HE8AFI        59  14     1
QSO: 28397 PH 2009-10-25 1725 VP2MDG         59 08     IZ6GSQ        59  15     1
QSO: 28397 PH 2009-10-25 1725 VP2MDG         59 08     EA8TL         59  33     1
QSO: 28397 PH 2009-10-25 1726 VP2MDG         59 08     9A2U          59  15     1
QSO: 28397 PH 2009-10-25 1727 VP2MDG         59 08     N2TU          59  05     1
QSO: 28397 PH 2009-10-25 1727 VP2MDG         59 08     IR6T          59  15     1
QSO: 28397 PH 2009-10-25 1728 VP2MDG         59 08     IR4M          59  15     1
QSO: 28397 PH 2009-10-25 1728 VP2MDG         59 08     IZ7CDG        59  15     1
QSO: 28397 PH 2009-10-25 1729 VP2MDG         59 08     IZ0HPX        59  15     1
QSO: 28397 PH 2009-10-25 1730 VP2MDG         59 08     IW6DGJ        59  15     1
QSO: 28397 PH 2009-10-25 1730 VP2MDG         59 08     S57S          59  15     1
QSO: 28397 PH 2009-10-25 1730 VP2MDG         59 08     IK3AES        59  15     1
QSO: 28397 PH 2009-10-25 1731 VP2MDG         59 08     CT1DIZ        59  14     1
QSO: 28397 PH 2009-10-25 1731 VP2MDG         59 08     F8ATM         59  14     1
QSO: 28397 PH 2009-10-25 1732 VP2MDG         59 08     K5ER          59  04     1
QSO: 28397 PH 2009-10-25 1732 VP2MDG         59 08     IK4AUY        59  15     1
QSO: 28397 PH 2009-10-25 1733 VP2MDG         59 08     IZ5DKJ        59  15     1
QSO: 28397 PH 2009-10-25 1733 VP2MDG         59 08     IR8A          59  15     1
QSO: 28397 PH 2009-10-25 1733 VP2MDG         59 08     EE2W          59  14     1
QSO: 28397 PH 2009-10-25 1734 VP2MDG         59 08     TM6M          59  14     1
QSO: 28397 PH 2009-10-25 1734 VP2MDG         59 08     F1RHS         59  14     1
QSO: 28397 PH 2009-10-25 1735 VP2MDG         59 08     EA6OM         59  14     1
QSO: 28397 PH 2009-10-25 1735 VP2MDG         59 08     OT5A          59  14     1
QSO: 28397 PH 2009-10-25 1735 VP2MDG         59 08     9A2GF         59  15     1
QSO: 28397 PH 2009-10-25 1736 VP2MDG         59 08     IZ7QLY        59  15     1
QSO: 28397 PH 2009-10-25 1736 VP2MDG         59 08     CN3A          59  33     1
QSO: 28397 PH 2009-10-25 1737 VP2MDG         59 08     ED5T          59  14     1
QSO: 28397 PH 2009-10-25 1737 VP2MDG         59 08     EA5KD         59  14     1
QSO: 28397 PH 2009-10-25 1738 VP2MDG         59 08     EC7DZZ        59  14     1
QSO: 28397 PH 2009-10-25 1738 VP2MDG         59 08     I0AAF         59  15     1
QSO: 28397 PH 2009-10-25 1739 VP2MDG         59 08     IQ5MS         59  15     1
QSO: 28397 PH 2009-10-25 1739 VP2MDG         59 08     IK5IFH        59  15     1
QSO: 28397 PH 2009-10-25 1739 VP2MDG         59 08     IZ8MBW        59  15     1
QSO: 28397 PH 2009-10-25 1740 VP2MDG         59 08     IV3XWD        59  15     1
QSO: 28397 PH 2009-10-25 1740 VP2MDG         59 08     K1TTT         59  05     1
QSO: 28397 PH 2009-10-25 1741 VP2MDG         59 08     YT9X          59  15     1
QSO: 28397 PH 2009-10-25 1741 VP2MDG         59 08     IZ7HNO        59  15     1
QSO: 28397 PH 2009-10-25 1741 VP2MDG         59 08     E7DX          59  15     1
QSO: 28397 PH 2009-10-25 1742 VP2MDG         59 08     E73M          59  15     1
QSO: 28397 PH 2009-10-25 1743 VP2MDG         59 08     EA7FUH        59  14     1
QSO: 28397 PH 2009-10-25 1743 VP2MDG         59 08     IO5O          59  15     1
QSO: 28397 PH 2009-10-25 1743 VP2MDG         59 08     EA3NW         59  14     1
QSO: 28397 PH 2009-10-25 1743 VP2MDG         59 08     IZ8FQO        59  15     1
QSO: 28397 PH 2009-10-25 1744 VP2MDG         59 08     EA5ASF        59  14     1
QSO: 28397 PH 2009-10-25 1744 VP2MDG         59 08     EC1KV         59  14     1
QSO: 28397 PH 2009-10-25 1744 VP2MDG         59 08     EA2RW         59  14     1
QSO: 28397 PH 2009-10-25 1746 VP2MDG         59 08     EA7AVP        59  14     1
QSO: 28397 PH 2009-10-25 1747 VP2MDG         59 08     AM1Q          59  14     1
QSO: 28397 PH 2009-10-25 1747 VP2MDG         59 08     EC3AED        59  14     1
QSO: 28397 PH 2009-10-25 1748 VP2MDG         59 08     EE7J          59  14     1
QSO: 28397 PH 2009-10-25 1750 VP2MDG         59 08     6V7Q          59  35     1
QSO: 28397 PH 2009-10-25 1751 VP2MDG         59 08     W8PC          59  05     1
QSO: 28397 PH 2009-10-25 1754 VP2MDG         59 08     W4MYA         59  05     1
QSO: 28397 PH 2009-10-25 1754 VP2MDG         59 08     N2QT          59  05     1
QSO: 21166 PH 2009-10-25 1805 VP2MDG         59 08     IK3OYY        59  15     1
QSO: 21166 PH 2009-10-25 1805 VP2MDG         59 08     F4FEP         59  14     1
QSO: 21166 PH 2009-10-25 1807 VP2MDG         59 08     M0YSB         59  14     1
QSO: 21166 PH 2009-10-25 1807 VP2MDG         59 08     IZ0DIB        59  15     1
QSO: 21166 PH 2009-10-25 1807 VP2MDG         59 08     VA7ST         59  03     1
QSO: 21166 PH 2009-10-25 1808 VP2MDG         59 08     F5KKD         59  14     1
QSO: 21166 PH 2009-10-25 1809 VP2MDG         59 08     VE3AD         59  04     1
QSO: 21166 PH 2009-10-25 1810 VP2MDG         59 08     K7RF          59  03     1
QSO: 21166 PH 2009-10-25 1810 VP2MDG         59 08     EA7NDL        59  14     1
QSO: 21166 PH 2009-10-25 1812 VP2MDG         59 08     ZS6BQI        59  38     1
QSO: 21166 PH 2009-10-25 1813 VP2MDG         59 08     MU0GSY        59  14     1
QSO: 21166 PH 2009-10-25 1813 VP2MDG         59 08     AO2W          59  14     1
QSO: 21166 PH 2009-10-25 1814 VP2MDG         59 08     PY2EX         59  11     1
QSO: 21166 PH 2009-10-25 1814 VP2MDG         59 08     IZ8FBU        59  15     1
QSO: 21166 PH 2009-10-25 1815 VP2MDG         59 08     DO1HGS        59  14     1
QSO: 21166 PH 2009-10-25 1816 VP2MDG         59 08     CT7/CU8AS     59  14     1
QSO: 21166 PH 2009-10-25 1818 VP2MDG         59 08     EA2DPN        59  14     1
QSO: 21166 PH 2009-10-25 1819 VP2MDG         59 08     LS2D          59  13     1
QSO: 21166 PH 2009-10-25 1819 VP2MDG         59 08     EA3AAH        59  14     1
QSO: 21166 PH 2009-10-25 1820 VP2MDG         59 08     EC8AFM        59  33     1
QSO: 21166 PH 2009-10-25 1824 VP2MDG         59 08     IZ4OUL        59  15     1
QSO: 21166 PH 2009-10-25 1824 VP2MDG         59 08     KM4ZR         59  05     1
QSO: 21166 PH 2009-10-25 1824 VP2MDG         59 08     EI2VNO        59  14     1
QSO: 21166 PH 2009-10-25 1825 VP2MDG         59 08     F8AKS         59  14     1
QSO: 21166 PH 2009-10-25 1825 VP2MDG         59 08     IW0EAC        59  15     1
QSO: 21166 PH 2009-10-25 1826 VP2MDG         59 08     J39BS         59  08     1
QSO: 21166 PH 2009-10-25 1827 VP2MDG         59 08     G3TA          59  14     1
QSO: 21166 PH 2009-10-25 1827 VP2MDG         59 08     VE6DC         59  04     1
QSO: 21166 PH 2009-10-25 1828 VP2MDG         59 08     IW2GBL        59  15     1
QSO: 21166 PH 2009-10-25 1828 VP2MDG         59 08     EE9Z          59  33     1
QSO: 21166 PH 2009-10-25 1828 VP2MDG         59 08     IZ0PED        59  15     1
QSO: 21166 PH 2009-10-25 1829 VP2MDG         59 08     EA7WL         59  14     1
QSO: 21166 PH 2009-10-25 1829 VP2MDG         59 08     IZ7MFY        59  15     1
QSO: 21166 PH 2009-10-25 1830 VP2MDG         59 08     IZ8FQO        59  15     1
QSO: 21166 PH 2009-10-25 1831 VP2MDG         59 08     CT2KCO        59  14     1
QSO: 21166 PH 2009-10-25 1831 VP2MDG         59 08     IZ0INX        59  15     1
QSO: 21166 PH 2009-10-25 1832 VP2MDG         59 08     IK8NRW        59  15     1
QSO: 21166 PH 2009-10-25 1832 VP2MDG         59 08     VE3ARF        59  04     1
QSO: 21166 PH 2009-10-25 1833 VP2MDG         59 08     IZ4BBF        59  15     1
QSO: 21166 PH 2009-10-25 1833 VP2MDG         59 08     VA2WDQ        59  05     1
QSO: 21166 PH 2009-10-25 1833 VP2MDG         59 08     9A2GF         59  15     1
QSO: 21166 PH 2009-10-25 1834 VP2MDG         59 08     AO1J          59  14     1
QSO: 21166 PH 2009-10-25 1834 VP2MDG         59 08     CT1ENV        59  14     1
QSO: 21166 PH 2009-10-25 1835 VP2MDG         59 08     IK4DCX        59  15     1
QSO: 21166 PH 2009-10-25 1835 VP2MDG         59 08     IZ0HPX        59  15     1
QSO: 21166 PH 2009-10-25 1836 VP2MDG         59 08     EA3BCK        59  14     1
QSO: 21166 PH 2009-10-25 1837 VP2MDG         59 08     EA3GUG        59  14     1
QSO: 21166 PH 2009-10-25 1837 VP2MDG         59 08     IZ8LKL        59  15     1
QSO: 21166 PH 2009-10-25 1838 VP2MDG         59 08     5B/HA5HP      59  20     1
QSO: 21166 PH 2009-10-25 1839 VP2MDG         59 08     MI0JZZ        59  14     1
QSO: 21166 PH 2009-10-25 1840 VP2MDG         59 08     F5MUX         59  14     1
QSO: 21166 PH 2009-10-25 1840 VP2MDG         59 08     I6DU          59  15     1
QSO: 21166 PH 2009-10-25 1840 VP2MDG         59 08     IZ7NLM        59  15     1
QSO: 21166 PH 2009-10-25 1841 VP2MDG         59 08     F4FDA         59  14     1
QSO: 21166 PH 2009-10-25 1841 VP2MDG         59 08     G1DYN         59  14     1
QSO: 21166 PH 2009-10-25 1842 VP2MDG         59 08     EA3AUJ        59  14     1
QSO: 21166 PH 2009-10-25 1842 VP2MDG         59 08     VE2DXY        59  02     1
QSO: 21166 PH 2009-10-25 1843 VP2MDG         59 08     IZ7NLN        59  15     1
QSO: 21166 PH 2009-10-25 1844 VP2MDG         59 08     CT2IVH        59  14     1
QSO: 21166 PH 2009-10-25 1844 VP2MDG         59 08     EA4WD         59  14     1
QSO: 21166 PH 2009-10-25 1845 VP2MDG         59 08     HB9AIT        59  14     1
QSO: 21166 PH 2009-10-25 1846 VP2MDG         59 08     VO1SA         59  05     1
QSO: 21166 PH 2009-10-25 1847 VP2MDG         59 08     IK8IPL        59  15     1
QSO: 21166 PH 2009-10-25 1847 VP2MDG         59 08     VE9ML         59  05     1
QSO: 21166 PH 2009-10-25 1848 VP2MDG         59 08     EI4GXB        59  14     1
QSO: 21166 PH 2009-10-25 1849 VP2MDG         59 08     7Z1TT         59  21     1
QSO: 21166 PH 2009-10-25 1849 VP2MDG         59 08     W8MET         59  04     1
QSO: 21166 PH 2009-10-25 1850 VP2MDG         59 08     OA6/OE3NHW    59  10     1
QSO: 21166 PH 2009-10-25 1851 VP2MDG         59 08     EA1NE         59  14     1
QSO: 21166 PH 2009-10-25 1851 VP2MDG         59 08     HB9TJR        59  14     1
QSO: 21166 PH 2009-10-25 1851 VP2MDG         59 08     NE1F          59  05     1
QSO: 21166 PH 2009-10-25 1852 VP2MDG         59 08     I5BG          59  15     1
QSO: 21166 PH 2009-10-25 1852 VP2MDG         59 08     W6DF          59  03     1
QSO: 21166 PH 2009-10-25 1853 VP2MDG         59 08     VE1YX         59  05     1
QSO: 21166 PH 2009-10-25 1853 VP2MDG         59 08     CT1BZG        59  14     1
QSO: 21166 PH 2009-10-25 1853 VP2MDG         59 08     IZ4DYQ        59  15     1
QSO: 21166 PH 2009-10-25 1855 VP2MDG         59 08     IK7UXU        59  15     1
QSO: 21166 PH 2009-10-25 1857 VP2MDG         59 08     PP8MS         59  11     1
QSO: 21166 PH 2009-10-25 1857 VP2MDG         59 08     GW7ERI        59  14     1
QSO: 21166 PH 2009-10-25 1858 VP2MDG         59 08     DF4VN         59  14     1
QSO: 21166 PH 2009-10-25 1858 VP2MDG         59 08     VA3DX         59  04     1
QSO: 21166 PH 2009-10-25 1859 VP2MDG         59 08     VE3TU         59  04     1
QSO: 21166 PH 2009-10-25 1900 VP2MDG         59 08     EI8IR         59  14     1
QSO: 21166 PH 2009-10-25 1903 VP2MDG         59 08     CT4HA         59  14     1
QSO: 21370 PH 2009-10-25 1905 VP2MDG         59 08     N1API         59  05     1
QSO: 21370 PH 2009-10-25 1905 VP2MDG         59 08     KE0UI         59  04     1
QSO: 21370 PH 2009-10-25 1905 VP2MDG         59 08     KB4XK/M       59  05     1
QSO: 21370 PH 2009-10-25 1906 VP2MDG         59 08     VE3AJ         59  04     1
QSO: 21370 PH 2009-10-25 1906 VP2MDG         59 08     N7BU          59  04     1
QSO: 21370 PH 2009-10-25 1906 VP2MDG         59 08     K6ELE         59  03     1
QSO: 21370 PH 2009-10-25 1906 VP2MDG         59 08     W3FT          59  05     1
QSO: 21370 PH 2009-10-25 1906 VP2MDG         59 08     W0QQ          59  04     1
QSO: 21370 PH 2009-10-25 1907 VP2MDG         59 08     KB1EFS        59  05     1
QSO: 21370 PH 2009-10-25 1907 VP2MDG         59 08     KD8ENW        59  04     1
QSO: 21370 PH 2009-10-25 1907 VP2MDG         59 08     N5VAG         59  04     1
QSO: 21370 PH 2009-10-25 1907 VP2MDG         59 08     W1NR          59  05     1
QSO: 21370 PH 2009-10-25 1908 VP2MDG         59 08     WD8EOL        59  04     1
QSO: 21370 PH 2009-10-25 1908 VP2MDG         59 08     KF2O          59  05     1
QSO: 21370 PH 2009-10-25 1908 VP2MDG         59 08     N0OK          59  04     1
QSO: 21370 PH 2009-10-25 1908 VP2MDG         59 08     K2BX          59  05     1
QSO: 21370 PH 2009-10-25 1908 VP2MDG         59 08     WA7NB         59  03     1
QSO: 21370 PH 2009-10-25 1909 VP2MDG         59 08     WB0TSR        59  04     1
QSO: 21370 PH 2009-10-25 1909 VP2MDG         59 08     K0PC          59  04     1
QSO: 21370 PH 2009-10-25 1909 VP2MDG         59 08     KJ4UNA        59  04     1
QSO: 21370 PH 2009-10-25 1909 VP2MDG         59 08     WA3AFS        59  05     1
QSO: 21370 PH 2009-10-25 1910 VP2MDG         59 08     K0XB          59  04     1
QSO: 21370 PH 2009-10-25 1910 VP2MDG         59 08     K0LEJ         59  04     1
QSO: 21370 PH 2009-10-25 1910 VP2MDG         59 08     KI4GKS        59  04     1
QSO: 21370 PH 2009-10-25 1910 VP2MDG         59 08     N3RS          59  05     1
QSO: 21370 PH 2009-10-25 1910 VP2MDG         59 08     W3GK          59  05     1
QSO: 14148 PH 2009-10-25 1911 VP2MDG         59 08     VE2IM         59  02     0
QSO: 21370 PH 2009-10-25 1911 VP2MDG         59 08     W2LPL         59  05     1
QSO: 21370 PH 2009-10-25 1911 VP2MDG         59 08     W5ERX         59  04     1
QSO: 21370 PH 2009-10-25 1911 VP2MDG         59 08     K6XX          59  03     1
QSO: 21370 PH 2009-10-25 1911 VP2MDG         59 08     KI6T          59  03     1
QSO: 21370 PH 2009-10-25 1912 VP2MDG         59 08     W8WVM         59  05     1
QSO: 21370 PH 2009-10-25 1912 VP2MDG         59 08     KB9NKM        59  04     1
QSO: 21370 PH 2009-10-25 1912 VP2MDG         59 08     WO9Z          59  04     1
QSO: 21370 PH 2009-10-25 1913 VP2MDG         59 08     N2RRA         59  05     1
QSO: 21370 PH 2009-10-25 1913 VP2MDG         59 08     N2RM          59  05     1
QSO: 21370 PH 2009-10-25 1913 VP2MDG         59 08     WE8P          59  04     1
QSO: 21370 PH 2009-10-25 1913 VP2MDG         59 08     K0KP          59  04     1
QSO: 21370 PH 2009-10-25 1913 VP2MDG         59 08     W2KD          59  05     1
QSO: 21370 PH 2009-10-25 1914 VP2MDG         59 08     K1DG          59  05     1
QSO: 21370 PH 2009-10-25 1914 VP2MDG         59 08     K1KI          59  05     1
QSO: 21370 PH 2009-10-25 1914 VP2MDG         59 08     K6GXO         59  03     1
QSO: 21370 PH 2009-10-25 1914 VP2MDG         59 08     K5QEA         59  04     1
QSO: 21370 PH 2009-10-25 1915 VP2MDG         59 08     KW2O          59  05     1
QSO: 21370 PH 2009-10-25 1915 VP2MDG         59 08     W1KOK         59  05     1
QSO: 21370 PH 2009-10-25 1915 VP2MDG         59 08     K0TO          59  03     1
QSO: 21370 PH 2009-10-25 1916 VP2MDG         59 08     W0TT          59  04     1
QSO: 21370 PH 2009-10-25 1916 VP2MDG         59 08     WA2ETU        59  05     1
QSO: 21370 PH 2009-10-25 1916 VP2MDG         59 08     K0RC          59  04     1
QSO: 21370 PH 2009-10-25 1916 VP2MDG         59 08     NK9G          59  04     1
QSO: 21370 PH 2009-10-25 1916 VP2MDG         59 08     NK9I          59  04     1
QSO: 14187 PH 2009-10-25 1917 VP2MDG         59 08     TI8M          59  07     0
QSO: 21370 PH 2009-10-25 1917 VP2MDG         59 08     KA1LMR        59  05     1
QSO: 21370 PH 2009-10-25 1917 VP2MDG         59 08     XE1J          59  06     1
QSO: 21370 PH 2009-10-25 1918 VP2MDG         59 08     W8KC          59  05     1
QSO: 21370 PH 2009-10-25 1918 VP2MDG         59 08     N9NC          59  05     1
QSO: 21370 PH 2009-10-25 1918 VP2MDG         59 08     AC4S          59  05     1
QSO: 21370 PH 2009-10-25 1918 VP2MDG         59 08     K3FT          59  05     1
QSO: 21370 PH 2009-10-25 1918 VP2MDG         59 08     N4DJ          59  05     1
QSO: 21370 PH 2009-10-25 1919 VP2MDG         59 08     NC7M          59  03     1
QSO: 21370 PH 2009-10-25 1919 VP2MDG         59 08     N3BM          59  05     1
QSO: 21370 PH 2009-10-25 1919 VP2MDG         59 08     VA3EC         59  04     1
QSO: 21370 PH 2009-10-25 1919 VP2MDG         59 08     NC4G          59  05     1
QSO: 21370 PH 2009-10-25 1920 VP2MDG         59 08     N0HR          59  04     1
QSO: 21370 PH 2009-10-25 1920 VP2MDG         59 08     NP3D/W2       59  05     1
QSO: 21370 PH 2009-10-25 1920 VP2MDG         59 08     K3IU          59  05     1
QSO: 21370 PH 2009-10-25 1921 VP2MDG         59 08     WC4H          59  05     1
QSO: 21370 PH 2009-10-25 1921 VP2MDG         59 08     K5PQ          59  04     1
QSO: 14211 PH 2009-10-25 1921 VP2MDG         59 08     AO8A          59  33     0
QSO: 21370 PH 2009-10-25 1922 VP2MDG         59 08     N3QVB         59  05     1
QSO: 21370 PH 2009-10-25 1922 VP2MDG         59 08     NI3K          59  05     1
QSO: 21370 PH 2009-10-25 1922 VP2MDG         59 08     N3NEP         59  05     1
QSO: 21370 PH 2009-10-25 1923 VP2MDG         59 08     W8RHM         59  04     1
QSO: 21370 PH 2009-10-25 1923 VP2MDG         59 08     K3SF          59  05     1
QSO: 21370 PH 2009-10-25 1923 VP2MDG         59 08     N1WR          59  05     1
QSO: 21370 PH 2009-10-25 1923 VP2MDG         59 08     K3SWZ         59  05     1
QSO: 21370 PH 2009-10-25 1923 VP2MDG         59 08     N2MM          59  05     1
QSO: 21370 PH 2009-10-25 1923 VP2MDG         59 08     N9CHN         59  04     1
QSO: 21370 PH 2009-10-25 1924 VP2MDG         59 08     W2NY          59  05     1
QSO: 21370 PH 2009-10-25 1924 VP2MDG         59 08     K1TO          59  05     1
QSO: 21370 PH 2009-10-25 1924 VP2MDG         59 08     W5YAA         59  04     1
QSO: 21370 PH 2009-10-25 1924 VP2MDG         59 08     WR3L          59  05     1
QSO: 21370 PH 2009-10-25 1925 VP2MDG         59 08     VE2DX         59  05     1
QSO: 21370 PH 2009-10-25 1926 VP2MDG         59 08     KJ4EYZ        59  05     1
QSO: 21370 PH 2009-10-25 1926 VP2MDG         59 08     N0KV          59  04     1
QSO: 21370 PH 2009-10-25 1927 VP2MDG         59 08     K2Z           59  05     1
QSO: 21370 PH 2009-10-25 1927 VP2MDG         59 08     N4RA          59  05     1
QSO: 21370 PH 2009-10-25 1927 VP2MDG         59 08     N5AA          59  04     1
QSO: 21370 PH 2009-10-25 1928 VP2MDG         59 08     AF3L          59  05     1
QSO: 21370 PH 2009-10-25 1928 VP2MDG         59 08     K1ZZI         59  05     1
QSO: 21370 PH 2009-10-25 1928 VP2MDG         59 08     K1CP          59  05     1
QSO: 21370 PH 2009-10-25 1928 VP2MDG         59 08     WA9Z          59  04     1
QSO: 21370 PH 2009-10-25 1929 VP2MDG         59 08     K5ER          59  04     1
QSO: 21370 PH 2009-10-25 1929 VP2MDG         59 08     W0VX          59  04     1
QSO: 21370 PH 2009-10-25 1929 VP2MDG         59 08     W5SV          59  04     1
QSO: 21370 PH 2009-10-25 1929 VP2MDG         59 08     KG4JGQ        59  05     1
QSO: 21370 PH 2009-10-25 1930 VP2MDG         59 08     W4AMS         59  05     1
QSO: 21370 PH 2009-10-25 1930 VP2MDG         59 08     WA5VGI        59  03     1
QSO: 21370 PH 2009-10-25 1930 VP2MDG         59 08     N0KE          59  04     1
QSO: 21370 PH 2009-10-25 1931 VP2MDG         59 08     W2CXX         59  05     1
QSO: 21370 PH 2009-10-25 1931 VP2MDG         59 08     W6SR          59  03     1
QSO: 21370 PH 2009-10-25 1932 VP2MDG         59 08     K3RWN         59  05     1
QSO: 21370 PH 2009-10-25 1932 VP2MDG         59 08     N2SQW         59  05     1
QSO: 21370 PH 2009-10-25 1932 VP2MDG         59 08     WA3ZWC        59  05     1
QSO: 21370 PH 2009-10-25 1933 VP2MDG         59 08     K4ZW          59  05     1
QSO: 21370 PH 2009-10-25 1933 VP2MDG         59 08     NA0BR         59  04     1
QSO: 21370 PH 2009-10-25 1933 VP2MDG         59 08     W3UA          59  05     1
QSO: 21370 PH 2009-10-25 1934 VP2MDG         59 08     W5RDW         59  04     1
QSO: 21370 PH 2009-10-25 1934 VP2MDG         59 08     W1NG          59  05     1
QSO: 21370 PH 2009-10-25 1934 VP2MDG         59 08     AC4PY         59  04     1
QSO: 21370 PH 2009-10-25 1935 VP2MDG         59 08     KI4FSZ        59  05     1
QSO: 21370 PH 2009-10-25 1935 VP2MDG         59 08     NT0V          59  04     1
QSO: 21370 PH 2009-10-25 1935 VP2MDG         59 08     NF4A          59  05     1
QSO: 21370 PH 2009-10-25 1935 VP2MDG         59 08     KW2J          59  05     1
QSO: 21370 PH 2009-10-25 1935 VP2MDG         59 08     N4MM          59  05     1
QSO: 21370 PH 2009-10-25 1936 VP2MDG         59 08     K0RH          59  04     1
QSO: 21370 PH 2009-10-25 1936 VP2MDG         59 08     N1UR          59  05     1
QSO: 21370 PH 2009-10-25 1937 VP2MDG         59 08     K3VED         59  05     1
QSO: 21370 PH 2009-10-25 1937 VP2MDG         59 08     W2RD          59  05     1
QSO: 21370 PH 2009-10-25 1937 VP2MDG         59 08     K0KX          59  04     1
QSO: 21370 PH 2009-10-25 1938 VP2MDG         59 08     K4FK          59  05     1
QSO: 21370 PH 2009-10-25 1938 VP2MDG         59 08     AA4R          59  05     1
QSO: 21370 PH 2009-10-25 1938 VP2MDG         59 08     KE9I          59  04     1
QSO: 21370 PH 2009-10-25 1939 VP2MDG         59 08     K9SG          59  04     1
QSO: 21370 PH 2009-10-25 1939 VP2MDG         59 08     K3IPK         59  05     1
QSO: 21370 PH 2009-10-25 1939 VP2MDG         59 08     NS0I          59  05     1
QSO: 21370 PH 2009-10-25 1940 VP2MDG         59 08     N1SV          59  05     1
