START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.42.0-dev
CONTEST: REF-SSB
LOCATION: FY
GRID-LOCATOR: GJ35PE
CALLSIGN: FY5KE
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: CLUB
CLAIMED-SCORE: 7714041
OPERATORS: F5UII F6FVY
CLUB: CDXC
NAME: Radio Amateurs Club de Kourou
CERTIFICATE: NO
SOAPBOX: 
RIG: TS590s + Dipole 80m + Monobandes du 40m au 10m
QSO:  7143 PH 2022-02-26 2147 FY5KE         59  FY     IX1HPN        59  221   
QSO:  7143 PH 2022-02-26 2148 FY5KE         59  FY     F5AJG         59  59    
QSO:  7143 PH 2022-02-26 2148 FY5KE         59  FY     F5PDG         59  80    
QSO:  7143 PH 2022-02-26 2149 FY5KE         59  FY     DK3TG         59  002   
QSO:  7143 PH 2022-02-26 2149 FY5KE         59  FY     9A/F5SNJ      59  213   
QSO:  7143 PH 2022-02-26 2150 FY5KE         59  FY     PE1EWR        59  183   
QSO:  7143 PH 2022-02-26 2151 FY5KE         59  FY     8P4SB         59  004   
QSO:  7143 PH 2022-02-26 2151 FY5KE         59  FY     F6BQG         59  35    
QSO:  7143 PH 2022-02-26 2151 FY5KE         59  FY     F6KNB         59  33    
QSO:  7143 PH 2022-02-26 2151 FY5KE         59  FY     TM1W          59  29    
QSO:  7143 PH 2022-02-26 2152 FY5KE         59  FY     F6APE         59  49    
QSO:  7143 PH 2022-02-26 2152 FY5KE         59  FY     HI8ILK        59  002   
QSO:  7143 PH 2022-02-26 2153 FY5KE         59  FY     F6CTT         59  35    
QSO:  7143 PH 2022-02-26 2154 FY5KE         59  FY     F1RHS         59  82    
QSO:  7143 PH 2022-02-26 2154 FY5KE         59  FY     F8KIS         59  17    
QSO:  7143 PH 2022-02-26 2154 FY5KE         59  FY     F5KMY         59  25    
QSO:  7143 PH 2022-02-26 2155 FY5KE         59  FY     F5JNX         59  68    
QSO:  7143 PH 2022-02-26 2156 FY5KE         59  FY     F5VBD         59  73    
QSO:  7143 PH 2022-02-26 2156 FY5KE         59  FY     F6DEV         59  09    
QSO:  7143 PH 2022-02-26 2156 FY5KE         59  FY     F5NUI         59  42    
QSO:  7143 PH 2022-02-26 2157 FY5KE         59  FY     F4VPR         59  87    
QSO:  7143 PH 2022-02-26 2157 FY5KE         59  FY     PD1RVD        59  023   
QSO:  7143 PH 2022-02-26 2158 FY5KE         59  FY     LZ1ZF         59  186   
QSO:  7143 PH 2022-02-26 2158 FY5KE         59  FY     F6KUC/P       59  15    
QSO:  7143 PH 2022-02-26 2158 FY5KE         59  FY     F6KHI         59  28    
QSO:  7143 PH 2022-02-26 2158 FY5KE         59  FY     F4BQS         59  62    
QSO:  7143 PH 2022-02-26 2159 FY5KE         59  FY     IV3FNL        59  001   
QSO:  7143 PH 2022-02-26 2159 FY5KE         59  FY     F5CT          59  61    
QSO:  7143 PH 2022-02-26 2200 FY5KE         59  FY     SM6YNO        59  001   
QSO:  7143 PH 2022-02-26 2200 FY5KE         59  FY     F5MQU         59  95    
QSO:  7143 PH 2022-02-26 2201 FY5KE         59  FY     PD0CQ         59  007   
QSO:  7143 PH 2022-02-26 2202 FY5KE         59  FY     9A6CC         59  001   
QSO:  7143 PH 2022-02-26 2202 FY5KE         59  FY     F6KFI         59  72    
QSO:  7143 PH 2022-02-26 2203 FY5KE         59  FY     OK2KG         59  086   
QSO:  7143 PH 2022-02-26 2203 FY5KE         59  FY     F4FIP         59  72    
QSO:  7143 PH 2022-02-26 2204 FY5KE         59  FY     HB9HLM        59  584   
QSO:  7143 PH 2022-02-26 2205 FY5KE         59  FY     DL3DRA        59  001   
QSO:  7143 PH 2022-02-26 2205 FY5KE         59  FY     F1AKX         59  50    
QSO:  7143 PH 2022-02-26 2205 FY5KE         59  FY     FM1HN         59  FM    
QSO:  7143 PH 2022-02-26 2206 FY5KE         59  FY     F6CQU         59  19    
QSO:  7143 PH 2022-02-26 2206 FY5KE         59  FY     IT9ZZO        59  001   
QSO:  7143 PH 2022-02-26 2206 FY5KE         59  FY     F1TRF         59  57    
QSO:  7143 PH 2022-02-26 2207 FY5KE         59  FY     ON5NQ         59  001   
QSO:  7143 PH 2022-02-26 2207 FY5KE         59  FY     F4HQD         59  49    
QSO:  7143 PH 2022-02-26 2208 FY5KE         59  FY     F4FSV         59  64    
QSO:  7143 PH 2022-02-26 2208 FY5KE         59  FY     HA5OV         59  002   
QSO:  7143 PH 2022-02-26 2209 FY5KE         59  FY     F6EHP         59  29    
QSO:  7143 PH 2022-02-26 2211 FY5KE         59  FY     F4FGB         59  73    
QSO:  7143 PH 2022-02-26 2212 FY5KE         59  FY     DL8WJ         59  010   
QSO:  7143 PH 2022-02-26 2212 FY5KE         59  FY     F6CLQ         59  89    
QSO:  7143 PH 2022-02-26 2212 FY5KE         59  FY     PD3RL         59  025   
QSO:  7143 PH 2022-02-26 2213 FY5KE         59  FY     OK2XX         59  019   
QSO:  7143 PH 2022-02-26 2215 FY5KE         59  FY     F1BRV         59  58    
QSO:  7143 PH 2022-02-26 2215 FY5KE         59  FY     F5LMG         59  22    
QSO:  7143 PH 2022-02-26 2216 FY5KE         59  FY     F5LIW         59  21    
QSO:  7143 PH 2022-02-26 2216 FY5KE         59  FY     F5CBQ         59  56    
QSO:  7143 PH 2022-02-26 2216 FY5KE         59  FY     F2CT          59  64    
QSO:  7143 PH 2022-02-26 2217 FY5KE         59  FY     DK8AX         59  001   
QSO:  7143 PH 2022-02-26 2218 FY5KE         59  FY     F4FMB         59  85    
QSO:  7143 PH 2022-02-26 2218 FY5KE         59  FY     F5KMB         59  60    
QSO:  7143 PH 2022-02-26 2219 FY5KE         59  FY     F6KJU         59  59    
QSO:  7143 PH 2022-02-26 2219 FY5KE         59  FY     F8EFU         59  57    
QSO:  7143 PH 2022-02-26 2219 FY5KE         59  FY     F4DZG         59  73    
QSO:  7143 PH 2022-02-26 2220 FY5KE         59  FY     DH7RG         59  002   
QSO:  7143 PH 2022-02-26 2221 FY5KE         59  FY     F4GTD         59  85    
QSO:  7143 PH 2022-02-26 2222 FY5KE         59  FY     F6GGX         59  32    
QSO:  7143 PH 2022-02-26 2224 FY5KE         59  FY     F6CZV         59  92    
QSO:  7143 PH 2022-02-26 2224 FY5KE         59  FY     F6AJM         59  51    
QSO:  7143 PH 2022-02-26 2225 FY5KE         59  FY     F4ARU         59  31    
QSO:  7143 PH 2022-02-26 2226 FY5KE         59  FY     ON2VW         58  001   
QSO:  7143 PH 2022-02-26 2227 FY5KE         59  FY     F1HWJ         59  56    
QSO:  7143 PH 2022-02-26 2227 FY5KE         59  FY     F6FET         59  53    
QSO:  7143 PH 2022-02-26 2228 FY5KE         59  FY     F6KEH         59  34    
QSO:  7143 PH 2022-02-26 2229 FY5KE         59  FY     IK5FCK        59  002   
QSO:  7143 PH 2022-02-26 2230 FY5KE         59  FY     F4PZN         59  91    
QSO:  7143 PH 2022-02-26 2230 FY5KE         59  FY     RC3FL         59  001   
QSO:  7143 PH 2022-02-26 2231 FY5KE         59  FY     IU1OLR        59  001   
QSO:  7143 PH 2022-02-26 2232 FY5KE         59  FY     VA1CC         59  052   
QSO:  7143 PH 2022-02-26 2233 FY5KE         59  FY     OK2MBP        59  251   
QSO:  7143 PH 2022-02-26 2234 FY5KE         59  FY     F5BEG         59  72    
QSO:  7143 PH 2022-02-26 2235 FY5KE         59  FY     DJ6OK         59  016   
QSO:  7143 PH 2022-02-26 2236 FY5KE         59  FY     F5SDH         59  35    
QSO:  7143 PH 2022-02-26 2236 FY5KE         59  FY     F8KGZ         59  54    
QSO:  7143 PH 2022-02-26 2238 FY5KE         59  FY     ON3AR         59  080   
QSO:  7143 PH 2022-02-26 2239 FY5KE         59  FY     F4HRM         59  79    
QSO:  7123 PH 2022-02-26 2247 FY5KE         59  FY     F1JIV         59  22    
QSO:  7158 PH 2022-02-26 2254 FY5KE         59  FY     TM22P         59  22    
QSO:  7158 PH 2022-02-26 2256 FY5KE         59  FY     F6HQP         59  73    
QSO:  7158 PH 2022-02-26 2256 FY5KE         59  FY     FP5AC         59  FP    
QSO:  7158 PH 2022-02-26 2257 FY5KE         59  FY     RA6LF         59  001   
QSO:  7158 PH 2022-02-26 2257 FY5KE         59  FY     PD3AL         53  001   
QSO:  7158 PH 2022-02-26 2258 FY5KE         59  FY     EA5DGK        59  019   
QSO:  7158 PH 2022-02-26 2259 FY5KE         59  FY     TO3Z          59  FG    
QSO:  7158 PH 2022-02-26 2301 FY5KE         59  FY     GM3TAL        59  004   
QSO:  7158 PH 2022-02-26 2302 FY5KE         59  FY     PD1WC         59  002   
QSO:  7158 PH 2022-02-26 2302 FY5KE         59  FY     FY5FY         59  FY    
QSO:  7158 PH 2022-02-26 2303 FY5KE         59  FY     KB2SXT        59  086   
QSO:  7158 PH 2022-02-26 2304 FY5KE         59  FY     F5PHW         59  56    
QSO:  7158 PH 2022-02-26 2304 FY5KE         59  FY     F4GYG         59  62    
QSO:  7158 PH 2022-02-26 2305 FY5KE         59  FY     KG0US         59  016   
QSO:  7158 PH 2022-02-26 2306 FY5KE         59  FY     F4IIW         59  62    
QSO:  7158 PH 2022-02-26 2308 FY5KE         59  FY     VE2LMS        59  012   
QSO:  7158 PH 2022-02-26 2309 FY5KE         59  FY     F6KHM         59  29    
QSO:  7158 PH 2022-02-26 2310 FY5KE         59  FY     VE2TFL        59  457   
QSO:  7158 PH 2022-02-26 2310 FY5KE         59  FY     F6KJS         59  71    
QSO:  7158 PH 2022-02-26 2311 FY5KE         59  FY     F4KKV         59  53    
QSO:  7158 PH 2022-02-26 2311 FY5KE         59  FY     KE9L          59  002   
QSO:  7158 PH 2022-02-26 2312 FY5KE         59  FY     F4EQA         59  34    
QSO:  7158 PH 2022-02-26 2313 FY5KE         59  FY     F6IRA         59  40    
QSO:  7158 PH 2022-02-26 2313 FY5KE         59  FY     IU0APU        59  001   
QSO:  7158 PH 2022-02-26 2317 FY5KE         59  FY     OM3EY         59  002   
QSO:  7158 PH 2022-02-26 2318 FY5KE         59  FY     WB2DX         59  003   
QSO:  7158 PH 2022-02-26 2318 FY5KE         59  FY     F4HRS         59  62    
QSO:  7158 PH 2022-02-26 2319 FY5KE         59  FY     K9RX          59  006   
QSO:  7158 PH 2022-02-26 2319 FY5KE         59  FY     DK0DI         59  006   
QSO:  7158 PH 2022-02-26 2319 FY5KE         59  FY     KG8YA         59  008   
QSO:  3708 PH 2022-02-26 2351 FY5KE         59  FY     FG5GP         59  FG    
QSO:  3701 PH 2022-02-26 2352 FY5KE         59  FY     F6KHM         59  29    
QSO:  3728 PH 2022-02-26 2356 FY5KE         59  FY     F4KIR         59  35    
QSO:  3747 PH 2022-02-26 2359 FY5KE         59  FY     TM1W          59  29    
QSO:  3708 PH 2022-02-27 0002 FY5KE         59  FY     F6KNB         59  33    
QSO:  3792 PH 2022-02-27 0011 FY5KE         59  FY     F4CQS         59  79    
QSO:  7118 PH 2022-02-27 0020 FY5KE         59  FY     F5PWK         59  69    
QSO:  7118 PH 2022-02-27 0022 FY5KE         59  FY     TF8KY         59  012   
QSO:  7118 PH 2022-02-27 0022 FY5KE         59  FY     F4HPJ         59  17    
QSO:  7118 PH 2022-02-27 0023 FY5KE         59  FY     F6FMX         59  07    
QSO:  7118 PH 2022-02-27 0028 FY5KE         59  FY     F4FTA         59  21    
QSO:  7118 PH 2022-02-27 0029 FY5KE         59  FY     KF4RB         59  001   
QSO:  7118 PH 2022-02-27 0029 FY5KE         59  FY     F6EKJ         59  21    
QSO:  3712 PH 2022-02-27 0059 FY5KE         59  FY     F6REF         59  00    
QSO:  3717 PH 2022-02-27 0101 FY5KE         59  FY     HB9HI         59  099   
QSO:  3756 PH 2022-02-27 0130 FY5KE         59  FY     FG4KH         59  FG    
QSO:  3774 PH 2022-02-27 0155 FY5KE         59  FY     F8KHN         59  76    
QSO:  3765 PH 2022-02-27 0159 FY5KE         59  FY     F4KKD         59  02    
QSO:  3705 PH 2022-02-27 0512 FY5KE         59  FY     F4ABC         59  89    
QSO:  3727 PH 2022-02-27 0514 FY5KE         59  FY     F8URA         59  77    
QSO:  3737 PH 2022-02-27 0516 FY5KE         59  FY     CT7AXB        59  720   
QSO:  3749 PH 2022-02-27 0519 FY5KE         59  FY     F6KJS         59  71    
QSO:  3753 PH 2022-02-27 0526 FY5KE         59  FY     F4KKV         59  53    
QSO:  3775 PH 2022-02-27 0529 FY5KE         59  FY     F4HTO         59  62    
QSO:  3780 PH 2022-02-27 0530 FY5KE         59  FY     F6FET         59  53    
QSO:  3650 PH 2022-02-27 0532 FY5KE         59  FY     F4HRG         59  44    
QSO:  3654 PH 2022-02-27 0534 FY5KE         59  FY     F8KGZ         59  54    
QSO:  3684 PH 2022-02-27 0535 FY5KE         59  FY     F6KMX         59  94    
QSO:  3689 PH 2022-02-27 0537 FY5KE         59  FY     F8DSN         59  88    
QSO:  3666 PH 2022-02-27 0539 FY5KE         59  FY     F6KJJ         59  38    
QSO:  3693 PH 2022-02-27 0541 FY5KE         59  FY     F1MKG         59  28    
QSO:  3674 PH 2022-02-27 0542 FY5KE         59  FY     F5KMB         59  60    
QSO:  3623 PH 2022-02-27 0544 FY5KE         59  FY     F6KPQ         59  56    
QSO:  3628 PH 2022-02-27 0545 FY5KE         59  FY     F5NKX         59  50    
QSO:  3656 PH 2022-02-27 0548 FY5KE         59  FY     TM3ZZ         59  86    
QSO:  3698 PH 2022-02-27 0554 FY5KE         59  FY     F4EQH         59  85    
QSO:  3734 PH 2022-02-27 0600 FY5KE         59  FY     F6KUC/P       59  15    
QSO:  3766 PH 2022-02-27 0611 FY5KE         59  FY     F4KIY         59  57    
QSO:  3730 PH 2022-02-27 0619 FY5KE         59  FY     F6EPM         59  33    
QSO:  3783 PH 2022-02-27 0628 FY5KE         59  FY     F4CWN         59  32    
QSO:  3750 PH 2022-02-27 0630 FY5KE         59  FY     F6DZU         59  40    
QSO:  3677 PH 2022-02-27 0637 FY5KE         59  FY     F4IVV         59  38    
QSO:  3757 PH 2022-02-27 0647 FY5KE         59  FY     F4IFF         59  37    
QSO:  7131 PH 2022-02-27 0711 FY5KE         59  FY     F5KHP         59  32    
QSO:  7144 PH 2022-02-27 0716 FY5KE         59  FY     F6KOH         59  76    
QSO:  7150 PH 2022-02-27 0718 FY5KE         59  FY     F4IVV         59  38    
QSO:  7165 PH 2022-02-27 0724 FY5KE         59  FY     DL5YM         59  244   
QSO:  7176 PH 2022-02-27 0727 FY5KE         59  FY     F6ASS         59  67    
QSO:  7186 PH 2022-02-27 0728 FY5KE         59  FY     F1MKG         59  28    
QSO:  7117 PH 2022-02-27 0734 FY5KE         59  FY     F6BYJ         59  16    
QSO:  7110 PH 2022-02-27 0738 FY5KE         59  FY     KI4PHE        59  009   
QSO:  7091 PH 2022-02-27 0748 FY5KE         59  FY     F6KPQ         59  56    
QSO:  7188 PH 2022-02-27 0758 FY5KE         59  FY     W5WSS         59  003   
QSO:  7188 PH 2022-02-27 0801 FY5KE         59  FY     EA8TH         59  102   
QSO: 14197 PH 2022-02-27 0818 FY5KE         59  FY     RA9SDT        59  084   
QSO: 14197 PH 2022-02-27 0818 FY5KE         59  FY     F5NCF         59  91    
QSO: 14197 PH 2022-02-27 0819 FY5KE         59  FY     F8DFT         59  68    
QSO: 14197 PH 2022-02-27 0820 FY5KE         59  FY     F4GOT         59  78    
QSO: 14197 PH 2022-02-27 0820 FY5KE         59  FY     F4GYM         59  77    
QSO: 14197 PH 2022-02-27 0821 FY5KE         59  FY     SQ1SNY        53  001   
QSO: 14197 PH 2022-02-27 0821 FY5KE         59  FY     G8HBS         59  050   
QSO: 14197 PH 2022-02-27 0822 FY5KE         59  FY     LZ1ZF         59  229   
QSO: 14197 PH 2022-02-27 0822 FY5KE         59  FY     UA4FDK        59  116   
QSO: 14197 PH 2022-02-27 0822 FY5KE         59  FY     F6KAT         59  57    
QSO: 14197 PH 2022-02-27 0823 FY5KE         59  FY     F4ENR         59  57    
QSO: 14197 PH 2022-02-27 0823 FY5KE         59  FY     IU3EHZ        59  001   
QSO: 14197 PH 2022-02-27 0824 FY5KE         59  FY     F5CDE         59  40    
QSO: 14197 PH 2022-02-27 0824 FY5KE         59  FY     UA9CUA        59  073   
QSO: 14197 PH 2022-02-27 0824 FY5KE         59  FY     IU5GBP        59  030   
QSO: 14197 PH 2022-02-27 0825 FY5KE         59  FY     PA3GFY        59  001   
QSO: 14197 PH 2022-02-27 0825 FY5KE         59  FY     YO3YX         59  001   
QSO: 14197 PH 2022-02-27 0826 FY5KE         59  FY     IT9AOI        59  001   
QSO: 14197 PH 2022-02-27 0826 FY5KE         59  FY     F4DSA         59  76    
QSO: 14197 PH 2022-02-27 0827 FY5KE         59  FY     IW8ELR        59  015   
QSO: 14197 PH 2022-02-27 0827 FY5KE         59  FY     IK3RBJ        59  001   
QSO: 14197 PH 2022-02-27 0828 FY5KE         59  FY     TM6CXJ        59  47    
QSO: 14197 PH 2022-02-27 0828 FY5KE         59  FY     DL4DW         59  006   
QSO: 14197 PH 2022-02-27 0828 FY5KE         59  FY     F6HKS         59  81    
QSO: 14197 PH 2022-02-27 0829 FY5KE         59  FY     F5KKD         59  93    
QSO: 14197 PH 2022-02-27 0829 FY5KE         59  FY     F5PIS         59  85    
QSO: 14197 PH 2022-02-27 0830 FY5KE         59  FY     RG1A          59  042   
QSO: 14197 PH 2022-02-27 0830 FY5KE         59  FY     HA3HO         59  001   
QSO: 14197 PH 2022-02-27 0831 FY5KE         59  FY     F5GN          59  81    
QSO: 14197 PH 2022-02-27 0831 FY5KE         59  FY     I2XIP         59  001   
QSO: 14197 PH 2022-02-27 0832 FY5KE         59  FY     EA7GTN        59  083   
QSO: 14197 PH 2022-02-27 0832 FY5KE         59  FY     LZ3DX         59  008   
QSO: 14197 PH 2022-02-27 0833 FY5KE         59  FY     ES3BH         59  002   
QSO: 14197 PH 2022-02-27 0834 FY5KE         59  FY     OE2KLM        57  000   
QSO: 14197 PH 2022-02-27 0834 FY5KE         59  FY     HA3NU         59  177   
QSO: 14197 PH 2022-02-27 0834 FY5KE         59  FY     DL1NKS        59  124   
QSO: 14197 PH 2022-02-27 0834 FY5KE         59  FY     F4FAA         59  26    
QSO: 14197 PH 2022-02-27 0835 FY5KE         59  FY     F5IG          59  33    
QSO: 14197 PH 2022-02-27 0835 FY5KE         59  FY     MM0JTV        59  001   
QSO: 14197 PH 2022-02-27 0835 FY5KE         59  FY     F5AKY         59  50    
QSO: 14197 PH 2022-02-27 0836 FY5KE         59  FY     LZ6O          59  041   
QSO: 14197 PH 2022-02-27 0836 FY5KE         59  FY     IW9GSH        59  317   
QSO: 14197 PH 2022-02-27 0836 FY5KE         59  FY     EA1FDT        59  001   
QSO: 14197 PH 2022-02-27 0837 FY5KE         59  FY     OZ2DAN        59  001   
QSO: 14197 PH 2022-02-27 0837 FY5KE         59  FY     F4ECU         59  02    
QSO: 14197 PH 2022-02-27 0837 FY5KE         59  FY     HB9HLM        59  716   
QSO: 14197 PH 2022-02-27 0838 FY5KE         59  FY     F4FVW         59  08    
QSO: 14197 PH 2022-02-27 0838 FY5KE         59  FY     RA5AD         59  080   
QSO: 14197 PH 2022-02-27 0839 FY5KE         59  FY     F1NZC         59  63    
QSO: 14197 PH 2022-02-27 0839 FY5KE         59  FY     F4IYD         59  01    
QSO: 14197 PH 2022-02-27 0839 FY5KE         59  FY     F5PTI         59  16    
QSO: 14197 PH 2022-02-27 0840 FY5KE         59  FY     IT9FRX        59  394   
QSO: 14197 PH 2022-02-27 0840 FY5KE         59  FY     F4IKC         59  64    
QSO: 14197 PH 2022-02-27 0841 FY5KE         59  FY     SP2GCE        59  008   
QSO: 14197 PH 2022-02-27 0841 FY5KE         59  FY     F4AHP         59  59    
QSO: 14197 PH 2022-02-27 0842 FY5KE         59  FY     OH7JL         59  002   
QSO: 14197 PH 2022-02-27 0842 FY5KE         59  FY     F4EXN         59  02    
QSO: 14197 PH 2022-02-27 0842 FY5KE         59  FY     F5SVO         59  44    
QSO: 14197 PH 2022-02-27 0843 FY5KE         59  FY     PF1SSH        59  061   
QSO: 14197 PH 2022-02-27 0843 FY5KE         59  FY     F8CJS         59  13    
QSO: 14197 PH 2022-02-27 0843 FY5KE         59  FY     F4EGH         59  17    
QSO: 14197 PH 2022-02-27 0844 FY5KE         59  FY     F6AOI         59  06    
QSO: 14197 PH 2022-02-27 0845 FY5KE         59  FY     GM0OQV        59  001   
QSO: 14197 PH 2022-02-27 0845 FY5KE         59  FY     F4FWI         59  47    
QSO: 14197 PH 2022-02-27 0846 FY5KE         59  FY     F5BQV         59  56    
QSO: 14197 PH 2022-02-27 0847 FY5KE         59  FY     IU5MPH        57  001   
QSO: 14152 PH 2022-02-27 0848 FY5KE         59  FY     F4EIK         59  52    
QSO: 14197 PH 2022-02-27 0849 FY5KE         59  FY     F8DZU         59  63    
QSO: 14197 PH 2022-02-27 0849 FY5KE         59  FY     F4JEH         59  82    
QSO: 14197 PH 2022-02-27 0850 FY5KE         59  FY     IW1CKJ        59  024   
QSO: 14197 PH 2022-02-27 0850 FY5KE         59  FY     DL1LY         59  001   
QSO: 14197 PH 2022-02-27 0851 FY5KE         59  FY     HB9BOI        59  228   
QSO: 14197 PH 2022-02-27 0852 FY5KE         59  FY     S57NRC        59  038   
QSO: 14197 PH 2022-02-27 0855 FY5KE         59  FY     F6DZD         59  56    
QSO: 14197 PH 2022-02-27 0856 FY5KE         59  FY     RW3YB         59  089   
QSO: 14197 PH 2022-02-27 0857 FY5KE         59  FY     DL3MN         59  002   
QSO: 14197 PH 2022-02-27 0857 FY5KE         59  FY     DB5SM         59  002   
QSO: 14197 PH 2022-02-27 0858 FY5KE         59  FY     F4GLD         59  43    
QSO: 14197 PH 2022-02-27 0900 FY5KE         59  FY     F4JDO         59  66    
QSO: 14197 PH 2022-02-27 0901 FY5KE         59  FY     F6KPW         59  33    
QSO: 14197 PH 2022-02-27 0902 FY5KE         59  FY     SM5JVF        59  069   
QSO: 14197 PH 2022-02-27 0903 FY5KE         59  FY     PA3HFH        59  001   
QSO: 14197 PH 2022-02-27 0903 FY5KE         59  FY     F4HGF         59  89    
QSO: 14197 PH 2022-02-27 0904 FY5KE         59  FY     IW7DKS        55  001   
QSO: 14197 PH 2022-02-27 0904 FY5KE         59  FY     IK3ORE        59  001   
QSO: 14197 PH 2022-02-27 0905 FY5KE         59  FY     F4FNT         59  78    
QSO: 14197 PH 2022-02-27 0906 FY5KE         59  FY     EA5IPD        59  001   
QSO: 14197 PH 2022-02-27 0906 FY5KE         59  FY     HB9FPG        59  001   
QSO: 14197 PH 2022-02-27 0907 FY5KE         59  FY     F4GGJ         59  81    
QSO: 14197 PH 2022-02-27 0907 FY5KE         59  FY     G3KYF         59  001   
QSO: 14197 PH 2022-02-27 0907 FY5KE         59  FY     F8DCZ         59  56    
QSO: 14197 PH 2022-02-27 0908 FY5KE         59  FY     F6DXL         59  17    
QSO: 14197 PH 2022-02-27 0908 FY5KE         59  FY     DJ6OK         59  019   
QSO: 14197 PH 2022-02-27 0908 FY5KE         59  FY     OH3CCP        59  001   
QSO: 14197 PH 2022-02-27 0909 FY5KE         59  FY     DH7RG         59  003   
QSO: 14197 PH 2022-02-27 0909 FY5KE         59  FY     RA3DSV        59  023   
QSO: 14197 PH 2022-02-27 0909 FY5KE         59  FY     F6GOE         59  19    
QSO: 14197 PH 2022-02-27 0910 FY5KE         59  FY     F8OOI         59  82    
QSO: 14197 PH 2022-02-27 0910 FY5KE         59  FY     SP4SHD        59  003   
QSO: 14197 PH 2022-02-27 0911 FY5KE         59  FY     DL3LBK        59  054   
QSO: 14197 PH 2022-02-27 0911 FY5KE         59  FY     F5AJE         59  16    
QSO: 14197 PH 2022-02-27 0912 FY5KE         59  FY     SP5NZF        59  016   
QSO: 14197 PH 2022-02-27 0912 FY5KE         59  FY     F4HZQ         59  89    
QSO: 14197 PH 2022-02-27 0912 FY5KE         59  FY     F5IRP         59  85    
QSO: 14197 PH 2022-02-27 0913 FY5KE         59  FY     F5JNT         59  30    
QSO: 14197 PH 2022-02-27 0914 FY5KE         59  FY     F5MZE         59  62    
QSO: 14197 PH 2022-02-27 0914 FY5KE         59  FY     F9SS          59  77    
QSO: 14197 PH 2022-02-27 0914 FY5KE         59  FY     PD2WL         59  084   
QSO: 14197 PH 2022-02-27 0915 FY5KE         59  FY     IW7BIM        59  032   
QSO: 14197 PH 2022-02-27 0915 FY5KE         59  FY     F5PBG         59  29    
QSO: 14197 PH 2022-02-27 0916 FY5KE         59  FY     F5KOU         59  80    
QSO: 14197 PH 2022-02-27 0916 FY5KE         59  FY     DL8TV         59  001   
QSO: 14197 PH 2022-02-27 0916 FY5KE         59  FY     F5HVI         59  50    
QSO: 14197 PH 2022-02-27 0917 FY5KE         59  FY     F8KHN         59  76    
QSO: 14197 PH 2022-02-27 0917 FY5KE         59  FY     F4FEP         59  29    
QSO: 14197 PH 2022-02-27 0918 FY5KE         59  FY     F6KKA         59  30    
QSO: 14197 PH 2022-02-27 0919 FY5KE         59  FY     F6FWZ         59  86    
QSO: 14197 PH 2022-02-27 0919 FY5KE         59  FY     PC2K          59  184   
QSO: 14197 PH 2022-02-27 0919 FY5KE         59  FY     YR2X          59  221   
QSO: 14197 PH 2022-02-27 0920 FY5KE         59  FY     F5MSC         59  50    
QSO: 14197 PH 2022-02-27 0920 FY5KE         59  FY     F6CKD         59  44    
QSO: 14197 PH 2022-02-27 0921 FY5KE         59  FY     F4IOS         59  22    
QSO: 14197 PH 2022-02-27 0922 FY5KE         59  FY     IS0FXD        59  001   
QSO: 14197 PH 2022-02-27 0922 FY5KE         59  FY     IZ8XJJ        59  011   
QSO: 14197 PH 2022-02-27 0923 FY5KE         59  FY     IZ7XIB        59  031   
QSO: 14197 PH 2022-02-27 0924 FY5KE         59  FY     F6KFI         59  72    
QSO: 14197 PH 2022-02-27 0924 FY5KE         59  FY     MI6XRC        59  003   
QSO: 14197 PH 2022-02-27 0924 FY5KE         59  FY     OK7PJ         59  002   
QSO: 14197 PH 2022-02-27 0925 FY5KE         59  FY     DB9EV         59  001   
QSO: 14197 PH 2022-02-27 0926 FY5KE         59  FY     DF2IY         59  041   
QSO: 14197 PH 2022-02-27 0929 FY5KE         59  FY     F5MFI         59  45    
QSO: 14197 PH 2022-02-27 0930 FY5KE         59  FY     PD5ISW        59  032   
QSO: 14197 PH 2022-02-27 0930 FY5KE         59  FY     F4ARA         59  62    
QSO: 14197 PH 2022-02-27 0931 FY5KE         59  FY     F5JNX         59  68    
QSO: 14197 PH 2022-02-27 0932 FY5KE         59  FY     F6KMB         59  59    
QSO: 14197 PH 2022-02-27 0932 FY5KE         59  FY     F5ELL         59  34    
QSO: 14197 PH 2022-02-27 0932 FY5KE         59  FY     F5AUB         59  81    
QSO: 14197 PH 2022-02-27 0933 FY5KE         59  FY     S51CK         59  422   
QSO: 14197 PH 2022-02-27 0935 FY5KE         59  FY     YL2NK         59  035   
QSO: 14197 PH 2022-02-27 0936 FY5KE         59  FY     F4JFN         59  63    
QSO: 14197 PH 2022-02-27 0936 FY5KE         59  FY     F4GMW         59  77    
QSO: 14197 PH 2022-02-27 0936 FY5KE         59  FY     F5PSS         59  19    
QSO: 14197 PH 2022-02-27 0937 FY5KE         59  FY     IT9OPR        59  047   
QSO: 14197 PH 2022-02-27 0938 FY5KE         59  FY     F5OVZ         59  24    
QSO: 14197 PH 2022-02-27 0939 FY5KE         59  FY     F5JQG         59  24    
