START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: RG61PP
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: 
OPERATORS: R2BW, R3DCB, RA1ZZ, RA3ATX, RX3APM, RT5C, RN2FA, RN5M, RK6MC
QSO: 21019 CW 2023-04-09 1511 RG61PP        599 YG     N2LK          599 08    
QSO: 14023 CW 2023-04-09 1512 RG61PP        599 YG     JK2VOC        599 45    
QSO: 21019 CW 2023-04-09 1513 RG61PP        599 YG     UA9CTT        599 30    
QSO: 14023 CW 2023-04-09 1513 RG61PP        599 YG     DK2SY         599 28    
QSO: 14023 CW 2023-04-09 1514 RG61PP        599 YG     UA9XO         599 20    
QSO: 21019 CW 2023-04-09 1514 RG61PP        599 YG     R3TE          599 29    
QSO: 14023 CW 2023-04-09 1514 RG61PP        599 YG     HB9IH         599 28    
QSO: 21019 CW 2023-04-09 1515 RG61PP        599 YG     RX3Q          599 29    
QSO: 21019 CW 2023-04-09 1515 RG61PP        599 YG     DF8DU         599 28    
QSO: 14023 CW 2023-04-09 1515 RG61PP        599 YG     F6JOE         599 27    
QSO: 14023 CW 2023-04-09 1516 RG61PP        599 YG     OE5FDM        599 28    
QSO: 14023 CW 2023-04-09 1518 RG61PP        599 YG     DL7UPN        599 28    
QSO: 14023 CW 2023-04-09 1518 RG61PP        599 YG     RX6FJ         599 29    
QSO: 21230 PH 2023-04-09 1521 RG61PP        59  YG     UI5R          59  29    
QSO: 14023 CW 2023-04-09 1521 RG61PP        599 YG     DL5ARM        599 28    
QSO: 14023 CW 2023-04-09 1522 RG61PP        599 YG     RA9SN         599 30    
QSO: 14023 CW 2023-04-09 1523 RG61PP        599 YG     R9SS          599 30    
QSO: 21019 CW 2023-04-09 1525 RG61PP        599 YG     W7VP          599 06    
QSO: 21019 CW 2023-04-09 1527 RG61PP        599 YG     PA3AAV        599 27    
QSO: 21019 CW 2023-04-09 1527 RG61PP        599 YG     KA3JVW        599 08    
QSO: 21019 CW 2023-04-09 1527 RG61PP        599 YG     HA2E          599 28    
QSO: 21019 CW 2023-04-09 1528 RG61PP        599 YG     DL2YCK        599 28    
QSO: 21019 CW 2023-04-09 1529 RG61PP        599 YG     DH3AG         599 28    
QSO: 14020 CW 2023-04-09 1529 RG61PP        599 YG     UC5D          599 29    
QSO: 21019 CW 2023-04-09 1530 RG61PP        599 YG     S56C          599 28    
QSO: 21019 CW 2023-04-09 1530 RG61PP        599 YG     IK1RQQ        599 28    
QSO: 21019 CW 2023-04-09 1531 RG61PP        599 29     PY2OKB        599 15    
QSO: 14025 CW 2023-04-09 1531 RG61PP        599 YG     R6HV          599 29    
QSO: 21019 CW 2023-04-09 1532 RG61PP        599 29     PY2OKB        599 15    
QSO: 14021 CW 2023-04-09 1536 RG61PP        599 YG     YO2CEQ        599 28    
QSO: 14021 CW 2023-04-09 1538 RG61PP        599 YG     ZA1AK         599 28    
QSO: 14021 CW 2023-04-09 1539 RG61PP        599 YG     D1CW          599 29    
QSO: 14021 CW 2023-04-09 1539 RG61PP        599 YG     S56C          599 28    
QSO: 21270 PH 2023-04-09 1539 RG61PP        59  YG     KD2VSD        59  08    
QSO: 14021 CW 2023-04-09 1540 RG61PP        599 YG     DF8DU         599 28    
QSO: 21270 PH 2023-04-09 1540 RG61PP        59  YG     R9RA          59  30    
QSO: 14021 CW 2023-04-09 1540 RG61PP        599 YG     IW3ILM        599 28    
QSO: 21270 PH 2023-04-09 1540 RG61PP        59  YG     KO4PPR        59  08    
QSO: 14021 CW 2023-04-09 1541 RG61PP        599 YG     R2OM          599 29    
QSO: 21270 PH 2023-04-09 1541 RG61PP        59  YG     DL1DF         59  28    
QSO: 21270 PH 2023-04-09 1541 RG61PP        59  YG     WA8FGV        59  08    
QSO: 21270 PH 2023-04-09 1541 RG61PP        59  YG     KO8MZD        59  08    
QSO: 21270 PH 2023-04-09 1542 RG61PP        59  YG     KJ4MSR        59  08    
QSO: 21270 PH 2023-04-09 1542 RG61PP        59  YG     KB4BWP        59  08    
QSO: 14021 CW 2023-04-09 1542 RG61PP        599 YG     DL4RDJ        599 28    
QSO: 21270 PH 2023-04-09 1543 RG61PP        59  YG     F3QW          59  27    
QSO: 21270 PH 2023-04-09 1543 RG61PP        59  YG     N9GBP         59  08    
QSO: 14021 CW 2023-04-09 1543 RG61PP        599 YG     RU5X          599 29    
QSO: 21270 PH 2023-04-09 1543 RG61PP        59  YG     W8IET         59  08    
QSO: 21270 PH 2023-04-09 1544 RG61PP        59  YG     M0VFX         59  27    
QSO: 21270 PH 2023-04-09 1544 RG61PP        59  YG     K5DA          59  06    
QSO: 21270 PH 2023-04-09 1544 RG61PP        59  YG     M0FAK         59  27    
QSO: 21270 PH 2023-04-09 1545 RG61PP        59  YG     K9BLI         59  08    
QSO: 14202 PH 2023-04-09 1545 RG61PP        59  YG     LZ1UBO        59  28    
QSO: 21270 PH 2023-04-09 1545 RG61PP        59  YG     W1AGC         59  08    
QSO: 21270 PH 2023-04-09 1545 RG61PP        59  YG     NF9Z          59  08    
QSO: 14194 PH 2023-04-09 1546 RG61PP        59  YG     HA5MIG        59  28    
QSO: 21270 PH 2023-04-09 1546 RG61PP        59  YG     F4HGV         59  27    
QSO: 14181 PH 2023-04-09 1547 RG61PP        59  YG     UA6AA         59  29    
QSO: 21270 PH 2023-04-09 1547 RG61PP        59  YG     KC8HI         59  08    
QSO: 21270 PH 2023-04-09 1548 RG61PP        59  YG     K2SET         59  08    
QSO: 14181 PH 2023-04-09 1548 RG61PP        59  YG     OE8MGK        59  28    
QSO: 21270 PH 2023-04-09 1548 RG61PP        59  YG     KE6KNY        59  06    
QSO: 14181 PH 2023-04-09 1548 RG61PP        59  YG     MM0MUN        59  27    
QSO: 21270 PH 2023-04-09 1549 RG61PP        59  YG     W5DRE         59  07    
QSO: 14181 PH 2023-04-09 1549 RG61PP        59  YG     OK1IWS        59  28    
QSO: 14181 PH 2023-04-09 1549 RG61PP        59  YG     ER5DX         59  29    
QSO: 21270 PH 2023-04-09 1549 RG61PP        59  YG     IK6INA        59  28    
QSO: 21270 PH 2023-04-09 1549 RG61PP        59  YG     VE9HZ         59  04    
QSO: 21270 PH 2023-04-09 1550 RG61PP        59  YG     WB4FWQ        59  08    
QSO: 21270 PH 2023-04-09 1550 RG61PP        59  YG     PA7TG         59  27    
QSO: 14181 PH 2023-04-09 1550 RG61PP        59  YG     DD7QJ         59  28    
QSO: 21270 PH 2023-04-09 1550 RG61PP        59  YG     KK7DFK        59  06    
QSO: 21270 PH 2023-04-09 1551 RG61PP        59  YG     KB5KKL        59  07    
QSO: 21270 PH 2023-04-09 1552 RG61PP        59  YG     KD7VGL        59  06    
QSO: 21270 PH 2023-04-09 1552 RG61PP        59  YG     MI0AEY        59  27    
QSO: 21270 PH 2023-04-09 1553 RG61PP        59  YG     VA3JBS        59  04    
QSO: 21270 PH 2023-04-09 1553 RG61PP        59  YG     M0DXR         59  27    
QSO: 14181 PH 2023-04-09 1553 RG61PP        59  YG     DL1DF         59  28    
QSO: 21270 PH 2023-04-09 1553 RG61PP        59  YG     ON5AVM/QRP    59  27    
QSO: 14181 PH 2023-04-09 1553 RG61PP        59  YG     DF1GA         59  28    
QSO: 14181 PH 2023-04-09 1554 RG61PP        59  YG     HA8SLT        59  28    
QSO: 21270 PH 2023-04-09 1554 RG61PP        59  YG     YU4SMT        59  28    
QSO: 21270 PH 2023-04-09 1554 RG61PP        59  YG     WQ6L          59  06    
QSO: 14168 PH 2023-04-09 1554 RG61PP        59  YG     UI5R          59  29    
QSO: 21270 PH 2023-04-09 1555 RG61PP        59  YG     W4ZDC         59  08    
QSO: 21270 PH 2023-04-09 1555 RG61PP        59  YG     WB4VAM        59  08    
QSO: 21270 PH 2023-04-09 1557 RG61PP        59  YG     DO6YY         59  28    
QSO: 14181 PH 2023-04-09 1558 RG61PP        59  YG     IU0OVB        59  28    
QSO: 21270 PH 2023-04-09 1558 RG61PP        59  YG     VE9AJ         59  09    
QSO: 21270 PH 2023-04-09 1558 RG61PP        59  YG     W7RAJ         59  06    
QSO: 21270 PH 2023-04-09 1558 RG61PP        59  YG     AA3WA         59  08    
QSO: 21270 PH 2023-04-09 1559 RG61PP        59  YG     DB9EV         59  28    
QSO: 21270 PH 2023-04-09 1559 RG61PP        59  YG     W4LRJ         59  08    
QSO: 21270 PH 2023-04-09 1559 RG61PP        59  YG     VA2DV         59  04    
QSO: 21270 PH 2023-04-09 1600 RG61PP        59  YG     VE3SIZ        59  04    
QSO: 21270 PH 2023-04-09 1601 RG61PP        59  YG     KD1OW         59  08    
QSO: 21270 PH 2023-04-09 1601 RG61PP        59  YG     K1RQS         59  08    
QSO: 14017 CW 2023-04-09 1601 RG61PP        599 YG     YO8DOH        599 28    
QSO: 14017 CW 2023-04-09 1602 RG61PP        599 YG     YT5N          599 28    
QSO: 21270 PH 2023-04-09 1602 RG61PP        59  YG     KD2RD         59  08    
QSO: 14017 CW 2023-04-09 1602 RG61PP        599 YG     OM5KP         599 28    
QSO: 14017 CW 2023-04-09 1603 RG61PP        599 YG     OM9OT         599 28    
QSO: 21270 PH 2023-04-09 1603 RG61PP        59  YG     N4AHX         59  08    
QSO: 21270 PH 2023-04-09 1603 RG61PP        59  YG     WK4S          59  08    
QSO: 21270 PH 2023-04-09 1604 RG61PP        59  YG     HA5GF         59  28    
QSO: 21270 PH 2023-04-09 1604 RG61PP        59  YG     AA5RN         59  07    
QSO: 14017 CW 2023-04-09 1604 RG61PP        599 YG     YU1ML         599 28    
QSO: 21270 PH 2023-04-09 1607 RG61PP        59  YG     WA2BJN        59  08    
QSO: 21270 PH 2023-04-09 1607 RG61PP        59  YG     W8BO          59  08    
QSO: 21270 PH 2023-04-09 1608 RG61PP        59  YG     K5FB          59  06    
QSO: 21270 PH 2023-04-09 1608 RG61PP        59  YG     KI5NPM        59  07    
QSO: 21270 PH 2023-04-09 1609 RG61PP        59  YG     AG5Z          59  08    
QSO: 21270 PH 2023-04-09 1609 RG61PP        59  YG     WA2BJN        59  08    
QSO: 21270 PH 2023-04-09 1609 RG61PP        59  YG     WB2ITX        59  08    
QSO: 21270 PH 2023-04-09 1610 RG61PP        59  YG     K3AXR         59  08    
QSO: 21270 PH 2023-04-09 1610 RG61PP        59  YG     KC9YYA        59  08    
QSO: 21270 PH 2023-04-09 1611 RG61PP        59  YG     W9TCV         59  08    
QSO:  7015 CW 2023-04-09 1611 RG61PP        599 YG     YO4NF         599 28    
QSO:  7015 CW 2023-04-09 1611 RG61PP        599 YG     RN5AA         599 29    
QSO: 21270 PH 2023-04-09 1612 RG61PP        59  YG     G0IMG         59  27    
QSO:  7016 CW 2023-04-09 1612 RG61PP        599 YG     R4BZ          599 29    
QSO: 21270 PH 2023-04-09 1612 RG61PP        59  YG     4Z5FW         59  39    
QSO:  7016 CW 2023-04-09 1612 RG61PP        599 YG     R9SS          599 30    
QSO:  7016 CW 2023-04-09 1613 RG61PP        599 YG     HG6O          599 28    
QSO: 21270 PH 2023-04-09 1613 RG61PP        59  YG     YB1SNS        59  54    
QSO:  7016 CW 2023-04-09 1613 RG61PP        599 YG     RA3V          599 29    
QSO:  7016 CW 2023-04-09 1613 RG61PP        599 YG     ER3KAZ        599 29    
QSO: 21270 PH 2023-04-09 1614 RG61PP        59  YG     NY2A          59  08    
QSO: 14026 CW 2023-04-09 1614 RG61PP        599 YG     G3SVK         599 27    
QSO:  7016 CW 2023-04-09 1614 RG61PP        599 YG     RD3TOK        599 29    
QSO: 21270 PH 2023-04-09 1614 RG61PP        59  YG     K3RLW         59  08    
QSO:  7016 CW 2023-04-09 1614 RG61PP        599 YG     EX8MJ         599 30    
QSO: 14026 CW 2023-04-09 1614 RG61PP        599 YG     RW4W          599 30    
QSO: 14026 CW 2023-04-09 1614 RG61PP        599 YG     HA5PP         599 28    
QSO:  7016 CW 2023-04-09 1614 RG61PP        599 YG     YO2CEQ        599 28    
QSO: 21270 PH 2023-04-09 1614 RG61PP        59  YG     W0SSB         59  07    
QSO:  7016 CW 2023-04-09 1614 RG61PP        599 YG     DL2VWR        599 28    
QSO: 21270 PH 2023-04-09 1615 RG61PP        59  YG     EB3CJR        59  37    
QSO:  7016 CW 2023-04-09 1615 RG61PP        599 YG     DF5EN         599 28    
QSO:  7016 CW 2023-04-09 1615 RG61PP        599 YG     RA3PN         599 29    
QSO: 14026 CW 2023-04-09 1616 RG61PP        599 YG     IV3IPS        599 28    
QSO: 21270 PH 2023-04-09 1617 RG61PP        59  YG     KU4FX         59  08    
QSO: 14026 CW 2023-04-09 1617 RG61PP        599 YG     YO4NA         599 28    
QSO: 21270 PH 2023-04-09 1617 RG61PP        59  YG     GW6YNL        59  27    
QSO:  7018 CW 2023-04-09 1617 RG61PP        599 YG     RJ1O          599 KP    
QSO: 14026 CW 2023-04-09 1617 RG61PP        599 YG     RA3XCZ        599 29    
QSO: 21270 PH 2023-04-09 1618 RG61PP        59  YG     KA3KAQ        59  08    
QSO: 14026 CW 2023-04-09 1618 RG61PP        599 YG     9A3YT         599 28    
QSO: 21270 PH 2023-04-09 1618 RG61PP        59  YG     K5KAB         59  06    
QSO: 14026 CW 2023-04-09 1618 RG61PP        599 YG     GM4WCE        599 27    
QSO: 21270 PH 2023-04-09 1618 RG61PP        59  YG     KD9KMS        59  08    
QSO: 21270 PH 2023-04-09 1619 RG61PP        59  YG     IU0NWK        59  28    
QSO:  7016 CW 2023-04-09 1619 RG61PP        599 YG     UF8C          599 30    
QSO:  7016 CW 2023-04-09 1619 RG61PP        599 YG     RA3GAA        599 29    
QSO: 21270 PH 2023-04-09 1619 RG61PP        59  YG     K5WLT         59  07    
QSO: 21270 PH 2023-04-09 1620 RG61PP        59  YG     WA3NB         59  08    
QSO: 21270 PH 2023-04-09 1620 RG61PP        59  YG     DO6RB         59  28    
QSO:  7016 CW 2023-04-09 1620 RG61PP        599 YG     R4WAE         599 30    
QSO: 14026 CW 2023-04-09 1620 RG61PP        599 YG     ER5DX         599 29    
QSO: 21270 PH 2023-04-09 1620 RG61PP        59  YG     IN3HKF        59  28    
QSO:  7016 CW 2023-04-09 1620 RG61PP        599 YG     UA3RBR        599 29    
QSO: 21270 PH 2023-04-09 1621 RG61PP        59  YG     KV2W          59  08    
QSO: 14026 CW 2023-04-09 1621 RG61PP        599 YG     RA3BY         599 29    
QSO: 14026 CW 2023-04-09 1621 RG61PP        599 YG     YU5DR         599 28    
QSO:  7016 CW 2023-04-09 1621 RG61PP        599 YG     RA1TM         599 29    
QSO: 21270 PH 2023-04-09 1621 RG61PP        59  YG     W4CNA         59  08    
QSO: 21270 PH 2023-04-09 1622 RG61PP        59  YG     N3TEL         59  08    
QSO:  7016 CW 2023-04-09 1622 RG61PP        599 YG     RV3ML         599 29    
QSO:  7016 CW 2023-04-09 1622 RG61PP        599 YG     RU4AA         599 29    
QSO: 21270 PH 2023-04-09 1622 RG61PP        59  YG     IU1OLJ        59  28    
QSO: 21270 PH 2023-04-09 1623 RG61PP        59  YG     KQ4CQA        59  08    
QSO:  7016 CW 2023-04-09 1623 RG61PP        599 YG     RN6A          599 29    
QSO:  7016 CW 2023-04-09 1624 RG61PP        599 YG     UA3XFO        599 29    
QSO: 21270 PH 2023-04-09 1624 RG61PP        59  YG     N5BTS         59  07    
QSO: 21270 PH 2023-04-09 1625 RG61PP        59  YG     KA1DCB        59  08    
QSO: 21270 PH 2023-04-09 1625 RG61PP        59  YG     W5UOK         59  07    
QSO:  7029 CW 2023-04-09 1625 RG61PP        599 YG     R9YC          599 31    
QSO: 21270 PH 2023-04-09 1626 RG61PP        59  YG     NH7TR         59  07    
QSO:  7021 CW 2023-04-09 1626 RG61PP        599 YG     SC3A          599 18    
QSO: 21270 PH 2023-04-09 1626 RG61PP        59  YG     WB8JFU        59  08    
QSO: 21270 PH 2023-04-09 1626 RG61PP        59  YG     HB9DPB        59  28    
QSO: 21270 PH 2023-04-09 1627 RG61PP        59  YG     XE1YDK        59  10    
QSO: 21270 PH 2023-04-09 1627 RG61PP        59  YG     WN5C          59  07    
QSO: 21270 PH 2023-04-09 1628 RG61PP        59  YG     WA0RMW        59  06    
QSO: 21270 PH 2023-04-09 1628 RG61PP        59  YG     W0WDA         59  07    
QSO: 21270 PH 2023-04-09 1629 RG61PP        59  YG     K8MOI         59  08    
QSO: 21270 PH 2023-04-09 1629 RG61PP        59  YG     VE1RAE        59  09    
QSO: 21270 PH 2023-04-09 1630 RG61PP        59  YG     KE0QPG        59  07    
QSO: 21270 PH 2023-04-09 1630 RG61PP        59  YG     N3AIR         59  08    
QSO: 21270 PH 2023-04-09 1630 RG61PP        59  YG     KC2WWJ        59  08    
QSO: 21270 PH 2023-04-09 1630 RG61PP        59  YG     AD8KC         59  08    
QSO: 21270 PH 2023-04-09 1631 RG61PP        59  YG     KB7LFO        59  06    
QSO: 21270 PH 2023-04-09 1633 RG61PP        59  YG     KK4PQU        59  08    
QSO: 21270 PH 2023-04-09 1633 RG61PP        59  YG     R2VA          59  PC    
QSO: 21270 PH 2023-04-09 1633 RG61PP        59  YG     VE9ML         59  09    
QSO: 21270 PH 2023-04-09 1634 RG61PP        59  YG     IK3XTT        59  28    
QSO: 21270 PH 2023-04-09 1634 RG61PP        59  YG     KP4CMT        59  11    
QSO: 21270 PH 2023-04-09 1636 RG61PP        59  YG     MM0MUN        59  27    
QSO: 21270 PH 2023-04-09 1637 RG61PP        59  YG     CO8AV         59  11    
QSO: 21270 PH 2023-04-09 1637 RG61PP        59  YG     NC4AZ         59  08    
QSO: 21270 PH 2023-04-09 1638 RG61PP        59  YG     KE5ET         59  07    
QSO: 21270 PH 2023-04-09 1638 RG61PP        59  YG     KD8AVI        59  08    
QSO: 21270 PH 2023-04-09 1639 RG61PP        59  YG     KD7AEI        59  06    
QSO: 21270 PH 2023-04-09 1641 RG61PP        59  YG     PH2X          59  27    
QSO:  7013 CW 2023-04-09 1641 RG61PP        599 YG     RA6FUZ        599 29    
QSO:  7013 CW 2023-04-09 1641 RG61PP        599 YG     PA3AAV        599 27    
QSO:  7013 CW 2023-04-09 1642 RG61PP        599 YG     RL3F          599 29    
QSO: 21270 PH 2023-04-09 1642 RG61PP        59  YG     K1QR          59  08    
QSO:  7013 CW 2023-04-09 1642 RG61PP        599 YG     YL3FW         599 29    
QSO:  7013 CW 2023-04-09 1642 RG61PP        599 YG     D1M           599 29    
QSO:  7013 CW 2023-04-09 1642 RG61PP        599 YG     RD1T          599 29    
QSO: 21270 PH 2023-04-09 1643 RG61PP        59  YG     VE5SFS        59  03    
QSO:  7013 CW 2023-04-09 1643 RG61PP        599 YG     R1QE          599 29    
QSO: 21270 PH 2023-04-09 1643 RG61PP        59  YG     W9VP          59  08    
QSO: 21270 PH 2023-04-09 1643 RG61PP        59  YG     KA9RHL        59  08    
QSO: 21270 PH 2023-04-09 1644 RG61PP        59  YG     G1BEK         59  27    
QSO: 21270 PH 2023-04-09 1644 RG61PP        59  YG     F4LZY         59  27    
QSO: 21270 PH 2023-04-09 1645 RG61PP        59  YG     GB0CHC        59  27    
QSO: 21270 PH 2023-04-09 1645 RG61PP        59  YG     G7CSM         59  27    
QSO: 21270 PH 2023-04-09 1646 RG61PP        59  YG     AB2WZ         59  08    
QSO: 21270 PH 2023-04-09 1647 RG61PP        59  YG     N3GKU         59  08    
QSO: 21270 PH 2023-04-09 1650 RG61PP        59  YG     W1JTP         59  08    
QSO: 21270 PH 2023-04-09 1650 RG61PP        59  YG     G1YPM         59  27    
QSO: 21270 PH 2023-04-09 1651 RG61PP        59  YG     WB8JFU        59  08    
QSO:  7016 CW 2023-04-09 1651 RG61PP        599 YG     RC3XC         599 LA    
QSO: 21270 PH 2023-04-09 1652 RG61PP        59  YG     9A3AYW        59  28    
QSO:  7008 CW 2023-04-09 1652 RG61PP        599 YG     4K6FO         599 29    
QSO: 21270 PH 2023-04-09 1653 RG61PP        59  YG     SC3A          59  18    
QSO:  7009 CW 2023-04-09 1653 RG61PP        599 YG     UA4FER        599 29    
QSO:  7007 CW 2023-04-09 1653 RG61PP        599 YG     R9GM          599 29    
QSO:  7007 CW 2023-04-09 1653 RG61PP        599 YG     RL4A          599 29    
QSO: 21270 PH 2023-04-09 1654 RG61PP        59  YG     YU7KW         59  28    
QSO:  7008 CW 2023-04-09 1654 RG61PP        599 YG     R2RA          599 29    
QSO:  7009 CW 2023-04-09 1654 RG61PP        599 YG     UG4A          599 29    
QSO:  7010 CW 2023-04-09 1655 RG61PP        599 YG     UD8A          599 30    
QSO:  7011 CW 2023-04-09 1655 RG61PP        599 YG     RW4W          599 30    
QSO: 21270 PH 2023-04-09 1655 RG61PP        59  YG     N9JT          59  08    
QSO:  7013 CW 2023-04-09 1656 RG61PP        599 YG     R5FQ          599 29    
QSO:  7012 CW 2023-04-09 1656 RG61PP        599 YG     UA9CTT        599 30    
QSO:  7016 CW 2023-04-09 1657 RG61PP        599 YG     YT7X          599 28    
QSO: 21270 PH 2023-04-09 1658 RG61PP        59  YG     IZ2JOJ        59  28    
QSO: 21270 PH 2023-04-09 1658 RG61PP        59  YG     AC1KZ         59  08    
QSO:  7018 CW 2023-04-09 1658 RG61PP        599 YG     UA9XX         599 20    
QSO: 21270 PH 2023-04-09 1659 RG61PP        59  YG     KD2ZCR        59  08    
QSO: 21270 PH 2023-04-09 1659 RG61PP        59  YG     WD8IXC        59  08    
QSO: 21270 PH 2023-04-09 1659 RG61PP        59  YG     VE6RNE        59  02    
QSO: 21270 PH 2023-04-09 1700 RG61PP        59  YG     AC9FF         59  08    
QSO: 21270 PH 2023-04-09 1701 RG61PP        59  YG     VA3XG         59  04    
QSO: 21270 PH 2023-04-09 1702 RG61PP        59  YG     YC6HRI        59  54    
QSO: 21270 PH 2023-04-09 1704 RG61PP        59  YG     M7RFS         59  27    
QSO: 21270 PH 2023-04-09 1705 RG61PP        59  YG     KN4HZ         59  08    
QSO: 21270 PH 2023-04-09 1705 RG61PP        59  YG     RW1A          59  29    
QSO: 21270 PH 2023-04-09 1705 RG61PP        59  YG     MI7DXL        59  27    
QSO: 21270 PH 2023-04-09 1706 RG61PP        59  YG     AI7HP         59  06    
QSO: 21270 PH 2023-04-09 1707 RG61PP        59  YG     K4GNO         59  08    
QSO: 21270 PH 2023-04-09 1707 RG61PP        59  YG     VE3KPA        59  04    
QSO:  7008 CW 2023-04-09 1708 RG61PP        599 YG     RA3FD         599 29    
QSO: 21270 PH 2023-04-09 1708 RG61PP        59  YG     K3TNV         59  08    
QSO: 21270 PH 2023-04-09 1708 RG61PP        59  YG     AA4JT         59  08    
QSO: 21270 PH 2023-04-09 1709 RG61PP        59  YG     WZ4C          59  08    
QSO:  7109 PH 2023-04-09 1709 RG61PP        59  YG     RG9A          59  30    
QSO:  7136 PH 2023-04-09 1709 RG61PP        59  YG     RU3VQ         59  29    
QSO: 21270 PH 2023-04-09 1711 RG61PP        59  YG     KC3TUY        59  08    
QSO: 21270 PH 2023-04-09 1712 RG61PP        59  YG     N6MO          59  08    
QSO:  7116 PH 2023-04-09 1712 RG61PP        59  YG     R9RA          59  30    
QSO:  7116 PH 2023-04-09 1712 RG61PP        59  YG     RD1AH         59  29    
QSO: 21270 PH 2023-04-09 1712 RG61PP        59  YG     KT3TT         59  08    
QSO: 21270 PH 2023-04-09 1713 RG61PP        59  YG     YC0BDB        59  54    
QSO:  7116 PH 2023-04-09 1714 RG61PP        59  YG     RA5G          59  29    
QSO: 21270 PH 2023-04-09 1714 RG61PP        59  YG     8P5AA         59  11    
QSO:  7116 PH 2023-04-09 1714 RG61PP        59  YG     R2SP          59  29    
QSO:  7116 PH 2023-04-09 1715 RG61PP        59  YG     RU4CK         59  29    
QSO: 21270 PH 2023-04-09 1715 RG61PP        59  YG     KY4DL         59  08    
QSO:  7116 PH 2023-04-09 1715 RG61PP        59  YG     RN3OG         59  29    
QSO:  7116 PH 2023-04-09 1715 RG61PP        59  YG     RW4CAB        59  29    
QSO:  7116 PH 2023-04-09 1715 RG61PP        59  YG     RA9SDT        59  30    
QSO:  7116 PH 2023-04-09 1715 RG61PP        59  YG     IU0OVB        59  28    
QSO: 21270 PH 2023-04-09 1716 RG61PP        59  YG     K6YRA         59  06    
QSO:  7116 PH 2023-04-09 1716 RG61PP        59  YG     RL9M          59  30    
QSO: 21270 PH 2023-04-09 1716 RG61PP        59  YG     G0FMZ         59  27    
QSO:  7116 PH 2023-04-09 1716 RG61PP        59  YG     ES1BH         59  29    
QSO: 21270 PH 2023-04-09 1717 RG61PP        59  YG     KB1LZ         59  08    
QSO:  7116 PH 2023-04-09 1717 RG61PP        59  YG     UF8C          59  30    
QSO:  7116 PH 2023-04-09 1717 RG61PP        59  YG     RC1W          59  29    
QSO: 21270 PH 2023-04-09 1717 RG61PP        59  YG     VA3PRM        59  04    
QSO:  7116 PH 2023-04-09 1717 RG61PP        59  YG     ER3CT         59  29    
QSO: 21270 PH 2023-04-09 1717 RG61PP        59  YG     W4RN          59  08    
QSO:  7116 PH 2023-04-09 1718 RG61PP        59  YG     YC0BDB        59  54    
QSO:  7116 PH 2023-04-09 1719 RG61PP        59  YG     RT1S          59  29    
QSO:  7116 PH 2023-04-09 1719 RG61PP        59  YG     RO9O          59  31    
QSO: 21270 PH 2023-04-09 1720 RG61PP        59  YG     YS1CH         59  11    
QSO:  7116 PH 2023-04-09 1720 RG61PP        59  YG     UA4WGM        59  30    
QSO:  7116 PH 2023-04-09 1720 RG61PP        59  YG     UA9AX         59  30    
QSO: 21270 PH 2023-04-09 1720 RG61PP        59  YG     M0ABT         59  27    
QSO: 21270 PH 2023-04-09 1721 RG61PP        59  YG     KJ7OX         59  06    
QSO: 21270 PH 2023-04-09 1721 RG61PP        59  YG     KC3UKE        59  08    
QSO: 21270 PH 2023-04-09 1723 RG61PP        59  YG     W1LTC         59  08    
QSO: 21270 PH 2023-04-09 1724 RG61PP        59  YG     KJ5KT         59  07    
QSO: 21270 PH 2023-04-09 1724 RG61PP        59  YG     W1MKC         59  08    
QSO: 21270 PH 2023-04-09 1724 RG61PP        59  YG     WA7RJ         59  06    
QSO: 21270 PH 2023-04-09 1725 RG61PP        59  YG     K8TO          59  08    
QSO: 21270 PH 2023-04-09 1726 RG61PP        59  YG     K7KDX         59  06    
QSO: 21270 PH 2023-04-09 1727 RG61PP        59  YG     KJ7CXR        59  06    
QSO: 21270 PH 2023-04-09 1728 RG61PP        59  YG     N9LTV         59  08    
QSO: 21270 PH 2023-04-09 1728 RG61PP        59  YG     KG7FQB        59  06    
QSO: 21270 PH 2023-04-09 1730 RG61PP        59  YG     N6DNZ         59  06    
QSO: 21270 PH 2023-04-09 1730 RG61PP        59  YG     KD2UWF        59  08    
QSO: 21270 PH 2023-04-09 1731 RG61PP        59  YG     N9GSN         59  08    
QSO: 21270 PH 2023-04-09 1731 RG61PP        59  YG     K3VOX         59  05    
QSO: 21270 PH 2023-04-09 1732 RG61PP        59  YG     K2BKT         59  08    
QSO: 21270 PH 2023-04-09 1732 RG61PP        59  YG     M3SRY         59  27    
QSO: 21270 PH 2023-04-09 1733 RG61PP        59  YG     VE7DX         59  02    
QSO: 21270 PH 2023-04-09 1734 RG61PP        59  YG     IZ1YTK        59  28    
QSO: 21270 PH 2023-04-09 1735 RG61PP        59  YG     DL8MZ         59  28    
QSO: 21270 PH 2023-04-09 1735 RG61PP        59  YG     KN6KDT        59  06    
QSO: 21270 PH 2023-04-09 1736 RG61PP        59  YG     KC3TUY        59  08    
