START-OF-LOG: 3.0
CALLSIGN: P49Y
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 5673206
NAME: Andrew L. Faber
LOCATION: DX
OPERATORS: AE6Y
CLUB: Northern California Contest Club
CERTIFICATE: NO
CREATED-BY: CQPWIN VER. 12.9
SOAPBOX: Score is well down from 2015, mainly due to 10m.  But great
SOAPBOX: stateside runs on 40-10 compensated.  Love the Classic category!
QSO: 28388 PH 2017-10-29 1824 P49Y          59  9      N4JT          59     5
QSO: 28388 PH 2017-10-29 1824 P49Y          59  9      KM4LLF        59     5
QSO: 28388 PH 2017-10-29 1824 P49Y          59  9      KG8FE         59     4
QSO: 28388 PH 2017-10-29 1824 P49Y          59  9      K1PTF         59     5
QSO: 28388 PH 2017-10-29 1825 P49Y          59  9      CT3HF         59    33
QSO: 28388 PH 2017-10-29 1825 P49Y          59  9      K5VIP         59     5
QSO: 28388 PH 2017-10-29 1825 P49Y          59  9      K1RH          59     5
QSO: 28388 PH 2017-10-29 1825 P49Y          59  9      N4HU          59     5
QSO: 28388 PH 2017-10-29 1825 P49Y          59  9      K4YYL         59     5
QSO: 28388 PH 2017-10-29 1825 P49Y          59  9      K4CAE         59     5
QSO: 28388 PH 2017-10-29 1825 P49Y          59  9      NK4K          59     5
QSO: 28388 PH 2017-10-29 1826 P49Y          59  9      KC3GIO        59     5
QSO: 28388 PH 2017-10-29 1826 P49Y          59  9      WA1NPZ        59     5
QSO: 28388 PH 2017-10-29 1826 P49Y          59  9      KC2ERF        59     5
QSO: 28388 PH 2017-10-29 1827 P49Y          59  9      AJ4VE         59     5
QSO: 28388 PH 2017-10-29 1827 P49Y          59  9      K3TC          59     5
QSO: 28388 PH 2017-10-29 1827 P49Y          59  9      N1API         59     5
QSO: 28388 PH 2017-10-29 1827 P49Y          59  9      AA9HQ         59     4
QSO: 28388 PH 2017-10-29 1827 P49Y          59  9      WS6K          59     4
QSO: 28388 PH 2017-10-29 1827 P49Y          59  9      K4PI          59     5
QSO: 28388 PH 2017-10-29 1827 P49Y          59  9      WA1DRQ        59     5
QSO: 28388 PH 2017-10-29 1828 P49Y          59  9      N4HWH         59     5
QSO: 28388 PH 2017-10-29 1828 P49Y          59  9      W3EP          59     5
QSO: 28388 PH 2017-10-29 1828 P49Y          59  9      W9MK          59     4
QSO: 28388 PH 2017-10-29 1828 P49Y          59  9      W0PPX         59     4
QSO: 28388 PH 2017-10-29 1828 P49Y          59  9      VA2CZ         59     5
QSO: 28388 PH 2017-10-29 1828 P49Y          59  9      K7JR          59     3
QSO: 28388 PH 2017-10-29 1829 P49Y          59  9      KM4VTE        59     4
QSO: 28388 PH 2017-10-29 1829 P49Y          59  9      WA8RCN        59     4
QSO: 28388 PH 2017-10-29 1829 P49Y          59  9      K2SD          59     5
QSO: 28388 PH 2017-10-29 1829 P49Y          59  9      W4SLT         59     5
QSO: 28388 PH 2017-10-29 1829 P49Y          59  9      N2KHH         59     5
QSO: 28388 PH 2017-10-29 1830 P49Y          59  9      N8LCU         59     4
QSO: 28388 PH 2017-10-29 1830 P49Y          59  9      W2IRT         59     5
QSO: 28388 PH 2017-10-29 1830 P49Y          59  9      VE3BR         59     4
QSO: 28388 PH 2017-10-29 1830 P49Y          59  9      KB8DNQ        59     5
QSO: 28388 PH 2017-10-29 1830 P49Y          59  9      NG3J          59     5
QSO: 28388 PH 2017-10-29 1830 P49Y          59  9      KE1IH         59     5
QSO: 28388 PH 2017-10-29 1831 P49Y          59  9      WU7Q          59     3
QSO: 28388 PH 2017-10-29 1831 P49Y          59  9      K4NPC         59     5
QSO: 28388 PH 2017-10-29 1831 P49Y          59  9      N4NTO         59     5
QSO: 28388 PH 2017-10-29 1831 P49Y          59  9      N4MM          59     5
QSO: 28388 PH 2017-10-29 1831 P49Y          59  9      K3OO          59     5
QSO: 28388 PH 2017-10-29 1831 P49Y          59  9      N2LBR         59     5
QSO: 28388 PH 2017-10-29 1832 P49Y          59  9      WA2WGF        59     5
QSO: 28388 PH 2017-10-29 1832 P49Y          59  9      VP9BO         59     5
QSO: 28388 PH 2017-10-29 1832 P49Y          59  9      WW4LL         59     5
QSO: 28388 PH 2017-10-29 1832 P49Y          59  9      NA5J          59     4
QSO: 28388 PH 2017-10-29 1832 P49Y          59  9      KB3Z          59     5
QSO: 28388 PH 2017-10-29 1832 P49Y          59  9      VE3NE         59     4
QSO: 28388 PH 2017-10-29 1833 P49Y          59  9      WA2VUM        59     5
QSO: 28388 PH 2017-10-29 1833 P49Y          59  9      WA5DSS        59     4
QSO: 28388 PH 2017-10-29 1833 P49Y          59  9      N1SEP         59     5
QSO: 28388 PH 2017-10-29 1833 P49Y          59  9      K5EK          59     5
QSO: 28388 PH 2017-10-29 1833 P49Y          59  9      K9IMM         59     4
QSO: 28388 PH 2017-10-29 1833 P49Y          59  9      AA5UK         59     4
QSO: 28388 PH 2017-10-29 1833 P49Y          59  9      W9IU          59     4
QSO: 28388 PH 2017-10-29 1834 P49Y          59  9      KN3X          59     5
QSO: 28388 PH 2017-10-29 1834 P49Y          59  9      K9YX          59     4
QSO: 28388 PH 2017-10-29 1834 P49Y          59  9      WA2HQL        59     5
QSO: 28388 PH 2017-10-29 1834 P49Y          59  9      LW1EUD        59    13
QSO: 28388 PH 2017-10-29 1834 P49Y          59  9      K1CAL         59     5
QSO: 28388 PH 2017-10-29 1834 P49Y          59  9      K3IE          59     4
QSO: 28388 PH 2017-10-29 1835 P49Y          59  9      K4WPC         59     5
QSO: 28388 PH 2017-10-29 1835 P49Y          59  9      KE4S          59     5
QSO: 28388 PH 2017-10-29 1835 P49Y          59  9      K3ZO          59     5
QSO: 28388 PH 2017-10-29 1835 P49Y          59  9      VE3RCN        59     4
QSO: 28388 PH 2017-10-29 1835 P49Y          59  9      K3CT          59     5
QSO: 28388 PH 2017-10-29 1835 P49Y          59  9      AA4R          59     5
QSO: 28388 PH 2017-10-29 1836 P49Y          59  9      W8QXR         59     4
QSO: 28388 PH 2017-10-29 1836 P49Y          59  9      KE5YOD        59     5
QSO: 28388 PH 2017-10-29 1836 P49Y          59  9      KC8YVP        59     4
QSO: 28388 PH 2017-10-29 1836 P49Y          59  9      3G1D          59    12
QSO: 28388 PH 2017-10-29 1837 P49Y          59  9      N8CWU         59     4
QSO: 28388 PH 2017-10-29 1837 P49Y          59  9      KA8FBI        59     4
QSO: 28388 PH 2017-10-29 1837 P49Y          59  9      N4RA          59     5
QSO: 28388 PH 2017-10-29 1837 P49Y          59  9      K8YC          59     5
QSO: 28388 PH 2017-10-29 1837 P49Y          59  9      W3FV          59     5
QSO: 28388 PH 2017-10-29 1838 P49Y          59  9      WU0B          59     5
QSO: 28388 PH 2017-10-29 1838 P49Y          59  9      K2PLF         59     5
QSO: 28388 PH 2017-10-29 1838 P49Y          59  9      AD4JH         59     5
QSO: 28388 PH 2017-10-29 1838 P49Y          59  9      VP9AD         59     5
QSO: 28388 PH 2017-10-29 1838 P49Y          59  9      XE1MEX        59     6
QSO: 28388 PH 2017-10-29 1838 P49Y          59  9      N2BJ          59     4
QSO: 28388 PH 2017-10-29 1839 P49Y          59  9      KD5UVV        59     4
QSO: 28388 PH 2017-10-29 1839 P49Y          59  9      KB2NBY        59     5
QSO: 28388 PH 2017-10-29 1839 P49Y          59  9      KJ4UGO        59     5
QSO: 28388 PH 2017-10-29 1840 P49Y          59  9      W3ZGD         59     5
QSO: 28388 PH 2017-10-29 1840 P49Y          59  9      KB9RDS        59     4
QSO: 28388 PH 2017-10-29 1840 P49Y          59  9      NY3C          59     5
QSO: 28388 PH 2017-10-29 1840 P49Y          59  9      N3AD          59     5
QSO: 28388 PH 2017-10-29 1840 P49Y          59  9      N3FCP         59     5
QSO: 28388 PH 2017-10-29 1841 P49Y          59  9      K8MOT         59     4
QSO: 28388 PH 2017-10-29 1841 P49Y          59  9      K9RU          59     4
QSO: 28388 PH 2017-10-29 1841 P49Y          59  9      VA3UG         59     4
QSO: 28388 PH 2017-10-29 1841 P49Y          59  9      NT9E          59     4
QSO: 28388 PH 2017-10-29 1841 P49Y          59  9      K8DIL         59     4
QSO: 28388 PH 2017-10-29 1841 P49Y          59  9      K9WWS         59     4
QSO: 28388 PH 2017-10-29 1841 P49Y          59  9      K5EWS         59     4
QSO: 28388 PH 2017-10-29 1842 P49Y          59  9      N4QH          59     5
QSO: 28388 PH 2017-10-29 1842 P49Y          59  9      KD2JQK        59     5
QSO: 28388 PH 2017-10-29 1842 P49Y          59  9      WD2F          59     5
QSO: 28388 PH 2017-10-29 1843 P49Y          59  9      N3TAU         59     5
QSO: 28388 PH 2017-10-29 1843 P49Y          59  9      AD5XD         59     4
QSO: 28388 PH 2017-10-29 1844 P49Y          59  9      K4NWU         59     5
QSO: 28388 PH 2017-10-29 1844 P49Y          59  9      KB8TPT        59     4
QSO: 28388 PH 2017-10-29 1844 P49Y          59  9      N3OZT         59     5
QSO: 28388 PH 2017-10-29 1844 P49Y          59  9      W3MMM         59     5
QSO: 28388 PH 2017-10-29 1844 P49Y          59  9      KB2KUU        59     5
QSO: 28388 PH 2017-10-29 1844 P49Y          59  9      KJ4BUG        59     5
QSO: 28388 PH 2017-10-29 1845 P49Y          59  9      VC3X          59     4
QSO: 28388 PH 2017-10-29 1845 P49Y          59  9      W3LL          59     5
QSO: 28388 PH 2017-10-29 1845 P49Y          59  9      KC5DI         59     4
QSO: 28388 PH 2017-10-29 1845 P49Y          59  9      N0BK          59     4
QSO: 28388 PH 2017-10-29 1846 P49Y          59  9      KC2WVX        59     5
QSO: 28388 PH 2017-10-29 1846 P49Y          59  9      N4LU          59     5
QSO: 28388 PH 2017-10-29 1846 P49Y          59  9      W9KXQ         59     4
QSO: 28388 PH 2017-10-29 1846 P49Y          59  9      K2MTG         59     5
QSO: 28388 PH 2017-10-29 1846 P49Y          59  9      N4UEZ         59     5
QSO: 28388 PH 2017-10-29 1846 P49Y          59  9      K2MCI         59     5
QSO: 28388 PH 2017-10-29 1847 P49Y          59  9      N2MM          59     5
QSO: 28388 PH 2017-10-29 1847 P49Y          59  9      KG5VPR        59     4
QSO: 28388 PH 2017-10-29 1847 P49Y          59  9      NV4B          59     4
QSO: 28388 PH 2017-10-29 1847 P49Y          59  9      KX4FR         59     4
QSO: 28388 PH 2017-10-29 1847 P49Y          59  9      K7SV          59     5
QSO: 28388 PH 2017-10-29 1848 P49Y          59  9      K0BJ          59     4
QSO: 28388 PH 2017-10-29 1848 P49Y          59  9      KE3JP         59     5
QSO: 28388 PH 2017-10-29 1848 P49Y          59  9      KD2FIQ        59     5
QSO: 28388 PH 2017-10-29 1848 P49Y          59  9      WD9GMK        59     5
QSO: 28388 PH 2017-10-29 1848 P49Y          59  9      KW1L          59     4
QSO: 28388 PH 2017-10-29 1848 P49Y          59  9      W1ALV         59     5
QSO: 28388 PH 2017-10-29 1849 P49Y          59  9      W2MWH         59     5
QSO: 28388 PH 2017-10-29 1849 P49Y          59  9      WO4L          59     5
QSO: 28388 PH 2017-10-29 1849 P49Y          59  9      K1JRF         59     5
QSO: 28388 PH 2017-10-29 1849 P49Y          59  9      K3NDM         59     5
QSO: 28388 PH 2017-10-29 1849 P49Y          59  9      K3SI          59     5
QSO: 28388 PH 2017-10-29 1850 P49Y          59  9      N3QPE         59     5
QSO: 28388 PH 2017-10-29 1850 P49Y          59  9      N4DZB         59     5
QSO: 28388 PH 2017-10-29 1850 P49Y          59  9      KX4FY         59     5
QSO: 28388 PH 2017-10-29 1851 P49Y          59  9      AB2DE         59     5
QSO: 28388 PH 2017-10-29 1851 P49Y          59  9      W3IP          59     5
QSO: 28388 PH 2017-10-29 1852 P49Y          59  9      K4CEB         59     5
QSO: 28388 PH 2017-10-29 1852 P49Y          59  9      WA8MCD        59     4
QSO: 28388 PH 2017-10-29 1852 P49Y          59  9      KM4F          59     5
QSO: 28388 PH 2017-10-29 1852 P49Y          59  9      KC9K          59     4
QSO: 28388 PH 2017-10-29 1852 P49Y          59  9      KD2BS         59     5
QSO: 28388 PH 2017-10-29 1853 P49Y          59  9      N4WW          59     5
QSO: 28388 PH 2017-10-29 1853 P49Y          59  9      KW4YA         59     4
QSO: 28388 PH 2017-10-29 1853 P49Y          59  9      KC2VUS        59     5
QSO: 28388 PH 2017-10-29 1854 P49Y          59  9      K2XA          59     5
QSO: 28388 PH 2017-10-29 1854 P49Y          59  9      NY9A          59     5
QSO: 28388 PH 2017-10-29 1854 P49Y          59  9      N8II          59     5
QSO: 28388 PH 2017-10-29 1854 P49Y          59  9      W2ZDP         59     5
QSO: 28388 PH 2017-10-29 1854 P49Y          59  9      AA1V          59     5
QSO: 28388 PH 2017-10-29 1854 P49Y          59  9      W2NO          59     5
QSO: 28388 PH 2017-10-29 1855 P49Y          59  9      K4FHI         59     5
QSO: 28388 PH 2017-10-29 1855 P49Y          59  9      WW2Y          59     5
QSO: 28388 PH 2017-10-29 1855 P49Y          59  9      N2CG          59     5
QSO: 28388 PH 2017-10-29 1855 P49Y          59  9      N5VU          59     4
QSO: 28388 PH 2017-10-29 1855 P49Y          59  9      K1LDO         59     5
QSO: 28388 PH 2017-10-29 1855 P49Y          59  9      K4UN          59     5
QSO: 28388 PH 2017-10-29 1856 P49Y          59  9      W4DD          59     5
QSO: 28388 PH 2017-10-29 1856 P49Y          59  9      KA1VMG        59     5
QSO: 28388 PH 2017-10-29 1856 P49Y          59  9      W1JGM         59     5
QSO: 28388 PH 2017-10-29 1856 P49Y          59  9      KM4HI         59     5
QSO: 28388 PH 2017-10-29 1856 P49Y          59  9      N1ADM         59     5
QSO: 28388 PH 2017-10-29 1857 P49Y          59  9      N9RV          59     4
QSO: 28388 PH 2017-10-29 1857 P49Y          59  9      KU1N          59     5
QSO: 28388 PH 2017-10-29 1857 P49Y          59  9      N2SLO         59     5
QSO: 28388 PH 2017-10-29 1857 P49Y          59  9      KC2VPE        59     5
QSO: 28388 PH 2017-10-29 1858 P49Y          59  9      CB3LR         59    12
QSO: 28388 PH 2017-10-29 1858 P49Y          59  9      W2HTS         59     5
QSO: 28388 PH 2017-10-29 1858 P49Y          59  9      N4CW          59     5
QSO: 28388 PH 2017-10-29 1858 P49Y          59  9      WX1S          59     5
QSO: 28388 PH 2017-10-29 1858 P49Y          59  9      AK2S          59     5
QSO: 28388 PH 2017-10-29 1858 P49Y          59  9      W7VJ          59     3
QSO: 28388 PH 2017-10-29 1858 P49Y          59  9      KA1AF         59     5
QSO: 28388 PH 2017-10-29 1859 P49Y          59  9      N1UR          59     5
QSO: 28388 PH 2017-10-29 1859 P49Y          59  9      K5GDX         59     4
QSO: 28388 PH 2017-10-29 1859 P49Y          59  9      KD2MDS        59     5
QSO: 28388 PH 2017-10-29 1859 P49Y          59  9      W1DYJ         59     5
QSO: 28388 PH 2017-10-29 1900 P49Y          59  9      WB2KUT        59     5
QSO: 28388 PH 2017-10-29 1900 P49Y          59  9      K3TD          59     5
QSO: 28388 PH 2017-10-29 1900 P49Y          59  9      NK8Q          59     5
QSO: 28388 PH 2017-10-29 1901 P49Y          59  9      KE4QCM        59     5
QSO: 28388 PH 2017-10-29 1901 P49Y          59  9      NR3X          59     5
QSO: 28388 PH 2017-10-29 1901 P49Y          59  9      N7TTO         59     5
QSO: 28388 PH 2017-10-29 1901 P49Y          59  9      WF7T          59     4
QSO: 28388 PH 2017-10-29 1902 P49Y          59  9      K5MTY         59     4
QSO: 28388 PH 2017-10-29 1902 P49Y          59  9      AI5SF         59     4
QSO: 28388 PH 2017-10-29 1902 P49Y          59  9      KG4KVZ        59     5
QSO: 28388 PH 2017-10-29 1902 P49Y          59  9      WA4PGM        59     5
QSO: 28388 PH 2017-10-29 1902 P49Y          59  9      K2TE          59     5
QSO: 28388 PH 2017-10-29 1902 P49Y          59  9      KW4NN         59     5
QSO: 28388 PH 2017-10-29 1902 P49Y          59  9      K4RUM         59     5
QSO: 28388 PH 2017-10-29 1903 P49Y          59  9      W4EEY         59     5
QSO: 28388 PH 2017-10-29 1903 P49Y          59  9      WA4PTZ        59     4
QSO: 28388 PH 2017-10-29 1903 P49Y          59  9      WT8E          59     4
QSO: 28388 PH 2017-10-29 1903 P49Y          59  9      KO4LJ         59     5
QSO: 28388 PH 2017-10-29 1903 P49Y          59  9      K1ZW          59     5
QSO: 28388 PH 2017-10-29 1903 P49Y          59  9      N8NA          59     5
QSO: 28388 PH 2017-10-29 1903 P49Y          59  9      K1KA          59     5
QSO: 28388 PH 2017-10-29 1904 P49Y          59  9      KM4XY         59     5
QSO: 28388 PH 2017-10-29 1904 P49Y          59  9      KG5GCC        59     4
QSO: 28388 PH 2017-10-29 1904 P49Y          59  9      N6SS          59     3
QSO: 28388 PH 2017-10-29 1905 P49Y          59  9      N3OZT         59     5
QSO: 28388 PH 2017-10-29 1905 P49Y          59  9      W3ZR          59     5
QSO: 28388 PH 2017-10-29 1905 P49Y          59  9      KE2GD         59     5
QSO: 28388 PH 2017-10-29 1906 P49Y          59  9      N4JBN         59     4
QSO: 28388 PH 2017-10-29 1906 P49Y          59  9      N4GG          59     5
QSO: 28388 PH 2017-10-29 1906 P49Y          59  9      K1SM          59     5
QSO: 28388 PH 2017-10-29 1906 P49Y          59  9      PY1AN         59    11
QSO: 28388 PH 2017-10-29 1907 P49Y          59  9      VP9/K3SW      59     5
QSO: 28388 PH 2017-10-29 1907 P49Y          59  9      K3IIE         59     5
QSO: 28388 PH 2017-10-29 1907 P49Y          59  9      N4FY          59     5
QSO: 28388 PH 2017-10-29 1907 P49Y          59  9      VA3CP         59     4
QSO: 28388 PH 2017-10-29 1907 P49Y          59  9      KD0AFM        59     4
QSO: 28388 PH 2017-10-29 1908 P49Y          59  9      N0HKK         59     4
QSO: 28388 PH 2017-10-29 1908 P49Y          59  9      AB4GG         59     4
QSO: 28388 PH 2017-10-29 1908 P49Y          59  9      VC3C2C        59     4
QSO: 28388 PH 2017-10-29 1908 P49Y          59  9      K7ZS          59     3
QSO: 28388 PH 2017-10-29 1908 P49Y          59  9      K7ICE         59     5
QSO: 28388 PH 2017-10-29 1909 P49Y          59  9      AC2RJ         59     5
QSO: 28388 PH 2017-10-29 1909 P49Y          59  9      N3CAU         59     5
QSO: 28388 PH 2017-10-29 1909 P49Y          59  9      KB3ZIX        59     5
QSO: 28388 PH 2017-10-29 1909 P49Y          59  9      W7AT          59     3
QSO: 28388 PH 2017-10-29 1910 P49Y          59  9      KU4V          59     5
QSO: 28388 PH 2017-10-29 1910 P49Y          59  9      KM4NNE        59     5
QSO: 28388 PH 2017-10-29 1910 P49Y          59  9      W9GT          59     4
QSO: 28388 PH 2017-10-29 1910 P49Y          59  9      KF5VDX        59     4
QSO: 28388 PH 2017-10-29 1910 P49Y          59  9      N3TE          59     5
QSO: 28388 PH 2017-10-29 1911 P49Y          59  9      W4EDD         59     4
QSO: 28388 PH 2017-10-29 1911 P49Y          59  9      KD2E          59     5
QSO: 28388 PH 2017-10-29 1912 P49Y          59  9      K4SBZ         59     5
QSO: 28388 PH 2017-10-29 1912 P49Y          59  9      YY8CMO        59     9
QSO: 28388 PH 2017-10-29 1912 P49Y          59  9      N4YCI         59     5
QSO: 28388 PH 2017-10-29 1912 P49Y          59  9      W8AT          59     5
QSO: 28388 PH 2017-10-29 1913 P49Y          59  9      KA5CJJ        59     4
QSO: 28388 PH 2017-10-29 1913 P49Y          59  9      AI3Z          59     5
QSO: 28388 PH 2017-10-29 1913 P49Y          59  9      AB8RL         59     5
QSO: 28388 PH 2017-10-29 1913 P49Y          59  9      W6PH          59     3
QSO: 28388 PH 2017-10-29 1914 P49Y          59  9      K4PC          59     5
QSO: 28388 PH 2017-10-29 1914 P49Y          59  9      K1GG          59     5
QSO: 21374 PH 2017-10-29 1916 P49Y          59  9      AJ8B          59     4
QSO: 21374 PH 2017-10-29 1917 P49Y          59  9      AC9AK         59     4
QSO: 21374 PH 2017-10-29 1917 P49Y          59  9      VO2ATF        59     5
QSO: 21374 PH 2017-10-29 1917 P49Y          59  9      W9EAU         59     4
QSO: 21374 PH 2017-10-29 1917 P49Y          59  9      K3SI          59     5
QSO: 21374 PH 2017-10-29 1917 P49Y          59  9      W9MK          59     4
QSO: 21374 PH 2017-10-29 1917 P49Y          59  9      NU0C          59     4
QSO: 21374 PH 2017-10-29 1918 P49Y          59  9      AD4TJ         59     5
QSO: 21374 PH 2017-10-29 1918 P49Y          59  9      N6QDO         59     5
QSO: 21374 PH 2017-10-29 1918 P49Y          59  9      N0OK          59     4
QSO: 21374 PH 2017-10-29 1918 P49Y          59  9      N5AW          59     4
QSO: 21374 PH 2017-10-29 1918 P49Y          59  9      KB7RUQ        59     3
QSO: 21374 PH 2017-10-29 1918 P49Y          59  9      K1SUU         59     5
QSO: 21374 PH 2017-10-29 1918 P49Y          59  9      N9EAX         59     4
QSO: 21374 PH 2017-10-29 1919 P49Y          59  9      WB2WGH        59     5
QSO: 21374 PH 2017-10-29 1919 P49Y          59  9      WK1DS         59     5
QSO: 21374 PH 2017-10-29 1919 P49Y          59  9      VE3QN         59     4
QSO: 21374 PH 2017-10-29 1919 P49Y          59  9      AI0M          59     4
QSO: 21374 PH 2017-10-29 1919 P49Y          59  9      W5DRR         59     5
QSO: 21374 PH 2017-10-29 1919 P49Y          59  9      WB9BWP        59     4
QSO: 21374 PH 2017-10-29 1920 P49Y          59  9      W0SEI         59     4
QSO: 21374 PH 2017-10-29 1920 P49Y          59  9      W4YE          59     5
QSO: 21374 PH 2017-10-29 1920 P49Y          59  9      KO4OL         59     4
QSO: 21374 PH 2017-10-29 1920 P49Y          59  9      W7AYY         59     3
QSO: 21374 PH 2017-10-29 1920 P49Y          59  9      VE6AX         59     4
QSO: 21374 PH 2017-10-29 1921 P49Y          59  9      K5XU          59     4
QSO: 21374 PH 2017-10-29 1921 P49Y          59  9      K4OV          59     5
QSO: 21374 PH 2017-10-29 1921 P49Y          59  9      KI6RRD        59     3
QSO: 21374 PH 2017-10-29 1921 P49Y          59  9      KA3SVK        59     5
QSO: 21374 PH 2017-10-29 1921 P49Y          59  9      AC9GK         59     4
QSO: 21374 PH 2017-10-29 1921 P49Y          59  9      KB3MMM        59     5
QSO: 21374 PH 2017-10-29 1921 P49Y          59  9      KB8ZR         59     4
QSO: 21374 PH 2017-10-29 1922 P49Y          59  9      KD8JAM        59     4
QSO: 21374 PH 2017-10-29 1922 P49Y          59  9      K9DJ          59     4
QSO: 21374 PH 2017-10-29 1922 P49Y          59  9      KD8JQE        59     4
QSO: 21374 PH 2017-10-29 1922 P49Y          59  9      WB4YDY        59     4
QSO: 21374 PH 2017-10-29 1923 P49Y          59  9      AI5SF         59     4
QSO: 21374 PH 2017-10-29 1923 P49Y          59  9      WO1I          59     5
QSO: 21374 PH 2017-10-29 1923 P49Y          59  9      W3LL          59     5
QSO: 21374 PH 2017-10-29 1923 P49Y          59  9      VE3JM         59     4
QSO: 21374 PH 2017-10-29 1923 P49Y          59  9      WC6H          59     3
QSO: 21374 PH 2017-10-29 1923 P49Y          59  9      W9IIX         59     4
QSO: 21374 PH 2017-10-29 1923 P49Y          59  9      K2QY          59     5
QSO: 21374 PH 2017-10-29 1924 P49Y          59  9      K0BBC         59     5
QSO: 21374 PH 2017-10-29 1924 P49Y          59  9      KF4ZS         59     5
QSO: 21374 PH 2017-10-29 1924 P49Y          59  9      W3CL          59     5
QSO: 21374 PH 2017-10-29 1924 P49Y          59  9      W8BFX         59     3
QSO: 21374 PH 2017-10-29 1925 P49Y          59  9      KB9AH         59     4
QSO: 21374 PH 2017-10-29 1925 P49Y          59  9      WB0DYZ        59     4
QSO: 21374 PH 2017-10-29 1925 P49Y          59  9      W5VQ          59     4
QSO: 21374 PH 2017-10-29 1925 P49Y          59  9      WB6CZG        59     3
QSO: 21374 PH 2017-10-29 1926 P49Y          59  9      NX0I          59     4
QSO: 21374 PH 2017-10-29 1926 P49Y          59  9      K3WT          59     4
QSO: 21374 PH 2017-10-29 1926 P49Y          59  9      K8PGJ         59     4
QSO: 21374 PH 2017-10-29 1926 P49Y          59  9      K7DR          59     4
QSO: 21374 PH 2017-10-29 1927 P49Y          59  9      W0YES         59     4
QSO: 21374 PH 2017-10-29 1927 P49Y          59  9      W0LHK         59     4
QSO: 21374 PH 2017-10-29 1927 P49Y          59  9      N5ZO          59     3
QSO: 21374 PH 2017-10-29 1927 P49Y          59  9      KD8BXE        59     4
QSO: 21374 PH 2017-10-29 1927 P49Y          59  9      N1HR          59     5
QSO: 21374 PH 2017-10-29 1928 P49Y          59  9      N8VAR         59     4
QSO: 21374 PH 2017-10-29 1928 P49Y          59  9      KC7QY         59     4
QSO: 21374 PH 2017-10-29 1928 P49Y          59  9      WA0LJM        59     4
QSO: 21374 PH 2017-10-29 1928 P49Y          59  9      K0HCV         59     4
QSO: 21374 PH 2017-10-29 1928 P49Y          59  9      VE3XD         59     4
QSO: 21374 PH 2017-10-29 1929 P49Y          59  9      WB4PLD        59     4
QSO: 21374 PH 2017-10-29 1929 P49Y          59  9      K0EA          59     4
QSO: 21374 PH 2017-10-29 1929 P49Y          59  9      KB7AZ         59     3
QSO: 21374 PH 2017-10-29 1929 P49Y          59  9      K2LNS         59     5
QSO: 21374 PH 2017-10-29 1929 P49Y          59  9      N8CMQ         59     4
QSO: 21374 PH 2017-10-29 1929 P49Y          59  9      N0WRK         59     4
QSO: 21374 PH 2017-10-29 1929 P49Y          59  9      WA0MHJ        59     4
QSO: 21374 PH 2017-10-29 1930 P49Y          59  9      KA1J          59     5
QSO: 21374 PH 2017-10-29 1930 P49Y          59  9      K2TS          59     3
QSO: 21374 PH 2017-10-29 1930 P49Y          59  9      K2YNY         59     5
QSO: 21374 PH 2017-10-29 1930 P49Y          59  9      W0FS          59     4
QSO: 21374 PH 2017-10-29 1931 P49Y          59  9      K4PTW         59     5
QSO: 21374 PH 2017-10-29 1931 P49Y          59  9      VE3CWU        59     4
QSO: 21374 PH 2017-10-29 1931 P49Y          59  9      WA3LWR        59     5
QSO: 21374 PH 2017-10-29 1931 P49Y          59  9      KG9FB         59     4
QSO: 21374 PH 2017-10-29 1931 P49Y          59  9      N9JZY         59     4
QSO: 21374 PH 2017-10-29 1931 P49Y          59  9      CO2RQ         59     8
QSO: 21374 PH 2017-10-29 1932 P49Y          59  9      K4JKB         59     5
QSO: 21374 PH 2017-10-29 1932 P49Y          59  9      KC0JRW        59     4
QSO: 21374 PH 2017-10-29 1932 P49Y          59  9      K1EAR         59     4
QSO: 21374 PH 2017-10-29 1932 P49Y          59  9      KC7OQY        59     3
QSO: 21374 PH 2017-10-29 1932 P49Y          59  9      NA9RB         59     4
QSO: 21374 PH 2017-10-29 1933 P49Y          59  9      VE3JAQ        59     4
QSO: 21374 PH 2017-10-29 1933 P49Y          59  9      W6IR          59     4
QSO: 21374 PH 2017-10-29 1933 P49Y          59  9      W4ACJ         59     5
QSO: 21374 PH 2017-10-29 1933 P49Y          59  9      K4YCR         59     5
QSO: 21374 PH 2017-10-29 1933 P49Y          59  9      NE7D          59     3
QSO: 21374 PH 2017-10-29 1933 P49Y          59  9      W6NY          59     5
QSO: 21374 PH 2017-10-29 1934 P49Y          59  9      KW7WP         59     3
QSO: 21374 PH 2017-10-29 1934 P49Y          59  9      KD9FAP        59     4
QSO: 21374 PH 2017-10-29 1934 P49Y          59  9      K1LHO         59     5
QSO: 21374 PH 2017-10-29 1934 P49Y          59  9      K0NR          59     4
QSO: 21374 PH 2017-10-29 1935 P49Y          59  9      NS9DX         59     4
