START-OF-LOG: 3.0
CALLSIGN: YM2KK
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 2668936
CLUB:
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.76H
NAME: Emin Bora Demirel
OPERATORS: TA1BJ  TA2DA TA2FE  TA2BD  TA2SE  TA2DS  TA2AD
QSO: 14000 CW 2013-11-24 1248 YM2KK         599     20 DL3ANK        599     14
QSO: 14000 CW 2013-11-24 1249 YM2KK         599     20 US5UZ         599     16
QSO: 14000 CW 2013-11-24 1250 YM2KK         599     20 R1BW          599     16
QSO: 14000 CW 2013-11-24 1250 YM2KK         599     20 DL8ZAW        599     14
QSO: 14000 CW 2013-11-24 1251 YM2KK         599     20 DK5PQ         599     14
QSO: 14000 CW 2013-11-24 1251 YM2KK         599     20 S52GO         599     15
QSO: 14000 CW 2013-11-24 1252 YM2KK         599     20 US5EEK        599      4
QSO: 14000 CW 2013-11-24 1253 YM2KK         599     20 SP2GCE        599     15
QSO: 14000 CW 2013-11-24 1254 YM2KK         599     20 EY8MM         599     17
QSO: 14000 CW 2013-11-24 1254 YM2KK         599     20 DJ3XA         599     14
QSO: 14000 CW 2013-11-24 1255 YM2KK         599     20 R3DF          599     16
QSO: 14000 CW 2013-11-24 1255 YM2KK         599     20 UT5UX         599     16
QSO: 14000 CW 2013-11-24 1256 YM2KK         599     20 OK2GU         599     15
QSO: 14000 CW 2013-11-24 1256 YM2KK         599     20 SP1TA         599     15
QSO: 14000 CW 2013-11-24 1257 YM2KK         599     20 ER5LL         599     16
QSO: 14000 CW 2013-11-24 1258 YM2KK         599     20 UY0CA         599     16
QSO: 14000 CW 2013-11-24 1258 YM2KK         599     20 9A1P          599     15
QSO: 14000 CW 2013-11-24 1300 YM2KK         599     20 HA0GK         599     15
QSO: 14000 CW 2013-11-24 1300 YM2KK         599     20 M3D           599     14
QSO: 14000 CW 2013-11-24 1302 YM2KK         599     20 OM3R          599     15
QSO: 14000 CW 2013-11-24 1303 YM2KK         599     20 IK5FIL        599     15
QSO: 14000 CW 2013-11-24 1304 YM2KK         599     20 E75MM         599     15
QSO: 14000 CW 2013-11-24 1305 YM2KK         599     20 CN8KD         599     33
QSO: 14000 CW 2013-11-24 1306 YM2KK         599     20 N8VV          599      4
QSO: 14000 CW 2013-11-24 1306 YM2KK         599     20 RW8W          599     16
QSO: 14000 CW 2013-11-24 1307 YM2KK         599     20 N4NX          599      5
QSO: 14000 CW 2013-11-24 1307 YM2KK         599     20 OR2F          599     14
QSO: 14000 CW 2013-11-24 1308 YM2KK         599     20 IT9DKI        599     15
QSO: 14000 CW 2013-11-24 1308 YM2KK         599     20 SP2AEK        599     15
QSO: 14000 CW 2013-11-24 1309 YM2KK         599     20 UT3IT         599     16
QSO: 14000 CW 2013-11-24 1310 YM2KK         599     20 K1EIE         599      5
QSO: 14000 CW 2013-11-24 1310 YM2KK         599     20 OG3R          599     15
QSO: 14000 CW 2013-11-24 1311 YM2KK         599     20 IZ8EDL        599     15
QSO: 14000 CW 2013-11-24 1311 YM2KK         599     20 RA1QX         599     16
QSO: 14000 CW 2013-11-24 1312 YM2KK         599     20 KR1E          599      5
QSO: 14000 CW 2013-11-24 1312 YM2KK         599     20 UX1CL         599     16
QSO: 14000 CW 2013-11-24 1313 YM2KK         599     20 W8BI          599      4
QSO: 14000 CW 2013-11-24 1315 YM2KK         599     20 W4ALA         599      5
QSO: 14000 CW 2013-11-24 1316 YM2KK         599     20 DJ0MY         599     14
QSO: 14000 CW 2013-11-24 1317 YM2KK         599     20 SP6BXM        599     15
QSO: 14000 CW 2013-11-24 1318 YM2KK         599     20 RU3FB         599     16
QSO: 14000 CW 2013-11-24 1318 YM2KK         599     20 IK1ZFO        599     15
QSO: 14000 CW 2013-11-24 1319 YM2KK         599     20 UP2L          599     14
QSO: 14000 CW 2013-11-24 1320 YM2KK         599     20 AD4ES         599      5
QSO: 14000 CW 2013-11-24 1320 YM2KK         599     20 US5VX         599     16
QSO: 14000 CW 2013-11-24 1320 YM2KK         599     20 DM3ZM         599     14
QSO: 14000 CW 2013-11-24 1321 YM2KK         599     20 IQ0PG         599     15
QSO: 14000 CW 2013-11-24 1321 YM2KK         599     20 PA3ACA        599     14
QSO: 14000 CW 2013-11-24 1322 YM2KK         599     20 N0NI          599      4
QSO: 14000 CW 2013-11-24 1322 YM2KK         599     20 DL3WKG        599     14
QSO: 14000 CW 2013-11-24 1323 YM2KK         599     20 R1CT          599     16
QSO: 14000 CW 2013-11-24 1323 YM2KK         599     20 RK9CR         599     17
QSO: 14000 CW 2013-11-24 1324 YM2KK         599     20 OK1FGD        599     15
QSO: 14000 CW 2013-11-24 1325 YM2KK         599     20 E73SD         599     17
QSO: 14000 CW 2013-11-24 1326 YM2KK         599     20 OH7HM         599     15
QSO: 14000 CW 2013-11-24 1328 YM2KK         599     20 OL5Y          599     15
QSO: 14000 CW 2013-11-24 1329 YM2KK         599     20 OM3TB         599     15
QSO: 14000 CW 2013-11-24 1330 YM2KK         599     20 OH8L          599     15
QSO: 14000 CW 2013-11-24 1330 YM2KK         599     20 YU1LM/QRP     599     15
QSO: 14000 CW 2013-11-24 1332 YM2KK         599     20 DL8WIG        599     14
QSO: 14000 CW 2013-11-24 1332 YM2KK         599     20 K3NK          599      5
QSO: 14000 CW 2013-11-24 1333 YM2KK         599     20 ON3ND         599     14
QSO: 14000 CW 2013-11-24 1333 YM2KK         599     20 SV1ENG        599     20
QSO: 14000 CW 2013-11-24 1334 YM2KK         599     20 IT9BXR        599     15
QSO: 14000 CW 2013-11-24 1336 YM2KK         599     20 DJ5AN         599     14
QSO: 14000 CW 2013-11-24 1337 YM2KK         599     20 K4VV          599      5
QSO: 14000 CW 2013-11-24 1337 YM2KK         599     20 DJ3XD         599     14
QSO: 14000 CW 2013-11-24 1338 YM2KK         599     20 S53AR/QRP     599     15
QSO: 14000 CW 2013-11-24 1339 YM2KK         599     20 KV2K          599      5
QSO: 14000 CW 2013-11-24 1339 YM2KK         599     20 LY2BKT        599     15
QSO: 14000 CW 2013-11-24 1340 YM2KK         599     20 DD2ML         599     14
QSO: 14000 CW 2013-11-24 1341 YM2KK         599     20 K0BJ          599      4
QSO: 14000 CW 2013-11-24 1342 YM2KK         599     20 EW1RR         599     16
QSO: 14000 CW 2013-11-24 1342 YM2KK         599     20 N4HB          599      5
QSO: 14000 CW 2013-11-24 1342 YM2KK         599     20 NY4A          599      5
QSO: 14000 CW 2013-11-24 1343 YM2KK         599     20 EE3C          599     14
QSO: 14000 CW 2013-11-24 1343 YM2KK         599     20 K3TUF         599      5
QSO: 14000 CW 2013-11-24 1344 YM2KK         599     20 IK4OMU        599     15
QSO: 14000 CW 2013-11-24 1345 YM2KK         599     20 SM5BJT        599     14
QSO: 14000 CW 2013-11-24 1345 YM2KK         599     20 UX7U          599     16
QSO: 14000 CW 2013-11-24 1346 YM2KK         599     20 PI4ATU        599     14
QSO: 14000 CW 2013-11-24 1350 YM2KK         599     20 IV3VRD        599     15
QSO: 14000 CW 2013-11-24 1350 YM2KK         599     20 P3N           599     20
QSO: 14000 CW 2013-11-24 1351 YM2KK         599     20 DL5ZBA        599     14
QSO: 14000 CW 2013-11-24 1352 YM2KK         599     20 N5NU          599      4
QSO: 14000 CW 2013-11-24 1355 YM2KK         599     20 UA6GF         599     16
QSO: 14000 CW 2013-11-24 1356 YM2KK         599     20 W2RF          599      5
QSO: 14000 CW 2013-11-24 1358 YM2KK         599     20 R7TO          599     16
QSO: 14000 CW 2013-11-24 1358 YM2KK         599     20 I2JIN         599     15
QSO: 14000 CW 2013-11-24 1359 YM2KK         599     20 DL4ALI        599     14
QSO: 14000 CW 2013-11-24 1359 YM2KK         599     20 DL2ZBO        599     14
QSO: 14000 CW 2013-11-24 1400 YM2KK         599     20 UT3WJ         599     16
QSO: 14000 CW 2013-11-24 1401 YM2KK         599     20 DK1AX         599     14
QSO: 14000 CW 2013-11-24 1401 YM2KK         599     20 YL2QV         599     15
QSO: 14000 CW 2013-11-24 1402 YM2KK         599     20 K9NW          599      4
QSO: 14000 CW 2013-11-24 1402 YM2KK         599     20 DL8MBS        599     14
QSO: 14000 CW 2013-11-24 1403 YM2KK         599     20 K4YYL         599      5
QSO: 14000 CW 2013-11-24 1404 YM2KK         599     20 DL3MVC        599     14
QSO: 14000 CW 2013-11-24 1404 YM2KK         599     20 LY3I          599     15
QSO: 14000 CW 2013-11-24 1405 YM2KK         599     20 RW0A          599     18
QSO: 14000 CW 2013-11-24 1405 YM2KK         599     20 W3EF          599      5
QSO: 14000 CW 2013-11-24 1406 YM2KK         599     20 US1PM         599     16
QSO: 14000 CW 2013-11-24 1406 YM2KK         599     20 DL4MFM        599     14
QSO: 14000 CW 2013-11-24 1407 YM2KK         599     20 R3FX          599     16
QSO: 14000 CW 2013-11-24 1407 YM2KK         599     20 HA6OZ         599     15
QSO: 14000 CW 2013-11-24 1407 YM2KK         599     20 HG6N          599     15
QSO: 14000 CW 2013-11-24 1409 YM2KK         599     20 LZ1VB         599     20
QSO: 14000 CW 2013-11-24 1409 YM2KK         599     20 KU3X          599      5
QSO: 14000 CW 2013-11-24 1410 YM2KK         599     20 IZ3SQW        599     15
QSO: 14000 CW 2013-11-24 1411 YM2KK         599     20 OK2BND        599     15
QSO: 14000 CW 2013-11-24 1413 YM2KK         599     20 UW3WU         599     16
QSO: 14000 CW 2013-11-24 1413 YM2KK         599     20 OK1LO         599     15
QSO: 14000 CW 2013-11-24 1414 YM2KK         599     20 VE5ZX         599      4
QSO: 14000 CW 2013-11-24 1415 YM2KK         599     20 LY2NY         599     15
QSO: 14000 CW 2013-11-24 1415 YM2KK         599     20 RM5D          599     16
QSO: 14000 CW 2013-11-24 1417 YM2KK         599     20 IK1VEK/QRP    599     15
QSO: 14000 CW 2013-11-24 1418 YM2KK         599     20 YO5BRE        599     20
QSO: 14000 CW 2013-11-24 1419 YM2KK         599     20 SP2MHD        599     15
QSO: 14000 CW 2013-11-24 1420 YM2KK         599     20 UA3VLO        599     16
QSO: 14000 CW 2013-11-24 1422 YM2KK         599     20 HB9HQX        599     14
QSO: 14000 CW 2013-11-24 1422 YM2KK         599     20 I2TFJ         599     15
QSO: 14000 CW 2013-11-24 1423 YM2KK         599     20 RA3TT         599     16
QSO: 14000 CW 2013-11-24 1423 YM2KK         599     20 OM4O          599     15
QSO: 14000 CW 2013-11-24 1424 YM2KK         599     20 RJ3AM         599     16
QSO: 14000 CW 2013-11-24 1426 YM2KK         599     20 OK2TDM        599     15
QSO: 14000 CW 2013-11-24 1428 YM2KK         599     20 OM7ZM         599     15
QSO: 14000 CW 2013-11-24 1428 YM2KK         599     20 HA6NN         599     15
QSO: 14000 CW 2013-11-24 1431 YM2KK         599     20 IK3XJP        599     15
QSO: 14000 CW 2013-11-24 1432 YM2KK         599     20 SP6IXU        599     15
QSO: 14000 CW 2013-11-24 1432 YM2KK         599     20 F5JU          599     14
QSO: 14000 CW 2013-11-24 1433 YM2KK         599     20 YL7X          599     15
QSO: 14000 CW 2013-11-24 1434 YM2KK         599     20 N3RR          599      5
QSO: 14000 CW 2013-11-24 1434 YM2KK         599     20 NS9I          599      4
QSO: 14000 CW 2013-11-24 1435 YM2KK         599     20 DL5ARZ        599     14
QSO: 14000 CW 2013-11-24 1436 YM2KK         599     20 OK2TBC        599     15
QSO: 14000 CW 2013-11-24 1439 YM2KK         599     20 IK8TEO        599     15
QSO: 14000 CW 2013-11-24 1439 YM2KK         599     20 PA0MIR        599     14
QSO: 14000 CW 2013-11-24 1440 YM2KK         599     20 NR4M          599      5
QSO: 14000 CW 2013-11-24 1441 YM2KK         599     20 K0CN          599      4
QSO: 14000 CW 2013-11-24 1443 YM2KK         599     20 K6NA          599      3
QSO: 14000 CW 2013-11-24 1445 YM2KK         599     20 UA1ATD        599     16
QSO: 14000 CW 2013-11-24 1445 YM2KK         599     20 K6XT          599      4
QSO:  3500 CW 2013-11-24 1454 YM2KK         599     20 RW9DX         599     17
QSO:  3500 CW 2013-11-24 1457 YM2KK         599     20 SP9VEG        599     15
QSO:  3500 CW 2013-11-24 1501 YM2KK         599     20 YT5EA         599     15
QSO:  3500 CW 2013-11-24 1503 YM2KK         599     20 LZ20TRC       599     20
QSO:  3500 CW 2013-11-24 1505 YM2KK         599     20 HA30S         599     15
QSO: 21000 CW 2013-11-24 1512 YM2KK         599     20 WA3A          599      5
QSO: 21000 CW 2013-11-24 1513 YM2KK         599     20 D4C           599     35
QSO: 21000 CW 2013-11-24 1514 YM2KK         599     20 HB9CA         599     14
QSO: 21000 CW 2013-11-24 1516 YM2KK         599     20 PA5KT         599     14
QSO: 21000 CW 2013-11-24 1517 YM2KK         599     20 AA9A          599      4
QSO: 21000 CW 2013-11-24 1518 YM2KK         599     20 W2FU          599      5
QSO: 21000 CW 2013-11-24 1520 YM2KK         599     20 K0TV          599      5
QSO: 21000 CW 2013-11-24 1521 YM2KK         599     20 W2OIB         599      5
QSO: 21000 CW 2013-11-24 1529 YM2KK         599     20 MW0IDX        599     14
QSO: 21000 CW 2013-11-24 1533 YM2KK         599     20 KT0A          599      4
QSO: 21000 CW 2013-11-24 1534 YM2KK         599     20 UZ2M          599     16
QSO: 21000 CW 2013-11-24 1535 YM2KK         599     20 W4RM          599      5
QSO: 21000 CW 2013-11-24 1537 YM2KK         599     20 M0TDW         599     14
QSO: 21000 CW 2013-11-24 1539 YM2KK         599     20 K9XE          599      4
QSO: 21000 CW 2013-11-24 1540 YM2KK         599     20 G4DDL         599     14
QSO: 21000 CW 2013-11-24 1540 YM2KK         599     20 KC1XX         599      5
QSO: 21000 CW 2013-11-24 1545 YM2KK         599     20 N1LN          599      5
QSO: 21000 CW 2013-11-24 1550 YM2KK         599     20 EB5CS         599     14
QSO: 21000 CW 2013-11-24 1552 YM2KK         599     20 WD5R          599      4
QSO: 21000 CW 2013-11-24 1557 YM2KK         599     20 GW5R          599     14
QSO: 21000 CW 2013-11-24 1558 YM2KK         599     20 WW2Y          599      4
QSO: 21000 CW 2013-11-24 1600 YM2KK         599     20 KU2M          599      5
QSO: 21000 CW 2013-11-24 1602 YM2KK         599     20 NQ4I          599      5
QSO: 21000 CW 2013-11-24 1604 YM2KK         599     20 G0EFO         599     14
QSO: 21000 CW 2013-11-24 1607 YM2KK         599     20 N2WQ/VE3      599     04
QSO: 21000 CW 2013-11-24 1609 YM2KK         599     20 W8TK          599      3
QSO: 21000 CW 2013-11-24 1611 YM2KK         599     20 G6PZ          599     14
QSO: 21000 CW 2013-11-24 1613 YM2KK         599     20 VY2TT         599      5
QSO: 21000 CW 2013-11-24 1614 YM2KK         599     20 CJ3T          599      4
QSO: 21000 CW 2013-11-24 1616 YM2KK         599     20 AE5GT         599      4
QSO: 21000 CW 2013-11-24 1622 YM2KK         599     20 N3RS          599      5
QSO: 21000 CW 2013-11-24 1623 YM2KK         599     20 K3RV          599      5
QSO: 21000 CW 2013-11-24 1624 YM2KK         599     20 VE3BZ         599      4
QSO: 21000 CW 2013-11-24 1626 YM2KK         599     20 K1LT          599      4
QSO: 21000 CW 2013-11-24 1629 YM2KK         599     20 WE3C          599      5
QSO: 21000 CW 2013-11-24 1630 YM2KK         599     20 N2MF          599      5
QSO: 21000 CW 2013-11-24 1635 YM2KK         599     20 W1CSM         599      5
QSO: 21000 CW 2013-11-24 1636 YM2KK         599     20 ZD8W          599     36
QSO: 21000 CW 2013-11-24 1638 YM2KK         599     20 N2MM          599      5
QSO: 21000 CW 2013-11-24 1640 YM2KK         599     20 KQ2M          599      5
QSO: 21000 CW 2013-11-24 1640 YM2KK         599     20 AA1K          599      5
QSO: 21000 CW 2013-11-24 1643 YM2KK         599     20 K2QMF         599      5
QSO: 21000 CW 2013-11-24 1647 YM2KK         599     20 K1ZZ          599      5
QSO: 14000 CW 2013-11-24 1656 YM2KK         599     20 N1LN          599      5
QSO: 14000 CW 2013-11-24 1656 YM2KK         599     20 LY4T          599     15
QSO: 14000 CW 2013-11-24 1658 YM2KK         599     20 W0AEH         599      4
QSO: 14000 CW 2013-11-24 1701 YM2KK         599     20 VE3OI         599      4
QSO: 14000 CW 2013-11-24 1709 YM2KK         599     20 N8AA          599      4
QSO: 14000 CW 2013-11-24 1713 YM2KK         599     20 SN7Q          599     15
QSO: 14000 CW 2013-11-24 1720 YM2KK         599     20 KC1XX         599      5
QSO: 14000 CW 2013-11-24 1722 YM2KK         599     20 VY2TT         599      5
QSO: 14000 CW 2013-11-24 1725 YM2KK         599     20 SP4Z          599     15
QSO: 14000 CW 2013-11-24 1726 YM2KK         599     20 K9CT          599      4
QSO: 14000 CW 2013-11-24 1728 YM2KK         599     20 N2WKS         599      5
QSO: 14000 CW 2013-11-24 1730 YM2KK         599     20 K3ZZ          599      5
QSO: 14000 CW 2013-11-24 1732 YM2KK         599     20 LY1R          599     15
QSO: 14000 CW 2013-11-24 1733 YM2KK         599     20 OM7RU         599     15
QSO: 14000 CW 2013-11-24 1735 YM2KK         599     20 RI1ANP        599     29
QSO: 14000 CW 2013-11-24 1738 YM2KK         599     20 N1KW          599      5
QSO: 14000 CW 2013-11-24 1741 YM2KK         599     20 W1TO          599      5
QSO: 14000 CW 2013-11-24 1742 YM2KK         599     20 W1EBI         599      5
QSO: 14000 CW 2013-11-24 1743 YM2KK         599     20 K1HTV         599      5
QSO: 14000 CW 2013-11-24 1743 YM2KK         599     20 W1CU          599      5
QSO: 14000 CW 2013-11-24 1743 YM2KK         599     20 K4OV          599      5
QSO: 14000 CW 2013-11-24 1745 YM2KK         599     20 K3GW          599      5
QSO: 14000 CW 2013-11-24 1745 YM2KK         599     20 W1NT          599      5
QSO: 14000 CW 2013-11-24 1746 YM2KK         599     20 EW6GF         599     16
QSO: 14000 CW 2013-11-24 1746 YM2KK         599     20 KK1W          599      5
QSO: 14000 CW 2013-11-24 1747 YM2KK         599     20 AA1V          599      5
QSO: 14000 CW 2013-11-24 1749 YM2KK         599     20 VA2AET        599      5
QSO: 14000 CW 2013-11-24 1751 YM2KK         599     20 KG1D          599      5
QSO: 14000 CW 2013-11-24 1754 YM2KK         599     20 LY4R          599     15
QSO: 14000 CW 2013-11-24 1755 YM2KK         599     20 W2YR          599      5
QSO: 14000 CW 2013-11-24 1756 YM2KK         599     20 LY7A          599     15
QSO: 14000 CW 2013-11-24 1757 YM2KK         599     20 EA1WX         599     14
QSO: 14000 CW 2013-11-24 1758 YM2KK         599     20 OM0WR         599     15
QSO: 14000 CW 2013-11-24 1759 YM2KK         599     20 UW7W          599     16
QSO: 14000 CW 2013-11-24 1804 YM2KK         599     20 N4UU          599      5
QSO: 14000 CW 2013-11-24 1812 YM2KK         599     20 W8AV          599      4
QSO:  1800 CW 2013-11-24 1818 YM2KK         599     20 UR5IRM        599     16
QSO:  1800 CW 2013-11-24 1819 YM2KK         599     20 ER2RM         599     16
QSO:  1800 CW 2013-11-24 1820 YM2KK         599     20 OK1ATP        599     15
QSO:  1800 CW 2013-11-24 1821 YM2KK         599     20 UV5U          599     16
QSO:  1800 CW 2013-11-24 1824 YM2KK         599     20 DF0HQ         599     14
QSO:  1800 CW 2013-11-24 1825 YM2KK         599     20 UR5KED        599     16
QSO:  1800 CW 2013-11-24 1826 YM2KK         599     20 IZ8MXB        599     15
QSO:  1800 CW 2013-11-24 1827 YM2KK         599     20 RT3T          599     16
QSO:  1800 CW 2013-11-24 1828 YM2KK         599     20 8S0DX         599     14
QSO:  1800 CW 2013-11-24 1828 YM2KK         599     20 UR5AS         599     16
QSO:  1800 CW 2013-11-24 1829 YM2KK         599     20 YP8A          599     20
QSO:  1800 CW 2013-11-24 1830 YM2KK         599     20 LZ4TL         599     20
QSO:  1800 CW 2013-11-24 1831 YM2KK         599     20 LY9Y          599     15
QSO:  1800 CW 2013-11-24 1833 YM2KK         599     20 S55DX         599     15
QSO:  1800 CW 2013-11-24 1834 YM2KK         599     20 LY2W          599     15
QSO:  1800 CW 2013-11-24 1835 YM2KK         599     20 SP3HLM        599     15
QSO:  1800 CW 2013-11-24 1836 YM2KK         599     20 9A2G          599     15
QSO:  1800 CW 2013-11-24 1838 YM2KK         599     20 EW2MA         599     16
QSO:  1800 CW 2013-11-24 1839 YM2KK         599     20 IK4DRR        599     15
QSO:  1800 CW 2013-11-24 1842 YM2KK         599     20 RA3QK         599     16
QSO:  1800 CW 2013-11-24 1845 YM2KK         599     20 UX6IR         599     16
QSO:  1800 CW 2013-11-24 1845 YM2KK         599     20 YO6OAF        599     20
QSO:  1800 CW 2013-11-24 1846 YM2KK         599     20 UT6UD         599     16
QSO:  1800 CW 2013-11-24 1847 YM2KK         599     20 ES9C          599     15
QSO:  1800 CW 2013-11-24 1847 YM2KK         599     20 HG7T          599     15
QSO:  1800 CW 2013-11-24 1848 YM2KK         599     20 SP9MZH        599     15
QSO:  1800 CW 2013-11-24 1849 YM2KK         599     20 UR5IFB        599     16
QSO:  1800 CW 2013-11-24 1850 YM2KK         599     20 DR1A          599     14
QSO:  1800 CW 2013-11-24 1851 YM2KK         599     20 S50G          599     15
QSO:  1800 CW 2013-11-24 1851 YM2KK         599     20 UA6CC         599     16
QSO:  1800 CW 2013-11-24 1853 YM2KK         599     20 HA30S         599     15
QSO:  1800 CW 2013-11-24 1854 YM2KK         599     20 UY8IF         599     16
QSO:  1800 CW 2013-11-24 1856 YM2KK         599     20 YU7AU         599     15
QSO:  1800 CW 2013-11-24 1900 YM2KK         599     20 E74O          599     15
QSO:  1800 CW 2013-11-24 1901 YM2KK         599     20 SP9A          599     15
QSO:  1800 CW 2013-11-24 1903 YM2KK         599     20 RD8D          599     17
QSO:  1800 CW 2013-11-24 1903 YM2KK         599     20 R3ZV          599     16
QSO:  1800 CW 2013-11-24 1905 YM2KK         599     20 IK0MHR        599     15
QSO:  1800 CW 2013-11-24 1907 YM2KK         599     20 US3IZ         599     16
QSO:  1800 CW 2013-11-24 1911 YM2KK         599     20 OM7M          599     15
QSO:  3500 CW 2013-11-24 1916 YM2KK         599     20 JA3YBK        599     25
QSO:  3500 CW 2013-11-24 1918 YM2KK         599     20 RK4HYT        599     16
QSO:  3500 CW 2013-11-24 1919 YM2KK         599     20 S50G          599     15
QSO:  3500 CW 2013-11-24 1925 YM2KK         599     20 4Z4DX         599     20
QSO:  3500 CW 2013-11-24 1926 YM2KK         599     20 9A5ST         599     15
QSO:  3500 CW 2013-11-24 1927 YM2KK         599     20 SP6LV         599     15
QSO:  3500 CW 2013-11-24 1928 YM2KK         599     20 YL2EC         599     15
QSO:  3500 CW 2013-11-24 1929 YM2KK         599     20 HA5X          599     15
QSO:  3500 CW 2013-11-24 1930 YM2KK         599     20 IZ8MXB        599     15
QSO:  3500 CW 2013-11-24 1933 YM2KK         599     20 UX2MF         599     16
QSO:  3500 CW 2013-11-24 1933 YM2KK         599     20 EW7SM         599     16
QSO:  3500 CW 2013-11-24 1934 YM2KK         599     20 OE5CSP        599     15
QSO:  3500 CW 2013-11-24 1935 YM2KK         599     20 HA3PT         599     15
QSO:  3500 CW 2013-11-24 1935 YM2KK         599     20 OK1BA         599     15
QSO:  3500 CW 2013-11-24 1936 YM2KK         599     20 RA6CA         599     16
QSO:  3500 CW 2013-11-24 1936 YM2KK         599     20 OM3BA         599     15
QSO:  3500 CW 2013-11-24 1937 YM2KK         599     20 UX5UU         599     16
QSO:  3500 CW 2013-11-24 1938 YM2KK         599     20 YO2LIW        599     20
QSO:  3500 CW 2013-11-24 1939 YM2KK         599     20 R7CA          599     16
QSO:  3500 CW 2013-11-24 1939 YM2KK         599     20 UA4M          599     16
QSO:  3500 CW 2013-11-24 1940 YM2KK         599     20 US7IA         599     16
QSO:  3500 CW 2013-11-24 1940 YM2KK         599     20 HA1SN         599     15
QSO:  3500 CW 2013-11-24 1941 YM2KK         599     20 SQ3WW         599     15
QSO:  3500 CW 2013-11-24 1942 YM2KK         599     20 S54X          599     15
QSO:  3500 CW 2013-11-24 1943 YM2KK         599     20 DL8WEM        599     14
QSO:  3500 CW 2013-11-24 1944 YM2KK         599     20 R6FS          599     16
QSO:  3500 CW 2013-11-24 1944 YM2KK         599     20 EW8DJ         599     16
QSO:  3500 CW 2013-11-24 1945 YM2KK         599     20 UT5DJ         599     16
QSO:  3500 CW 2013-11-24 1946 YM2KK         599     20 SP2AYC        599     15
QSO:  3500 CW 2013-11-24 1946 YM2KK         599     20 SP8NR         599     15
QSO:  3500 CW 2013-11-24 1946 YM2KK         599     20 YL2QN         599     15
QSO:  3500 CW 2013-11-24 1947 YM2KK         599     20 DF1IAQ        599     14
QSO:  3500 CW 2013-11-24 1948 YM2KK         599     20 RT6A          599     16
QSO:  3500 CW 2013-11-24 1949 YM2KK         599     20 DL8WN         599     14
QSO:  3500 CW 2013-11-24 1950 YM2KK         599     20 SP4GL         599     15
QSO:  3500 CW 2013-11-24 1951 YM2KK         599     20 DL2DRZ        599     14
QSO:  3500 CW 2013-11-24 1951 YM2KK         599     20 DL4RDJ        599     14
QSO:  3500 CW 2013-11-24 1952 YM2KK         599     20 YU1ML         599     15
QSO:  3500 CW 2013-11-24 1952 YM2KK         599     20 YU7KW         599     15
QSO:  3500 CW 2013-11-24 1953 YM2KK         599     20 DM3RZN        599     14
QSO:  3500 CW 2013-11-24 1954 YM2KK         599     20 UN6T          599     17
QSO:  3500 CW 2013-11-24 1954 YM2KK         599     20 TM6X          599     14
QSO:  3500 CW 2013-11-24 1955 YM2KK         599     20 DL4TJ         599     14
QSO:  3500 CW 2013-11-24 1955 YM2KK         599     20 S55VM         599     15
QSO:  3500 CW 2013-11-24 1956 YM2KK         599     20 DP4M          599     14
QSO:  3500 CW 2013-11-24 1956 YM2KK         599     20 ES9C          599     15
QSO:  3500 CW 2013-11-24 1957 YM2KK         599     20 UT7WR         599     16
QSO:  3500 CW 2013-11-24 1957 YM2KK         599     20 YO8BON        599     20
QSO:  3500 CW 2013-11-24 1958 YM2KK         599     20 UR5LAM        599     16
QSO:  3500 CW 2013-11-24 1959 YM2KK         599     20 HG8K          599     15
QSO:  3500 CW 2013-11-24 2000 YM2KK         599     20 G3R           599     14
QSO:  3500 CW 2013-11-24 2001 YM2KK         599     20 S53V          599     15
QSO:  3500 CW 2013-11-24 2002 YM2KK         599     20 CN2AA         599     33
QSO:  3500 CW 2013-11-24 2003 YM2KK         599     20 OM6MS         599     15
QSO:  3500 CW 2013-11-24 2004 YM2KK         599     20 LZ1ZU         599     20
QSO:  3500 CW 2013-11-24 2004 YM2KK         599     20 S55OO         599     15
QSO:  3500 CW 2013-11-24 2005 YM2KK         599     20 OK2EA         599     15
QSO:  3500 CW 2013-11-24 2005 YM2KK         599     20 OK1AY         599     15
QSO:  3500 CW 2013-11-24 2006 YM2KK         599     20 US5E          599     16
QSO:  3500 CW 2013-11-24 2007 YM2KK         599     20 US1IW         599     16
QSO:  3500 CW 2013-11-24 2008 YM2KK         599     20 SB9CGL        599     14
QSO:  3500 CW 2013-11-24 2009 YM2KK         599     20 OM3RRC        599     15
QSO:  3500 CW 2013-11-24 2009 YM2KK         599     20 ON3ND         599     14
QSO:  3500 CW 2013-11-24 2010 YM2KK         599     20 UU7JJ         599     16
QSO:  3500 CW 2013-11-24 2010 YM2KK         599     20 UN1F          599     17
QSO:  3500 CW 2013-11-24 2011 YM2KK         599     20 IT9DKI        599     15
QSO:  3500 CW 2013-11-24 2011 YM2KK         599     20 OK2HBR        599     15
QSO:  3500 CW 2013-11-24 2012 YM2KK         599     20 DL0GL         599     14
