START-OF-LOG: 3.0
LOCATION: SK
CALLSIGN: VA5AA
CLUB:
CONTEST: CQ-WPX-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: UNLIMITED
CLAIMED-SCORE: 2620822
OPERATORS: VA5AA VA6NJK VE5FF VE5FN VE5OLB VE5SPR VE5WI VE6BBP VE6CPU VE6VAC
QSO: 14180 PH 2017-03-26 1601 VA5AA         59  0454   DQ0U          59  1207
QSO: 21303 PH 2017-03-26 1603 VA5AA         59  0092   WP3C          59  0240
QSO: 14136 PH 2017-03-26 1603 VA5AA         59  0455   LZ2JA         59  0467
QSO: 14138 PH 2017-03-26 1604 VA5AA         59  0456   DM5TS         59  0109
QSO: 14130 PH 2017-03-26 1605 VA5AA         59  0457   YM2KY         59  0166
QSO: 21360 PH 2017-03-26 1606 VA5AA         59  0093   KP4RV         59  0508
QSO: 21375 PH 2017-03-26 1607 VA5AA         59  0094   ZV8P          59  0876
QSO: 14106 PH 2017-03-26 1609 VA5AA         59  0458   UT1AA         59  0433
QSO: 14172 PH 2017-03-26 1611 VA5AA         59  0459   7Z1SJ         59  1498
QSO: 21205 PH 2017-03-26 1611 VA5AA         59  0095   ZS9Z          59  0687
QSO: 14198 PH 2017-03-26 1613 VA5AA         59  0460   HB9EYP        59  1324
QSO: 21208 PH 2017-03-26 1613 VA5AA         59  0096   PZ5RA         59  0893
QSO: 21265 PH 2017-03-26 1619 VA5AA         59  0097   PR7AA         59  2459
QSO: 14278 PH 2017-03-26 1620 VA5AA         59  0461   K6OWS         59  0038
QSO: 14278 PH 2017-03-26 1621 VA5AA         59  0462   K6TVE         59  0052
QSO: 14278 PH 2017-03-26 1621 VA5AA         59  0463   K6PGH         59  0094
QSO: 21328 PH 2017-03-26 1621 VA5AA         59  0098   EB8AH         59  6307
QSO: 14286 PH 2017-03-26 1624 VA5AA         59  0464   F4FFZ         59  1103
QSO: 14307 PH 2017-03-26 1626 VA5AA         59  0465   C4A           59  1522
QSO: 14345 PH 2017-03-26 1628 VA5AA         59  0466   OE2E          59  0990
QSO: 14279 PH 2017-03-26 1630 VA5AA         59  0467   HG8C          59  0555
QSO: 14277 PH 2017-03-26 1632 VA5AA         59  0468   LZ0ESA        59  0649
QSO: 14277 PH 2017-03-26 1635 VA5AA         59  0469   DL1VJL        59  0074
QSO: 14277 PH 2017-03-26 1638 VA5AA         59  0470   PD7RF         59  0177
QSO: 14277 PH 2017-03-26 1639 VA5AA         59  0471   KD6RMS        59  0051
QSO: 14277 PH 2017-03-26 1640 VA5AA         59  0472   KB7OGE        59  0004
QSO: 14284 PH 2017-03-26 1641 VA5AA         59  0473   EE5T          59  0737
QSO: 14294 PH 2017-03-26 1642 VA5AA         59  0474   IT9ZMX        59  0254
QSO: 14324 PH 2017-03-26 1647 VA5AA         59  0475   CN2AA         59  6324
QSO: 14341 PH 2017-03-26 1648 VA5AA         59  0476   I8QLS         59  1235
QSO: 14116 PH 2017-03-26 1650 VA5AA         59  0477   IW0HBY        59  0059
QSO: 21258 PH 2017-03-26 1650 VA5AA         59  0099   PJ4DX         59  3215
QSO: 14126 PH 2017-03-26 1652 VA5AA         59  0478   HB0A          59  0354
QSO: 14141 PH 2017-03-26 1655 VA5AA         59  0479   GW4ZAR        59  0139
QSO: 14146 PH 2017-03-26 1656 VA5AA         59  0480   ZB2TT         59  0504
QSO: 14133 PH 2017-03-26 1659 VA5AA         59  0481   IE9K          59  1397
QSO: 14121 PH 2017-03-26 1702 VA5AA         59  0482   DH9OK         59  0077
QSO: 14121 PH 2017-03-26 1704 VA5AA         59  0483   MI0DWE        59  0251
QSO: 14188 PH 2017-03-26 1715 VA5AA         59  0484   SP2KPD        59  1129
QSO: 14193 PH 2017-03-26 1717 VA5AA         59  0485   J43TR         59  2157
QSO: 21318 PH 2017-03-26 1718 VA5AA         59  0100   LU1FAM        59  0599
QSO: 14200 PH 2017-03-26 1719 VA5AA         59  0486   IY4FGM        59  1856
QSO: 14221 PH 2017-03-26 1723 VA5AA         59  0487   OM8A          59  0688
QSO: 14240 PH 2017-03-26 1726 VA5AA         59  0488   IK5BOH/2      59  0058
QSO: 14241 PH 2017-03-26 1729 VA5AA         59  0489   DL7LX         59  0116
QSO: 14241 PH 2017-03-26 1730 VA5AA         59  0490   KC6L          59  0014
QSO: 14241 PH 2017-03-26 1730 VA5AA         59  0491   K6CSL         59  0053
QSO: 14241 PH 2017-03-26 1731 VA5AA         59  0492   N6KJ          59  0048
QSO: 14241 PH 2017-03-26 1732 VA5AA         59  0493   IU7BXH        59  0489
QSO: 14241 PH 2017-03-26 1732 VA5AA         59  0494   EI3KE         59  0088
QSO: 14000 PH 2017-03-26 1733 VA5AA         59  0495   IU4FLO        59  0298
QSO: 14241 PH 2017-03-26 1735 VA5AA         59  0496   W8PR          59  1145
QSO: 14241 PH 2017-03-26 1735 VA5AA         59  0497   KY6LA         59  0356
QSO: 21261 PH 2017-03-26 1735 VA5AA         59  0101   HI3K          59  1929
QSO: 14241 PH 2017-03-26 1735 VA5AA         59  0498   KG6BOU        59  0097
QSO: 14241 PH 2017-03-26 1736 VA5AA         59  0499   K9GAJ         59  0032
QSO: 14241 PH 2017-03-26 1737 VA5AA         59  0500   K9KIL         59  0027
QSO: 14241 PH 2017-03-26 1737 VA5AA         59  0501   KB0USA        59  0077
QSO: 14241 PH 2017-03-26 1738 VA5AA         59  0502   NN9C          59  0030
QSO: 14241 PH 2017-03-26 1738 VA5AA         59  0503   OA4SS         59  0892
QSO: 14241 PH 2017-03-26 1739 VA5AA         59  0504   KA8SMA        59  0092
QSO: 14241 PH 2017-03-26 1739 VA5AA         59  0505   K6PSR         59  0037
QSO: 14241 PH 2017-03-26 1740 VA5AA         59  0506   W8IQ          59  0026
QSO: 14241 PH 2017-03-26 1740 VA5AA         59  0507   AA8GP         59  0078
QSO: 14241 PH 2017-03-26 1741 VA5AA         59  0508   K9VIT         59  0073
QSO: 14241 PH 2017-03-26 1741 VA5AA         59  0509   N9UA          59  0261
QSO: 14241 PH 2017-03-26 1742 VA5AA         59  0510   K6YRA         59  0134
QSO: 14241 PH 2017-03-26 1742 VA5AA         59  0511   K9EMF         59  0013
QSO: 14241 PH 2017-03-26 1743 VA5AA         59  0512   K9GWS         59  0171
QSO: 14241 PH 2017-03-26 1743 VA5AA         59  0513   K0MD          59  0299
QSO: 14241 PH 2017-03-26 1743 VA5AA         59  0514   W8YF          59  1011
QSO: 14241 PH 2017-03-26 1744 VA5AA         59  0515   KK4JW         59  0151
QSO: 14241 PH 2017-03-26 1744 VA5AA         59  0516   K5ZX          59  0003
QSO: 14241 PH 2017-03-26 1744 VA5AA         59  0517   WB2RUU        59  0016
QSO: 14241 PH 2017-03-26 1745 VA5AA         59  0518   W9IIX         59  0113
QSO: 14241 PH 2017-03-26 1745 VA5AA         59  0519   WB2PJH        59  0222
QSO: 14241 PH 2017-03-26 1745 VA5AA         59  0520   KD8RGJ        59  0058
QSO: 14241 PH 2017-03-26 1746 VA5AA         59  0521   N2SQW         59  0486
QSO: 14241 PH 2017-03-26 1746 VA5AA         59  0522   AI5SF         59  0288
QSO: 14241 PH 2017-03-26 1746 VA5AA         59  0523   K8TS          59  0053
QSO: 14241 PH 2017-03-26 1747 VA5AA         59  0524   KW6S          59  0264
QSO: 14241 PH 2017-03-26 1748 VA5AA         59  0525   KB0GUS        59  0020
QSO: 14241 PH 2017-03-26 1749 VA5AA         59  0526   W4RQ          59  0239
QSO: 14241 PH 2017-03-26 1749 VA5AA         59  0527   N4XL          59  0324
QSO: 14241 PH 2017-03-26 1750 VA5AA         59  0528   KD7QAS        59  0050
QSO: 14241 PH 2017-03-26 1750 VA5AA         59  0529   W0KAN         59  0017
QSO: 14241 PH 2017-03-26 1751 VA5AA         59  0530   KC2RBT/M      59  0426
QSO: 14241 PH 2017-03-26 1751 VA5AA         59  0531   W9AV          59  0532
QSO: 14241 PH 2017-03-26 1752 VA5AA         59  0532   W6EZE         59  0115
QSO: 14241 PH 2017-03-26 1752 VA5AA         59  0533   KU9Z          59  0025
QSO: 14241 PH 2017-03-26 1753 VA5AA         59  0534   N9BD          59  0144
QSO: 14241 PH 2017-03-26 1753 VA5AA         59  0535   N6JNL         59  0139
QSO: 14241 PH 2017-03-26 1753 VA5AA         59  0536   N5JR          59  0561
QSO: 14241 PH 2017-03-26 1755 VA5AA         59  0537   K0SZ          59  0093
QSO: 14241 PH 2017-03-26 1755 VA5AA         59  0538   AA0CW         59  0134
QSO: 14241 PH 2017-03-26 1755 VA5AA         59  0539   W0KIT         59  0072
QSO: 14241 PH 2017-03-26 1756 VA5AA         59  0540   N9NQA         59  0076
QSO: 14241 PH 2017-03-26 1756 VA5AA         59  0541   N9JZY         59  0077
QSO: 14241 PH 2017-03-26 1756 VA5AA         59  0542   W0MB          59  0408
QSO: 14241 PH 2017-03-26 1757 VA5AA         59  0543   KI4YCC        59  0054
QSO: 14241 PH 2017-03-26 1757 VA5AA         59  0544   NQ9A          59  0022
QSO: 14241 PH 2017-03-26 1758 VA5AA         59  0545   N9TGR         59  0369
QSO: 14241 PH 2017-03-26 1758 VA5AA         59  0546   DR1X          59  1245
QSO: 14241 PH 2017-03-26 1759 VA5AA         59  0547   KD7RCJ        59  0288
QSO: 14241 PH 2017-03-26 1759 VA5AA         59  0548   W7XQ          59  0585
QSO: 21241 PH 2017-03-26 1759 VA5AA         59  0102   WY5KE         59  1363
QSO: 14241 PH 2017-03-26 1759 VA5AA         59  0549   NE8P          59  0293
QSO: 14241 PH 2017-03-26 1800 VA5AA         59  0550   VE3RSP        59  0147
QSO: 14241 PH 2017-03-26 1800 VA5AA         59  0551   TA2NC         59  0202
QSO: 14241 PH 2017-03-26 1801 VA5AA         59  0552   TA3MA         59  0065
QSO: 14241 PH 2017-03-26 1801 VA5AA         59  0553   WB9CTP        59  0019
QSO: 14241 PH 2017-03-26 1803 VA5AA         59  0554   KK6SOY        59  0005
QSO: 14241 PH 2017-03-26 1803 VA5AA         59  0555   ON6NL         59  0832
QSO: 14241 PH 2017-03-26 1803 VA5AA         59  0556   K7FYI         59  0159
QSO: 14241 PH 2017-03-26 1804 VA5AA         59  0557   AF5Q          59  0276
QSO: 14241 PH 2017-03-26 1804 VA5AA         59  0558   KE4S          59  0498
QSO: 14241 PH 2017-03-26 1805 VA5AA         59  0559   3Z6V          59  0326
QSO: 14241 PH 2017-03-26 1806 VA5AA         59  0560   F8KGS         59  0560
QSO: 21322 PH 2017-03-26 1806 VA5AA         59  0103   T40A          59  0957
QSO: 14241 PH 2017-03-26 1807 VA5AA         59  0561   SM6NET        59  0620
QSO: 14241 PH 2017-03-26 1808 VA5AA         59  0562   EE1B          59  0388
QSO: 14262 PH 2017-03-26 1815 VA5AA         59  0563   EA5DFV        59  1569
QSO: 21280 PH 2017-03-26 1818 VA5AA         59  0104   NP2P          59  2174
QSO: 14147 PH 2017-03-26 1822 VA5AA         59  0564   EA5HT         59  0589
QSO: 21273 PH 2017-03-26 1822 VA5AA         59  0105   KP2XX         59  2428
QSO: 21284 PH 2017-03-26 1824 VA5AA         59  0106   KW4AM         59  1016
QSO: 14141 PH 2017-03-26 1824 VA5AA         59  0565   TA4RC         59  0413
QSO: 14149 PH 2017-03-26 1828 VA5AA         59  0566   LA3BPA        59  0621
QSO: 14149 PH 2017-03-26 1828 VA5AA         59  0567   VE3OTL        59  0330
QSO: 14149 PH 2017-03-26 1828 VA5AA         59  0568   G6UBM         59  0108
QSO: 21335 PH 2017-03-26 1828 VA5AA         59  0107   L33M          59  0876
QSO: 21372 PH 2017-03-26 1832 VA5AA         59  0108   WP4X          59  3195
QSO: 14218 PH 2017-03-26 1838 VA5AA         59  0569   DP6T          59  0443
QSO: 14235 PH 2017-03-26 1843 VA5AA         59  0570   IR4X          59  0061
QSO: 14241 PH 2017-03-26 1844 VA5AA         59  0571   F5OHM         59  0985
QSO: 14265 PH 2017-03-26 1848 VA5AA         59  0572   Z3B           59  0965
QSO: 21268 PH 2017-03-26 1848 VA5AA         59  0109   LU8EEM        59  0124
QSO: 14347 PH 2017-03-26 1855 VA5AA         59  0573   WK5T          59  0184
QSO: 14345 PH 2017-03-26 1900 VA5AA         59  0574   AB9CD         59  0088
QSO: 14345 PH 2017-03-26 1900 VA5AA         59  0575   AB9PN         59  0062
QSO: 14345 PH 2017-03-26 1902 VA5AA         59  0576   KC8CC         59  0044
QSO: 14345 PH 2017-03-26 1903 VA5AA         59  0577   N8YXR         59  0275
QSO: 14345 PH 2017-03-26 1903 VA5AA         59  0578   N9QWV         59  0036
QSO: 14345 PH 2017-03-26 1903 VA5AA         59  0579   AF5CC         59  0055
QSO: 14345 PH 2017-03-26 1904 VA5AA         59  0580   K4SBZ         59  0360
QSO: 14345 PH 2017-03-26 1905 VA5AA         59  0581   W0ZAP         59  0233
QSO: 21230 PH 2017-03-26 1905 VA5AA         59  0110   WC6H          59  0707
QSO: 14345 PH 2017-03-26 1906 VA5AA         59  0582   KC8HMJ        59  0101
QSO: 21218 PH 2017-03-26 1907 VA5AA         59  0111   PY6TS         59  0226
QSO: 14345 PH 2017-03-26 1908 VA5AA         59  0583   WA8ZVK        59  0026
QSO: 14345 PH 2017-03-26 1909 VA5AA         59  0584   N8OC          59  0238
QSO: 14345 PH 2017-03-26 1909 VA5AA         59  0585   K0DDD         59  0707
QSO: 14345 PH 2017-03-26 1910 VA5AA         59  0586   OK2KOJ        59  0847
QSO: 21244 PH 2017-03-26 1911 VA5AA         59  0112   PY5DK         59  0508
QSO: 14345 PH 2017-03-26 1912 VA5AA         59  0587   AD1C          59  0343
QSO: 14345 PH 2017-03-26 1912 VA5AA         59  0588   K0AD          59  0617
QSO: 14345 PH 2017-03-26 1913 VA5AA         59  0589   NS9X          59  0029
QSO: 14345 PH 2017-03-26 1914 VA5AA         59  0590   KE0JNC        59  0019
QSO: 14345 PH 2017-03-26 1915 VA5AA         59  0591   F4HAU         59  0318
QSO: 14345 PH 2017-03-26 1916 VA5AA         59  0592   KA0JPN        59  0022
QSO: 14345 PH 2017-03-26 1916 VA5AA         59  0593   NK9H          59  0082
QSO: 14345 PH 2017-03-26 1917 VA5AA         59  0594   WX0Z          59  0157
QSO: 21257 PH 2017-03-26 1917 VA5AA         59  0113   CN3A          59  1476
QSO: 14345 PH 2017-03-26 1919 VA5AA         59  0595   WA0LIF        59  0034
QSO: 21261 PH 2017-03-26 1921 VA5AA         59  0114   HP1MAC        59  0134
QSO: 14345 PH 2017-03-26 1921 VA5AA         59  0596   W6ZM          59  0180
QSO: 14345 PH 2017-03-26 1922 VA5AA         59  0597   N0EMU         59  0185
QSO: 14345 PH 2017-03-26 1922 VA5AA         59  0598   KG7OH         59  0115
QSO: 14345 PH 2017-03-26 1922 VA5AA         59  0599   WA6PPX        59  0112
QSO: 14345 PH 2017-03-26 1923 VA5AA         59  0600   K9WOJ         59  0003
QSO: 14345 PH 2017-03-26 1923 VA5AA         59  0601   KW9E          59  0349
QSO: 14345 PH 2017-03-26 1924 VA5AA         59  0602   CF3FS         59  0021
QSO: 14345 PH 2017-03-26 1925 VA5AA         59  0603   KW9E          59  0350
QSO: 14345 PH 2017-03-26 1925 VA5AA         59  0604   N0PUI         59  0011
QSO: 14345 PH 2017-03-26 1925 VA5AA         59  0605   W0YJT         59  0214
QSO: 21279 PH 2017-03-26 1926 VA5AA         59  0115   OA4SS         59  0946
QSO: 14345 PH 2017-03-26 1928 VA5AA         59  0606   K0MHP         59  0029
QSO: 14345 PH 2017-03-26 1930 VA5AA         59  0607   W7AYY         59  0126
QSO: 14345 PH 2017-03-26 1930 VA5AA         59  0608   KK4LGC        59  0274
QSO: 14345 PH 2017-03-26 1930 VA5AA         59  0609   WB9KPT        59  0380
QSO: 14345 PH 2017-03-26 1931 VA5AA         59  0610   K9ABR         59  0073
QSO: 14345 PH 2017-03-26 1931 VA5AA         59  0611   K0RJW         59  0254
QSO: 14345 PH 2017-03-26 1931 VA5AA         59  0612   WS9M          59  0379
QSO: 14345 PH 2017-03-26 1932 VA5AA         59  0613   WY7KY         59  0688
QSO: 14345 PH 2017-03-26 1932 VA5AA         59  0614   W9DTO         59  0057
QSO: 14345 PH 2017-03-26 1932 VA5AA         59  0615   NR9K          59  0136
QSO: 14345 PH 2017-03-26 1933 VA5AA         59  0616   N0MQJ         59  0018
QSO: 14345 PH 2017-03-26 1933 VA5AA         59  0617   WC0EM         59  0047
QSO: 14345 PH 2017-03-26 1933 VA5AA         59  0618   DG5E          59  0227
QSO: 14345 PH 2017-03-26 1935 VA5AA         59  0619   N0DOW         59  0043
QSO: 21318 PH 2017-03-26 1936 VA5AA         59  0116   CE2MVF        59  0513
QSO: 14345 PH 2017-03-26 1937 VA5AA         59  0620   W8TDA         59  0092
QSO: 14345 PH 2017-03-26 1938 VA5AA         59  0621   KD7TTT        59  0048
QSO: 14345 PH 2017-03-26 1938 VA5AA         59  0622   K0AOZ         59  0012
QSO: 14345 PH 2017-03-26 1938 VA5AA         59  0623   W9NJM         59  0244
QSO: 14345 PH 2017-03-26 1939 VA5AA         59  0624   KC3HJP        59  0109
QSO: 14345 PH 2017-03-26 1940 VA5AA         59  0625   DK1KC         59  0490
QSO: 14345 PH 2017-03-26 1940 VA5AA         59  0626   N4NO          59  0602
QSO: 14345 PH 2017-03-26 1942 VA5AA         59  0627   NW2K          59  0029
QSO: 14345 PH 2017-03-26 1945 VA5AA         59  0628   AF9J          59  0015
QSO: 14345 PH 2017-03-26 1946 VA5AA         59  0629   VA3AAA/M      59  0007
QSO: 14345 PH 2017-03-26 1947 VA5AA         59  0630   WA8Y          59  0356
QSO: 14345 PH 2017-03-26 1948 VA5AA         59  0631   KD9CZQ        59  0021
QSO: 14345 PH 2017-03-26 1948 VA5AA         59  0632   K1ZW          59  0197
QSO: 14345 PH 2017-03-26 1949 VA5AA         59  0633   KC0UUT        59  0087
QSO: 14345 PH 2017-03-26 1949 VA5AA         59  0634   K9UDS         59  0074
QSO: 14345 PH 2017-03-26 1950 VA5AA         59  0635   KE0BRZ        59  0034
QSO: 14345 PH 2017-03-26 1950 VA5AA         59  0636   WB9BWP        59  0061
QSO: 14345 PH 2017-03-26 1951 VA5AA         59  0637   W9AMM         59  0048
QSO: 14345 PH 2017-03-26 1952 VA5AA         59  0638   KB6UNC        59  0191
QSO: 14345 PH 2017-03-26 1952 VA5AA         59  0639   K5LGX         59  0110
QSO: 14345 PH 2017-03-26 1953 VA5AA         59  0640   W5FBK         59  0000
QSO: 14345 PH 2017-03-26 1955 VA5AA         59  0641   W5FBK         59  0640
QSO: 14345 PH 2017-03-26 1956 VA5AA         59  0642   KB0LSM        59  0010
QSO: 14345 PH 2017-03-26 1958 VA5AA         59  0643   KE0MM         59  0017
QSO: 14345 PH 2017-03-26 1958 VA5AA         59  0644   K0KX          59  0412
QSO: 14345 PH 2017-03-26 1959 VA5AA         59  0645   N0HYL         59  0017
QSO: 14345 PH 2017-03-26 2000 VA5AA         59  0646   ND0C          59  0382
QSO: 14345 PH 2017-03-26 2002 VA5AA         59  0647   K3MD          59  0685
QSO: 14345 PH 2017-03-26 2002 VA5AA         59  0648   K8EAW         59  0097
QSO: 14345 PH 2017-03-26 2003 VA5AA         59  0649   C6AMM         59  0157
QSO: 21304 PH 2017-03-26 2003 VA5AA         59  0117   CT3EE         59  3946
QSO: 14345 PH 2017-03-26 2004 VA5AA         59  0650   KC9PIF        59  0045
QSO: 14345 PH 2017-03-26 2005 VA5AA         59  0651   N5HC          59  0757
QSO: 21282 PH 2017-03-26 2005 VA5AA         59  0118   ZP5BVK        59  0224
QSO: 21277 PH 2017-03-26 2006 VA5AA         59  0119   ZP5DBC        59  0107
QSO: 14345 PH 2017-03-26 2006 VA5AA         59  0652   W4WCD         59  0098
QSO: 14345 PH 2017-03-26 2006 VA5AA         59  0653   WA0CNS        59  0003
QSO: 14345 PH 2017-03-26 2009 VA5AA         59  0654   KJ8O          59  0162
QSO: 14345 PH 2017-03-26 2009 VA5AA         59  0655   KA2NFG        59  0215
QSO: 14345 PH 2017-03-26 2010 VA5AA         59  0656   N5OF          59  0138
QSO: 14345 PH 2017-03-26 2010 VA5AA         59  0657   N9UCV         59  0051
QSO: 14345 PH 2017-03-26 2011 VA5AA         59  0658   KE0IAA        59  0050
QSO: 14345 PH 2017-03-26 2011 VA5AA         59  0659   K5GA          59  0581
QSO: 14345 PH 2017-03-26 2013 VA5AA         59  0660   KD9HAV        59  0005
QSO: 14345 PH 2017-03-26 2013 VA5AA         59  0661   WA9HIR        59  0001
QSO: 14345 PH 2017-03-26 2014 VA5AA         59  0662   AI0M          59  0114
QSO: 14345 PH 2017-03-26 2014 VA5AA         59  0663   KE0HQO        59  0219
QSO: 14345 PH 2017-03-26 2015 VA5AA         59  0664   W4ZAO         59  0510
QSO:  7181 PH 2017-03-26 2015 VA5AA         59  0208   WK9U          59  0485
QSO: 14345 PH 2017-03-26 2015 VA5AA         59  0665   KD8ONC        59  0127
QSO: 14345 PH 2017-03-26 2017 VA5AA         59  0666   KL7GS         59  0001
QSO: 14345 PH 2017-03-26 2018 VA5AA         59  0667   NC0B          59  0191
QSO: 14345 PH 2017-03-26 2020 VA5AA         59  0668   W4RRE         59  0152
QSO: 21267 PH 2017-03-26 2020 VA5AA         59  0120   HK4CMB        59  0386
QSO: 14345 PH 2017-03-26 2020 VA5AA         59  0669   N8BI          59  0963
QSO: 14345 PH 2017-03-26 2021 VA5AA         59  0670   N0BAK         59  0042
QSO: 14345 PH 2017-03-26 2021 VA5AA         59  0671   W9TVX         59  0072
QSO: 14345 PH 2017-03-26 2022 VA5AA         59  0672   AI6LY         59  0185
QSO:  7172 PH 2017-03-26 2028 VA5AA         59  0209   VA3SZ         59  0693
QSO: 14345 PH 2017-03-26 2029 VA5AA         59  0673   KC0RSX        59  0020
QSO: 14345 PH 2017-03-26 2029 VA5AA         59  0674   N8XC          59  0503
QSO: 14345 PH 2017-03-26 2030 VA5AA         59  0675   K9AMP         59  0150
QSO: 14345 PH 2017-03-26 2032 VA5AA         59  0676   K4AOR         59  0152
QSO: 14345 PH 2017-03-26 2033 VA5AA         59  0677   W9CLQ         59  0189
QSO: 14345 PH 2017-03-26 2035 VA5AA         59  0678   N0WSH         59  0006
QSO: 14345 PH 2017-03-26 2035 VA5AA         59  0679   ND9Z          59  0394
QSO: 14345 PH 2017-03-26 2036 VA5AA         59  0680   WB8ROI        59  0025
QSO: 14345 PH 2017-03-26 2038 VA5AA         59  0681   N9WFT         59  0024
QSO: 14345 PH 2017-03-26 2039 VA5AA         59  0682   WD5CSK        59  0095
QSO: 14345 PH 2017-03-26 2040 VA5AA         59  0683   WA9JIB        59  0032
QSO: 14345 PH 2017-03-26 2041 VA5AA         59  0684   KG4USN        59  0723
QSO: 14345 PH 2017-03-26 2042 VA5AA         59  0685   KD5YPH        59  0042
QSO: 14345 PH 2017-03-26 2042 VA5AA         59  0686   VA3MW         59  0472
QSO: 14345 PH 2017-03-26 2042 VA5AA         59  0687   K3CCR         59  0463
QSO: 14345 PH 2017-03-26 2043 VA5AA         59  0688   NE8Z          59  0121
QSO: 14345 PH 2017-03-26 2043 VA5AA         59  0689   W8AJT         59  0298
QSO: 14345 PH 2017-03-26 2044 VA5AA         59  0690   N9AKR         59  0029
QSO: 14345 PH 2017-03-26 2044 VA5AA         59  0691   W8TM          59  0151
QSO: 14345 PH 2017-03-26 2045 VA5AA         59  0692   KD0SVH        59  0007
QSO: 14345 PH 2017-03-26 2045 VA5AA         59  0693   WA2JAL        59  0106
QSO: 14345 PH 2017-03-26 2046 VA5AA         59  0694   K2CQW         59  0152
QSO: 14345 PH 2017-03-26 2046 VA5AA         59  0695   K9CQ          59  0100
QSO: 14345 PH 2017-03-26 2046 VA5AA         59  0696   K4BAI         59  1652
QSO: 14345 PH 2017-03-26 2047 VA5AA         59  0697   WA9SUG        59  0036
QSO: 14345 PH 2017-03-26 2047 VA5AA         59  0698   KD9BBB        59  0068
QSO: 14345 PH 2017-03-26 2048 VA5AA         59  0699   W7KPL         59  0024
QSO: 14345 PH 2017-03-26 2049 VA5AA         59  0700   N8ZVB         59  0118
QSO: 14345 PH 2017-03-26 2050 VA5AA         59  0701   KF5ITM        59  0015
QSO: 14345 PH 2017-03-26 2051 VA5AA         59  0702   N4RV          59  1628
QSO: 14345 PH 2017-03-26 2051 VA5AA         59  0703   W3FV          59  0552
QSO: 14345 PH 2017-03-26 2051 VA5AA         59  0704   K6RIM         59  0099
QSO: 14345 PH 2017-03-26 2051 VA5AA         59  0705   KB0ZNU        59  0093
QSO: 14345 PH 2017-03-26 2052 VA5AA         59  0706   WX7JM         59  0044
QSO: 14345 PH 2017-03-26 2052 VA5AA         59  0707   KF5GTX        59  0009
QSO: 14345 PH 2017-03-26 2053 VA5AA         59  0708   N6ORB         59  0152
QSO: 14345 PH 2017-03-26 2054 VA5AA         59  0709   K3TYL         59  0039
QSO: 14345 PH 2017-03-26 2054 VA5AA         59  0710   N8BJQ         59  1205
QSO: 14345 PH 2017-03-26 2054 VA5AA         59  0711   K9NDY         59  0024
QSO: 14345 PH 2017-03-26 2055 VA5AA         59  0712   KB5OIL        59  0747
QSO: 14345 PH 2017-03-26 2055 VA5AA         59  0713   N6RV          59  0401
QSO: 14345 PH 2017-03-26 2056 VA5AA         59  0714   W8MSP         59  0200
QSO: 14345 PH 2017-03-26 2056 VA5AA         59  0715   N8SBE         59  0215
QSO: 14345 PH 2017-03-26 2056 VA5AA         59  0716   K2EQ          59  0450
QSO: 14345 PH 2017-03-26 2057 VA5AA         59  0717   K7ZOV         59  0089
QSO: 14345 PH 2017-03-26 2058 VA5AA         59  0718   WZ6ZZ         59  0216
QSO: 14345 PH 2017-03-26 2058 VA5AA         59  0719   N3FJP         59  0523
QSO: 14345 PH 2017-03-26 2059 VA5AA         59  0720   AL7JX         59  0024
QSO: 14345 PH 2017-03-26 2059 VA5AA         59  0721   WA6MRK        59  0132
QSO: 14345 PH 2017-03-26 2100 VA5AA         59  0722   K2RD          59  0329
QSO: 14345 PH 2017-03-26 2100 VA5AA         59  0723   K0FD          59  0191
QSO: 14345 PH 2017-03-26 2101 VA5AA         59  0724   W1AJT         59  0456
QSO: 14345 PH 2017-03-26 2102 VA5AA         59  0725   N9NB          59  0198
QSO: 14345 PH 2017-03-26 2102 VA5AA         59  0726   N5XTR         59  0066
QSO: 14345 PH 2017-03-26 2103 VA5AA         59  0727   KT4ZB         59  1334
QSO: 14345 PH 2017-03-26 2103 VA5AA         59  0728   K9CS          59  0203
QSO: 14345 PH 2017-03-26 2104 VA5AA         59  0729   KE0HEW        59  0010
QSO: 14345 PH 2017-03-26 2104 VA5AA         59  0730   WA9AWO        59  0010
QSO: 14345 PH 2017-03-26 2105 VA5AA         59  0731   W1MD          59  0259
QSO: 14345 PH 2017-03-26 2105 VA5AA         59  0732   KW0A          59  0023
QSO: 14345 PH 2017-03-26 2105 VA5AA         59  0733   AC8JF         59  0358
QSO: 14345 PH 2017-03-26 2105 VA5AA         59  0734   N2OO          59  0232
QSO: 14345 PH 2017-03-26 2106 VA5AA         59  0735   KD8SLS        59  0017
QSO: 14345 PH 2017-03-26 2107 VA5AA         59  0736   WB6BET        59  0035
QSO: 14345 PH 2017-03-26 2108 VA5AA         59  0737   W6LDB         59  0410
QSO: 14345 PH 2017-03-26 2109 VA5AA         59  0738   WB6GGY        59  0043
QSO: 14345 PH 2017-03-26 2111 VA5AA         59  0739   KC7V          59  0040
QSO: 14345 PH 2017-03-26 2112 VA5AA         59  0740   K4CAE         59  0197
